고객번호,총구매액,구매빈도,최근구매일
4964,8058205.0,1999,2
4965,43043781.0,880,3
4966,22132897.0,624,3
4967,36678962.0,635,2
4968,13621286.0,1074,2
4969,4450205.0,910,6
4970,56499826.0,659,2
4971,42172384.0,796,2
4972,12836715.0,1681,2
4973,14033812.0,1107,2
4974,52704986.0,1529,3
4975,82361763.0,584,9
4976,9616237.0,1668,2
4977,29892224.0,666,2
4978,14107126.0,1317,14
4979,13847181.0,1111,2
4980,43998572.0,1671,13
4981,144089448.0,1177,3
4982,14117176.0,1444,3
4983,14766818.0,1644,2
4984,181156477.0,1265,3
4985,31322746.0,482,7
4986,7982661.0,1581,8
4987,19192525.0,1054,14
4988,93052562.0,661,7
4989,94064439.0,2244,4
4990,16148257.0,2302,4
4991,5583810.0,1346,4
4992,16153238.0,1236,2
4993,10208238.0,1244,2
4994,59559998.0,1040,7
4995,24745210.0,1938,4
4996,11325915.0,1029,2
4997,40895030.0,1143,4
4998,13217385.0,1045,4
4999,8905243.0,2484,2
5000,6329050.0,847,7
5001,8605156.0,1142,2
5002,5976572.0,1025,3
5003,151896828.0,1798,3
5004,19108699.0,1048,3
5005,25822592.0,1359,7
5006,43698887.0,1125,4
5007,28210641.0,810,3
5008,25286710.0,1849,3
5009,27828646.0,1208,4
5010,23091186.0,1110,3
5011,18193594.0,510,2
5012,116959416.0,1396,3
5013,12241625.0,1789,9
5014,22454404.0,566,2
5015,55634296.0,854,3
5016,16691969.0,464,4
5017,7477434.0,1685,2
5018,17917508.0,2194,2
5019,21788154.0,2773,2
5020,14280848.0,1374,4
5021,25600181.0,2037,2
5022,100848521.0,860,2
5023,18776185.0,2208,3
5024,6640598.0,1882,2
5025,146271160.0,1199,2
5026,57152555.0,548,2
5027,47243850.0,1270,7
5028,216212771.0,1111,3
5029,14618418.0,1782,7
5030,33557064.0,1098,4
5031,20638381.0,855,3
5032,169915959.0,588,11
5033,54603334.0,1498,4
5034,19331633.0,914,3
5035,83521039.0,1306,2
5036,16457229.0,1958,2
5037,11055124.0,1989,3
5038,22609883.0,1300,3
5039,7909933.0,847,2
5040,12543592.0,590,3
5041,156340523.0,904,4
5042,32500543.0,2377,2
5043,8059995.0,1854,4
5044,38138759.0,1511,2
5045,6191563.0,925,8
5046,7221450.0,1812,3
5047,55774367.0,427,3
5048,69137958.0,890,2
5049,16046944.0,1210,2
5050,17976090.0,2952,3
5051,20883579.0,1988,2
5052,16122826.0,1658,3
5053,51780085.0,757,3
5054,9890239.0,1944,3
5055,9059868.0,1859,2
5056,9753693.0,1139,2
5057,39684133.0,405,2
5058,10426963.0,1165,2
5059,8094499.0,773,2
5060,17448803.0,2499,2
5061,12154850.0,1053,3
5062,54215579.0,610,4
5063,18701467.0,405,8
5064,8955811.0,1583,2
5065,24637449.0,1701,3
5066,9881247.0,479,3
5067,16462720.0,1195,3
5068,15136938.0,1372,2
5069,10243017.0,584,6
5070,7654211.0,1452,4
5071,18478634.0,1841,2
5072,23532225.0,808,4
5073,20157829.0,1222,3
5074,20991911.0,1094,11
5075,18728092.0,1753,4
5076,25284613.0,524,2
5078,30135269.0,647,2
5079,81232935.0,806,8
5080,12135811.0,685,7
5081,21843040.0,776,3
5082,14382702.0,587,4
5083,20899477.0,604,4
5084,11053502.0,1358,2
5085,4672135.0,999,2
5086,18448001.0,783,2
5087,11435652.0,2749,2
5088,154465383.0,623,7
5089,10446708.0,919,3
5090,6440568.0,1030,2
5091,47813094.0,814,2
5092,15677241.0,611,9
5093,7108653.0,1905,2
5094,32932858.0,2116,3
5095,9507995.0,1266,70
5096,56124557.0,651,12
5098,50393561.0,1375,2
5099,60975618.0,1109,3
5100,7347114.0,995,6
5101,14308738.0,2596,2
5102,15942040.0,1359,6
5103,19122060.0,743,6
5104,15725229.0,1552,2
5105,24960841.0,534,2
5106,20123655.0,750,2
5107,59659758.0,785,2
5108,8006982.0,1655,2
5109,17211231.0,2020,2
5110,14240683.0,1891,4
5111,97470036.0,3209,2
5112,15623865.0,2104,2
5113,47046550.0,1417,4
5114,28913977.0,871,7
5115,38751380.0,774,2
5116,9260148.0,881,4
5117,9185566.0,1774,2
5118,7530599.0,886,2
5119,8312830.0,1486,6
5120,40993763.0,1026,9
5121,31555006.0,3837,2
5122,11090779.0,1832,3
5123,10995202.0,1493,3
5124,59371984.0,660,8
5125,14960963.0,2311,4
5126,18649101.0,1913,3
5127,50778335.0,539,3
5128,17915004.0,2077,2
5129,16241521.0,2060,3
5130,23395670.0,2506,2
5131,7412507.0,1937,2
5132,62849472.0,1055,7
5133,21223492.0,2711,3
5134,14008715.0,2560,3
5135,10289569.0,1326,4
5136,26034684.0,1344,4
5137,14232526.0,1500,2
5138,11809179.0,1918,2
5139,14289216.0,857,2
5140,5087943.0,1849,2
5141,12691969.0,2141,3
5142,83010896.0,708,3
5143,39739079.0,830,17
5144,114157498.0,475,4
5145,5934186.0,1192,3
5146,94273067.0,693,2
5147,13779947.0,2241,3
5148,44756077.0,1709,3
5149,8845104.0,2038,2
5150,40775273.0,1035,2
5151,18022897.0,1048,2
5152,21978806.0,3375,3
5153,13445367.0,1264,2
5154,11563649.0,1907,2
5155,92164471.0,695,30
5156,22676277.0,2160,2
5157,11408583.0,2147,2
5158,76734547.0,783,2
5159,47005511.0,760,4
5160,21699180.0,1803,2
5161,14467293.0,672,4
5162,9245514.0,1097,6
5163,4995794.0,991,2
5164,11673004.0,1604,3
5165,79351444.0,594,3
5166,117898410.0,778,14
5167,57834539.0,1210,3
5168,12095927.0,805,3
5169,8032011.0,511,2
5170,11972991.0,2468,4
5171,20419695.0,735,2
5172,103912055.0,1269,2
5173,17630269.0,1159,3
5174,22532356.0,1245,2
5175,15109439.0,2882,2
5176,18253030.0,810,4
5177,32591382.0,660,3
5178,9358067.0,676,9
5179,4004018.0,1301,2
5180,13151416.0,1972,2
5181,33936598.0,684,10
5182,22484719.0,827,2
5183,12030670.0,1485,3
5184,64831656.0,662,7
5185,7129227.0,1540,2
5186,18270386.0,2409,4
5187,35722925.0,585,8
5188,6935632.0,1133,3
5189,37010988.0,957,2
5190,8196433.0,1689,2
5191,17768306.0,2962,2
5192,5671399.0,1348,2
5193,13239979.0,1377,2
5194,66124264.0,1047,4
5195,61927579.0,1392,2
5196,26296691.0,828,17
5197,6450430.0,701,4
5198,12172835.0,1383,8
5200,16143912.0,796,2
5201,13734076.0,2359,7
5202,203895413.0,869,22
5203,81973489.0,975,7
5204,16339199.0,1525,3
5205,71158546.0,953,24
5206,16837009.0,1957,2
5207,50110784.0,856,2
5208,21826757.0,603,40
5209,33186578.0,1619,2
5210,23178193.0,603,3
5211,53114711.0,696,12
5212,11375291.0,1833,2
5213,67019308.0,848,13
5214,9750887.0,1099,4
5215,51323894.0,1556,8
5216,14066859.0,1509,3
5217,91272011.0,659,3
5218,21072146.0,2591,2
5219,93299133.0,1304,2
5220,9004079.0,1243,2
5221,14121659.0,3075,2
5222,15770766.0,2350,2
5223,50012569.0,651,4
5224,77582352.0,2027,3
5225,61194642.0,550,62
5226,13593022.0,2028,2
5227,31341749.0,388,24
5228,28037292.0,974,2
5229,8982414.0,1458,7
5230,7885330.0,1043,6
5231,7535844.0,1134,2
5232,25582947.0,773,2
5233,20554447.0,2299,2
5234,9408197.0,1529,3
5235,20725500.0,1376,9
5236,7531865.0,764,2
5237,33815626.0,1086,7
5238,50163902.0,681,2
5239,129656294.0,912,64
5240,31840579.0,682,4
5241,34792081.0,1022,3
5242,13312138.0,2022,7
5243,7305209.0,1335,2
5244,15975516.0,1199,2
5245,10208263.0,1341,4
5246,33685546.0,1145,7
5247,10971500.0,1428,3
5248,8932521.0,632,9
5249,11380251.0,1124,4
5250,52443641.0,547,7
5251,15705397.0,754,9
5252,14404355.0,1628,4
5253,19445627.0,792,2
5254,8663983.0,1836,7
5255,12505575.0,2322,2
5256,47315549.0,1704,2
5257,9998123.0,2307,2
5258,17106510.0,487,4
5259,11226119.0,1980,3
5260,40042688.0,816,3
5261,38133041.0,922,2
5262,10786008.0,714,2
5263,5623771.0,1137,3
5264,19852492.0,2850,2
5265,48569118.0,471,13
5266,15437594.0,733,8
5267,9894049.0,1049,8
5268,39242809.0,606,3
5269,49942846.0,531,3
5270,73772962.0,844,3
5271,21629209.0,1140,13
5272,21316576.0,815,2
5273,74987236.0,1582,7
5274,15305227.0,995,2
5275,19488835.0,3117,3
5276,9135683.0,1626,6
5277,13382045.0,1199,2
5278,5721051.0,1590,3
5279,86340506.0,848,20
5280,42934864.0,498,2
5281,45165676.0,1028,3
5282,29368146.0,651,8
5283,35260524.0,2076,2
5284,4133244.0,355,2
5285,28033801.0,473,14
5286,13000604.0,2099,2
5287,11682282.0,1684,2
5288,116586352.0,529,4
5289,12767038.0,2806,3
5290,61598153.0,529,10
5291,16229113.0,1060,3
5292,45580025.0,548,4
5293,15921710.0,1733,4
5294,9473967.0,968,3
5295,19504118.0,569,4
5296,13717321.0,2019,2
5297,53866821.0,802,2
5298,49550957.0,609,2
5299,54714799.0,2508,2
5300,10080305.0,2291,3
5301,72142477.0,585,4
5302,71047566.0,902,2
5303,108133995.0,431,9
5304,6990759.0,551,2
5305,11740683.0,1017,3
5306,111417193.0,406,13
5307,5265394.0,2143,2
5308,231655719.0,3086,4
5309,31799725.0,853,8
5310,86405790.0,709,2
5311,26223693.0,2498,2
5312,50943485.0,963,4
5313,7011781.0,937,2
5314,8298576.0,1346,2
5315,11659109.0,2826,2
5316,63729041.0,1418,3
5317,83568861.0,825,3
5318,43650490.0,870,4
5319,7998132.0,1305,3
5320,7973671.0,1523,3
5321,11745817.0,2089,2
5322,136084008.0,1129,2
5323,62737869.0,869,7
5325,27758505.0,2127,4
5326,9703507.0,2179,3
5327,12565615.0,1459,6
5328,31056390.0,1280,4
5329,18108294.0,3731,3
5330,12577966.0,609,7
5331,56751150.0,670,3
5332,53048745.0,1199,3
5333,20020817.0,1354,4
5334,49944804.0,1586,3
5335,8690251.0,2927,3
5336,16968459.0,1987,6
5337,16796924.0,1282,2
5338,16645905.0,1528,4
5339,54692992.0,598,7
5340,10198477.0,879,2
5341,54945399.0,530,13
5342,80711034.0,459,7
5343,12097593.0,1879,6
5344,9347623.0,697,6
5345,13464310.0,1748,2
5346,7736566.0,1294,2
5347,14943949.0,1776,3
5348,124667041.0,560,3
5349,17412413.0,971,2
5350,10185612.0,1820,2
5351,72576572.0,694,11
5352,16152639.0,1931,2
5353,12143296.0,1512,3
5354,8576704.0,2006,2
5355,9719574.0,1756,6
5356,50869955.0,723,7
5357,30980732.0,1001,3
5358,14098635.0,1687,3
5359,18111180.0,2030,8
5360,99424424.0,701,3
5361,16282251.0,1952,2
5362,18400494.0,418,7
5363,23935401.0,870,7
5364,22206058.0,390,7
5365,65731081.0,1112,3
5366,13067425.0,1662,8
5367,9288353.0,1992,7
5368,23435447.0,909,3
5369,11811770.0,2804,2
5370,64065517.0,719,7
5371,33564793.0,791,2
5372,16310681.0,1537,3
5373,10718676.0,840,2
5374,18798105.0,2573,3
5375,15091938.0,2312,3
5376,19263098.0,1881,2
5377,19546145.0,700,8
5378,19284405.0,2875,2
5379,45728808.0,566,2
5380,195873645.0,667,7
5381,18639134.0,708,7
5382,38762884.0,1259,7
5383,14199955.0,1754,4
5384,14431652.0,589,9
5385,53022415.0,2344,2
5386,41430359.0,523,7
5387,9384586.0,1311,3
5388,85090997.0,781,7
5389,10917267.0,830,2
5390,26603544.0,1981,3
5391,41384205.0,475,7
5392,7398086.0,550,2
5393,27892162.0,674,4
5394,16176169.0,2226,2
5395,8828560.0,948,4
5396,12980100.0,946,2
5397,22005606.0,1082,2
5398,15345509.0,682,4
5399,10225595.0,1662,6
5400,9721435.0,1736,8
5401,26495388.0,2129,2
5402,7972923.0,625,8
5403,15383907.0,1880,6
5404,62367341.0,486,3
5405,13931495.0,1777,6
5406,10473806.0,1604,2
5407,15685056.0,2188,2
5408,31426653.0,2124,2
5409,130046558.0,1686,2
5410,8781308.0,1934,2
5411,11419464.0,1042,3
5412,15558955.0,1988,2
5413,22251978.0,2665,4
5414,13044632.0,1206,2
5415,69944313.0,742,8
5416,7047514.0,978,6
5417,71584232.0,2053,2
5418,14149355.0,1583,3
5419,45640923.0,781,4
5420,17006644.0,988,3
5421,53310779.0,1045,3
5422,12466349.0,1838,3
5423,13270737.0,1903,3
5424,111904063.0,1371,11
5425,6674938.0,715,12
5426,25298343.0,596,2
5427,32175251.0,2256,10
5428,81346857.0,1834,2
5429,15332113.0,2406,3
5430,22136719.0,991,2
5431,28938089.0,2993,2
5432,111412310.0,692,4
5433,17803205.0,516,7
5434,11316883.0,2467,2
5435,13055207.0,730,10
5436,14968991.0,1617,2
5437,41947218.0,806,3
5438,9060423.0,1442,3
5439,21187440.0,2371,2
5440,23316442.0,1893,2
5441,11063524.0,1382,2
5442,103753968.0,725,3
5443,16624102.0,2207,2
5444,9331543.0,1279,6
5445,69607766.0,1291,3
5446,9092930.0,1384,3
5447,5805095.0,1296,2
5448,10639373.0,1407,3
5449,12140178.0,1575,2
5450,16811813.0,645,3
5451,15295462.0,2495,7
5452,7491297.0,1694,3
5453,9836097.0,1476,7
5454,7202522.0,691,3
5455,7926180.0,1708,2
5456,15571488.0,2519,8
5457,42641517.0,674,3
5458,8609628.0,1952,2
5459,16815417.0,1572,3
5460,37205130.0,874,4
5461,16654203.0,1182,7
5462,52793986.0,516,4
5463,11897933.0,1047,3
5464,11790801.0,2062,3
5465,19405631.0,761,3
5466,50137170.0,1272,2
5467,13539006.0,1427,2
5468,122394787.0,996,3
5469,17307770.0,1095,2
5470,22964974.0,503,10
5471,13552779.0,2157,2
5472,10821928.0,1667,3
5473,68375257.0,890,2
5474,13382043.0,2700,7
5475,58151493.0,763,3
5476,50093611.0,487,7
5477,12793736.0,1493,2
5478,20515839.0,1665,2
5479,19057519.0,1455,4
5480,10002734.0,2060,3
5481,39319714.0,604,11
5482,34879047.0,1497,4
5483,5227147.0,1536,4
5484,78744998.0,485,7
5485,19898342.0,1979,7
5486,33695693.0,1098,2
5487,26084137.0,2793,2
5488,52179041.0,1729,2
5489,29363952.0,591,9
5490,29268503.0,1325,2
5491,67620920.0,494,4
5492,22170951.0,2116,2
5493,48709970.0,1675,3
5494,83756648.0,1941,4
5495,80851125.0,603,2
5496,74908388.0,843,2
5497,13268985.0,1417,2
5498,32227328.0,1468,2
5499,73296228.0,713,4
5500,9627937.0,1820,2
5501,29633262.0,748,2
5502,11187795.0,986,2
5503,24234649.0,922,7
5504,51287205.0,1428,3
5505,37836987.0,495,4
5506,14111702.0,845,8
5507,53790182.0,1085,2
5508,6636724.0,2072,2
5509,12427470.0,1023,4
5510,21529815.0,522,8
5511,16286687.0,534,2
5512,15784071.0,932,2
5513,4175213.0,704,6
5514,12651034.0,1089,3
5515,14001921.0,1597,7
5516,18457171.0,864,3
5517,18033898.0,1485,2
5518,12220894.0,1087,2
5519,7334544.0,1156,2
5520,11037096.0,402,3
5521,31956729.0,904,2
5522,10227938.0,1601,2
5523,23691023.0,1480,2
5524,9520993.0,1706,3
5525,11354418.0,1462,2
5526,18852429.0,525,7
5527,170403215.0,1163,4
5528,8013038.0,1411,2
5529,102555323.0,769,3
5530,23713508.0,746,3
5531,2582854.0,332,2
5532,112740060.0,898,10
5533,7293106.0,1470,3
5534,11488960.0,1750,3
5535,13623965.0,2023,2
5536,20808630.0,1354,4
5537,13102167.0,712,7
5538,14961197.0,1217,2
5539,18029269.0,542,2
5540,39490618.0,1234,2
5541,49929344.0,518,7
5542,72644447.0,670,9
5543,4199441.0,183,4
5544,53293513.0,1876,2
5545,6466607.0,1065,2
5546,61710512.0,555,3
5547,20365023.0,948,2
5548,9820834.0,1403,4
5549,33234805.0,841,4
5550,14228314.0,1506,2
5551,4486892.0,562,11
5552,74680944.0,1190,8
5553,14725151.0,2836,2
5554,48462125.0,1837,6
5555,100091480.0,448,4
5556,30628607.0,659,2
5557,32481531.0,2139,2
5558,17413445.0,2776,3
5559,12094453.0,2147,3
5560,14680848.0,1259,7
5561,57996460.0,868,3
5562,26279824.0,1042,11
5563,14386971.0,1055,7
5564,83436606.0,766,12
5565,89867762.0,767,8
5566,12825755.0,2456,2
5567,21088989.0,3345,3
5568,43486731.0,3245,2
5569,34271773.0,3234,2
5570,35326651.0,776,7
5571,21100353.0,1402,4
5572,4672184.0,1722,7
5573,26819974.0,468,7
5574,15763406.0,927,4
5575,30605989.0,2728,2
5576,14033132.0,784,8
5577,40408803.0,2872,2
5579,23767336.0,2253,2
5580,27270733.0,2112,3
5581,6030816.0,1414,2
5582,77399376.0,977,10
5583,27405574.0,1921,3
5584,485059702.0,835,7
5585,14729700.0,1209,2
5586,9180948.0,1889,2
5587,10404931.0,1757,2
5588,14435006.0,2859,2
5589,46174245.0,937,3
5590,69573587.0,563,7
5591,10882850.0,1294,2
5592,126171497.0,2398,3
5593,31924673.0,429,3
5594,99210795.0,596,4
5595,9827824.0,1940,2
5596,35075489.0,1197,2
5597,22430698.0,553,3
5598,44277855.0,2549,2
5599,5425807.0,1102,3
5600,11313656.0,2553,2
5601,80781154.0,831,2
5602,44797529.0,951,2
5603,6646218.0,1372,4
5604,20379946.0,2729,7
5605,13388263.0,2325,2
5606,83509352.0,851,2
5607,56176591.0,417,20
5608,23291967.0,73,3
5609,166462225.0,834,3
5611,8241214.0,726,2
5612,14086768.0,674,2
5613,7824957.0,1366,4
5614,14383882.0,2884,2
5615,23610196.0,583,7
5616,32307525.0,439,9
5617,121565590.0,805,2
5618,10899280.0,1791,3
5619,71836758.0,1383,6
5620,10315554.0,1461,3
5621,27553222.0,1873,3
5622,25278865.0,1462,4
5623,104556629.0,524,12
5624,95948386.0,575,3
5625,10486003.0,2392,3
5626,2981364.0,805,4
5627,14763221.0,1545,3
5628,14105674.0,2210,17
5629,33553336.0,986,10
5630,82628188.0,771,3
5631,16278276.0,1822,2
5632,13023726.0,518,10
5633,11393323.0,2149,2
5634,22986547.0,670,7
5635,6979240.0,1744,2
5636,32873803.0,2483,3
5637,34393897.0,1979,3
5638,34594283.0,937,3
5639,48384544.0,658,2
5640,6834245.0,1592,3
5641,7698663.0,970,4
5642,100611268.0,1313,3
5643,70996897.0,932,4
5644,34839446.0,1214,12
5645,115180666.0,409,3
5646,16186262.0,1924,3
5647,40613766.0,763,4
5648,40482648.0,1236,8
5649,12672115.0,1912,2
5650,10939463.0,1641,2
5651,39365653.0,2154,2
5652,16617201.0,724,8
5653,12814904.0,2201,4
5654,11833046.0,765,2
5655,20183803.0,1135,8
5656,3136863.0,727,2
5657,46172298.0,1346,2
5658,65062514.0,948,4
5659,6499570.0,1027,2
5660,13592697.0,2831,3
5661,26778582.0,1636,3
5662,31817086.0,1568,8
5663,109935863.0,1905,6
5664,27859202.0,1039,2
5665,8520252.0,2354,3
5666,16584277.0,501,11
5667,33496490.0,3428,2
5668,11616917.0,1673,2
5669,37623159.0,1202,2
5670,40335589.0,803,2
5671,43493858.0,760,3
5672,8654001.0,894,8
5673,15936976.0,637,2
5674,11987036.0,1256,7
5675,11971013.0,1830,3
5676,18368392.0,1645,2
5677,8480491.0,1988,2
5678,27238845.0,724,8
5679,98154587.0,723,7
5680,20484187.0,1825,2
5681,79037640.0,952,8
5682,31910181.0,661,7
5683,72240151.0,785,2
5684,6041064.0,921,3
5685,10008452.0,1201,4
5686,86371327.0,573,2
5687,29745812.0,1083,3
5688,16167547.0,2061,2
5689,14653600.0,1388,2
5690,40527720.0,1527,3
5691,114547340.0,1442,2
5692,10843330.0,1681,2
5693,24639572.0,427,9
5694,71892348.0,507,10
5695,14780918.0,951,3
5696,18283353.0,1247,2
5697,161593872.0,700,2
5698,53472963.0,896,2
5699,128724234.0,448,2
5700,15155468.0,1983,3
5701,14326174.0,1488,3
5702,75088266.0,824,2
5703,26615827.0,601,4
5705,18023638.0,2103,2
5706,18729400.0,3403,2
5707,37178039.0,493,3
5708,59339094.0,740,7
5709,13473844.0,3871,3
5710,20499942.0,628,2
5711,30002771.0,503,2
5712,22624598.0,1284,8
5713,29066032.0,731,8
5714,13584492.0,2970,3
5715,87113209.0,921,3
5716,64500369.0,801,7
5717,34504196.0,458,13
5718,9393540.0,1215,3
5719,11744891.0,2114,3
5720,375058125.0,1247,6
5721,16968421.0,1014,3
5722,10792188.0,420,3
5723,21028101.0,4158,2
5724,31535889.0,440,2
5725,131433665.0,892,3
5726,77428101.0,637,3
5727,38587576.0,803,8
5728,13397791.0,1815,12
5729,8712580.0,1032,3
5730,25772420.0,516,11
5731,21659170.0,648,13
5732,10767004.0,691,7
5733,13719606.0,1974,2
5734,13010236.0,3140,4
5735,6881888.0,1424,5
5736,49724599.0,705,2
5737,13041027.0,2075,2
5738,11992091.0,1349,2
5739,57215734.0,1153,7
5740,67415431.0,688,4
5741,13874261.0,1597,2
5742,52214152.0,1634,2
5743,10048087.0,1399,2
5744,28393139.0,2119,2
5745,15498221.0,2015,4
5746,19438093.0,734,2
5747,83650329.0,450,9
5748,8844492.0,2203,3
5749,1883998.0,149,3
5750,16845813.0,1272,6
5751,210150150.0,570,2
5752,18691752.0,674,4
5753,30607122.0,785,2
5754,43335232.0,606,17
5755,6603483.0,1158,3
5756,10136652.0,1082,2
5757,15052716.0,2016,4
5758,14365471.0,786,2
5759,56828783.0,616,7
5760,77373254.0,665,3
5761,37938079.0,1043,9
5762,99007563.0,636,4
5763,7950577.0,1423,2
5764,4322046.0,1029,2
5765,8727679.0,737,4
5766,14687543.0,2380,4
5767,14551026.0,1496,7
5768,38068256.0,661,14
5769,5834336.0,1447,3
5770,42886956.0,636,2
5771,4007659.0,463,7
5772,10693808.0,1909,3
5773,10544811.0,571,7
5775,15539490.0,574,4
5776,18274582.0,3007,2
5777,6998262.0,1041,2
5778,11983709.0,2292,2
5780,10403271.0,1726,2
5781,25067799.0,1250,2
5782,20229893.0,1296,2
5783,14513151.0,1608,3
5784,40470764.0,1118,4
5785,7321581.0,1561,4
5786,10947569.0,2110,3
5787,41666511.0,929,2
5788,14939269.0,1858,2
5789,14205614.0,1375,2
5790,18293450.0,572,2
5791,74508423.0,471,12
5792,44012704.0,627,4
5793,56425063.0,1021,7
5794,45355357.0,765,4
5795,13577577.0,2227,4
5796,10950526.0,1621,2
5797,45114139.0,435,3
5798,9436564.0,886,3
5799,12367441.0,2014,2
5800,11527510.0,1743,4
5801,12848199.0,486,3
5802,11986418.0,3841,2
5803,10369586.0,1110,2
5804,61746848.0,548,6
5805,11655527.0,1902,4
5806,19935172.0,2094,3
5807,34777154.0,645,2
5808,62146586.0,1537,4
5809,15696337.0,1686,2
5810,122587038.0,563,7
5811,40210489.0,1093,11
5812,13044954.0,1518,6
5813,65166622.0,887,2
5814,64485513.0,568,2
5815,4727909.0,949,2
5816,108289695.0,500,4
5817,78838452.0,670,7
5818,12488482.0,1217,2
5819,33657828.0,594,10
5820,50737839.0,585,15
5821,10411850.0,1219,7
5822,7722912.0,1222,6
5823,156428037.0,806,2
5824,134987891.0,877,7
5825,205108979.0,1026,4
5826,26636311.0,799,4
5827,17246122.0,1579,3
5828,24919295.0,541,3
5829,41504686.0,904,2
5830,94759214.0,746,2
5831,16713188.0,1442,3
5832,12653582.0,1502,4
5833,7941220.0,416,7
5834,16500368.0,1630,7
5835,147002670.0,1839,2
5836,15757459.0,3204,3
5837,17915531.0,2796,2
5838,18801515.0,2653,7
5839,45816432.0,596,3
5840,19387127.0,2023,2
5841,17944071.0,980,2
5842,60014196.0,751,8
5843,8311523.0,1472,2
5844,11634175.0,1453,4
5845,11992929.0,1229,3
5846,68145501.0,1011,2
5847,141490094.0,1198,3
5848,20939318.0,870,3
5849,11092900.0,975,7
5850,205033884.0,529,3
5851,46673153.0,547,2
5852,115486830.0,1052,4
5853,66379026.0,420,10
5854,6668608.0,1067,3
5855,12328417.0,1755,6
5856,13468090.0,1253,2
