고객번호,편의품_CV_S,편의품_CV_C,선매품CV_S,선매품CV_C,전문품CV_S,전문품CV_C,기타CV_S,기타CV_C
2669,0.23749176,0.208880577,0.888864352,0.491303684,2.533977126,1.984313483,0.859762471,0.230769231
2670,0.137570351,0.088412563,0.748339851,0.104892873,0,0,0.565153015,0.30940928
2671,0.859309576,0.510885078,0.416446845,0.306661451,0.964341793,0.772873426,0.261223635,0.492191087
2672,0.248737112,0.183502473,0.810974381,0.281525818,2.645751311,2.645751311,0.298977516,0.409941103
2673,0.380072469,0.324022292,0.980661417,0.635971411,2.460506098,1.984313483,0.913865493,1.170628195
2674,0.200043721,0.212099927,1.138757374,1.049691313,0,0,1.717241951,1.399588417
2675,0.372026596,0.310331068,0.3002062,0.195095686,2.039462549,1.557776193,1.311007815,0.428013542
2676,0.14901189,0.146920225,0.762233308,0.507404028,0,0,2.645751311,2.645751311
2677,1.6747405,0.373386342,0.654791791,0.542831349,2.102854928,1.129955751,1.103348184,0.707514453
2678,0.18786375,0.256143725,0.214618545,0.534633564,2.645751311,2.645751311,0.327791797,0.220097493
2679,0.334846739,0.358278519,0.235471547,0.184351326,0.572662989,0.596322061,0.677087342,0.42546593
2680,0.175221429,0.158982239,1.121746832,0.731247032,0,0,0,0
2681,0.198842191,0.042060516,0.871702385,0.315494908,0,0,0.725949298,0.48680506
2682,0.384144945,0.34998974,0.586625443,0.62075556,1.708354047,1.707825128,0.516430769,0.606289653
2683,0.110800477,0.135130963,0.388639144,0.271489898,1.49452959,1.154700538,1.486874575,0.910840068
2684,0.380740455,0.320424888,0.387960682,0.314911679,2.645751311,2.645751311,0.847387541,0.746237549
2685,0.299490877,0.111673085,1.028504259,0.508265023,1.047120977,1.073435315,1.17484844,0.621027319
2686,0.41335537,0.232133234,0.598281327,0.55938495,1.71063522,1.984313483,1.137311681,1.029857301
2687,0.32053919,0.2918602,0.399694834,0.440315286,0,0,0.727752434,0.707789988
2688,0.232587931,0.253202127,1.284057275,0.83956007,0,0,1.417586303,1.247219129
2689,0.475299021,0.124691989,0.912063243,0.86452058,0,0,1.802652441,1.707825128
2690,0.277169942,0.189710543,0.33876418,0.350931894,1.051197324,0.890692614,0.255456499,0.375516174
2691,0.46769011,0.329948234,0.537509509,0.526534575,0,0,0.504008525,0.292755086
2692,0.899841091,0.28484767,0.660163338,0.339600583,1.860947989,1.414213562,1.133901036,0.976068899
2693,0.145515507,0.203392461,2.119986041,0.750385703,2.550549551,1.707825128,0.599313141,0.561400358
2694,0.742893316,1.024265029,0.658178275,0.465287217,1.601963319,1.557776193,1.068101514,0.88478327
2695,0.974499719,0.283617686,0.49855935,0.327737419,1.734344337,1.280868846,0.928932524,0.867467579
2696,0.887238653,0.546595469,0.662105992,0.516800741,0.953851912,0.721568539,0.994459534,0.902549534
2697,0.410829423,0.414056689,0.4285776,0.443739936,1.791896089,1.707825128,0.46613336,0.448916683
2698,0.278020426,0.297189053,0.269015426,0.210662522,1.350563457,1,0.903742477,0.36153778
2699,0.323681849,0.159530164,0.550384556,0.833866496,0,0,1.020930333,0.67402991
2700,0.188419878,0.194893249,0.353213169,0.226018956,2.4034034,1.835856849,0.588310288,0.340445638
2701,0.191655227,0.21050269,0.764922671,0.317338951,2.050329626,1.707825128,1.509068055,1.531339283
2702,0.26488934,0.239391598,0.239493899,0.200632605,1.939599367,1.707825128,0.916619037,0.401841207
2703,0.278870218,0.065968128,2.059157139,1.247219129,0,0,0,0
2704,0.244336983,0.245773781,0.773734843,0.701997151,0,0,2.645751311,2.645751311
2705,0.174802272,0.095018089,0.696827266,0.516756265,2.645751311,2.645751311,1.894171333,1.631397663
2706,0.320688487,0.255262624,0.285417877,0.359292363,1.375253122,1.058300524,1.321464371,0.365148372
2707,0.711916992,0.26087312,0.305058518,0.247086075,1.155616933,1.280868846,0.568687244,0.341452724
2708,0.302479025,0.239513841,0.427660308,0.285814062,2.630245691,2.094437076,0.430412419,0.37883838
2710,0.278207334,0.379654978,0.759223105,0.608550707,2.645751311,2.645751311,0.309577524,0.282748015
2711,0.272375733,0.171124371,0.605904325,0.837450447,0,0,1.277984936,0.957427108
2712,0.359117753,0.167597318,0.536856331,0.397663392,0,0,0.399030102,0.323633861
2713,0.42382863,0.339407954,0.771555821,0.37859389,0,0,0.990655484,1.046860811
2714,0.386086357,0.325965559,0.353060972,0.17843261,0,0,1.107822303,0.866025404
2715,0.138362369,0.139448995,0.178015667,0.163571255,2.645751311,2.645751311,1.338999962,0.728017331
2716,0.837537714,0.342317319,0.353744208,0.369679184,2.610502759,1.71488437,0.882923477,0.429374126
2717,0.430039686,0.402232706,0.40176825,0.323292303,1.027030531,0.72433061,1.541642227,0.916338937
2718,0.325479709,0.307290649,0.853954873,0.637941575,2.645751311,2.645751311,0.730901653,0.631442792
2719,0.236226855,0.102082015,0.492435737,0.515448518,0,0,1.241009208,1.137248141
2720,0.506180784,0.391674726,1.317499319,0.331491699,2.645751311,2.645751311,0.629827072,0.645497224
2721,0.353956228,0.302817319,1.592266727,0.593235514,0,0,2.500519884,1.707825128
2722,0.225484071,0.188188278,0.437651695,0.343654892,1.51725021,1.557776193,0.198381281,0.309060721
2723,0.502469668,0.398181252,0.63921372,0.464614592,2.432729309,1.707825128,0.593989455,0.339323895
2724,1.014956609,0.966133442,0.934468526,0.508432298,2.645751311,2.645751311,0.914385122,0.959166305
2725,0.438368181,0.421474321,0.278283553,0.208154547,1.848388319,1.153507049,0.543750911,0.562936362
2726,0.77396784,0.610433548,0.519394962,0.316738511,1.75508172,1.713130122,1.410927155,0.4740162
2727,0.179524612,0.086632302,0.435605932,0.326635964,2.645751311,2.645751311,1.303816324,0.578698112
2728,0.194539596,0.192244496,1.987070459,1.154700538,0,0,0,0
2729,0.26464332,0.35204452,0.430793188,0.423247353,2.36724426,1.707825128,0.83775854,0.941849706
2730,0.317517047,0.21646519,0.639075027,0.149013675,1.711588814,1.707825128,1.805106137,1.079627411
2731,0.146425606,0.196454992,0.655138803,0.330718914,2.645751311,2.645751311,1.48260429,0.902549534
2732,0.205287003,0.144335037,0.727101082,0.335401761,2.645751311,2.645751311,0.791091476,0.888837279
2733,0.182657614,0.138024826,0.620587733,0.254989471,0,0,0.857150908,0.866025404
2734,0.253502542,0.229315191,0.685111442,0.420039906,0,0,2.407308693,1.466642992
2735,0.520987628,0.425558077,0.337948165,0.432870334,1.361057193,1.247219129,0.772068491,0.731247032
2736,0.329933272,0.373061597,0.362971304,0.36873714,0,0,0.627286605,0.612202309
2737,0.303054934,0.190928449,1.098152987,0.229455199,2.645751311,2.645751311,0.584423922,0.440958552
2738,0.14294392,0.126008618,0.368995277,0.285359291,2.645751311,2.645751311,1.088811742,1.180879891
2739,0.479325553,0.272632234,0.672746162,0.492232802,0,0,1.210373015,1.060660172
2740,0.307109032,0.21045754,0.98473545,1.226415826,0,0,0,0
2741,0.296070517,0.536643692,0.525306904,0.639336713,1.712362837,1.403570994,1.346966494,0.548515059
2742,0.87538682,1.301200702,1.066862216,0.401951024,1.580403998,1.247219129,2.327711138,0.603807364
2743,0.202387205,0.191669212,0.6195858,0.532012665,2.645751311,2.645751311,2.54889991,1.835856849
2744,0.259474442,0.207106806,0.446871676,0.668461341,1.955947907,1.707825128,1.290081963,1.085715153
2745,0.194719306,0.122855633,0.578430145,0.339617805,1.854937434,1.707825128,0.409920782,0.708882826
2746,0.172257674,0.173663569,0.54896433,0.329694399,2.645751311,2.645751311,1.389598042,1.268857754
2747,0.148670418,0.203537928,0.569394401,0.324418706,0,0,1.656046318,1.132843031
2748,0.240718469,0.183713903,1.07713976,0.962091386,0,0,2.645751311,2.645751311
2749,0.419426426,0.251394078,0.506320777,0.336880613,2.645751311,2.645751311,0.980209199,0.769503311
2750,0.301547627,0.1472139,0.67728795,0.334587767,0,0,1.369473231,1.058300524
2751,0.194437097,0.210606057,0.586086244,0.436570047,2.276000253,1.744783893,0.438475052,0.404085106
2752,0.199678175,0.155721904,1.096000836,0.847716949,2.645751311,2.645751311,0.726003436,0.8326664
2753,0.334700681,0.262616862,0.657819123,0.289254077,2.645751311,2.645751311,0.816885901,0.679731776
2754,0.275166896,0.39266413,0.330183676,0.156684198,1.296372659,0.872682115,0.333142877,0.213066077
2755,0.370535751,0.28645398,0.370520457,0.349042261,0,0,0.796506943,0.865431218
2756,0.217343371,0.140314922,0.529046018,0.33440329,2.486974576,1.984313483,0.474634975,0.371985647
2757,0.281717188,0.392857528,0.600572628,0.436843248,2.102092781,1.984313483,2.160195718,1.154700538
2758,0.63672547,0.820667881,1.001977527,0.779613967,2.645751311,2.645751311,0.711668575,1.029857301
2759,0.307893334,0.229278563,0.699593755,0.4795842,2.645751311,2.645751311,0.523233864,0.500890556
2760,0.274637136,0.199543681,0.534407782,0.253440582,2.35262432,1.707825128,0.39347485,0.431729698
2761,0.486137102,0.247158559,0.404985287,0.156347192,1.195568592,0.649073414,0.916987723,0.498887652
2762,0.230642068,0.143244571,0.464286715,0.268027317,0,0,0.292428526,0.229482106
2763,0.226487218,0.250074155,0.430533096,0.26263639,1.311576133,0.935414347,0.747532835,0.816496581
2764,0.200458259,0.148046083,2.279570556,0.603807364,0,0,0,0
2765,0.186270445,0.160760159,0.666699415,0.46444785,2.329837198,1.707825128,1.136268355,0.774596669
2766,0.159932229,0.206986354,2.589234474,1.984313483,0,0,0,0
2767,0.230539734,0.15957396,0.343746821,0.255926258,2.046937644,0.962091386,0.332659275,0.235177894
2768,0.143971175,0.270777049,0.429231851,0.2328646,1.327255703,0.935414347,0.751112979,0.620483682
2769,0.192864609,0.088397242,0.923834193,0.869027234,0,0,2.083882558,1.290994449
2770,0.23910556,0.178691388,0.479197584,0.21479316,0,0,0.88431972,0.550757055
2771,0.606169629,0.657745914,0.695128583,0.423659273,2.271427705,1.835856849,0.496161077,0.515372236
2772,0.371976319,0.446895391,0.382934563,0.422433406,0,0,0.448030736,0.450894494
2774,0.611366869,0.313043814,0.392032234,0.33739318,1.231435571,0.99419612,0.71816003,0.60778918
2775,0.241057872,0.271208291,0.359835098,0.339216206,0,0,0.190603007,0.288096372
2776,0.64169652,0.333637453,0.429966647,0.303120499,1.483443501,1.557776193,0.724948686,0.789266993
2777,1.006850104,0.859801592,1.240798476,0.86630524,1.653183633,1.331665624,0.5044618,0.464095481
2778,0.266366292,0.349946577,0.291329954,0.368910117,1.805941962,0.805076486,0.496968148,0.50846936
2779,0.49462676,0.140468084,0.35526816,0.429185208,1.137353264,1.20277457,0.915336153,0.921842849
2780,0.438262731,0.328306971,0.517542284,0.328471245,0,0,0.474096442,0.475682495
2781,0.413905137,0.335058569,0.544163498,0.400292997,1.076867408,0.577350269,0.33752816,0.333719665
2782,0.367722422,0.376254139,0.296173208,0.430412823,2.100915861,1.984313483,1.132144077,0.987327106
2783,0.378996521,0.415487221,2.091838454,0.704920974,0,0,0.999338783,0.865431218
2784,0.247779899,0.224181118,0.534882798,0.342098305,0,0,1.065006953,1.121522403
2785,0.723164675,0.471070813,0.920596479,0.834634401,1.742002404,1.754992877,1.186844444,1.064581295
2786,0.541890999,0.433467334,0.622505806,0.295751835,0.852956029,0.912870929,1.591432041,0.74564709
2787,0.162526457,0.177206279,1.61252258,0.693888666,2.645751311,2.645751311,1.397214398,1.290994449
2788,0.309620401,0.246218794,0.670204225,0.636048044,0,0,0.39880115,0.52769655
2789,0.204661896,0.137215813,1.493480122,0.712390342,0,0,1.037299837,1
2790,0.250016804,0.2013719,0.48438835,0.369559297,0,0,2.440441581,2.094437076
2791,0.599006842,0.14445557,0.520964336,0.336292901,1.980351077,0.816269745,0.879512614,0.712390342
2792,0.109291293,0.158418878,0.747570427,0.702376917,0,0,1.170029967,0.974996043
2793,0.328403457,0.374960084,0.35873571,0.252076227,2.645751311,2.645751311,0.455959296,0.363888226
2794,0.666326739,0.565817691,0.482324673,0.357600088,2.514572447,2.094437076,0.864292614,0.52769655
2795,0.356578242,0.253578823,1.644498703,0.772873426,0,0,0.633751033,0.77931413
2796,1.033847245,0.447260409,1.051428898,0.470664822,0.886070444,0.826797285,1.180474561,0.978093383
2797,0.336879702,0.221222436,0.508651513,0.428324133,2.112788416,1.331665624,0.947566407,0.288597062
2798,0.315960175,0.411168335,0.721696652,0.311804782,2.645751311,2.645751311,1.161172903,0.99419612
2799,0.125728366,0.171939846,1.652587348,0.809720559,0,0,0,0
2800,0.752957445,0.550828337,0.566085814,0.386549589,1.361075116,1.10239638,0.660592576,0.386586389
2801,0.468329359,0.466109021,0.302940943,0.279839549,0,0,1.228725015,1.083821247
2802,0.190067346,0.23274494,0.564385741,0.451903224,1.182679477,1.058300524,0.90762271,0.748283358
2803,0.242172552,0.226839472,1.265447381,0.809720559,0,0,1.555047069,1.376892637
2804,0.251725413,0.285271607,0.670435636,0.545642588,1.820130921,1.414213562,0.68808813,0.6
2805,0.183548913,0.228323939,0.595013546,0.514201607,2.645751311,2.645751311,1.129476211,0.696557382
2806,0.188751917,0.192299489,0.353054365,0.432521479,2.645751311,2.645751311,0.979856818,0.293272433
2807,0.165213214,0.157320434,0.44088167,0.371573763,0,0,0.704747116,0.575349049
2808,0.376038622,0.318651178,0.425238828,0.327567642,1.556710812,1.247219129,0.712403582,0.609797872
2809,0.890114547,0.597504133,0.356891101,0.19891417,1.720017714,1.835856849,0.970226287,0.361525862
2810,0.4366734,0.382844796,0.871376299,0.35685647,2.588795901,1.063112569,1.134524951,1.028316312
2811,0.32644157,0.180951165,0.423884764,0.489751444,2.501315441,1.376892637,1.026655875,0.502697883
2812,0.484750253,0.276833713,0.440406979,0.282555363,2.321788496,2.094437076,1.20080951,1.096665353
2813,0.202536447,0.075564777,0.744651458,0.700528901,2.617023922,1.707825128,1.41952634,1.311574185
2814,0.411172996,0.210129988,0.378123,0.540809216,2.645751311,2.645751311,1.743430231,1.247219129
2815,0.20550518,0.167318828,0.456031166,0.320486403,1.741570614,1.707825128,0.659286444,0.484247093
2816,0.17174774,0.169201989,0.465456529,0.457649335,2.277520917,1.376892637,1.637136706,1.058300524
2817,0.241609518,0.178712874,0.740139605,0.51726394,2.645751311,2.645751311,1.00429114,1.058300524
2818,0.655830316,0.289965538,0.438743072,0.32634653,1.687130669,1.417483425,0.531172452,0.565685425
2819,0.555892117,0.311481036,0.787565494,0.525022321,0.944151436,0.674547161,1.042687915,0.649592987
2820,0.366685797,0.276811191,0.540185975,0.341465849,0.869113537,0.816496581,0.919685703,0.962091386
2821,0.835489969,1.077997112,0.308386959,0.210228603,1.439176864,0.849836586,0.60691659,0.620483682
2822,0.474146354,0.38460977,0.354328283,0.266551301,1.886166537,1.835856849,0.571660912,0.739814235
2823,0.102316931,0.127694736,0.193918178,0.282954796,0,0,0.313553559,0.341565026
2824,0.210472616,0.30610799,0.885029607,0.729695827,2.645751311,2.645751311,0.515040117,0.339985961
2825,0.266224048,0.2967049,1.002526067,0.569167419,0,0,1.187116979,1.156623438
2826,0.566215118,0.215925579,0.391463241,0.389978197,1.126115054,0.621027319,0.418872536,0.332986292
2827,0.165049817,0.095411671,1.056445006,0.827311576,0,0,1.366585219,1.50443788
2828,0.407370497,0.369600158,0.581066033,0.443603262,1.712184819,1.914854216,1.305200997,1.414213562
2829,0.472216261,0.472396434,0.370342138,0.337807945,1.54550616,1.416160175,0.380820913,0.346944333
2830,1.056659352,0.303211052,0.546501775,0.360573362,2.379033506,1.754992877,1.682052427,0.621027319
2831,0.127198558,0.110021391,0.572161851,0.279881906,1.136467985,0.935414347,1.11345716,0.968096818
2832,0.228631319,0.634046607,0.524322585,0.411985803,2.645751311,2.645751311,1.096512293,0.870078753
2833,0.790663883,0.332000043,0.84750563,0.611055526,0,0,0.834236382,0.788226982
2834,0.34149583,0.195489486,0.341725579,0.419999299,1.447500873,1.049691313,0.802503241,0.638284739
2835,0.370645934,0.353814027,0.471206534,0.525462759,0,0,0.953851915,0.662478971
2836,0.357158505,0.388295636,0.456688999,0.330487003,1.613513718,1.557776193,0.916467405,0.830297501
2837,0.178384713,0.195203061,0.369840037,0.34110781,2.645751311,2.645751311,0.721545926,0.507404028
2838,0.28134598,0.240552066,0.317534683,0.266500373,1.71249547,1.707825128,0.513084179,0.556656687
2839,0.583905071,0.476018356,0.871997804,0.543743825,2.087142754,1.707825128,0.64854775,0.72433061
2840,0.179621263,0.156451239,0.26312566,0.253160796,0,0,1.034105457,0.765082863
2841,0.211866381,0.125471785,0.782305259,0.56699337,0,0,2.645751311,2.645751311
2842,0.381721594,0.271352876,0.946585618,0.968917996,0,0,0.592150444,0.900665263
2843,0.323926213,0.263306586,0.642959741,0.467502136,1.701355332,1.417483425,0.788234746,0.488042268
2844,0.255133247,0.096089641,0.763854426,0.579850715,0,0,0.829025429,0.380180269
2845,0.239330955,0.350996155,0.464181593,0.331458716,0,0,1.682279186,0.763762616
2846,0.311075366,0.351871989,0.323699338,0.28433151,1.433332225,1.527525232,2.156331025,1.138785298
2847,0.552044785,0.253605154,1.015734478,0.800535492,2.645751311,2.645751311,1.013691977,0.840634681
2848,0.269063456,0.255805924,0.353847441,0.288253095,0,0,1.927530926,1.093431427
2849,1.771720881,0.326852012,1.341327247,0.390715156,1.07267541,0.477693417,0.858789574,0.500688232
2850,0.266309803,0.190455125,0.606635381,0.508179622,0,0,1.00389032,0.550757055
2851,0.310555992,0.288229641,0.556492296,0.729383301,2.288286486,1.707825128,0.505946357,0.636273754
2852,0.30353061,0.282137602,0.237396983,0.249244369,2.645751311,2.645751311,1.320359839,1.049691313
2853,0.170673903,0.112211746,0.553670484,0.220447605,0,0,1.104796497,0.886101787
2854,0.440745966,0.43196061,0.574149378,0.626754923,1.724650632,1.707825128,1.353781474,0.890692614
2855,0.340045472,0.296152114,0.50723644,0.257366203,2.083690186,1.247219129,1.313202022,0.643739078
2856,0.22900117,0.267561123,0.290098194,0.324338714,2.14585938,1.247219129,0.532195314,0.370773143
2857,0.320996086,0.22047843,0.901187719,0.556981996,2.645751311,2.645751311,0.612620762,0.456435465
2858,0.283159032,0.26048413,0.352547587,0.357142857,0,0,0.330331505,0.494121765
2859,0.171553371,0.135985657,0.692861738,0.447290588,0,0,1.992660773,1.707825128
2860,0.202275719,0.229745263,0.761290665,0.635971411,1.939238867,2.094437076,0.646505224,0.735980072
2861,0.406058919,0.242293642,0.295450973,0.315178481,0,0,0.401605239,0.433006237
