"고객번호","소분류코드","구매일자","RNK"
"03231","C080202",20151231,1
"03231","C150405",20151231,1
"03232","B140102",20151231,1
"03232","B120502",20151231,1
"03232","B810301",20151231,1
"03232","B800502",20151231,1
"03232","B520503",20151231,1
"03232","B460305",20151231,1
"03232","B210802",20151231,1
"03233","B100402",20151229,1
"03233","B160402",20151229,1
"03233","B110405",20151229,1
"03233","B210802",20151229,1
"03233","B160101",20151229,1
"03233","B150404",20151229,1
"03233","B130804",20151229,1
"03233","B130501",20151229,1
"03234","A050504",20151221,1
"03234","A010602",20151221,1
"03234","A010602",20151221,1
"03234","A010605",20151221,1
"03234","A010603",20151221,1
"03234","A050504",20151221,1
"03234","A010104",20151221,1
"03234","A011004",20151221,1
"03234","A010404",20151221,1
"03234","A010710",20151221,1
"03234","A040224",20151221,1
"03234","A010101",20151221,1
"03234","A010501",20151221,1
"03234","A010902",20151221,1
"03234","A010620",20151221,1
"03234","A010608",20151221,1
"03234","A010501",20151221,1
"03234","A010403",20151221,1
"03234","A010402",20151221,1
"03234","A010302",20151221,1
"03234","A010301",20151221,1
"03234","A010203",20151221,1
"03235","B020102",20151231,1
"03235","B480301",20151231,1
"03235","B380303",20151231,1
"03235","B060401",20151231,1
"03235","B560301",20151231,1
"03235","B100305",20151231,1
"03235","B520503",20151231,1
"03236","C140608",20151231,1
"03236","C030602",20151231,1
"03236","C030206",20151231,1
"03237","A010402",20151231,1
"03237","A010101",20151231,1
"03237","A010608",20151231,1
"03237","A010505",20151231,1
"03237","A010404",20151231,1
"03237","A010302",20151231,1
"03237","A010201",20151231,1
"03238","A010202",20151230,1
"03238","A010402",20151230,1
"03238","A010710",20151230,1
"03238","A010404",20151230,1
"03239","A010101",20151231,1
"03239","A010302",20151231,1
"03239","A010901",20151231,1
"03239","A010710",20151231,1
"03239","A010404",20151231,1
"03239","A010201",20151231,1
"03240","A010614",20151231,1
"03240","A010201",20151231,1
"03240","A010653",20151231,1
"03240","B190901",20151231,1
"03240","B740101",20151231,1
"03241","C050107",20151230,1
"03241","C040126",20151230,1
"03241","C130803",20151230,1
"03241","C060401",20151230,1
"03242","B370702",20151229,1
"03243","B100504",20151231,1
"03243","B780201",20151231,1
"03243","B380404",20151231,1
"03243","B920202",20151231,1
"03243","B890102",20151231,1
"03243","B140203",20151231,1
"03243","B130501",20151231,1
"03243","B130210",20151231,1
"03243","B100305",20151231,1
"03243","B061105",20151231,1
"03243","B060901",20151231,1
"03243","B830202",20151231,1
"03243","B820201",20151231,1
"03243","B650204",20151231,1
"03243","B470106",20151231,1
"03243","B430503",20151231,1
"03243","B380405",20151231,1
"03243","B380402",20151231,1
"03243","B380302",20151231,1
"03244","A010302",20151231,1
"03244","A010302",20151231,1
"03244","A010302",20151231,1
"03245","B020102",20151229,1
"03246","A010201",20151231,1
"03246","A010619",20151231,1
"03246","A010521",20151231,1
"03246","A010404",20151231,1
"03247","A010904",20151231,1
"03247","A010402",20151231,1
"03247","A010403",20151231,1
"03247","A020605",20151231,1
"03247","A020601",20151231,1
"03247","A040222",20151231,1
"03247","A020709",20151231,1
"03247","A040223",20151231,1
"03247","A040223",20151231,1
"03247","A020701",20151231,1
"03247","A010201",20151231,1
"03247","A010901",20151231,1
"03247","A010403",20151231,1
"03247","A010202",20151231,1
"03247","A060166",20151231,1
"03247","A040233",20151231,1
"03248","B200801",20151231,1
"03248","B100501",20151231,1
"03248","B100301",20151231,1
"03248","B670402",20151231,1
"03248","B140201",20151231,1
"03249","A040228",20151230,1
"03250","A010404",20151228,1
"03250","A010710",20151228,1
"03250","A010501",20151228,1
"03251","B140103",20151231,1
"03251","B160101",20151231,1
"03251","B210802",20151231,1
"03251","B480301",20151231,1
"03251","B460305",20151231,1
"03251","B430504",20151231,1
"03252","A010644",20151231,1
"03253","C050103",20151231,1
"03253","C050209",20151231,1
"03253","C150405",20151231,1
"03253","C100104",20151231,1
"03253","C010110",20151231,1
"03253","C150403",20151231,1
"03253","C150402",20151231,1
"03253","C100202",20151231,1
"03253","C070302",20151231,1
"03253","C030302",20151231,1
"03253","C030208",20151231,1
"03253","C010209",20151231,1
"03254","C120201",20151231,1
"03254","C030405",20151231,1
"03255","C110201",20151231,1
"03255","C120202",20151231,1
"03256","C150301",20151231,1
"03256","C150103",20151231,1
"03256","C090201",20151231,1
"03256","C150301",20151231,1
"03257","A020302",20151011,1
"03258","A010402",20151231,1
"03259","C030105",20151231,1
"03259","C090201",20151231,1
"03259","C150306",20151231,1
"03260","B140103",20151231,1
"03260","B330501",20151231,1
"03260","B521301",20151231,1
"03260","B140501",20151231,1
"03260","B330602",20151231,1
"03260","B570205",20151231,1
"03261","B190901",20151230,1
"03262","B330207",20151230,1
"03263","B100103",20151230,1
"03263","B200801",20151230,1
"03263","B010110",20151230,1
"03263","B910109",20151230,1
"03263","B520503",20151230,1
"03263","B430903",20151230,1
"03263","B430401",20151230,1
"03263","B430101",20151230,1
"03263","B140601",20151230,1
"03263","B120605",20151230,1
"03263","B120603",20151230,1
"03263","B100305",20151230,1
"03264","B010208",20151230,1
"03264","B380402",20151230,1
"03264","B190904",20151230,1
"03264","B160402",20151230,1
"03264","B160202",20151230,1
"03264","B051005",20151230,1
"03264","B050104",20151230,1
"03264","B430101",20151230,1
"03264","B790310",20151230,1
"03264","B790212",20151230,1
"03264","B790204",20151230,1
"03264","B470302",20151230,1
"03264","B430504",20151230,1
"03264","B150102",20151230,1
"03264","B460305",20151230,1
"03265","A060103",20151230,1
"03265","A060103",20151230,1
"03265","A040228",20151230,1
"03266","C040305",20151226,1
"03266","C140608",20151226,1
"03266","C150401",20151226,1
"03267","A010611",20151231,1
"03267","A010601",20151231,1
"03267","A010611",20151231,1
"03268","A040222",20151230,1
"03269","A010644",20151231,1
"03270","C030704",20151231,1
"03270","C150601",20151231,1
"03270","C010110",20151231,1
"03270","C010104",20151231,1
"03270","C040208",20151231,1
"03270","C030703",20151231,1
"03270","C030602",20151231,1
"03270","C030104",20151231,1
"03270","C010213",20151231,1
"03270","C010110",20151231,1
"03270","C010206",20151231,1
"03270","C030706",20151231,1
"03271","B140502",20151230,1
"03271","B150702",20151230,1
"03271","B141304",20151230,1
"03271","B140101",20151230,1
"03272","A020209",20151231,1
"03273","B330202",20151230,1
"03273","B330204",20151230,1
"03273","B330203",20151230,1
"03273","B330204",20151230,1
"03274","D040104",20151230,1
"03274","D040109",20151230,1
"03274","A010402",20151230,1
"03274","A011004",20151230,1
"03274","A010404",20151230,1
"03275","A010602",20151231,1
"03275","A010403",20151231,1
"03276","B051004",20151231,1
"03276","B470301",20151231,1
"03276","B100803",20151231,1
"03276","B100305",20151231,1
"03277","A040224",20151229,1
"03277","A040224",20151229,1
"03278","A010302",20151218,1
"03278","A011004",20151218,1
"03278","A010501",20151218,1
"03278","A010404",20151218,1
"03278","A010403",20151218,1
"03278","A010402",20151218,1
"03278","A010401",20151218,1
"03279","A060234",20151222,1
"03279","A010510",20151222,1
"03279","A060234",20151222,1
"03279","A010704",20151222,1
"03279","A010608",20151222,1
"03279","A020302",20151222,1
"03280","A010403",20151231,1
"03280","B670205",20151231,1
"03280","B670205",20151231,1
"03280","B670205",20151231,1
"03281","C110301",20151231,1
"03281","C030401",20151231,1
"03281","C150405",20151231,1
"03281","C150301",20151231,1
"03281","C050204",20151231,1
"03282","B100501",20151231,1
"03282","B740502",20151231,1
"03282","B680108",20151231,1
"03282","B210802",20151231,1
"03282","B160201",20151231,1
"03282","B130501",20151231,1
"03282","B920102",20151231,1
"03283","A010302",20151228,1
"03283","A010403",20151228,1
"03283","A011004",20151228,1
"03283","A010404",20151228,1
"03283","A010402",20151228,1
"03283","A010401",20151228,1
"03283","A010602",20151228,1
"03283","A010608",20151228,1
"03283","A010710",20151228,1
"03283","A010104",20151228,1
"03284","B180205",20151231,1
"03284","B860402",20151231,1
"03284","B170203",20151231,1
"03284","B170204",20151231,1
"03285","B480301",20151231,1
"03285","B010202",20151231,1
"03285","B760504",20151231,1
"03285","B740202",20151231,1
"03285","B170301",20151231,1
"03285","B050101",20151231,1
"03286","B150102",20151229,1
"03286","B380303",20151229,1
"03286","B061001",20151229,1
"03286","B130205",20151229,1
"03286","B110203",20151229,1
"03286","B100301",20151229,1
"03286","B520503",20151229,1
"03286","B521301",20151229,1
"03286","B890103",20151229,1
"03286","B050112",20151229,1
"03286","B140102",20151229,1
"03286","B371002",20151229,1
"03286","B740503",20151229,1
"03286","B910103",20151229,1
"03286","B820201",20151229,1
"03286","B790310",20151229,1
"03286","B770603",20151229,1
"03286","B740101",20151229,1
"03287","C030801",20151226,1
"03287","C030608",20151226,1
"03288","A011004",20151228,1
"03289","B100504",20151229,1
"03289","B810402",20151229,1
"03289","B100305",20151229,1
"03290","A010613",20151231,1
"03290","A010710",20151231,1
"03291","A010801",20151221,1
"03291","A010603",20151221,1
"03291","A010601",20151221,1
"03292","A010401",20151231,1
"03292","A010608",20151231,1
"03292","A010201",20151231,1
"03292","A010201",20151231,1
"03292","A010302",20151231,1
"03292","A010505",20151231,1
"03292","A010404",20151231,1
"03293","B100301",20151229,1
"03293","B750502",20151229,1
"03294","A040224",20151231,1
"03294","A040224",20151231,1
"03294","A020303",20151231,1
"03294","A020302",20151231,1
"03295","A040501",20151224,1
"03295","A030109",20151224,1
"03296","A070303",20151227,1
"03297","A080104",20151224,1
"03298","A010710",20151231,1
"03298","A010607",20151231,1
"03298","A010703",20151231,1
"03299","B480303",20151228,1
"03299","B020105",20151228,1
"03299","B520502",20151228,1
"03299","B130501",20151228,1
"03300","C170701",20151230,1
"03300","C160101",20151230,1
"03300","C130703",20151230,1
"03300","C050414",20151230,1
"03300","C030309",20151230,1
"03301","C130606",20151222,1
"03301","C070202",20151222,1
"03301","C170701",20151222,1
"03301","C110604",20151222,1
"03301","C110101",20151222,1
"03302","B150104",20151230,1
"03303","B111204",20151221,1
"03303","B380402",20151221,1
"03304","B050501",20151231,1
"03304","B290401",20151231,1
"03304","B890103",20151231,1
"03304","B650201",20151231,1
"03304","B480301",20151231,1
"03304","B100305",20151231,1
"03305","A010103",20151228,1
"03305","A020303",20151228,1
"03305","A020303",20151228,1
"03305","A020303",20151228,1
"03306","A010644",20151231,1
"03306","A020303",20151231,1
"03307","B051005",20151230,1
"03307","B740101",20151230,1
"03307","B650505",20151230,1
"03307","B520604",20151230,1
"03307","B190901",20151230,1
"03307","B150102",20151230,1
"03308","A010101",20151229,1
"03308","A010202",20151229,1
"03308","A010402",20151229,1
"03308","A010302",20151229,1
"03309","A060167",20151231,1
"03309","A040229",20151231,1
"03309","A020303",20151231,1
"03310","A010501",20151231,1
"03310","A010504",20151231,1
"03311","A010402",20151230,1
"03311","A010404",20151230,1
"03312","A040224",20151231,1
"03312","A010501",20151231,1
"03312","A010608",20151231,1
"03312","A010402",20151231,1
"03313","B010205",20151231,1
"03313","B830202",20151231,1
"03313","B680801",20151231,1
"03313","B100501",20151231,1
"03313","B830103",20151231,1
"03313","B820101",20151231,1
"03313","B740101",20151231,1
"03313","B140703",20151231,1
"03314","B160301",20151229,1
"03315","A010601",20151226,1
"03315","A040302",20151226,1
"03315","A040228",20151226,1
"03316","B470104",20151231,1
"03316","B330207",20151231,1
"03316","B890103",20151231,1
"03316","B820201",20151231,1
"03316","B790310",20151231,1
"03316","B570205",20151231,1
"03316","B521301",20151231,1
"03316","B150402",20151231,1
"03316","B430503",20151231,1
"03316","B010209",20151231,1
"03316","B210802",20151231,1
"03316","B101002",20151231,1
"03317","A040224",20151230,1
"03317","A040229",20151230,1
"03317","A060174",20151230,1
"03318","B430401",20151228,1
"03318","A010402",20151228,1
"03318","B050102",20151228,1
"03318","B480401",20151228,1
"03318","B470302",20151228,1
"03318","A010710",20151228,1
"03319","B051005",20151231,1
"03319","B241001",20151231,1
"03319","B120502",20151231,1
"03319","B920103",20151231,1
"03319","B090401",20151231,1
"03319","B570205",20151231,1
"03319","B210801",20151231,1
"03319","B200801",20151231,1
"03319","B141303",20151231,1
"03319","B130204",20151231,1
"03319","B130202",20151231,1
"03319","B111101",20151231,1
"03319","B100305",20151231,1
"03319","B090402",20151231,1
"03320","C010116",20151229,1
"03320","C120101",20151229,1
"03320","C050408",20151229,1
"03320","C170206",20151229,1
"03320","C070102",20151229,1
"03320","C030706",20151229,1
"03321","A040217",20151230,1
"03322","A040222",20151230,1
"03322","A040220",20151230,1
"03322","A010603",20151230,1
"03323","B790404",20151230,1
"03323","B820201",20151230,1
"03324","C170435",20151231,1
"03324","C080301",20151231,1
"03324","C170401",20151231,1
"03324","C150405",20151231,1
"03324","C150403",20151231,1
"03324","C140608",20151231,1
"03325","A090102",20151231,1
"03325","A090102",20151231,1
"03325","A020303",20151231,1
"03325","A010401",20151231,1
"03325","A010404",20151231,1
"03325","A010103",20151231,1
"03325","A010902",20151231,1
"03325","A011001",20151231,1
"03326","B100502",20151230,1
"03327","A040302",20151225,1
"03327","A040302",20151225,1
"03327","A090101",20151225,1
"03328","A010607",20151228,1
"03329","A040229",20151230,1
"03329","A040233",20151230,1
"03329","A040229",20151230,1
"03329","A040229",20151230,1
"03330","B200302",20151229,1
"03330","B920102",20151229,1
"03330","B051206",20151229,1
"03330","B820205",20151229,1
"03330","B430401",20151229,1
"03330","B430101",20151229,1
"03330","B380201",20151229,1
"03331","B150702",20151231,1
"03331","B150703",20151231,1
"03331","B100401",20151231,1
"03331","B140503",20151231,1
"03331","B910107",20151231,1
"03332","A010624",20151231,1
"03333","B650204",20151231,1
"03333","B160201",20151231,1
"03334","B100801",20151231,1
"03334","B521301",20151231,1
"03334","B050502",20151231,1
"03334","B770103",20151231,1
"03334","B740402",20151231,1
"03334","B520902",20151231,1
"03334","B210801",20151231,1
"03334","B111201",20151231,1
"03334","B101002",20151231,1
"03334","B110301",20151231,1
"03335","A010608",20151231,1
"03335","A010104",20151231,1
"03335","A010902",20151231,1
"03335","A010501",20151231,1
"03335","A010402",20151231,1
"03336","B910107",20151231,1
"03336","B010205",20151231,1
