,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×
1848,5318.0,21551.0,,6345.0,1734.0,38.0,,47.0,9221224.0,818919.0,,298202.0
1849,4337.0,44510.0,,7077.0,2283.0,29.0,,1.0,9901039.0,1290783.0,,7077.0
1850,5179.0,14872.0,,8066.0,792.0,44.0,,138.0,4101993.0,654385.0,,1113072.0
1851,7311.0,59663.0,127070.0,32958.0,1826.0,122.0,4.0,24.0,13349497.0,7278903.0,508281.0,790983.0
1852,14265.0,267797.0,1602977.0,30088.0,531.0,185.0,25.0,51.0,7574569.0,49542461.0,40074422.0,1534507.0
1853,5013.0,48548.0,,36163.0,1216.0,18.0,,3.0,6096397.0,873855.0,,108489.0
1854,4306.0,79878.0,,37606.0,3140.0,52.0,,7.0,13521727.0,4153633.0,,263244.0
1855,12211.0,91153.0,,26755.0,789.0,112.0,,26.0,9634640.0,10209094.0,,695631.0
1856,251541.0,120622.0,,13021.0,688.0,19.0,,31.0,173060439.0,2291813.0,,403661.0
1857,18794.0,167807.0,,23308.0,428.0,183.0,,9.0,8043690.0,30708746.0,,209773.0
1858,7651.0,41640.0,96831.0,23387.0,978.0,156.0,1.0,73.0,7482672.0,6495769.0,96831.0,1707241.0
1859,6313.0,59233.0,45116.0,17029.0,949.0,135.0,4.0,45.0,5991223.0,7996465.0,180465.0,766297.0
1860,5679.0,175267.0,37594.0,25070.0,1585.0,45.0,1.0,7.0,9001627.0,7887011.0,37594.0,175491.0
1861,14632.0,99692.0,12416.0,16290.0,1029.0,203.0,1.0,74.0,15056071.0,20237515.0,12416.0,1205451.0
1862,12563.0,132636.0,62694.0,79571.0,374.0,389.0,3.0,7.0,4698496.0,51595253.0,188081.0,556997.0
1863,14825.0,63329.0,,14673.0,573.0,107.0,,31.0,8494976.0,6776192.0,,454876.0
1864,11562.0,316675.0,2129570.0,18881.0,767.0,226.0,17.0,33.0,8868357.0,71568438.0,36202683.0,623064.0
1865,4580.0,118019.0,,44442.0,2091.0,121.0,,17.0,9575807.0,14280321.0,,755522.0
1866,6033.0,98162.0,89754.0,7625.0,2217.0,88.0,4.0,42.0,13375047.0,8638282.0,359014.0,320262.0
1867,14317.0,67331.0,,20240.0,667.0,71.0,,22.0,9549510.0,4780529.0,,445277.0
1868,4717.0,161227.0,,53816.0,1650.0,34.0,,2.0,7783015.0,5481716.0,,107631.0
1869,12910.0,77725.0,144700.0,29200.0,1762.0,142.0,2.0,119.0,22746608.0,11037016.0,289400.0,3474856.0
1870,73670.0,268552.0,178717.0,67857.0,321.0,374.0,7.0,19.0,23648101.0,100438359.0,1251018.0,1289279.0
1871,5203.0,86839.0,196231.0,13421.0,1491.0,110.0,1.0,22.0,7757616.0,9552263.0,196231.0,295260.0
1872,9230.0,280028.0,530407.0,36703.0,1095.0,261.0,19.0,36.0,10106410.0,73087378.0,10077735.0,1321317.0
1873,7095.0,48036.0,1181055.0,16280.0,1175.0,180.0,2.0,44.0,8336771.0,8646489.0,2362110.0,716327.0
1874,10273.0,106541.0,734618.0,23287.0,624.0,160.0,3.0,140.0,6410385.0,17046591.0,2203854.0,3260115.0
1875,8318.0,76132.0,,9403.0,804.0,60.0,,27.0,6687757.0,4567921.0,,253871.0
1876,7158.0,23744.0,5631.0,9806.0,871.0,85.0,1.0,18.0,6234220.0,2018264.0,5631.0,176502.0
1877,10382.0,75670.0,874986.0,26488.0,1742.0,111.0,1.0,31.0,18084834.0,8399355.0,874986.0,821126.0
1878,22794.0,120580.0,2125495.0,14816.0,615.0,109.0,6.0,14.0,14018416.0,13143197.0,12752967.0,207417.0
1879,12622.0,215002.0,702936.0,34490.0,291.0,234.0,4.0,64.0,3673084.0,50310363.0,2811743.0,2207376.0
1880,41769.0,894895.0,152350.0,20623.0,444.0,293.0,1.0,38.0,18545408.0,262204361.0,152350.0,783669.0
1881,7048.0,98102.0,,11317.0,10.0,3.0,,1.0,70477.0,294305.0,,11317.0
1882,6141.0,69786.0,,13879.0,1813.0,89.0,,21.0,11133393.0,6210985.0,,291453.0
1883,7053.0,56426.0,,6513.0,693.0,25.0,,9.0,4887742.0,1410640.0,,58620.0
1884,5010.0,16047.0,,6566.0,1072.0,27.0,,2.0,5370632.0,433263.0,,13132.0
1885,14635.0,110947.0,78966.0,13135.0,546.0,238.0,7.0,64.0,7990876.0,26405356.0,552764.0,840612.0
1886,11688.0,154561.0,297845.0,14749.0,1142.0,152.0,1.0,16.0,13347185.0,23493224.0,297845.0,235990.0
1887,7966.0,56348.0,,23060.0,1213.0,36.0,,11.0,9662419.0,2028521.0,,253656.0
1888,17278.0,345998.0,271294.0,67441.0,538.0,288.0,3.0,11.0,9295584.0,99647560.0,813883.0,741855.0
1889,12859.0,370607.0,523653.0,43594.0,477.0,238.0,4.0,38.0,6133598.0,88204467.0,2094610.0,1656578.0
1890,7703.0,9879.0,,,1602.0,30.0,,,12340925.0,296375.0,,
1891,6912.0,64095.0,,19576.0,1193.0,20.0,,6.0,8246581.0,1281892.0,,117453.0
1892,5784.0,45396.0,,,692.0,86.0,,,4002466.0,3904014.0,,
1893,3535.0,18940.0,,3565.0,3015.0,34.0,,39.0,10658844.0,643968.0,,139054.0
1894,23463.0,111260.0,,16100.0,460.0,262.0,,37.0,10792822.0,29149995.0,,595687.0
1895,23584.0,218474.0,516738.0,36718.0,427.0,287.0,33.0,26.0,10070460.0,62702119.0,17052339.0,954679.0
1896,15720.0,221191.0,172033.0,12867.0,1710.0,172.0,8.0,40.0,26881858.0,38044781.0,1376265.0,514670.0
1897,4327.0,48770.0,19572.0,5039.0,1890.0,57.0,1.0,42.0,8177282.0,2779875.0,19572.0,211626.0
1898,14840.0,363585.0,993164.0,14124.0,357.0,226.0,7.0,27.0,5297977.0,82170114.0,6952151.0,381352.0
1899,7556.0,110455.0,3058181.0,17908.0,1726.0,157.0,2.0,19.0,13041320.0,17341456.0,6116362.0,340248.0
1900,11694.0,146576.0,359860.0,12123.0,1086.0,426.0,9.0,9.0,12699282.0,62441248.0,3238740.0,109103.0
1901,12124.0,159678.0,662739.0,11944.0,167.0,303.0,4.0,32.0,2024684.0,48382442.0,2650954.0,382218.0
1902,6092.0,90556.0,,2630.0,2379.0,88.0,,1.0,14491912.0,7968935.0,,2630.0
1903,7539.0,44275.0,51309.0,13106.0,1556.0,120.0,1.0,25.0,11730275.0,5313017.0,51309.0,327654.0
1904,4724.0,70338.0,,13851.0,2889.0,61.0,,128.0,13647523.0,4290603.0,,1772973.0
1905,6228.0,29473.0,,5319.0,2464.0,99.0,,13.0,15345297.0,2917784.0,,69145.0
1906,6844.0,73871.0,,7998.0,1090.0,68.0,,9.0,7459510.0,5023206.0,,71980.0
1907,27706.0,529734.0,1888908.0,24078.0,121.0,396.0,70.0,35.0,3352378.0,209774861.0,132223559.0,842743.0
1908,14759.0,96403.0,672445.0,27885.0,1722.0,274.0,9.0,61.0,25414855.0,26414337.0,6052005.0,1701015.0
1909,13558.0,128096.0,814774.0,77588.0,1204.0,358.0,13.0,5.0,16323428.0,45858448.0,10592065.0,387941.0
1910,7676.0,92841.0,234595.0,14492.0,1821.0,117.0,8.0,37.0,13978130.0,10862386.0,1876756.0,536194.0
1911,14531.0,139213.0,102615.0,24384.0,422.0,277.0,3.0,22.0,6131886.0,38561972.0,307845.0,536452.0
1912,6438.0,20142.0,96761.0,11590.0,707.0,158.0,2.0,20.0,4551892.0,3182397.0,193521.0,231804.0
1913,15136.0,253297.0,1550982.0,17043.0,723.0,227.0,5.0,91.0,10943555.0,57498423.0,7754908.0,1550947.0
1914,5664.0,40137.0,22483.0,16304.0,1165.0,64.0,1.0,33.0,6598861.0,2568742.0,22483.0,538029.0
1915,5225.0,48285.0,,6319.0,1517.0,56.0,,24.0,7925731.0,2703945.0,,151666.0
1916,11372.0,66424.0,32661.0,11235.0,741.0,100.0,1.0,48.0,8426599.0,6642446.0,32661.0,539278.0
1917,8607.0,86429.0,33783.0,71722.0,795.0,154.0,2.0,7.0,6842339.0,13310092.0,67566.0,502055.0
1918,20099.0,201628.0,71404.0,117930.0,1428.0,129.0,1.0,6.0,28700993.0,26009967.0,71404.0,707582.0
1919,5564.0,19046.0,,40641.0,1095.0,22.0,,3.0,6092850.0,419017.0,,121922.0
1920,18211.0,110939.0,1023777.0,27714.0,336.0,287.0,9.0,38.0,6118908.0,31839462.0,9213996.0,1053124.0
1921,6295.0,57286.0,,24517.0,1531.0,49.0,,4.0,9636958.0,2807007.0,,98068.0
1922,28571.0,210723.0,2456521.0,24626.0,854.0,328.0,20.0,62.0,24399636.0,69116997.0,49130411.0,1526800.0
1923,15782.0,140317.0,216886.0,17793.0,687.0,81.0,1.0,29.0,10842161.0,11365649.0,216886.0,515985.0
1924,6789.0,150462.0,267488.0,33659.0,2449.0,319.0,4.0,121.0,16626409.0,47997401.0,1069953.0,4072737.0
1925,22582.0,224235.0,1120314.0,34286.0,496.0,219.0,7.0,76.0,11200546.0,49107560.0,7842200.0,2605738.0
1926,9106.0,159599.0,698725.0,15890.0,348.0,268.0,4.0,11.0,3168936.0,42772530.0,2794900.0,174788.0
1927,13155.0,81492.0,20060.0,14501.0,599.0,101.0,6.0,19.0,7879581.0,8230649.0,120359.0,275512.0
1928,24184.0,134492.0,,30088.0,520.0,110.0,,18.0,12575569.0,14794160.0,,541581.0
1929,5053.0,228853.0,,13398.0,1720.0,43.0,,3.0,8690686.0,9840680.0,,40195.0
1930,15704.0,171317.0,491407.0,70172.0,542.0,189.0,6.0,21.0,8511829.0,32378970.0,2948439.0,1473616.0
1931,4241.0,29943.0,,,1972.0,15.0,,,8364145.0,449149.0,,
1932,15444.0,156723.0,560596.0,23621.0,685.0,183.0,7.0,71.0,10579068.0,28680400.0,3924171.0,1677098.0
1933,4542.0,81581.0,,659434.0,2205.0,11.0,,1.0,10014812.0,897389.0,,659434.0
1934,56275.0,157364.0,857289.0,39117.0,219.0,284.0,11.0,19.0,12324175.0,44691310.0,9430178.0,743218.0
1935,6043.0,33872.0,12302.0,19938.0,2978.0,106.0,3.0,18.0,17994703.0,3590465.0,36906.0,358886.0
1936,8350.0,37914.0,39443.0,13570.0,1102.0,109.0,1.0,44.0,9201756.0,4132595.0,39443.0,597076.0
1937,13427.0,79300.0,54600.0,25843.0,158.0,258.0,2.0,48.0,2121468.0,20459465.0,109199.0,1240452.0
1938,26965.0,264999.0,19125.0,69857.0,337.0,277.0,3.0,54.0,9087239.0,73404830.0,57376.0,3772259.0
1939,11547.0,447568.0,1421052.0,14822.0,2061.0,279.0,16.0,65.0,23799337.0,124871502.0,22736832.0,963456.0
1940,5806.0,41002.0,,8033.0,912.0,144.0,,20.0,5294981.0,5904356.0,,160660.0
1941,12686.0,265766.0,502352.0,22587.0,907.0,204.0,1.0,59.0,11506617.0,54216242.0,502352.0,1332611.0
1942,6373.0,42655.0,14370.0,19423.0,2051.0,41.0,2.0,8.0,13070596.0,1748856.0,28739.0,155383.0
1943,9337.0,59033.0,,49940.0,1111.0,210.0,,21.0,10372896.0,12396845.0,,1048745.0
1944,12321.0,81312.0,69902.0,29111.0,967.0,333.0,8.0,44.0,11914538.0,27076889.0,559212.0,1280879.0
1945,11711.0,153628.0,3304758.0,32308.0,1534.0,220.0,25.0,99.0,17964658.0,33798088.0,82618952.0,3198532.0
1946,8299.0,84251.0,195547.0,21226.0,2105.0,132.0,1.0,44.0,17469341.0,11121155.0,195547.0,933965.0
1947,7512.0,39664.0,,39862.0,796.0,114.0,,12.0,5979639.0,4521671.0,,478345.0
1948,21866.0,118385.0,,7676.0,599.0,66.0,,1.0,13097550.0,7813384.0,,7676.0
1949,8672.0,103105.0,305360.0,11333.0,305.0,86.0,2.0,32.0,2644895.0,8866996.0,610720.0,362642.0
1950,4407.0,33548.0,,11684.0,2080.0,60.0,,56.0,9166138.0,2012883.0,,654317.0
1951,6109.0,25269.0,,15884.0,2092.0,178.0,,14.0,12780229.0,4497916.0,,222369.0
1952,15578.0,114297.0,41972.0,38426.0,239.0,243.0,2.0,21.0,3723220.0,27774169.0,83943.0,806950.0
1953,64292.0,255396.0,472321.0,21558.0,267.0,168.0,12.0,50.0,17166091.0,42906446.0,5667852.0,1077879.0
1954,26468.0,257041.0,1362223.0,43989.0,175.0,277.0,13.0,49.0,4631905.0,71200222.0,17708896.0,2155444.0
1955,8320.0,74104.0,,226019.0,1578.0,37.0,,3.0,13128821.0,2741850.0,,678057.0
1956,96054.0,384040.0,501240.0,23540.0,413.0,236.0,1.0,21.0,39670236.0,90633380.0,501240.0,494350.0
1957,12874.0,130925.0,1517193.0,30582.0,939.0,320.0,21.0,109.0,12088547.0,41896098.0,31861052.0,3333453.0
1958,7601.0,45259.0,326005.0,28018.0,2009.0,166.0,5.0,170.0,15271218.0,7513022.0,1630025.0,4763041.0
1959,6431.0,67788.0,,42465.0,1862.0,30.0,,2.0,11973793.0,2033637.0,,84929.0
1960,5694.0,13057.0,39443.0,11483.0,1394.0,64.0,1.0,16.0,7936884.0,835635.0,39443.0,183731.0
1961,4490.0,206827.0,,274098.0,2753.0,98.0,,5.0,12361659.0,20269089.0,,1370491.0
1962,4669.0,11554.0,,161116.0,3094.0,9.0,,1.0,14446683.0,103983.0,,161116.0
1963,12034.0,188676.0,,47856.0,674.0,189.0,,26.0,8110777.0,35659684.0,,1244245.0
1964,6569.0,56652.0,32906.0,10605.0,1344.0,156.0,3.0,32.0,8828363.0,8837683.0,98719.0,339344.0
1965,21451.0,254124.0,417729.0,21132.0,316.0,201.0,3.0,93.0,6778669.0,51078932.0,1253186.0,1965268.0
1966,6520.0,58737.0,,3098.0,1527.0,48.0,,14.0,9956217.0,2819363.0,,43376.0
1967,12016.0,69917.0,,49992.0,527.0,23.0,,14.0,6332188.0,1608095.0,,699886.0
1968,12501.0,212640.0,513254.0,39139.0,794.0,161.0,11.0,15.0,9925636.0,34235028.0,5645794.0,587083.0
1969,9969.0,120419.0,,27776.0,771.0,116.0,,55.0,7686366.0,13968604.0,,1527681.0
1970,4486.0,94532.0,,20901.0,1409.0,10.0,,1.0,6321336.0,945320.0,,20901.0
1971,22439.0,147635.0,168185.0,12827.0,148.0,419.0,4.0,4.0,3321031.0,61858926.0,672738.0,51308.0
1972,4635.0,40007.0,,22703.0,3248.0,29.0,,6.0,15055449.0,1160216.0,,136216.0
1973,16673.0,81420.0,93435.0,17331.0,955.0,97.0,1.0,15.0,15922394.0,7897695.0,93435.0,259962.0
1974,32277.0,128785.0,264010.0,26191.0,237.0,405.0,15.0,79.0,7649704.0,52157735.0,3960155.0,2069052.0
1975,7500.0,67736.0,,6792.0,628.0,68.0,,17.0,4710020.0,4606076.0,,115467.0
1976,21645.0,327527.0,898199.0,18323.0,461.0,269.0,22.0,39.0,9978426.0,88104758.0,19760370.0,714590.0
1977,6059.0,24447.0,,7842.0,1025.0,100.0,,48.0,6210540.0,2444684.0,,376431.0
1978,4588.0,96956.0,,17190.0,1959.0,68.0,,18.0,8987458.0,6592996.0,,309417.0
1979,39250.0,53300.0,30407.0,13447.0,501.0,171.0,6.0,14.0,19664351.0,9114273.0,182441.0,188263.0
1980,15768.0,64744.0,,108809.0,533.0,185.0,,11.0,8404403.0,11977669.0,,1196903.0
1981,18135.0,135760.0,756604.0,21767.0,388.0,218.0,22.0,40.0,7036215.0,29595706.0,16645296.0,870671.0
1982,6443.0,83094.0,247459.0,16583.0,1861.0,160.0,2.0,101.0,11990711.0,13295015.0,494917.0,1674903.0
1983,5898.0,38061.0,,6434.0,1951.0,29.0,,1.0,11506441.0,1103773.0,,6434.0
1984,44017.0,508786.0,730274.0,75689.0,333.0,213.0,32.0,11.0,14657717.0,108371415.0,23368770.0,832580.0
1985,13287.0,92679.0,795176.0,15201.0,306.0,267.0,8.0,22.0,4065907.0,24745246.0,6361405.0,334418.0
1986,5793.0,49205.0,76237.0,6481.0,693.0,85.0,2.0,74.0,4014806.0,4182462.0,152474.0,479564.0
1987,9123.0,164340.0,206309.0,18748.0,1306.0,213.0,4.0,68.0,11914871.0,35004411.0,825236.0,1274850.0
1988,28753.0,299773.0,1198177.0,15238.0,840.0,215.0,11.0,148.0,24152644.0,64451247.0,13179942.0,2255216.0
1989,10655.0,131140.0,393949.0,10799.0,1032.0,392.0,9.0,38.0,10996023.0,51406917.0,3545537.0,410366.0
1990,39642.0,323762.0,65738.0,34138.0,403.0,151.0,1.0,48.0,15975794.0,48888015.0,65738.0,1638617.0
1991,6163.0,72843.0,,6396.0,707.0,47.0,,59.0,4357088.0,3423635.0,,377346.0
1992,27383.0,342729.0,524130.0,13324.0,433.0,470.0,15.0,47.0,11856644.0,161082559.0,7861955.0,626219.0
1993,13463.0,203458.0,1315824.0,40319.0,636.0,255.0,5.0,19.0,8562430.0,51881899.0,6579122.0,766054.0
1994,4565.0,54436.0,,6166.0,2950.0,43.0,,105.0,13468062.0,2340742.0,,647393.0
1995,16734.0,156611.0,,40870.0,987.0,79.0,,4.0,16516706.0,12372263.0,,163478.0
1996,12949.0,90281.0,31092.0,30456.0,1416.0,230.0,2.0,63.0,18335363.0,20764590.0,62183.0,1918749.0
1997,6248.0,41665.0,,37747.0,2262.0,91.0,,19.0,14132657.0,3791530.0,,717185.0
1998,14506.0,239565.0,309133.0,19013.0,496.0,268.0,4.0,131.0,7194990.0,64203478.0,1236531.0,2490679.0
1999,16970.0,74178.0,29177.0,9813.0,295.0,224.0,1.0,45.0,5006249.0,16615888.0,29177.0,441564.0
2000,3278.0,10825.0,,27702.0,2906.0,14.0,,3.0,9526283.0,151552.0,,83107.0
2001,21419.0,47461.0,,8863.0,968.0,33.0,,15.0,20733656.0,1566217.0,,132950.0
2002,15956.0,329393.0,2822864.0,29624.0,1424.0,407.0,61.0,114.0,22721011.0,134062961.0,172194679.0,3377101.0
2003,6585.0,59991.0,,,1088.0,5.0,,,7164429.0,299957.0,,
2004,8869.0,50150.0,,30725.0,970.0,181.0,,7.0,8602506.0,9077073.0,,215076.0
2005,6213.0,29767.0,,33865.0,894.0,41.0,,31.0,5554715.0,1220441.0,,1049814.0
2006,9867.0,285195.0,1362338.0,11761.0,774.0,237.0,26.0,19.0,7637003.0,67591329.0,35420779.0,223463.0
2007,16131.0,261341.0,644322.0,31359.0,415.0,253.0,8.0,135.0,6694164.0,66119327.0,5154579.0,4233442.0
2008,25698.0,401540.0,151204.0,12512.0,1115.0,217.0,7.0,32.0,28652846.0,87134105.0,1058430.0,400374.0
2009,7234.0,218285.0,2879438.0,15335.0,1982.0,336.0,2.0,119.0,14337042.0,73343796.0,5758876.0,1824846.0
2010,11736.0,190517.0,469577.0,25136.0,1059.0,290.0,6.0,45.0,12428651.0,55249976.0,2817461.0,1131125.0
2011,5357.0,62883.0,47736.0,9227.0,907.0,58.0,1.0,30.0,4859174.0,3647226.0,47736.0,276804.0
2012,11906.0,129858.0,101136.0,21132.0,855.0,97.0,2.0,26.0,10179423.0,12596205.0,202272.0,549425.0
2013,45653.0,325094.0,,27135.0,490.0,264.0,,64.0,22370149.0,85824797.0,,1736616.0
2014,5319.0,24359.0,,12395.0,1366.0,71.0,,65.0,7265574.0,1729476.0,,805653.0
2015,5394.0,78794.0,,8769.0,2628.0,86.0,,23.0,14175971.0,6776263.0,,201680.0
2016,21397.0,495434.0,874654.0,26858.0,263.0,313.0,20.0,28.0,5627308.0,155070798.0,17493087.0,752023.0
2017,19657.0,350231.0,1780435.0,25835.0,762.0,301.0,34.0,51.0,14978276.0,105419612.0,60534799.0,1317599.0
2018,6661.0,100797.0,41203.0,16020.0,1615.0,76.0,1.0,15.0,10757710.0,7660553.0,41203.0,240295.0
2019,,451178.0,,8364.0,,1.0,,1.0,,451178.0,,8364.0
2020,7515.0,65390.0,,4182.0,1772.0,62.0,,1.0,13316198.0,4054167.0,,4182.0
2021,5967.0,48878.0,50014.0,19025.0,1794.0,73.0,6.0,9.0,10704885.0,3568115.0,300086.0,171228.0
2022,5935.0,106910.0,,16382.0,2037.0,136.0,,8.0,12089623.0,14539741.0,,131054.0
2023,21098.0,207480.0,307925.0,42156.0,438.0,339.0,21.0,47.0,9240750.0,70335554.0,6466432.0,1981333.0
2024,6175.0,106120.0,,8360.0,2358.0,146.0,,32.0,14560099.0,15493526.0,,267515.0
2025,85018.0,457336.0,156676.0,31734.0,153.0,512.0,1.0,35.0,13007714.0,234155973.0,156676.0,1110673.0
2026,10011.0,72653.0,118152.0,60567.0,1379.0,103.0,1.0,10.0,13804662.0,7483263.0,118152.0,605665.0
2027,11539.0,186398.0,794286.0,76892.0,1267.0,257.0,10.0,5.0,14620284.0,47904367.0,7942862.0,384461.0
2028,6862.0,31169.0,,13613.0,1310.0,89.0,,39.0,8989029.0,2774021.0,,530924.0
2029,10022.0,335273.0,,98821.0,1647.0,300.0,,18.0,16505916.0,100581819.0,,1778778.0
2030,5703.0,80086.0,70643.0,20747.0,1425.0,75.0,1.0,17.0,8126688.0,6006427.0,70643.0,352697.0
2031,4724.0,46570.0,,38230.0,1427.0,33.0,,15.0,6740896.0,1536795.0,,573451.0
2032,7452.0,63440.0,,53639.0,1722.0,42.0,,10.0,12833118.0,2664484.0,,536385.0
2033,7709.0,55517.0,129348.0,16241.0,1145.0,87.0,4.0,70.0,8827318.0,4830012.0,517390.0,1136838.0
2034,7075.0,85445.0,,12126.0,2206.0,121.0,,104.0,15607477.0,10338812.0,,1261063.0
2035,20542.0,338099.0,1420318.0,32481.0,268.0,295.0,16.0,15.0,5505309.0,99739281.0,22725093.0,487220.0
2036,45135.0,223699.0,57776.0,27278.0,393.0,183.0,1.0,46.0,17737901.0,40936887.0,57776.0,1254774.0
2037,11086.0,169045.0,249378.0,23369.0,297.0,305.0,1.0,25.0,3292640.0,51558656.0,249378.0,584220.0
2038,20442.0,312376.0,1269360.0,18314.0,337.0,152.0,12.0,57.0,6888883.0,47481189.0,15232314.0,1043907.0
2039,5845.0,50166.0,,11129.0,2583.0,61.0,,9.0,15098414.0,3060155.0,,100161.0
2040,9235.0,129387.0,276086.0,16550.0,1306.0,126.0,3.0,22.0,12061125.0,16302754.0,828259.0,364109.0
2041,8443.0,46002.0,,14231.0,1457.0,73.0,,17.0,12301141.0,3358143.0,,241929.0
2042,8444.0,100628.0,30989.0,19145.0,875.0,81.0,3.0,28.0,7388378.0,8150856.0,92967.0,536059.0
2043,8914.0,119752.0,,28409.0,1099.0,70.0,,37.0,9796181.0,8382615.0,,1051143.0
2044,5373.0,30627.0,,5814.0,897.0,15.0,,23.0,4819798.0,459400.0,,133726.0
2045,45600.0,120132.0,146505.0,48201.0,353.0,430.0,2.0,13.0,16096947.0,51656882.0,293010.0,626615.0
2046,20372.0,249540.0,1236842.0,31698.0,184.0,596.0,9.0,40.0,3748405.0,148726100.0,11131580.0,1267912.0
2047,7500.0,32075.0,41821.0,10200.0,865.0,38.0,1.0,6.0,6487327.0,1218837.0,41821.0,61201.0
2048,6567.0,30886.0,,12187.0,1276.0,59.0,,18.0,8379608.0,1822285.0,,219362.0
2049,35532.0,218084.0,618599.0,36343.0,181.0,406.0,18.0,21.0,6431358.0,88541909.0,11134782.0,763213.0
2050,8906.0,295962.0,171331.0,21008.0,1009.0,413.0,5.0,64.0,8986183.0,122232114.0,856655.0,1344524.0
2051,70873.0,230502.0,304524.0,43052.0,116.0,361.0,58.0,55.0,8221288.0,83211056.0,17662381.0,2367857.0
2052,9088.0,120980.0,80324.0,19435.0,1642.0,214.0,3.0,34.0,14922432.0,25889768.0,240973.0,660773.0
2053,4336.0,31622.0,,29848.0,2321.0,58.0,,5.0,10063165.0,1834099.0,,149238.0
2054,12380.0,480229.0,207516.0,28381.0,835.0,317.0,6.0,58.0,10337050.0,152232628.0,1245093.0,1646089.0
2055,7139.0,29959.0,,12752.0,1768.0,78.0,,13.0,12621063.0,2336807.0,,165778.0
2056,32453.0,119947.0,,49593.0,486.0,287.0,,12.0,15772290.0,34424793.0,,595118.0
2057,6132.0,96690.0,131458.0,28945.0,1514.0,499.0,3.0,66.0,9284402.0,48248307.0,394373.0,1910399.0
2058,27285.0,264422.0,285940.0,54247.0,294.0,284.0,5.0,39.0,8021864.0,75095918.0,1429698.0,2115646.0
2059,5129.0,45262.0,79708.0,34913.0,1270.0,86.0,1.0,1.0,6514405.0,3892528.0,79708.0,34913.0
2060,17080.0,106937.0,1681808.0,14773.0,480.0,261.0,6.0,7.0,8198207.0,27910654.0,10090847.0,103408.0
2061,4706.0,96146.0,,76953.0,1877.0,23.0,,10.0,8832439.0,2211364.0,,769534.0
2062,7439.0,98560.0,363442.0,22106.0,1512.0,533.0,10.0,46.0,11248147.0,52532498.0,3634415.0,1016888.0
2063,10746.0,52980.0,,7826.0,721.0,79.0,,73.0,7747899.0,4185444.0,,571322.0
2064,77061.0,595803.0,1903809.0,65159.0,229.0,365.0,49.0,11.0,17646894.0,217468050.0,93286617.0,716747.0
2065,7476.0,28306.0,,,1056.0,14.0,,,7894970.0,396277.0,,
2066,11747.0,22351.0,,47455.0,805.0,47.0,,33.0,9456406.0,1050479.0,,1566012.0
2067,5926.0,482863.0,903714.0,26052.0,185.0,472.0,3.0,4.0,1096288.0,227911290.0,2711142.0,104206.0
2068,14317.0,98811.0,34421.0,14414.0,570.0,211.0,3.0,48.0,8160565.0,20849083.0,103263.0,691871.0
2069,5142.0,58130.0,,19270.0,2521.0,79.0,,11.0,12962540.0,4592263.0,,211970.0
2070,35610.0,234436.0,549142.0,18327.0,662.0,422.0,5.0,58.0,23573853.0,98931889.0,2745708.0,1062972.0
2071,10325.0,174689.0,197542.0,23974.0,571.0,384.0,4.0,54.0,5895511.0,67080613.0,790169.0,1294599.0
2072,12086.0,101151.0,,24433.0,917.0,96.0,,62.0,11082799.0,9710514.0,,1514864.0
2073,8361.0,70244.0,319137.0,22469.0,1906.0,224.0,6.0,208.0,15935579.0,15734723.0,1914819.0,4673505.0
2074,6249.0,138036.0,137535.0,33402.0,1655.0,270.0,4.0,27.0,10342294.0,37269605.0,550138.0,901861.0
2075,5655.0,48675.0,,11986.0,1064.0,49.0,,17.0,6016697.0,2385055.0,,203755.0
2076,10360.0,244865.0,139404.0,13511.0,869.0,233.0,1.0,66.0,9002753.0,57053456.0,139404.0,891740.0
2077,7709.0,53408.0,,18265.0,1828.0,116.0,,9.0,14091597.0,6195374.0,,164389.0
2078,7081.0,76897.0,61584.0,5852.0,973.0,144.0,2.0,142.0,6890126.0,11073186.0,123167.0,830916.0
2079,6219.0,77659.0,53587.0,15611.0,1367.0,103.0,3.0,79.0,8501324.0,7998832.0,160760.0,1233270.0
2080,7641.0,155003.0,66908.0,6572.0,670.0,193.0,3.0,4.0,5119253.0,29915618.0,200724.0,26289.0
2081,7703.0,127068.0,8091.0,6503.0,2720.0,101.0,1.0,40.0,20952865.0,12833912.0,8091.0,260101.0
2082,4774.0,29358.0,,6243.0,1680.0,44.0,,32.0,8020925.0,1291743.0,,199765.0
2083,16190.0,61749.0,,28062.0,330.0,72.0,,25.0,5342685.0,4445962.0,,701540.0
2084,5333.0,15096.0,,60990.0,2253.0,56.0,,41.0,12016023.0,845353.0,,2500601.0
2085,19506.0,331879.0,283425.0,17526.0,752.0,413.0,5.0,38.0,14668703.0,137065946.0,1417127.0,666001.0
2086,4722.0,66262.0,,332098.0,1785.0,22.0,,1.0,8429152.0,1457771.0,,332098.0
2087,13629.0,101230.0,508598.0,12846.0,312.0,117.0,4.0,107.0,4252210.0,11843946.0,2034393.0,1374518.0
