"고객번호","ROUND(구매금액/구매횟수)"
"06058",6291
"06059",14688
"06060",7923
"06061",6633
"06062",5772
"06063",6872
"06064",3282
"06065",6820
"06066",6710
"06067",9019
"06068",16140
"06069",3090
"06070",26949
"06071",13994
"06072",11727
"06073",5613
"06074",5248
"06075",5216
"06076",44178
"06077",5848
"06078",14631
"06079",24571
"06080",15091
"06081",15272
"06082",4902
"06083",28245
"06084",5052
"06085",6005
"06086",5868
"06087",19106
"06088",20054
"06089",5092
"06090",7537
"06091",6221
"06092",3701
"06093",3801
"06094",12612
"06095",6719
"06096",19101
"06097",6004
"06098",10161
"06099",8049
"06100",12455
"06101",4864
"06102",9746
"06103",6698
"06104",6609
"06105",4419
"06106",4043
"06107",17033
"06108",6168
"06109",12038
"06110",12411
"06111",5679
"06112",5817
"06113",22532
"06114",6139
"06115",13330
"06116",14453
"06117",9132
"06118",9128
"06119",10875
"06120",5278
"06121",10534
"06122",7175
"06123",13975
"06124",11264
"06125",12297
"06126",5992
"06127",4495
"06128",116680
"06129",10344
"06130",12671
"06131",11593
"06132",11407
"06133",48766
"06134",57323
"06135",7180
"06136",15461
"06137",63142
"06138",19827
"06139",16737
"06140",4773
"06141",11975
"06142",15798
"06143",4476
"06144",23157
"06145",3993
"06146",15452
"06147",6630
"06148",5406
"06149",21531
"06150",13283
"06151",5159
"06152",32183
"06153",6719
"06154",5163
"06155",9579
"06156",3215
"06157",17223
"06158",21894
"06159",4817
"06160",47481
"06161",5116
"06162",15765
"06163",6988
"06164",9746
"06165",21048
"06166",4177
"06167",4914
"06168",12004
"06169",14572
"06170",4954
"06171",5659
"06172",5035
"06173",14653
"06174",7703
"06175",7325
"06176",21050
"06177",13014
"06178",6012
"06179",7090
"06180",7498
"06181",25276
"06182",3921
"06183",11973
"06184",9518
"06185",15055
"06186",3738
"06187",5679
"06188",5082
"06189",7621
"06190",5934
"06191",5664
"06192",15389
"06193",5429
"06194",12369
"06195",5655
"06196",30874
"06197",5565
"06198",7264
"06199",4728
"06200",9566
"06201",6413
"06202",14620
"06203",7148
"06204",10106
"06205",15105
"06206",5131
"06207",1460803
"06208",9976
"06209",4146
"06210",5256
"06211",11670
"06212",6279
"06213",7246
"06214",9413
"06215",5908
"06216",14516
"06217",51312
"06218",19892
"06219",4984
"06220",16011
"06221",24967
"06222",8179
"06223",17346
"06224",15624
"06225",5854
"06226",10690
"06227",8599
"06228",36619
"06229",19351
"06230",13441
"06231",16036
"06232",4954
"06233",3742
"06234",7385
"06235",6364
"06236",9778
"06237",5061
"06238",37029
"06239",14538
"06240",4732
"06241",12418
"06242",12616
"06243",7929
"06244",6286
"06245",7392
"06246",3675
"06247",25710
"06248",3004
"06249",2931
"06250",5566
"06251",9149
"06252",11541
"06253",4904
"06254",11309
"06255",7367
"06256",17194
"06257",19472
"06258",11266
"06259",31084
"06260",5796
"06261",11093
"06262",3475
"06263",7863
"06264",42097
"06265",12811
"06266",8727
"06267",16511
"06268",5270
"06269",9152
"06270",7733
"06271",5631
"06272",3491
"06273",5802
"06274",6848
"06275",6257
"06276",14348
"06277",7841
"06278",23200
"06279",11171
"06280",14118
"06281",4950
"06282",22748
"06283",6414
"06284",4073
"06285",19621
"06286",3211
"06287",25454
"06288",12337
"06289",14226
"06290",11246
"06291",60902
"06292",6129
"06293",13555
"06294",4533
"06295",4634
"06296",6740
"06297",12720
"06298",8818
"06299",108897
"06300",4961
"06301",22254
"06302",14297
"06303",14018
"06304",11198
"06305",4732
"06306",4679
"06307",6464
"06308",27308
"06309",9450
"06310",14064
"06311",8753
"06312",9076
"06313",4694
"06314",6454
"06315",80197
"06316",22519
"06317",21680
"06318",6775
"06319",5687
"06320",7437
"06321",17182
"06322",3967
"06323",14604
"06324",6310
"06325",11059
"06326",7096
"06327",4700
"06328",8508
"06329",8195
"06330",182227
"06331",11290
"06332",4455
"06333",18786
"06334",10838
"06335",51710
"06336",7212
"06337",5403
"06338",13208
"06339",2451
"06340",8030
"06341",13285
"06342",4422
"06343",8257
"06344",7958
"06345",8553
"06346",6660
"06347",10085
"06348",5377
"06349",7526
"06350",5777
"06351",3702
"06352",10330
"06353",7883
"06354",6285
"06355",5612
"06356",20441
"06357",4830
"06358",10420
"06359",5980
"06360",19141
"06361",3600
"06362",50075
"06363",4059
"06364",6452
"06365",18318
"06366",8592
"06367",6573
"06368",10160
"06369",4679
"06370",7506
"06371",5794
"06372",7300
"06373",4230
"06374",13828
"06375",17286
"06376",9723
"06377",4596
"06378",5986
"06379",18182
"06380",19122
"06381",4567
"06382",20239
"06383",5156
"06384",25665
"06385",4452
"06386",11222
"06387",16651
"06388",21925
"06389",89647
"06390",5816
"06391",5598
"06392",4541
"06393",5946
"06394",6384
"06395",5628
"06396",6318
"06397",20846
"06398",8042
"06399",17103
"06400",7605
"06401",4485
"06402",9896
"06403",43739
"06404",60601
"06405",3345
"06406",6626
"06407",34523
"06408",8811
"06409",26447
"06410",10421
"06411",16070
"06412",7221
"06413",3951
"06414",18256
"06415",4075
"06416",5331
"06417",3311
"06418",11055
"06419",8040
"06420",6965
"06421",12248
"06422",4323
"06423",8953
"06424",22076
"06425",3899
"06426",5300
"06427",7709
"06428",7777
"06429",7412
"06430",4812
"06431",8067
"06432",7681
"06433",3244
"06434",13873
"06435",10879
"06436",7060
"06437",12957
"06438",5379
"06439",17117
"06440",7167
"06441",9395
"06442",17707
"06443",11531
"06444",5397
"06445",11009
"06446",11361
"06447",4470
"06448",8687
"06449",6520
"06450",16221
"06451",6649
"06452",3251
"06453",4182
"06454",38965
"06455",4818
"06456",16999
"06457",7034
"06458",7905
"06459",8377
"06460",10722
"06461",7385
"06462",10406
"06463",10965
"06464",12889
"06465",7986
"06466",8218
"06467",4562
"06468",4706
"06469",4654
"06470",17435
"06471",46859
"06472",7581
"06473",6989
"06474",6122
"06475",11624
"06476",6163
"06477",6587
"06478",4451
"06479",7741
"06480",23155
"06481",3551
"06482",10825
"06483",13566
"06484",8391
"06485",10009
"06486",5408
"06487",7594
"06488",6877
"06489",14412
"06490",15169
"06491",13010
"06492",10299
"06493",10421
"06494",20438
"06495",5109
"06496",6938
"06497",19780
"06498",4614
"06499",24822
"06500",4545
"06501",16294
"06502",4168
"06503",5983
"06504",5104
"06505",6159
"06506",13561
"06507",6057
"06508",5328
"06509",6922
"06510",17607
"06511",7332
"06512",4781
"06513",12668
"06514",5762
"06515",7738
"06516",13857
"06517",19145
"06518",6937
"06519",9040
"06520",4448
"06521",5937
"06522",11736
"06523",24106
"06524",17445
"06525",13221
"06526",5085
"06527",5269
"06528",8523
"06529",7506
"06530",6137
"06531",13727
"06532",6809
"06533",12322
"06534",5739
"06535",11056
"06536",4320
"06537",20132
"06538",7866
"06539",4997
"06540",7434
"06541",5928
"06542",5146
"06543",28939
"06544",3913
"06545",4433
"06546",13940
"06547",9659
"06548",11804
"06549",5000
"06550",5881
"06551",12279
"06552",22029
"06553",9302
"06554",7538
"06555",6505
"06556",9321
"06557",9789
"06558",14361
"06559",7080
"06560",4767
"06561",9438
"06562",3925
"06563",14222
"06564",12342
"06565",5145
"06566",8817
"06567",20136
"06568",5950
"06569",4976
"06570",6115
"06571",5321
"06572",14981
"06573",8933
"06574",6962
"06575",21172
"06576",5032
"06577",4899
"06578",10111
"06579",4888
"06580",4662
"06581",19692
"06582",5041
"06583",5267
"06584",7643
"06585",10429
"06586",21606
"06587",38875
"06588",7329
"06589",12972
"06590",5028
"06591",13104
"06592",8327
"06593",8283
"06594",10108
"06595",15563
"06596",9534
"06597",9795
"06598",3356
"06599",5421
"06600",14443
"06601",8067
"06602",4035
"06603",8774
"06604",5771
"06605",6693
"06606",19844
"06607",15208
"06608",10620
"06609",154701
"06610",4929
"06611",6014
"06612",14489
"06613",12111
"06614",7380
"06615",3786
"06616",7504
"06617",19857
"06618",8724
"06619",10946
"06620",2791
"06621",7631
"06622",15485
"06623",9686
"06624",4632
"06625",4244
"06626",13325
"06627",5418
"06628",6611
"06629",26168
"06630",20463
"06631",12459
"06632",11689
"06633",6906
"06634",21028
"06635",3744
"06636",7617
"06637",13825
"06638",12124
"06639",8567
"06640",4209
"06641",12193
"06642",16836
"06643",4730
"06644",20566
"06645",9227
"06646",6315
"06647",50422
"06648",2376
"06649",42946
"06650",8965
"06651",10759
"06652",9752
"06653",12458
"06654",5957
"06655",11679
"06656",19994
"06657",7951
"06658",11637
"06659",5089
"06660",16705
"06661",18017
"06662",13805
"06663",17068
"06664",10023
"06665",16407
"06666",11730
"06667",10246
"06668",4143
"06669",5530
"06670",7746
"06671",7131
"06672",4182
"06673",13596
"06674",4425
"06675",4936
"06676",5393
"06677",7387
"06678",14645
"06679",2680
"06680",5444
"06681",10303
"06682",26011
"06683",16514
"06684",2864
"06685",10663
"06686",11053
"06687",7210
"06688",5276
"06689",10105
"06690",13908
"06691",11692
"06692",53734
"06693",4518
"06694",6503
"06695",7449
"06696",3761
"06697",5428
"06698",4734
"06699",5100
"06700",13521
"06701",13140
"06702",4959
"06703",6614
"06704",5207
"06705",18678
"06706",17137
"06707",42499
"06708",5030
"06709",9992
"06710",12612
"06711",25614
"06712",44909
"06713",4869
"06714",6368
"06715",6461
"06716",5262
"06717",11090
"06718",24484
"06719",6867
"06720",4679
"06721",9186
"06722",6614
"06723",3990
"06724",7602
"06725",6988
"06726",18549
"06727",4146
"06728",16142
"06729",7400
"06730",10100
"06731",5123
"06732",55223
"06733",5853
"06734",11355
"06735",11539
"06736",9642
"06737",8359
"06738",19176
"06739",25548
"06740",8731
"06741",4296
"06742",5165
"06743",6227
"06744",7975
"06745",5590
"06746",11674
"06747",20643
"06748",20696
"06749",11662
"06750",5571
"06751",4695
"06752",3933
"06753",16855
"06754",66178
"06755",7216
"06756",9641
"06757",9309
"06758",5023
"06759",10240
"06760",7188
"06761",18445
"06762",44561
"06763",6048
"06764",72875
"06765",4915
"06766",5651
"06767",8590
"06768",4585
"06769",3854
"06770",10746
"06771",4391
"06772",9559
"06773",13194
"06774",4683
"06775",5065
"06776",5195
"06777",6652
"06778",29126
"06779",3788
"06780",4703
"06781",7738
"06782",6864
"06783",11737
"06784",10015
"06785",63702
"06786",11318
"06787",6424
"06788",5894
"06789",8910
"06790",9608
"06791",5406
"06792",4662
"06793",13359
"06794",17310
"06795",5087
"06796",6300
"06797",8057
"06798",13560
"06799",3154
"06800",8120
"06801",26562
"06802",4447
"06803",8816
"06804",3398
"06805",8268
"06806",16038
"06807",6726
"06808",12577
"06809",6321
"06810",6693
"06811",4386
"06812",9951
"06813",6952
"06814",10114
"06815",10314
"06816",5701
"06817",18906
"06818",3817
"06819",17174
"06820",9132
"06821",15842
"06822",9318
"06823",8483
"06824",5987
"06825",4437
"06826",22258
"06827",15080
"06828",16192
"06829",21353
"06830",6194
"06831",5479
"06832",9066
"06833",32904
"06834",11500
"06835",11070
"06836",16964
"06837",9099
"06838",6626
"06839",10528
"06840",6349
"06841",8182
"06842",5600
"06843",9613
"06844",8168
"06845",30757
"06846",42667
"06847",26061
"06848",6951
"06849",7498
"06850",4375
"06851",6096
"06852",15197
"06853",12510
"06854",4140
"06855",16058
"06856",8681
"06857",6106
"06858",5704
"06859",6099
"06860",23272
"06861",26558
"06862",37401
"06863",53396
"06864",8867
"06865",5127
"06866",6689
"06867",23164
"06868",20615
"06869",5164
"06870",13216
"06871",4078
"06872",9381
"06873",21792
"06874",12495
"06875",6794
"06876",13370
"06877",13554
"06878",50176
"06879",8452
"06880",4678
"06881",3348
"06882",12225
"06883",6923
"06884",3687
"06885",13304
"06886",5321
"06887",5561
"06888",17512
"06889",4514
"06890",11267
"06891",19549
"06892",15038
"06893",8644
"06894",4507
"06895",15706
"06896",11652
"06897",5792
"06898",22873
"06899",9618
"06900",4226
"06901",7338
"06902",7670
"06903",6141
"06904",7146
"06905",8488
"06906",8863
"06907",9098
"06908",6382
"06909",9704
"06910",12334
"06911",5926
"06912",8752
"06913",6269
"06914",5995
"06915",7221
"06916",42543
"06917",13963
"06918",9085
"06919",9793
"06920",4759
"06921",7404
"06922",11465
"06923",11170
"06924",36721
"06925",34588
"06926",5316
"06927",4563
"06928",8249
"06929",4584
"06930",6652
"06931",18384
"06932",12640
"06933",6077
"06934",3501
"06935",10770
"06936",8208
"06937",14811
"06938",8148
"06939",26782
"06940",7791
"06941",14796
"06942",6983
"06943",11036
"06944",3785
"06945",10710
"06946",5751
"06947",15886
"06948",16356
"06949",4078
"06950",15045
"06951",2597
"06952",5241
"06953",5291
"06954",17251
"06955",8218
"06956",5129
"06957",5411
"06958",9401
"06959",5438
"06960",6159
"06961",14684
"06962",10285
"06963",6403
"06964",6064
"06965",9259
"06966",3580
"06967",16322
"06968",4610
"06969",5241
"06970",17205
"06971",7826
"06972",3425
"06973",3628
"06974",13069
"06975",4751
"06976",14963
"06977",10516
"06978",4185
"06979",24668
"06980",8201
"06981",29936
"06982",6016
"06983",9743
"06984",8303
"06985",17340
"06986",4951
"06987",13007
"06988",90840
"06989",11288
"06990",5781
"06991",4226
"06992",10633
"06993",6665
"06994",4810
"06995",17807
"06996",11008
"06997",14685
"06998",30467
"06999",12418
"07000",4598
"07001",21145
"07002",6028
"07003",6987
"07004",6381
"07005",3685
"07006",5778
"07007",14292
"07008",6672
"07009",5388
"07010",11849
"07011",7909
"07012",16476
"07013",7738
"07014",4250
"07015",5144
"07016",8893
"07017",13073
"07018",60702
"07019",19467
"07020",2621
"07021",8432
"07022",12519
"07023",5125
"07024",15976
"07025",17384
"07026",9075
"07027",4945
"07028",15994
"07029",9687
"07030",7063
"07031",8347
"07032",9763
"07033",3450
"07034",5723
"07035",6422
"07036",11933
"07037",6568
"07038",7151
"07039",17735
"07040",25630
"07041",10526
"07042",5557
"07043",8273
"07044",5886
"07045",3546
"07046",18250
"07047",2430
"07048",11067
"07049",5912
"07050",6309
"07051",11918
"07052",24716
"07053",18571
"07054",4384
"07055",6115
"07056",8803
"07057",14927
"07058",18193
"07059",5854
"07060",37230
"07061",2812
"07062",4738
"07063",13107
"07064",8220
"07065",4001
"07066",4730
"07067",23658
"07068",7837
"07069",9399
"07070",5549
"07071",4990
"07072",6973
"07073",7408
"07074",2533
"07075",14616
"07076",16720
"07077",6035
"07078",4678
"07079",6903
"07080",3524
"07081",5760
"07082",14546
"07083",12886
"07084",6466
"07085",5979
"07086",10028
"07087",4954
"07088",4355
"07089",6222
"07090",6093
"07091",10938
"07092",8478
"07093",4576
"07094",4557
"07095",4941
"07096",7733
"07097",38537
"07098",14585
"07099",7292
"07100",12943
"07101",13147
"07102",12584
"07103",5432
"07104",7478
"07105",5270
"07106",8942
"07107",10891
"07108",2791
"07109",4740
"07110",7086
"07111",20326
"07112",26244
"07113",21891
"07114",3511
"07115",12546
"07116",16882
"07117",14831
"07118",7372
"07119",5065
"07120",15958
"07121",12052
"07122",5988
"07123",14317
"07124",12387
"07125",23395
"07126",16660
"07127",15053
"07128",9310
"07129",6093
"07130",8758
"07131",14926
"07132",7048
"07133",6221
"07134",10088
"07135",13758
"07136",4435
"07137",78589
"07138",8605
"07139",11160
"07140",14009
"07141",9463
"07142",8798
"07143",98847
"07144",10149
"07145",3979
"07146",26737
"07147",9244
"07148",28269
"07149",4995
"07150",6789
"07151",4215
"07152",4879
"07153",9706
"07154",21768
"07155",9489
"07156",4740
"07157",6214
"07158",9235
"07159",10085
"07160",33432
"07161",10024
"07162",16064
"07163",4515
"07164",5195
"07165",3224
"07166",4117
"07167",51477
"07168",15817
"07169",10514
"07170",3558
"07171",8936
"07172",6700
"07173",12556
"07174",71091
"07175",25634
"07176",11548
"07177",5061
"07178",8594
"07179",28657
"07180",7754
"07181",12180
"07182",3344
"07183",5207
"07184",5486
