,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×
4585,5.0,1358.0,6.0,,421663.0,10062217.0,28871.0,,84333.0,7410.0,4812.0,
4586,424.0,114.0,394.0,,13329115.0,1351307.0,1681811.0,,31437.0,11854.0,4269.0,
4587,974.0,12.0,7.0,,54724484.0,233339.0,15216.0,,56185.0,19445.0,2174.0,
4588,761.0,37.0,1.0,,93494709.0,871509.0,3943.0,,122858.0,23554.0,3943.0,
4589,596.0,,40.0,,92749474.0,,173893.0,,155620.0,,4347.0,
4590,171.0,822.0,384.0,,9544584.0,8082855.0,1128526.0,,55816.0,9833.0,2939.0,
4591,813.0,85.0,449.0,,18217230.0,779670.0,1822321.0,,22407.0,9173.0,4059.0,
4592,569.0,41.0,117.0,,48304341.0,428581.0,856705.0,,84893.0,10453.0,7322.0,
4593,134.0,1074.0,6.0,,9874290.0,12034994.0,12164.0,,73689.0,11206.0,2027.0,
4594,7.0,1559.0,7.0,,688654.0,13773073.0,34001.0,,98379.0,8835.0,4857.0,
4595,3.0,928.0,13.0,,181589.0,8688984.0,43876.0,,60530.0,9363.0,3375.0,
4596,115.0,3028.0,24.0,,13298849.0,24736824.0,58051.0,,115642.0,8169.0,2419.0,
4597,745.0,76.0,23.0,,43284870.0,710880.0,375277.0,,58100.0,9354.0,16316.0,
4598,18.0,1565.0,6.0,,1261233.0,11637222.0,10136.0,,70069.0,7436.0,1689.0,
4599,916.0,812.0,90.0,,39164306.0,6636269.0,538087.0,,42756.0,8173.0,5979.0,
4600,6.0,147.0,1836.0,,296702.0,2247760.0,10675268.0,,49450.0,15291.0,5814.0,
4601,1192.0,115.0,,1.0,55395146.0,1778807.0,,5371.0,46472.0,15468.0,,5371.0
4602,4.0,20.0,1579.0,,299980.0,96031.0,6801412.0,,74995.0,4802.0,4307.0,
4603,43.0,2184.0,1.0,,3721425.0,8286449.0,13515.0,,86545.0,3794.0,13515.0,
4604,5.0,2129.0,7.0,,55090.0,12478390.0,20807.0,,11018.0,5861.0,2972.0,
4605,646.0,155.0,18.0,,42631897.0,1455178.0,109983.0,,65994.0,9388.0,6110.0,
4606,570.0,316.0,,2.0,61629430.0,3328125.0,,90828.0,108122.0,10532.0,,45414.0
4607,254.0,2015.0,,3.0,20201099.0,14138991.0,,16278.0,79532.0,7017.0,,5426.0
4608,740.0,26.0,,1.0,37001460.0,152706.0,,2627.0,50002.0,5873.0,,2627.0
4609,769.0,952.0,62.0,,19940327.0,10773003.0,516334.0,,25930.0,11316.0,8328.0,
4610,600.0,472.0,46.0,,109679759.0,9271482.0,346169.0,,182800.0,19643.0,7525.0,
4611,716.0,1376.0,6.0,,47453456.0,14951976.0,35927.0,,66276.0,10866.0,5988.0,
4612,481.0,57.0,,5.0,51618603.0,809153.0,,27303.0,107315.0,14196.0,,5461.0
4613,86.0,34.0,1798.0,,4807447.0,244265.0,10319758.0,,55901.0,7184.0,5740.0,
4614,574.0,117.0,151.0,,53227007.0,955157.0,593286.0,,92730.0,8164.0,3929.0,
4615,452.0,3.0,16.0,,24464125.0,24101.0,134535.0,,54124.0,8034.0,8408.0,
4616,633.0,172.0,5.0,,10815364.0,1454450.0,13232.0,,17086.0,8456.0,2646.0,
4617,807.0,1123.0,13.0,7.0,24599257.0,7253413.0,52614.0,31637.0,30482.0,6459.0,4047.0,4520.0
4618,732.0,,,,99159000.0,,,,135463.0,,,
4619,4.0,1344.0,5.0,,362318.0,7168699.0,35052.0,,90580.0,5334.0,7010.0,
4620,739.0,220.0,138.0,,201524883.0,2227965.0,975102.0,,272699.0,10127.0,7066.0,
4621,56.0,3960.0,1.0,,3030872.0,23905587.0,1568.0,,54123.0,6037.0,1568.0,
4622,121.0,1.0,1660.0,,3698560.0,10080.0,6982672.0,,30567.0,10080.0,4206.0,
4623,14.0,27.0,1685.0,,1238670.0,517125.0,7396959.0,,88476.0,19153.0,4390.0,
4624,495.0,116.0,379.0,,41007778.0,1462962.0,1543972.0,,82844.0,12612.0,4074.0,
4625,1.0,135.0,1408.0,,35397.0,970495.0,3191258.0,,35397.0,7189.0,2267.0,
4626,27.0,1038.0,10.0,,2655364.0,19885599.0,32736.0,,98347.0,19158.0,3274.0,
4627,891.0,811.0,116.0,,65100836.0,5592418.0,342041.0,,73065.0,6896.0,2949.0,
4628,1.0,26.0,1714.0,,26605.0,94652.0,11469751.0,,26605.0,3640.0,6692.0,
4629,6.0,1174.0,94.0,,737976.0,12099885.0,418942.0,,122996.0,10307.0,4457.0,
4630,696.0,68.0,163.0,,101926973.0,337702.0,850200.0,,146447.0,4966.0,5216.0,
4631,15.0,128.0,1580.0,,1997885.0,1068926.0,7907446.0,,133192.0,8351.0,5005.0,
4632,460.0,1402.0,,1.0,11680065.0,6251730.0,,4956.0,25391.0,4459.0,,4956.0
4633,477.0,115.0,39.0,,93700569.0,970492.0,210119.0,,196437.0,8439.0,5388.0,
4634,6.0,55.0,2183.0,,254200.0,324457.0,17652187.0,,42367.0,5899.0,8086.0,
4635,1.0,70.0,2399.0,,2124.0,593501.0,12256938.0,,2124.0,8479.0,5109.0,
4636,1025.0,232.0,78.0,1.0,56037857.0,1633581.0,368760.0,16673.0,54671.0,7041.0,4728.0,16673.0
4637,1215.0,55.0,103.0,,110689899.0,1427990.0,730819.0,,91103.0,25963.0,7095.0,
4638,736.0,754.0,61.0,,112539181.0,8066116.0,303681.0,,152906.0,10698.0,4978.0,
4639,93.0,1765.0,88.0,,3484003.0,10270178.0,300624.0,,37462.0,5819.0,3416.0,
4640,654.0,16.0,,3.0,87996441.0,328180.0,,38834.0,134551.0,20511.0,,12945.0
4641,30.0,2321.0,25.0,,1376780.0,14940530.0,208601.0,,45893.0,6437.0,8344.0,
4642,12.0,1340.0,9.0,,836225.0,10175055.0,13525.0,,69685.0,7593.0,1503.0,
4643,8.0,7.0,1508.0,,235316.0,80079.0,8309606.0,,29415.0,11440.0,5510.0,
4644,12.0,19.0,3050.0,,590259.0,148428.0,13165541.0,,49188.0,7812.0,4317.0,
4645,557.0,1536.0,,1.0,66841457.0,12574816.0,,14421.0,120003.0,8187.0,,14421.0
4646,54.0,43.0,3351.0,,5899813.0,1252115.0,17697476.0,,109256.0,29119.0,5281.0,
4647,1.0,109.0,2678.0,,41312.0,699244.0,14811657.0,,41312.0,6415.0,5531.0,
4648,120.0,1371.0,,11.0,5717150.0,9953887.0,,65877.0,47643.0,7260.0,,5989.0
4649,572.0,462.0,453.0,,73632686.0,3038940.0,1912202.0,,128728.0,6578.0,4221.0,
4650,815.0,46.0,466.0,,118756670.0,479664.0,2283849.0,,145714.0,10427.0,4901.0,
4651,468.0,85.0,1.0,,45608056.0,709625.0,7973.0,,97453.0,8349.0,7973.0,
4652,686.0,19.0,4.0,,55249014.0,717146.0,9387.0,,80538.0,37745.0,2347.0,
4653,1236.0,1112.0,447.0,,38004029.0,7267360.0,1666661.0,,30748.0,6535.0,3729.0,
4654,839.0,197.0,,1.0,19407694.0,842541.0,,7506.0,23132.0,4277.0,,7506.0
4655,631.0,156.0,115.0,,46252665.0,915787.0,611743.0,,73301.0,5870.0,5320.0,
4656,617.0,17.0,62.0,,81227815.0,224914.0,432064.0,,131650.0,13230.0,6969.0,
4657,9.0,2342.0,7.0,,571068.0,35212365.0,13790.0,,63452.0,15035.0,1970.0,
4658,723.0,209.0,739.0,,42743758.0,2227584.0,2949755.0,,59120.0,10658.0,3992.0,
4659,588.0,16.0,257.0,,823578084.0,210910.0,1308848.0,,1400643.0,13182.0,5093.0,
4660,612.0,507.0,,7.0,15746012.0,3704752.0,,196838.0,25729.0,7307.0,,28120.0
4661,806.0,10.0,57.0,,90197828.0,212082.0,166274.0,,111908.0,21208.0,2917.0,
4662,545.0,235.0,333.0,,97544330.0,2652735.0,2423338.0,,178980.0,11288.0,7277.0,
4663,675.0,217.0,,3.0,52518364.0,1874494.0,,52932.0,77805.0,8638.0,,17644.0
4664,743.0,55.0,15.0,3.0,90364127.0,657201.0,59022.0,39998.0,121621.0,11949.0,3935.0,13333.0
4665,11.0,1285.0,,1.0,837478.0,9850860.0,,12945.0,76134.0,7666.0,,12945.0
4666,461.0,13.0,9.0,,47304662.0,189815.0,98723.0,,102613.0,14601.0,10969.0,
4667,813.0,3496.0,,16.0,15734044.0,17560659.0,,154124.0,19353.0,5023.0,,9633.0
4668,517.0,277.0,204.0,7.0,10752569.0,1199823.0,954819.0,16911.0,20798.0,4331.0,4680.0,2416.0
4669,831.0,1392.0,4.0,,13444641.0,8686486.0,10166.0,,16179.0,6240.0,2542.0,
4670,9.0,149.0,1747.0,,519527.0,1674547.0,8003525.0,,57725.0,11239.0,4581.0,
4671,4.0,1148.0,68.0,,53568.0,9550321.0,286937.0,,13392.0,8319.0,4220.0,
4672,521.0,26.0,483.0,,45261901.0,295055.0,2088550.0,,86875.0,11348.0,4324.0,
4673,17.0,2240.0,190.0,,951739.0,12887761.0,716452.0,,55985.0,5753.0,3771.0,
4674,1185.0,511.0,17.0,5.0,25861472.0,3097397.0,38168.0,8672.0,21824.0,6061.0,2245.0,1734.0
4675,477.0,35.0,23.0,,66337444.0,376608.0,93486.0,,139072.0,10760.0,4065.0,
4676,176.0,983.0,7.0,,6421091.0,7175541.0,42696.0,,36483.0,7300.0,6099.0,
4677,539.0,36.0,4.0,,38769967.0,313874.0,17907.0,,71929.0,8719.0,4477.0,
4678,9.0,4.0,445.0,357.0,1255747.0,112539.0,1670428.0,3646771.0,139527.0,28135.0,3754.0,10215.0
4679,779.0,39.0,7.0,21.0,54638080.0,388067.0,20054.0,204151.0,70139.0,9950.0,2865.0,9721.0
4680,1.0,986.0,72.0,,39143.0,25989896.0,391743.0,,39143.0,26359.0,5441.0,
4681,619.0,131.0,677.0,,86677690.0,1536687.0,2784336.0,,140029.0,11730.0,4113.0,
4682,7.0,1069.0,16.0,,747831.0,8545810.0,44476.0,,106833.0,7994.0,2780.0,
4683,8.0,172.0,1197.0,,574269.0,1398847.0,6866683.0,,71784.0,8133.0,5737.0,
4684,656.0,11.0,15.0,,7319944.0,34481.0,76625.0,,11158.0,3135.0,5108.0,
4685,1.0,1591.0,15.0,,175359.0,11407290.0,61019.0,,175359.0,7170.0,4068.0,
4686,860.0,529.0,,16.0,24404066.0,3191115.0,,167383.0,28377.0,6032.0,,10461.0
4687,547.0,1319.0,82.0,,41482428.0,10099091.0,659997.0,,75836.0,7657.0,8049.0,
4688,15.0,1469.0,6.0,,1436462.0,12494958.0,24066.0,,95764.0,8506.0,4011.0,
4689,541.0,,,,111189243.0,,,,205525.0,,,
4690,1008.0,260.0,,2.0,15843848.0,2459046.0,,9223.0,15718.0,9458.0,,4612.0
4691,1.0,1455.0,1.0,,20656.0,11036175.0,1321.0,,20656.0,7585.0,1321.0,
4692,38.0,2042.0,,,1508364.0,13658271.0,,,39694.0,6689.0,,
4693,632.0,467.0,,73.0,20010239.0,3241549.0,,917614.0,31662.0,6941.0,,12570.0
4694,1285.0,422.0,1550.0,,21305202.0,2765488.0,5079669.0,,16580.0,6553.0,3277.0,
4695,559.0,420.0,363.0,4.0,22560952.0,3988111.0,1516382.0,27345.0,40359.0,9496.0,4177.0,6836.0
4696,1.0,88.0,1424.0,,11262.0,649944.0,3314603.0,,11262.0,7386.0,2328.0,
4697,812.0,1214.0,9.0,,165412655.0,10394159.0,32884.0,,203710.0,8562.0,3654.0,
4698,135.0,1906.0,446.0,7.0,4627398.0,12601499.0,1887184.0,72606.0,34277.0,6611.0,4231.0,10372.0
4699,469.0,56.0,1.0,4.0,84557073.0,528364.0,9544.0,11934.0,180292.0,9435.0,9544.0,2984.0
4700,7.0,1098.0,3.0,,906549.0,10027465.0,10579.0,,129507.0,9132.0,3526.0,
4701,884.0,1033.0,19.0,4.0,12112555.0,7280472.0,64650.0,9888.0,13702.0,7048.0,3403.0,2472.0
4702,1030.0,182.0,,4.0,17031201.0,1076273.0,,15935.0,16535.0,5914.0,,3984.0
4703,670.0,576.0,5.0,,33537555.0,4665451.0,45634.0,,50056.0,8100.0,9127.0,
4704,279.0,2434.0,27.0,25.0,11161586.0,14224208.0,125146.0,134403.0,40006.0,5844.0,4635.0,5376.0
4705,496.0,219.0,845.0,,30404233.0,1625860.0,3857171.0,,61299.0,7424.0,4565.0,
4706,5.0,1834.0,1.0,,224884.0,11685989.0,2470.0,,44977.0,6372.0,2470.0,
4707,4.0,1.0,1088.0,,339984.0,4957.0,10088791.0,,84996.0,4957.0,9273.0,
4708,1089.0,197.0,214.0,,18812738.0,1370784.0,1387801.0,,17275.0,6958.0,6485.0,
4709,444.0,2.0,2.0,1.0,11132604.0,13118.0,2590.0,6940.0,25073.0,6559.0,1295.0,6940.0
4710,565.0,9.0,7.0,,41295618.0,30731.0,46776.0,,73090.0,3415.0,6682.0,
4711,448.0,267.0,181.0,,70412826.0,1709363.0,541269.0,,157171.0,6402.0,2990.0,
4712,617.0,420.0,36.0,,47803664.0,3182786.0,141564.0,,77478.0,7578.0,3932.0,
4713,2.0,742.0,4.0,5.0,117815.0,5614548.0,3354.0,33418.0,58908.0,7567.0,839.0,6684.0
4714,499.0,324.0,219.0,,23161019.0,2394273.0,1467166.0,,46415.0,7390.0,6699.0,
4715,683.0,503.0,862.0,34.0,26498661.0,5256782.0,4609399.0,420644.0,38797.0,10451.0,5347.0,12372.0
4716,116.0,91.0,2745.0,,5476433.0,742671.0,11759363.0,,47211.0,8161.0,4284.0,
4717,12.0,3080.0,28.0,,5383864.0,40371563.0,166972.0,,448655.0,13108.0,5963.0,
4718,6.0,937.0,2.0,2.0,463184.0,7181910.0,7007.0,11124.0,77197.0,7665.0,3504.0,5562.0
4719,93.0,649.0,,9.0,11923167.0,4947020.0,,41065.0,128206.0,7623.0,,4563.0
4720,1159.0,1.0,2.0,,118020094.0,16442.0,3139159.0,,101829.0,16442.0,1569580.0,
4721,32.0,6.0,2023.0,,687438.0,22069.0,10900826.0,,21482.0,3678.0,5388.0,
4722,665.0,73.0,86.0,,39866127.0,889240.0,451100.0,,59949.0,12181.0,5245.0,
4723,14.0,13.0,1183.0,,760977.0,57450.0,5051782.0,,54356.0,4419.0,4270.0,
4724,9.0,941.0,9.0,,515165.0,9349658.0,66384.0,,57241.0,9936.0,7376.0,
4725,444.0,1050.0,72.0,,91524035.0,6063180.0,465068.0,,206135.0,5774.0,6459.0,
4726,761.0,26.0,159.0,6.0,33200162.0,241636.0,660053.0,31641.0,43627.0,9294.0,4151.0,5274.0
4727,31.0,1393.0,6.0,,2184995.0,13179669.0,29452.0,,70484.0,9461.0,4909.0,
4728,5.0,1485.0,44.0,2.0,1092033.0,8649368.0,119270.0,11980.0,218407.0,5824.0,2711.0,5990.0
4729,1145.0,498.0,42.0,1.0,34220153.0,3357525.0,106788.0,3266.0,29887.0,6742.0,2543.0,3266.0
4730,462.0,100.0,174.0,,66811071.0,1764482.0,898669.0,,144613.0,17645.0,5165.0,
4731,4.0,190.0,1973.0,,175469.0,1861839.0,8614128.0,,43867.0,9799.0,4366.0,
4732,1292.0,44.0,5.0,,26340077.0,715614.0,29320.0,,20387.0,16264.0,5864.0,
4733,580.0,223.0,4.0,8.0,122195324.0,2638680.0,22490.0,26464.0,210682.0,11833.0,5623.0,3308.0
4734,607.0,586.0,36.0,,52185298.0,5847777.0,218954.0,,85972.0,9979.0,6082.0,
4735,730.0,629.0,,5.0,54235235.0,4501600.0,,26132.0,74295.0,7157.0,,5226.0
4736,542.0,199.0,5.0,,10843287.0,1089389.0,17526.0,,20006.0,5474.0,3505.0,
4737,711.0,167.0,,1.0,15921391.0,1305434.0,,13940.0,22393.0,7817.0,,13940.0
4738,792.0,598.0,4.0,,60390790.0,5435380.0,11818.0,,76251.0,9089.0,2955.0,
4739,566.0,9.0,1.0,,72797618.0,67548.0,5806.0,,128618.0,7505.0,5806.0,
4740,497.0,579.0,144.0,4.0,98588729.0,4579803.0,810031.0,32436.0,198368.0,7910.0,5625.0,8109.0
4741,481.0,25.0,16.0,,65534314.0,603817.0,37884.0,,136246.0,24153.0,2368.0,
4742,81.0,5.0,2298.0,2.0,4348744.0,743227.0,9597874.0,39318.0,53688.0,148645.0,4177.0,19659.0
4743,522.0,61.0,4.0,,51984685.0,684058.0,11163.0,,99588.0,11214.0,2791.0,
4744,1.0,930.0,5.0,,15871.0,27865818.0,21412.0,,15871.0,29963.0,4282.0,
4745,702.0,106.0,6.0,,32649121.0,1442828.0,113039.0,,46509.0,13612.0,18840.0,
4746,865.0,128.0,682.0,,100133465.0,1966479.0,3163748.0,,115761.0,15363.0,4639.0,
4747,23.0,1250.0,4.0,,1576031.0,11027901.0,24961.0,,68523.0,8822.0,6240.0,
4748,475.0,137.0,,1.0,13578416.0,616675.0,,13511.0,28586.0,4501.0,,13511.0
4749,189.0,2462.0,1.0,,14416829.0,21609800.0,1802.0,,76280.0,8777.0,1802.0,
4750,32.0,2952.0,25.0,,2876903.0,16516007.0,93772.0,,89903.0,5595.0,3751.0,
4751,493.0,493.0,19.0,,29531769.0,3170912.0,71404.0,,59902.0,6432.0,3758.0,
4752,290.0,1729.0,7.0,,9067459.0,12399693.0,22069.0,,31267.0,7172.0,3153.0,
4753,43.0,995.0,84.0,1.0,7414641.0,8115216.0,416463.0,1126.0,172434.0,8156.0,4958.0,1126.0
4754,679.0,12.0,3.0,,11706948.0,140826.0,6627.0,,17241.0,11736.0,2209.0,
4755,25.0,1422.0,,,1561714.0,11163069.0,,,62469.0,7850.0,,
4756,631.0,277.0,523.0,,25544070.0,2115455.0,2584568.0,,40482.0,7637.0,4942.0,
4757,841.0,19.0,23.0,,86371219.0,118490.0,71308.0,,102701.0,6236.0,3100.0,
4758,17.0,1762.0,,1.0,1317094.0,6818755.0,,11689.0,77476.0,3870.0,,11689.0
4759,493.0,213.0,189.0,,27157420.0,2420732.0,1318516.0,,55086.0,11365.0,6976.0,
4760,14.0,2404.0,25.0,,391557.0,18951666.0,276808.0,,27968.0,7883.0,11072.0,
4761,630.0,32.0,29.0,,259315355.0,310121.0,167862.0,,411612.0,9691.0,5788.0,
4762,620.0,71.0,3.0,,27357620.0,875519.0,8715.0,,44125.0,12331.0,2905.0,
4763,7.0,1258.0,3.0,,268333.0,11397777.0,44813.0,,38333.0,9060.0,14938.0,
4764,531.0,83.0,553.0,,29409425.0,647097.0,2308649.0,,55385.0,7796.0,4175.0,
4765,466.0,6.0,17.0,,94183585.0,75844.0,166934.0,,202111.0,12641.0,9820.0,
4766,8.0,4429.0,34.0,,1423468.0,22444952.0,229610.0,,177934.0,5068.0,6753.0,
4767,693.0,17.0,28.0,1.0,43752434.0,90082.0,169382.0,4505.0,63135.0,5299.0,6049.0,4505.0
4768,80.0,3142.0,6.0,,6739333.0,15525370.0,47868.0,,84242.0,4941.0,7978.0,
4769,824.0,1.0,279.0,,37612219.0,39021.0,1209401.0,,45646.0,39021.0,4335.0,
4770,605.0,6.0,1030.0,,51302919.0,29645.0,6076785.0,,84798.0,4941.0,5900.0,
4771,39.0,1524.0,7.0,,2087889.0,11709877.0,27041.0,,53536.0,7684.0,3863.0,
4772,37.0,988.0,321.0,,547766.0,6868361.0,838040.0,,14804.0,6952.0,2611.0,
4773,492.0,,104.0,,75239202.0,,431388.0,,152925.0,,4148.0,
4774,463.0,1673.0,144.0,,70847823.0,14740217.0,836261.0,,153019.0,8811.0,5807.0,
4775,299.0,2765.0,3.0,,46842532.0,28963171.0,10939.0,,156664.0,10475.0,3646.0,
4776,800.0,13.0,,11.0,22913774.0,88003.0,,85487.0,28642.0,6769.0,,7772.0
4777,542.0,1003.0,63.0,,39170378.0,7553251.0,335662.0,,72270.0,7531.0,5328.0,
4778,118.0,1795.0,13.0,,8089867.0,18269304.0,42269.0,,68558.0,10178.0,3251.0,
4779,947.0,133.0,258.0,13.0,19308995.0,720943.0,946624.0,86200.0,20390.0,5421.0,3669.0,6631.0
4780,2.0,12.0,1744.0,,233400.0,68017.0,6511500.0,,116700.0,5668.0,3734.0,
4781,740.0,1152.0,50.0,3.0,84217925.0,10948115.0,274437.0,20575.0,113808.0,9504.0,5489.0,6858.0
4782,209.0,1423.0,75.0,,20454990.0,11979057.0,303719.0,,97871.0,8418.0,4050.0,
4783,3.0,662.0,39.0,,52916.0,3243860.0,152837.0,,17639.0,4900.0,3919.0,
4784,687.0,51.0,31.0,,47565851.0,825135.0,149152.0,,69237.0,16179.0,4811.0,
4785,17.0,1925.0,7.0,,435306.0,10021935.0,16062.0,,25606.0,5206.0,2295.0,
4786,458.0,1091.0,16.0,12.0,12214407.0,7564578.0,35524.0,98277.0,26669.0,6934.0,2220.0,8190.0
4787,3.0,6.0,1649.0,,45195.0,81755.0,5274060.0,,15065.0,13626.0,3198.0,
4788,682.0,72.0,368.0,,133202134.0,628911.0,2615597.0,,195311.0,8735.0,7108.0,
4789,46.0,37.0,,,2089180.0,142459.0,,,45417.0,3850.0,,
4790,1.0,89.0,2251.0,,20602.0,899232.0,8202116.0,,20602.0,10104.0,3644.0,
4791,682.0,18.0,148.0,,12587711.0,87954.0,622248.0,,18457.0,4886.0,4204.0,
4792,816.0,6.0,82.0,,64443297.0,207371.0,641262.0,,78975.0,34562.0,7820.0,
4793,5.0,1378.0,15.0,,123618.0,12615487.0,83093.0,,24724.0,9155.0,5540.0,
4794,2.0,39.0,1585.0,,417185.0,580389.0,8547385.0,,208593.0,14882.0,5393.0,
4795,47.0,1890.0,13.0,1.0,1863318.0,16417221.0,75216.0,9010.0,39645.0,8686.0,5786.0,9010.0
4796,29.0,1268.0,14.0,7.0,2687359.0,5770121.0,42217.0,43052.0,92668.0,4551.0,3016.0,6150.0
4797,829.0,3.0,35.0,,42842258.0,48197.0,151429.0,,51679.0,16066.0,4327.0,
4798,1174.0,,,,65382452.0,,,,55692.0,,,
4799,473.0,1864.0,298.0,,154319703.0,14637877.0,727799.0,,326257.0,7853.0,2442.0,
4800,682.0,11.0,1.0,,162574119.0,117760.0,11796.0,,238378.0,10705.0,11796.0,
4801,126.0,991.0,97.0,,12951054.0,14274560.0,2940504.0,,102786.0,14404.0,30314.0,
4802,275.0,1202.0,6.0,4.0,14867640.0,12029204.0,18750.0,54466.0,54064.0,10008.0,3125.0,13617.0
4803,17.0,3514.0,13.0,3.0,1425102.0,25297500.0,31772.0,60097.0,83830.0,7199.0,2444.0,20032.0
4804,11.0,2011.0,1.0,,1033671.0,16562089.0,24601.0,,93970.0,8236.0,24601.0,
4805,62.0,419.0,2679.0,,3373942.0,3271325.0,11156232.0,,54418.0,7807.0,4164.0,
4806,5.0,1083.0,3.0,,311869.0,7769673.0,4354.0,,62374.0,7174.0,1451.0,
4807,1.0,29.0,1219.0,,18111.0,386585.0,7126698.0,,18111.0,13331.0,5846.0,
4808,508.0,23.0,43.0,,30372114.0,1197082.0,246783.0,,59788.0,52047.0,5739.0,
4809,32.0,1470.0,11.0,,2060480.0,10812465.0,37550.0,,64390.0,7355.0,3414.0,
4810,687.0,165.0,1106.0,,64776064.0,2513995.0,3971857.0,,94288.0,15236.0,3591.0,
4811,651.0,1.0,238.0,,88166553.0,78232.0,1394970.0,,135432.0,78232.0,5861.0,
4812,776.0,26.0,52.0,,27706275.0,127940.0,190398.0,,35704.0,4921.0,3662.0,
4813,828.0,9.0,24.0,,27182683.0,25037.0,96688.0,,32829.0,2782.0,4029.0,
4814,621.0,22.0,19.0,1.0,63648456.0,217756.0,121519.0,43641.0,102493.0,9898.0,6396.0,43641.0
4815,717.0,25.0,304.0,,10961302.0,116513.0,1472717.0,,15288.0,4661.0,4844.0,
4816,217.0,2523.0,4.0,,17555887.0,12120107.0,5089.0,,80903.0,4804.0,1272.0,
4817,29.0,1522.0,209.0,,1927602.0,6021678.0,1053931.0,,66469.0,3956.0,5043.0,
4818,651.0,186.0,473.0,,257565883.0,2188652.0,2184738.0,,395647.0,11767.0,4619.0,
4819,2.0,129.0,,,137417.0,1338237.0,,,68709.0,10374.0,,
4820,573.0,27.0,4.0,,175855222.0,227075.0,17941.0,,306903.0,8410.0,4485.0,
4821,440.0,28.0,48.0,,142923092.0,476985.0,556936.0,,324825.0,17035.0,11603.0,
4822,549.0,254.0,19.0,,9509858.0,1552189.0,63968.0,,17322.0,6111.0,3367.0,
4823,1227.0,6.0,,10.0,39775326.0,39736.0,,107521.0,32417.0,6623.0,,10752.0
4824,709.0,1.0,11.0,3.0,191376653.0,122992.0,67054.0,51750.0,269925.0,122992.0,6096.0,17250.0
4825,4.0,,,,457866.0,,,,114467.0,,,
4826,1191.0,,3.0,3.0,228461662.0,,11629.0,26111.0,191823.0,,3876.0,8704.0
4827,854.0,578.0,2.0,,72728479.0,4535264.0,19632.0,,85162.0,7846.0,9816.0,
4828,62.0,2240.0,1.0,,11076457.0,15853937.0,621.0,,178653.0,7078.0,621.0,
4829,2363.0,57.0,1.0,5.0,24701347.0,259306.0,2932.0,31207.0,10453.0,4549.0,2932.0,6241.0
4830,625.0,38.0,2.0,,91486054.0,499596.0,15305.0,,146378.0,13147.0,7653.0,
4831,45.0,1605.0,1.0,,5365568.0,22930183.0,36288.0,,119235.0,14287.0,36288.0,
4832,232.0,2630.0,2.0,,10289791.0,14742618.0,1617.0,,44353.0,5606.0,809.0,
4833,752.0,,26.0,10.0,39924748.0,,77398.0,66725.0,53091.0,,2977.0,6673.0
4834,57.0,656.0,,8.0,3175967.0,7826564.0,,120250.0,55719.0,11931.0,,15031.0
4835,602.0,303.0,13.0,,29988992.0,2314721.0,34571.0,,49816.0,7639.0,2659.0,
4836,29.0,195.0,3343.0,,1690867.0,3631996.0,15875877.0,,58306.0,18626.0,4749.0,
4837,499.0,1126.0,63.0,,17068966.0,9769051.0,309391.0,,34206.0,8676.0,4911.0,
4838,416.0,1854.0,13.0,,21583521.0,12603212.0,57513.0,,51883.0,6798.0,4424.0,
4839,78.0,245.0,2084.0,,4201423.0,2251372.0,10819459.0,,53864.0,9189.0,5192.0,
4840,15.0,2241.0,9.0,,413241.0,10679137.0,29803.0,,27549.0,4765.0,3311.0,
4841,452.0,65.0,46.0,,26995369.0,709345.0,276479.0,,59724.0,10913.0,6010.0,
4842,2.0,2370.0,215.0,,43554.0,12401200.0,829410.0,,21777.0,5233.0,3858.0,
4843,487.0,187.0,2.0,,39067835.0,1451971.0,19805.0,,80221.0,7765.0,9903.0,
4844,11.0,1981.0,,,167009.0,11686965.0,,,15183.0,5900.0,,
4845,2.0,1550.0,3.0,,151284.0,8023962.0,11945.0,,75642.0,5177.0,3982.0,
4846,7.0,1638.0,,,971975.0,8142505.0,,,138854.0,4971.0,,
4847,460.0,306.0,16.0,,26909865.0,3048633.0,101796.0,,58500.0,9963.0,6362.0,
4848,458.0,18.0,4.0,,64479288.0,733600.0,9659.0,,140784.0,40756.0,2415.0,
4849,528.0,97.0,1.0,,21878813.0,862892.0,3370.0,,41437.0,8896.0,3370.0,
4850,460.0,1141.0,37.0,1.0,29207227.0,11937669.0,158844.0,8579.0,63494.0,10462.0,4293.0,8579.0
4851,447.0,11.0,1.0,,24730739.0,112992.0,84265.0,,55326.0,10272.0,84265.0,
4852,721.0,733.0,,,49969724.0,3756283.0,,,69306.0,5125.0,,
4853,694.0,367.0,4.0,,45844396.0,5796729.0,9254.0,,66058.0,15795.0,2314.0,
4854,14.0,372.0,2997.0,,882951.0,10602336.0,12320816.0,,63068.0,28501.0,4111.0,
4855,482.0,91.0,,7.0,25396114.0,637338.0,,80813.0,52689.0,7004.0,,11545.0
