,°í°´¹øÈ£,»ýÈ°_ÃÑ±¸¸Å¾×1,»ýÈ°_ÃÑ±¸¸Å¾×2,»ýÈ°_ÃÑ±¸¸Å¾×3,»ýÈ°_ÃÑ±¸¸Å¾×4,»ýÈ°_ÃÑ±¸¸Å¾×5,»ýÈ°_ÃÑ±¸¸Å¾×6,»ýÈ°_ÃÑ±¸¸Å¾×7,»ýÈ°_ÃÑ±¸¸Å¾×8,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö1,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö2,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö3,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö4,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö5,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö6,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö7,»ýÈ°_ÃÑ±¸¸ÅÈ½¼ö8
3403,3438,163630.0,247232.0,34346.0,53760.0,237001.0,146696.0,118627.0,1558557.0,6.0,7.0,1.0,3.0,7.0,6.0,6.0,22.0
3404,3439,141055.0,329308.0,200768.0,80411.0,293982.0,94484.0,193553.0,176402.0,17.0,33.0,28.0,14.0,21.0,14.0,22.0,27.0
3405,3440,249615.0,146664.0,401626.0,136600.0,240409.0,183597.0,274642.0,209255.0,32.0,19.0,43.0,19.0,28.0,24.0,32.0,22.0
3406,3441,165142.0,94158.0,869016.0,244482.0,23594.0,210705.0,340133.0,237508.0,23.0,14.0,35.0,23.0,7.0,9.0,12.0,17.0
3407,3442,81037.0,110540.0,152728.0,107617.0,186090.0,180862.0,55184.0,33287.0,8.0,5.0,6.0,6.0,1.0,10.0,5.0,10.0
3408,3443,266817.0,1136215.0,0.0,78929.0,463293.0,32170.0,67934.0,24787.0,6.0,5.0,0.0,3.0,4.0,1.0,1.0,1.0
3409,3444,247330.0,211354.0,287831.0,248269.0,220364.0,114160.0,62990.0,74857.0,27.0,25.0,32.0,25.0,26.0,15.0,11.0,10.0
3410,3445,27091.0,22856.0,202920.0,211467.0,215810.0,215227.0,625687.0,307047.0,10.0,7.0,30.0,22.0,30.0,26.0,30.0,30.0
3411,3446,147853.0,197457.0,30391.0,66344.0,96080.0,154245.0,101755.0,85063.0,5.0,8.0,2.0,8.0,6.0,7.0,6.0,6.0
3412,3447,114986.0,65359.0,110292.0,107973.0,32312.0,858473.0,229560.0,437567.0,8.0,4.0,7.0,2.0,5.0,10.0,12.0,15.0
3413,3448,2054598.0,2786665.0,2316820.0,981746.0,223378.0,305564.0,546109.0,196480.0,40.0,25.0,49.0,23.0,19.0,20.0,25.0,21.0
3414,3450,0.0,0.0,0.0,27758.0,1669.0,74163.0,83578.0,144922.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0
3415,3451,99131.0,98055.0,236601.0,201661.0,188081.0,209921.0,249215.0,126145.0,25.0,27.0,51.0,37.0,34.0,47.0,43.0,33.0
3416,3452,474019.0,850614.0,209114.0,458327.0,423314.0,197628.0,598274.0,211293.0,19.0,12.0,19.0,25.0,37.0,20.0,39.0,23.0
3417,3453,133694.0,164586.0,272815.0,180562.0,162852.0,269027.0,91020.0,87621.0,18.0,22.0,32.0,21.0,25.0,32.0,13.0,28.0
3418,3454,21059.0,67531.0,155462.0,418276.0,45349.0,217065.0,357362.0,118227.0,3.0,6.0,12.0,8.0,3.0,10.0,9.0,8.0
3419,3455,47943.0,94850.0,127781.0,243011.0,61966.0,296500.0,124405.0,102503.0,9.0,9.0,8.0,9.0,6.0,16.0,16.0,14.0
3420,3456,236490.0,235742.0,267656.0,257303.0,297272.0,262014.0,230433.0,197449.0,60.0,61.0,50.0,55.0,76.0,69.0,55.0,69.0
3421,3457,179168.0,113589.0,9038.0,422375.0,332048.0,804555.0,144448.0,324745.0,9.0,6.0,1.0,12.0,14.0,5.0,11.0,4.0
3422,3458,98110.0,111920.0,137271.0,77013.0,135199.0,108607.0,120349.0,187947.0,11.0,11.0,20.0,11.0,12.0,15.0,12.0,12.0
3423,3459,193267.0,219089.0,291827.0,269057.0,211568.0,241116.0,231701.0,236786.0,18.0,18.0,30.0,29.0,24.0,31.0,25.0,17.0
3424,3460,258452.0,384809.0,322166.0,276408.0,234795.0,295492.0,267625.0,177749.0,23.0,42.0,32.0,33.0,29.0,33.0,28.0,25.0
3425,3461,216885.0,511973.0,196598.0,314366.0,217288.0,382051.0,316086.0,700187.0,15.0,20.0,15.0,15.0,15.0,17.0,15.0,28.0
3426,3462,86065.0,281317.0,219397.0,329159.0,2649120.0,1049950.0,5181.0,122137.0,5.0,9.0,8.0,16.0,74.0,47.0,1.0,15.0
3427,3463,156464.0,149742.0,19840.0,1774.0,115881.0,100863.0,55860.0,13054.0,6.0,7.0,4.0,1.0,12.0,16.0,7.0,2.0
3428,3464,174818.0,356175.0,886808.0,1467154.0,130921.0,177430.0,302472.0,172129.0,17.0,18.0,21.0,18.0,3.0,4.0,14.0,13.0
3429,3465,108325.0,81355.0,80771.0,52192.0,44754.0,78345.0,89997.0,43683.0,9.0,13.0,9.0,13.0,9.0,10.0,13.0,11.0
3430,3466,142275.0,176064.0,239010.0,144562.0,196303.0,120628.0,246193.0,156654.0,11.0,19.0,17.0,17.0,14.0,14.0,22.0,11.0
3431,3467,133339.0,23229.0,298732.0,115512.0,161159.0,348597.0,307864.0,66926.0,12.0,7.0,26.0,14.0,21.0,11.0,22.0,4.0
3432,3468,70439.0,54182.0,232008.0,98926.0,291757.0,100363.0,126102.0,93449.0,12.0,8.0,18.0,14.0,14.0,19.0,13.0,14.0
3433,3469,157045.0,191546.0,192225.0,92666.0,233381.0,136628.0,62337.0,155075.0,18.0,14.0,19.0,19.0,23.0,14.0,7.0,17.0
3434,3470,518875.0,491209.0,615156.0,892654.0,1235715.0,508602.0,1128144.0,264694.0,37.0,28.0,39.0,34.0,37.0,11.0,15.0,13.0
3435,3471,155253.0,192686.0,221838.0,335527.0,284684.0,806535.0,411005.0,477316.0,15.0,26.0,22.0,32.0,33.0,31.0,31.0,29.0
3436,3472,62684.0,53565.0,335113.0,201525.0,144037.0,95030.0,197326.0,67033.0,8.0,2.0,6.0,6.0,11.0,4.0,8.0,1.0
3437,3473,88526.0,31890.0,80849.0,69380.0,39625.0,2253.0,87113.0,37700.0,15.0,10.0,10.0,17.0,7.0,3.0,12.0,15.0
3438,3474,146820.0,91761.0,124787.0,190812.0,118581.0,102612.0,191910.0,26646.0,13.0,10.0,14.0,20.0,18.0,13.0,24.0,9.0
3439,3475,152682.0,66233.0,187549.0,97969.0,44884.0,102054.0,111068.0,64429.0,22.0,11.0,15.0,13.0,10.0,13.0,14.0,9.0
3440,3476,328360.0,82996.0,244692.0,160294.0,167560.0,187700.0,69915.0,50307.0,39.0,28.0,25.0,26.0,20.0,25.0,14.0,10.0
3441,3477,27710.0,118801.0,71565.0,56641.0,33040.0,146577.0,64792.0,37643.0,12.0,30.0,21.0,20.0,11.0,24.0,19.0,13.0
3442,3478,50875.0,96828.0,142672.0,81527.0,151704.0,93893.0,152624.0,88123.0,7.0,15.0,22.0,19.0,20.0,17.0,33.0,21.0
3443,3479,98108.0,112391.0,127996.0,70025.0,158419.0,29917.0,122872.0,100196.0,19.0,19.0,17.0,15.0,23.0,8.0,19.0,22.0
3444,3480,55401.0,58705.0,109186.0,152102.0,87866.0,90579.0,111045.0,64611.0,9.0,7.0,15.0,15.0,16.0,12.0,10.0,11.0
3445,3481,27652.0,18841.0,2090.0,61254.0,113525.0,16375.0,97329.0,16111.0,4.0,3.0,1.0,7.0,5.0,3.0,10.0,3.0
3446,3482,849632.0,109756.0,168116.0,99947.0,61441.0,2895.0,125552.0,0.0,14.0,8.0,5.0,7.0,5.0,1.0,8.0,0.0
3447,3483,587501.0,172983.0,200970.0,37700.0,0.0,17650.0,80052.0,0.0,7.0,10.0,12.0,8.0,0.0,4.0,12.0,0.0
3448,3484,268193.0,194543.0,77653.0,257163.0,287497.0,115395.0,125220.0,52864.0,28.0,27.0,22.0,23.0,18.0,16.0,21.0,10.0
3449,3485,215190.0,143087.0,256129.0,189375.0,101761.0,136502.0,151058.0,165501.0,39.0,25.0,35.0,37.0,23.0,32.0,25.0,41.0
3450,3486,126676.0,187900.0,426354.0,58072.0,211535.0,80050.0,247002.0,110113.0,23.0,24.0,26.0,13.0,26.0,14.0,24.0,20.0
3451,3487,702172.0,465415.0,622909.0,487820.0,436944.0,583225.0,491059.0,438404.0,48.0,30.0,36.0,34.0,31.0,45.0,41.0,36.0
3452,3488,58099.0,82376.0,85188.0,42347.0,41870.0,72469.0,62943.0,16606.0,14.0,15.0,10.0,10.0,7.0,11.0,15.0,6.0
3453,3489,123538.0,32861.0,199661.0,34586.0,51377.0,79246.0,291695.0,167883.0,14.0,4.0,9.0,7.0,6.0,10.0,10.0,10.0
3454,3490,215067.0,171325.0,162108.0,162656.0,168249.0,257039.0,126005.0,194422.0,20.0,19.0,17.0,15.0,14.0,30.0,13.0,9.0
3455,3491,1125778.0,247200.0,384982.0,140884.0,122989.0,179638.0,147400.0,77816.0,25.0,17.0,14.0,15.0,15.0,19.0,14.0,11.0
3456,3492,56090.0,1990642.0,1803050.0,118465.0,393995.0,348617.0,922575.0,158306.0,5.0,10.0,13.0,13.0,11.0,12.0,14.0,9.0
3457,3493,302759.0,349400.0,276890.0,244288.0,270750.0,268449.0,261867.0,169542.0,66.0,77.0,66.0,67.0,56.0,65.0,51.0,40.0
3458,3494,232109.0,146150.0,154533.0,251935.0,212152.0,132897.0,180049.0,304322.0,25.0,18.0,19.0,26.0,18.0,23.0,16.0,32.0
3459,3495,142490.0,90206.0,204226.0,226389.0,138263.0,102997.0,110156.0,168197.0,25.0,21.0,33.0,33.0,17.0,17.0,22.0,25.0
3460,3496,1551589.0,1366101.0,1000648.0,159189.0,362095.0,0.0,149991.0,1047669.0,15.0,7.0,10.0,14.0,11.0,0.0,2.0,8.0
3461,3497,85978.0,230873.0,180058.0,310986.0,644985.0,552540.0,263719.0,220498.0,10.0,10.0,9.0,10.0,15.0,21.0,15.0,8.0
3462,3498,28507.0,56501.0,17500.0,6534.0,31868.0,36126.0,74521.0,24112.0,4.0,10.0,4.0,8.0,22.0,15.0,18.0,13.0
3463,3499,33771.0,75318.0,118124.0,97145.0,52703.0,155233.0,1013132.0,109138.0,9.0,17.0,20.0,14.0,13.0,15.0,26.0,30.0
3464,3500,541584.0,363465.0,298008.0,89658.0,233542.0,130700.0,130853.0,134650.0,34.0,32.0,23.0,10.0,20.0,20.0,23.0,19.0
3465,3501,177050.0,145126.0,318909.0,116172.0,199436.0,249041.0,214169.0,76998.0,15.0,37.0,50.0,31.0,38.0,49.0,64.0,19.0
3466,3502,150697.0,65103.0,126040.0,74947.0,175704.0,233995.0,233749.0,264519.0,9.0,7.0,4.0,8.0,14.0,15.0,9.0,9.0
3467,3503,115066.0,121281.0,150773.0,38977.0,121192.0,124328.0,185760.0,49609.0,11.0,13.0,9.0,7.0,14.0,15.0,20.0,13.0
3468,3504,187463.0,131076.0,116709.0,103228.0,67002.0,50721.0,102544.0,171031.0,7.0,11.0,9.0,6.0,5.0,5.0,5.0,7.0
3469,3505,174699.0,473025.0,49429.0,86547.0,278224.0,279334.0,33956.0,50499.0,8.0,10.0,3.0,7.0,4.0,2.0,2.0,6.0
3470,3506,43689.0,33160.0,41180.0,47426.0,53045.0,28234.0,40444.0,90939.0,16.0,10.0,8.0,13.0,12.0,10.0,11.0,13.0
3471,3507,167081.0,224570.0,390801.0,195807.0,179058.0,80329.0,227440.0,126098.0,21.0,26.0,30.0,28.0,28.0,14.0,43.0,26.0
3472,3508,824442.0,239259.0,443349.0,234376.0,493248.0,326422.0,454073.0,431930.0,65.0,33.0,41.0,42.0,37.0,44.0,39.0,41.0
3473,3509,123283.0,275395.0,73437.0,15520.0,128462.0,0.0,0.0,6411.0,6.0,11.0,2.0,1.0,5.0,0.0,0.0,2.0
3474,3510,14317.0,59179.0,115241.0,307598.0,92994.0,337422.0,149686.0,185028.0,3.0,4.0,4.0,13.0,3.0,9.0,7.0,7.0
3475,3511,249673.0,209223.0,76475.0,145583.0,101841.0,153790.0,178215.0,231070.0,25.0,32.0,20.0,20.0,28.0,31.0,19.0,48.0
3476,3512,106492.0,406495.0,957908.0,2008029.0,246045.0,175511.0,466981.0,1076134.0,16.0,18.0,8.0,16.0,16.0,10.0,18.0,21.0
3477,3513,176430.0,194707.0,285403.0,184949.0,120251.0,146674.0,289877.0,38875.0,23.0,14.0,24.0,16.0,14.0,18.0,33.0,5.0
3478,3514,300452.0,64844.0,457900.0,41593.0,687610.0,0.0,1922113.0,956271.0,4.0,3.0,5.0,1.0,27.0,0.0,7.0,6.0
3479,3515,109268.0,73847.0,198133.0,92368.0,80118.0,57178.0,149460.0,168037.0,18.0,15.0,30.0,33.0,17.0,15.0,32.0,33.0
3480,3516,14761.0,208676.0,5248401.0,340439.0,152138.0,1052126.0,1750588.0,2924574.0,1.0,6.0,10.0,8.0,5.0,18.0,9.0,20.0
3481,3517,117632.0,171159.0,1095394.0,135198.0,350008.0,226135.0,322146.0,299371.0,15.0,25.0,22.0,21.0,38.0,17.0,30.0,26.0
3482,3518,17221.0,80347.0,46277.0,68066.0,164831.0,173720.0,213544.0,22969.0,1.0,2.0,6.0,9.0,11.0,4.0,19.0,5.0
3483,3519,196250.0,235028.0,288733.0,1376041.0,323744.0,366700.0,351585.0,134139.0,30.0,30.0,28.0,39.0,39.0,49.0,37.0,27.0
3484,3520,54808.0,434339.0,83390.0,31155.0,104563.0,36075.0,11363.0,0.0,21.0,27.0,20.0,14.0,19.0,16.0,6.0,0.0
3485,3521,43198.0,4305.0,39395.0,43225.0,4489.0,1051.0,5462.0,0.0,8.0,3.0,9.0,9.0,5.0,1.0,4.0,0.0
3486,3522,129620.0,326105.0,227599.0,101136.0,157944.0,175778.0,81628.0,29844.0,17.0,36.0,22.0,17.0,16.0,29.0,18.0,15.0
3487,3523,106115.0,165701.0,163587.0,190168.0,85296.0,156934.0,230083.0,159191.0,35.0,52.0,50.0,72.0,41.0,54.0,69.0,70.0
3488,3524,98206.0,68090.0,82590.0,67754.0,51883.0,53575.0,78273.0,117574.0,10.0,11.0,10.0,10.0,8.0,7.0,6.0,9.0
3489,3525,302205.0,149970.0,237134.0,323963.0,18811.0,13275.0,110370.0,54283.0,14.0,8.0,14.0,9.0,2.0,3.0,12.0,3.0
3490,3526,0.0,0.0,7457.0,0.0,30948.0,43430.0,22299.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
3491,3527,40857.0,16945.0,57281.0,57254.0,21369.0,50068.0,53370.0,156491.0,8.0,2.0,6.0,10.0,8.0,18.0,15.0,33.0
3492,3528,176813.0,184818.0,121442.0,43543.0,92033.0,172485.0,40543.0,58226.0,25.0,19.0,19.0,11.0,8.0,9.0,8.0,9.0
3493,3529,99539.0,180352.0,219520.0,118151.0,129492.0,62823.0,213716.0,24821.0,46.0,43.0,62.0,42.0,31.0,22.0,34.0,14.0
3494,3530,426057.0,378155.0,255099.0,207289.0,102713.0,79353.0,122320.0,62935.0,7.0,10.0,9.0,8.0,6.0,2.0,2.0,2.0
3495,3531,80475.0,40275.0,54671.0,53832.0,15857.0,44879.0,114423.0,169502.0,13.0,15.0,12.0,11.0,7.0,9.0,20.0,18.0
3496,3532,76678.0,11558.0,56773.0,134357.0,89118.0,142727.0,364776.0,87233.0,13.0,2.0,9.0,17.0,14.0,16.0,15.0,17.0
3497,3533,92383.0,75812.0,151520.0,118435.0,120163.0,85386.0,92145.0,92943.0,40.0,31.0,44.0,56.0,51.0,34.0,37.0,59.0
3498,3534,356660.0,975376.0,256162.0,237204.0,238953.0,446308.0,1151539.0,139024.0,20.0,34.0,15.0,19.0,17.0,18.0,20.0,17.0
3499,3535,106956.0,152349.0,115521.0,111990.0,172133.0,120317.0,124221.0,90787.0,8.0,7.0,6.0,6.0,11.0,6.0,8.0,5.0
3500,3536,176645.0,92955.0,68093.0,291522.0,102531.0,153666.0,175636.0,81798.0,16.0,7.0,7.0,13.0,6.0,7.0,14.0,7.0
3501,3537,444718.0,261694.0,201731.0,319553.0,244145.0,147527.0,530868.0,273100.0,31.0,29.0,27.0,46.0,43.0,34.0,48.0,56.0
3502,3538,182540.0,185990.0,162040.0,62346.0,134996.0,131608.0,169825.0,101917.0,37.0,33.0,35.0,28.0,32.0,44.0,43.0,39.0
3503,3539,17752.0,33582.0,25760.0,34898.0,12622.0,64265.0,44159.0,32636.0,2.0,3.0,4.0,6.0,3.0,5.0,7.0,2.0
3504,3540,315163.0,233342.0,358316.0,268756.0,182834.0,216120.0,235697.0,276003.0,49.0,40.0,48.0,37.0,30.0,31.0,30.0,43.0
3505,3541,259446.0,139916.0,134582.0,86184.0,22774.0,116550.0,225358.0,142851.0,9.0,8.0,12.0,17.0,6.0,10.0,14.0,13.0
3506,3543,328494.0,381164.0,428095.0,649707.0,710223.0,884467.0,552605.0,387897.0,34.0,24.0,28.0,92.0,80.0,66.0,34.0,28.0
3507,3544,75594.0,23485.0,44968.0,87666.0,49555.0,26402.0,31342.0,39103.0,22.0,13.0,17.0,22.0,19.0,13.0,11.0,17.0
3508,3545,433575.0,292741.0,50954.0,37779.0,138535.0,112424.0,139955.0,270231.0,7.0,14.0,5.0,3.0,8.0,8.0,8.0,12.0
3509,3546,152134.0,253245.0,843716.0,229627.0,260900.0,340166.0,410143.0,50930.0,15.0,18.0,32.0,10.0,23.0,20.0,22.0,6.0
3510,3547,235305.0,218532.0,186882.0,145485.0,327547.0,157045.0,151443.0,193075.0,23.0,26.0,20.0,17.0,31.0,13.0,26.0,25.0
3511,3548,168478.0,100122.0,106699.0,643826.0,242766.0,382463.0,629570.0,166064.0,17.0,16.0,13.0,12.0,14.0,32.0,31.0,27.0
3512,3549,115900.0,17922.0,105274.0,80730.0,23668.0,32083.0,106249.0,26671.0,13.0,8.0,13.0,16.0,10.0,12.0,14.0,14.0
3513,3550,250048.0,252423.0,415768.0,347240.0,115294.0,1180.0,145172.0,64753.0,16.0,9.0,17.0,15.0,6.0,1.0,10.0,9.0
3514,3551,88259.0,89428.0,55022.0,52573.0,122423.0,74046.0,75007.0,4131.0,18.0,20.0,11.0,15.0,18.0,10.0,8.0,1.0
3515,3552,58355.0,99919.0,218323.0,193643.0,210182.0,160429.0,186264.0,173635.0,8.0,20.0,27.0,24.0,25.0,19.0,22.0,28.0
3516,3553,215141.0,574759.0,310265.0,189158.0,238635.0,324663.0,289488.0,161391.0,27.0,44.0,38.0,30.0,34.0,37.0,46.0,35.0
3517,3554,607459.0,1624899.0,2815123.0,522702.0,411754.0,2049470.0,1653248.0,618496.0,17.0,27.0,32.0,12.0,12.0,30.0,16.0,8.0
3518,3555,425457.0,206975.0,451211.0,731656.0,235393.0,152240.0,116408.0,415830.0,21.0,14.0,10.0,9.0,12.0,4.0,4.0,12.0
3519,3556,467790.0,841673.0,121104.0,178191.0,1642271.0,378352.0,1117771.0,308989.0,16.0,15.0,5.0,9.0,20.0,22.0,31.0,17.0
3520,3557,152726.0,281544.0,448004.0,140579.0,420175.0,156533.0,606811.0,176470.0,50.0,58.0,60.0,47.0,58.0,53.0,83.0,52.0
3521,3558,79019.0,35487.0,2938.0,189934.0,49576.0,388723.0,1187766.0,53863.0,4.0,4.0,1.0,8.0,8.0,11.0,13.0,4.0
3522,3559,75820.0,144069.0,202179.0,67054.0,141667.0,366494.0,112916.0,61903.0,13.0,22.0,22.0,12.0,24.0,22.0,15.0,14.0
3523,3560,130051.0,89876.0,22991.0,92249.0,76226.0,123361.0,57315.0,52350.0,6.0,7.0,3.0,14.0,9.0,11.0,6.0,11.0
3524,3561,156916.0,100948.0,465403.0,201661.0,101196.0,194975.0,60184.0,76467.0,24.0,9.0,12.0,21.0,8.0,14.0,7.0,11.0
3525,3562,1003294.0,320737.0,349441.0,39686.0,366252.0,893463.0,217048.0,396545.0,12.0,11.0,17.0,3.0,10.0,12.0,15.0,14.0
3526,3563,137127.0,147661.0,272069.0,96807.0,96453.0,125569.0,249616.0,201979.0,20.0,18.0,26.0,18.0,15.0,17.0,26.0,30.0
3527,3564,0.0,0.0,13400.0,34942.0,235646.0,0.0,1475397.0,110336.0,0.0,0.0,1.0,4.0,11.0,0.0,40.0,5.0
3528,3565,100640.0,165079.0,67449.0,351241.0,176572.0,126557.0,59015.0,360423.0,11.0,13.0,8.0,15.0,8.0,10.0,6.0,10.0
3529,3566,347618.0,612324.0,177178.0,644465.0,83972.0,56726.0,7489.0,48046.0,4.0,19.0,6.0,13.0,12.0,11.0,1.0,5.0
3530,3567,92561.0,69366.0,36336.0,100704.0,66651.0,51741.0,115266.0,87720.0,14.0,18.0,16.0,17.0,20.0,16.0,20.0,16.0
3531,3568,41232.0,109797.0,541404.0,197685.0,244890.0,239132.0,229885.0,428352.0,4.0,7.0,13.0,10.0,14.0,16.0,17.0,31.0
3532,3569,176097.0,149877.0,315600.0,86591.0,169755.0,474629.0,369650.0,39223.0,4.0,14.0,17.0,9.0,20.0,19.0,14.0,6.0
3533,3570,26176.0,5150.0,35024.0,86377.0,10913.0,15442.0,29777.0,47123.0,6.0,2.0,1.0,2.0,2.0,5.0,8.0,15.0
3534,3571,113689.0,53512.0,379785.0,84994.0,153370.0,180689.0,189207.0,141682.0,11.0,6.0,10.0,12.0,13.0,19.0,16.0,9.0
3535,3572,95216.0,189639.0,238718.0,9223.0,44560.0,155898.0,71854.0,25499.0,13.0,9.0,15.0,2.0,9.0,8.0,12.0,5.0
3536,3573,78959.0,60086.0,392070.0,53326.0,51457.0,51741.0,88059.0,7858.0,18.0,18.0,38.0,11.0,14.0,13.0,22.0,9.0
3537,3574,68687.0,87949.0,96891.0,86379.0,129789.0,46220.0,198252.0,88120.0,13.0,13.0,12.0,12.0,14.0,10.0,14.0,14.0
3538,3575,0.0,525.0,195457.0,12779.0,129321.0,87180.0,119323.0,28588.0,0.0,1.0,3.0,5.0,10.0,8.0,8.0,3.0
3539,3576,182100.0,205131.0,309737.0,151313.0,485795.0,534882.0,23077.0,30035.0,14.0,12.0,10.0,20.0,7.0,18.0,3.0,6.0
3540,3577,82981.0,82146.0,175488.0,107897.0,129858.0,102632.0,87466.0,39112.0,17.0,23.0,26.0,31.0,24.0,24.0,18.0,20.0
3541,3578,2539.0,1648.0,44560.0,125364.0,78785.0,11561.0,386702.0,99593.0,1.0,2.0,8.0,15.0,8.0,9.0,22.0,25.0
3542,3579,46231.0,40214.0,107049.0,94545.0,48566.0,339963.0,49553.0,159346.0,8.0,8.0,9.0,7.0,4.0,10.0,9.0,23.0
3543,3580,141773.0,511635.0,670166.0,341369.0,188638.0,766241.0,136862.0,725262.0,14.0,21.0,26.0,14.0,15.0,39.0,22.0,23.0
3544,3581,664256.0,763706.0,77686.0,975102.0,1303384.0,1899909.0,28493.0,25910.0,15.0,8.0,8.0,11.0,14.0,22.0,3.0,7.0
3545,3582,127652.0,166132.0,8022.0,2217.0,143046.0,886407.0,162852.0,49657.0,7.0,6.0,2.0,3.0,8.0,3.0,5.0,4.0
3546,3583,203754.0,202177.0,281187.0,87434.0,154181.0,281028.0,98117.0,78112.0,31.0,33.0,36.0,19.0,23.0,25.0,18.0,14.0
3547,3584,209935.0,286125.0,157182.0,118075.0,195757.0,172132.0,119695.0,110219.0,39.0,43.0,29.0,26.0,29.0,23.0,21.0,29.0
3548,3585,52538.0,99441.0,140817.0,64022.0,150863.0,70467.0,110011.0,152654.0,11.0,21.0,16.0,14.0,18.0,19.0,20.0,25.0
3549,3586,653117.0,102360.0,453528.0,237594.0,116105.0,76136.0,137659.0,1185948.0,7.0,5.0,8.0,13.0,4.0,4.0,5.0,8.0
3550,3587,75093.0,144067.0,66061.0,128053.0,139575.0,116651.0,105200.0,96291.0,15.0,19.0,11.0,38.0,15.0,25.0,22.0,18.0
3551,3588,93285.0,146901.0,87346.0,136073.0,153175.0,78891.0,187262.0,61681.0,23.0,20.0,29.0,28.0,24.0,18.0,36.0,23.0
3552,3589,106661.0,170706.0,125497.0,260705.0,561668.0,283011.0,733006.0,200031.0,12.0,9.0,17.0,17.0,17.0,25.0,13.0,22.0
3553,3590,42884.0,42203.0,27172.0,60279.0,22472.0,10616.0,23651.0,240683.0,8.0,3.0,5.0,8.0,3.0,1.0,1.0,10.0
3554,3591,106062.0,524119.0,186567.0,88498.0,398129.0,1154688.0,544443.0,402376.0,11.0,24.0,14.0,9.0,20.0,42.0,35.0,35.0
3555,3592,3936.0,320151.0,422458.0,64428.0,664085.0,42894.0,5631.0,154787.0,1.0,4.0,6.0,2.0,7.0,2.0,1.0,3.0
3556,3593,137602.0,85981.0,32256.0,167607.0,120281.0,71031.0,142288.0,149410.0,14.0,6.0,3.0,18.0,20.0,11.0,17.0,12.0
3557,3594,775661.0,614984.0,577737.0,272434.0,314725.0,518778.0,274576.0,481894.0,32.0,44.0,34.0,20.0,19.0,31.0,24.0,25.0
3558,3595,92217.0,131612.0,353270.0,68092.0,123193.0,117519.0,128242.0,73978.0,16.0,22.0,28.0,13.0,27.0,17.0,17.0,19.0
3559,3596,107940.0,88317.0,257337.0,102217.0,119156.0,59943.0,119645.0,71171.0,19.0,17.0,30.0,20.0,25.0,15.0,28.0,18.0
3560,3597,133599.0,48467.0,228586.0,157063.0,118901.0,234978.0,158625.0,52389.0,24.0,13.0,29.0,30.0,24.0,29.0,21.0,25.0
3561,3598,159050.0,277214.0,295559.0,172328.0,214571.0,265718.0,346275.0,128254.0,51.0,72.0,73.0,49.0,54.0,67.0,64.0,36.0
3562,3599,186116.0,85395.0,214855.0,103877.0,117563.0,120896.0,141116.0,71511.0,27.0,17.0,25.0,24.0,22.0,20.0,17.0,18.0
3563,3600,147894.0,1243180.0,855934.0,141307.0,469654.0,5254.0,3604.0,13964.0,3.0,21.0,13.0,5.0,8.0,1.0,1.0,3.0
3564,3601,20664.0,146066.0,102124.0,182732.0,58457.0,3163.0,341056.0,224653.0,3.0,4.0,8.0,9.0,4.0,1.0,7.0,5.0
3565,3602,196469.0,306688.0,372584.0,225300.0,154446.0,257864.0,164550.0,253168.0,59.0,92.0,104.0,60.0,50.0,69.0,48.0,55.0
3566,3603,75888.0,24279.0,62365.0,67048.0,73709.0,103117.0,36580.0,55392.0,14.0,10.0,11.0,18.0,14.0,18.0,11.0,14.0
3567,3604,81074.0,33685.0,191770.0,50061.0,167834.0,134675.0,123866.0,55639.0,12.0,10.0,20.0,10.0,15.0,15.0,19.0,10.0
3568,3605,198343.0,177917.0,193041.0,153732.0,332934.0,156410.0,211152.0,136896.0,46.0,39.0,51.0,41.0,55.0,42.0,48.0,41.0
3569,3606,101671.0,179804.0,133261.0,36991.0,45357.0,48170.0,111865.0,51015.0,34.0,40.0,38.0,23.0,21.0,22.0,28.0,23.0
3570,3607,27642.0,35538.0,39249.0,142533.0,78441.0,56566.0,266591.0,66810.0,4.0,2.0,3.0,5.0,7.0,4.0,6.0,8.0
3571,3608,72495.0,155903.0,39476.0,75054.0,78379.0,90292.0,73824.0,64553.0,9.0,13.0,10.0,13.0,10.0,9.0,15.0,18.0
3572,3609,205312.0,287394.0,556475.0,374688.0,459713.0,331868.0,165185.0,41147.0,9.0,8.0,8.0,5.0,10.0,8.0,3.0,4.0
3573,3610,709791.0,320232.0,163403.0,48474.0,86148.0,396883.0,82609.0,37594.0,21.0,21.0,9.0,7.0,10.0,8.0,3.0,2.0
3574,3611,70633.0,111103.0,44458.0,28867.0,93957.0,206031.0,179387.0,143333.0,14.0,26.0,7.0,4.0,17.0,25.0,29.0,16.0
3575,3612,142890.0,73046.0,129422.0,147466.0,110553.0,131461.0,75587.0,102603.0,31.0,24.0,35.0,30.0,32.0,31.0,31.0,29.0
