,°í°´¹øÈ£,ÀÇ·ù_ÃÑ±¸¸Å¾×1,ÀÇ·ù_ÃÑ±¸¸Å¾×2,ÀÇ·ù_ÃÑ±¸¸Å¾×3,ÀÇ·ù_ÃÑ±¸¸Å¾×4,ÀÇ·ù_ÃÑ±¸¸Å¾×5,ÀÇ·ù_ÃÑ±¸¸Å¾×6,ÀÇ·ù_ÃÑ±¸¸Å¾×7,ÀÇ·ù_ÃÑ±¸¸Å¾×8,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö1,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö2,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö3,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö4,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö5,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö6,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö7,ÀÇ·ù_ÃÑ±¸¸ÅÈ½¼ö8
6127,6192,3941376.0,3760886.0,5481219.0,4658044.0,8147715.0,3310263.0,3853075.0,2475168.0,23.0,14.0,29.0,20.0,29.0,20.0,21.0,19.0
6128,6193,867000.0,510407.0,68466.0,440580.0,65637.0,518049.0,111068.0,326198.0,16.0,10.0,5.0,8.0,5.0,14.0,6.0,9.0
6129,6194,567208.0,1001214.0,458137.0,817814.0,587902.0,213181.0,978894.0,0.0,5.0,13.0,11.0,13.0,11.0,5.0,16.0,0.0
6130,6195,97321.0,330142.0,88465.0,118836.0,62299.0,1042957.0,320975.0,822560.0,18.0,14.0,4.0,5.0,7.0,24.0,9.0,25.0
6131,6196,2437901.0,4381317.0,9260689.0,5530990.0,8635663.0,3169624.0,4755388.0,4084552.0,19.0,38.0,53.0,41.0,31.0,28.0,28.0,31.0
6132,6197,20173.0,123302.0,21466.0,202420.0,81718.0,164712.0,0.0,155746.0,3.0,7.0,1.0,7.0,4.0,5.0,0.0,5.0
6133,6198,2025644.0,3669014.0,1495242.0,1338769.0,1123718.0,1661101.0,494977.0,416350.0,58.0,77.0,30.0,31.0,16.0,39.0,13.0,16.0
6134,6199,37118.0,68191.0,65416.0,151116.0,684071.0,28417.0,108454.0,23052.0,4.0,8.0,4.0,11.0,12.0,4.0,8.0,3.0
6135,6200,10497135.0,3540818.0,376564.0,12715989.0,166534631.0,85655059.0,690326117.0,296542627.0,10.0,8.0,7.0,5.0,58.0,43.0,137.0,84.0
6136,6201,185692.0,405792.0,201330.0,648722.0,335467.0,375854.0,239210.0,198464.0,11.0,14.0,11.0,20.0,11.0,13.0,10.0,17.0
6137,6202,5095261.0,5380677.0,5191785.0,2964834.0,8139248.0,4135161.0,1919814.0,2385795.0,34.0,48.0,37.0,27.0,22.0,23.0,19.0,17.0
6138,6203,317948.0,1454170.0,352953.0,1241303.0,298855.0,394942.0,1936189.0,381762.0,6.0,19.0,6.0,16.0,8.0,11.0,18.0,12.0
6139,6204,28045.0,80038.0,153201.0,643932.0,11024.0,22305.0,98544.0,38502.0,3.0,2.0,9.0,15.0,1.0,2.0,4.0,3.0
6140,6205,654544.0,714633.0,822275.0,353849.0,360044.0,181547.0,0.0,538855.0,12.0,10.0,14.0,8.0,6.0,4.0,0.0,8.0
6141,6206,4822.0,0.0,16947.0,12327.0,892927.0,38390.0,0.0,0.0,2.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0
6142,6207,168667.0,137476.0,327419.0,370342.0,241106.0,180904.0,433824.0,332230.0,4.0,2.0,3.0,10.0,8.0,3.0,9.0,7.0
6143,6208,585513.0,177257.0,0.0,1300634.0,15069.0,120617.0,1060176.0,651819.0,1.0,2.0,0.0,6.0,1.0,1.0,7.0,3.0
6144,6209,0.0,0.0,125183.0,0.0,28218.0,33672.0,25903.0,5775.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0
6145,6210,524679.0,2386544.0,0.0,2075035.0,195040.0,417676.0,3001207.0,972936.0,6.0,10.0,0.0,13.0,3.0,4.0,9.0,12.0
6146,6211,563323.0,2113017.0,1560885.0,2521317.0,608959.0,3141477.0,32660.0,602228.0,14.0,28.0,18.0,16.0,11.0,17.0,2.0,6.0
6147,6212,404250.0,185733.0,120211.0,303386.0,433569.0,441697.0,43697.0,73287.0,5.0,8.0,4.0,9.0,15.0,6.0,3.0,4.0
6148,6213,1791166.0,2733026.0,1455905.0,1090277.0,1563254.0,1498100.0,398235.0,571674.0,37.0,46.0,34.0,24.0,29.0,40.0,8.0,10.0
6149,6214,967158.0,4336879.0,1421636.0,9654851.0,2191366.0,4733646.0,1124630.0,2786652.0,9.0,30.0,11.0,25.0,18.0,26.0,18.0,24.0
6150,6215,104310.0,474045.0,325836.0,78928.0,368235.0,727798.0,275476.0,322646.0,2.0,11.0,5.0,3.0,7.0,10.0,6.0,3.0
6151,6216,6352193.0,6811321.0,8541389.0,6664385.0,6733420.0,3852295.0,2413723.0,3644790.0,32.0,48.0,57.0,40.0,32.0,25.0,16.0,19.0
6152,6217,581369.0,1665299.0,541574.0,7802295.0,2858143.0,786401.0,3049265.0,1806678.0,9.0,12.0,6.0,17.0,13.0,8.0,14.0,11.0
6153,6218,1396277.0,4661110.0,1894722.0,1399845.0,1173830.0,4258735.0,1400376.0,4919030.0,14.0,23.0,9.0,7.0,10.0,43.0,22.0,41.0
6154,6219,96438.0,687625.0,449439.0,289020.0,24576.0,261115.0,441728.0,150705.0,3.0,17.0,10.0,2.0,3.0,9.0,21.0,8.0
6155,6220,913253.0,1300361.0,926915.0,1458366.0,2089414.0,1197323.0,1223638.0,2836284.0,9.0,14.0,13.0,23.0,29.0,16.0,18.0,27.0
6156,6221,1425010.0,3679261.0,5453135.0,3850997.0,1256610.0,2193204.0,11620203.0,622983.0,6.0,12.0,10.0,6.0,9.0,12.0,8.0,5.0
6157,6222,4572180.0,2416450.0,4104750.0,512324.0,1501392.0,3811849.0,431493.0,1214917.0,17.0,24.0,17.0,16.0,13.0,24.0,11.0,16.0
6158,6223,560912.0,533584.0,413058.0,822096.0,90213.0,1474360.0,894485.0,1418859.0,4.0,9.0,6.0,13.0,4.0,17.0,12.0,11.0
6159,6224,3392010.0,2274531.0,3276749.0,2856862.0,1535543.0,776665.0,893267.0,2448390.0,18.0,19.0,28.0,23.0,13.0,11.0,11.0,15.0
6160,6225,0.0,220027.0,11298.0,363426.0,127836.0,138332.0,170962.0,49409.0,0.0,9.0,1.0,9.0,6.0,3.0,3.0,2.0
6161,6226,7267152.0,1342191.0,1797716.0,2118810.0,707141.0,625839.0,913234.0,2093148.0,29.0,17.0,23.0,28.0,5.0,7.0,17.0,14.0
6162,6227,2399295.0,1003810.0,1297134.0,823028.0,1228173.0,1497459.0,4730543.0,3628717.0,29.0,19.0,24.0,14.0,14.0,18.0,38.0,32.0
6163,6228,11996689.0,6569521.0,9392717.0,5290507.0,3967349.0,5085178.0,4205788.0,6447436.0,40.0,35.0,40.0,41.0,27.0,41.0,32.0,32.0
6164,6229,3791308.0,3374789.0,3374161.0,8667820.0,1667829.0,10188083.0,12043137.0,6780760.0,11.0,13.0,18.0,26.0,7.0,29.0,22.0,29.0
6165,6230,5708073.0,7465489.0,4165843.0,7754822.0,7192236.0,5373147.0,5407744.0,10271357.0,33.0,33.0,31.0,48.0,36.0,26.0,22.0,52.0
6166,6231,801760.0,680269.0,590517.0,1663605.0,1274309.0,1195604.0,530229.0,1902509.0,5.0,5.0,9.0,13.0,7.0,13.0,13.0,19.0
6167,6232,1525815.0,713283.0,439212.0,687716.0,541238.0,1075985.0,572361.0,676606.0,18.0,16.0,11.0,16.0,8.0,22.0,12.0,11.0
6168,6233,0.0,12361.0,31521.0,0.0,6573.0,20374.0,109469.0,91712.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0
6169,6234,343140.0,186858.0,63608.0,510178.0,1354013.0,1263614.0,283755.0,1828102.0,11.0,8.0,5.0,12.0,16.0,14.0,6.0,11.0
6170,6235,801316.0,11228.0,0.0,13214.0,0.0,645914.0,142018.0,86589.0,4.0,1.0,0.0,1.0,0.0,6.0,4.0,2.0
6171,6236,4370454.0,12469774.0,4647548.0,3944847.0,3046489.0,3068869.0,4050752.0,1212918.0,34.0,59.0,33.0,32.0,8.0,18.0,15.0,21.0
6172,6237,96832.0,313868.0,47452.0,365376.0,115295.0,56083.0,0.0,5784.0,5.0,11.0,1.0,3.0,6.0,7.0,0.0,2.0
6173,6238,3115898.0,3439878.0,3610572.0,2987450.0,3934916.0,2893496.0,3014094.0,2359322.0,35.0,31.0,33.0,33.0,23.0,33.0,29.0,20.0
6174,6239,1118771.0,1413895.0,412336.0,549528.0,1213325.0,2297275.0,1414916.0,1703082.0,6.0,21.0,9.0,7.0,2.0,18.0,9.0,22.0
6175,6240,297971.0,510201.0,348093.0,131784.0,6877.0,31848.0,51018.0,0.0,9.0,10.0,9.0,7.0,1.0,3.0,2.0,0.0
6176,6241,632402.0,1030180.0,2615925.0,3703406.0,1773719.0,2608040.0,1123043.0,616547.0,10.0,14.0,24.0,30.0,20.0,22.0,17.0,12.0
6177,6242,8287880.0,8577312.0,9032039.0,4730206.0,8394734.0,3127361.0,7475794.0,5842582.0,39.0,41.0,23.0,18.0,35.0,26.0,24.0,17.0
6178,6243,526076.0,1586333.0,104078.0,1097682.0,2806007.0,4869765.0,2161402.0,1086088.0,6.0,23.0,3.0,15.0,28.0,35.0,13.0,8.0
6179,6244,3444.0,9992.0,37962.0,173997.0,178505.0,652843.0,183126.0,512431.0,1.0,2.0,2.0,8.0,7.0,15.0,9.0,17.0
6180,6245,148593.0,174703.0,1289755.0,807128.0,384408.0,884895.0,1788363.0,274921.0,7.0,7.0,35.0,11.0,11.0,13.0,24.0,9.0
6181,6246,0.0,0.0,0.0,0.0,0.0,3753.0,252276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
6182,6247,2363563.0,4762874.0,4405347.0,4175240.0,2491750.0,4547000.0,2251500.0,5496753.0,27.0,51.0,27.0,43.0,26.0,36.0,29.0,28.0
6183,6248,36410.0,0.0,0.0,38223.0,0.0,60051.0,230089.0,2875.0,3.0,0.0,0.0,2.0,0.0,3.0,10.0,1.0
6184,6249,0.0,282244.0,3389.0,1391260.0,1884815.0,774230.0,0.0,112699.0,0.0,5.0,1.0,6.0,3.0,5.0,0.0,2.0
6185,6250,228990.0,112588.0,53327.0,1486160.0,1155777.0,744472.0,462991.0,147071.0,2.0,1.0,1.0,9.0,9.0,11.0,13.0,2.0
6186,6251,2924278.0,12768498.0,6554108.0,9060680.0,7231942.0,6415352.0,4111885.0,8858438.0,18.0,71.0,38.0,49.0,33.0,43.0,35.0,58.0
6187,6252,8982260.0,4557061.0,9008649.0,14255666.0,5692311.0,3736775.0,6357494.0,11187200.0,15.0,17.0,23.0,33.0,22.0,16.0,17.0,32.0
6188,6253,70950.0,87967.0,79538.0,52146.0,117884.0,132219.0,79400.0,64035.0,6.0,10.0,5.0,5.0,13.0,10.0,4.0,5.0
6189,6254,1520021.0,3473520.0,2176429.0,1517278.0,724943.0,1152433.0,1970451.0,2578955.0,17.0,49.0,25.0,21.0,12.0,11.0,20.0,27.0
6190,6255,369217.0,438909.0,11298.0,343650.0,75953.0,103159.0,11262.0,46683.0,4.0,4.0,1.0,8.0,3.0,4.0,1.0,4.0
6191,6256,3075274.0,1468119.0,3025472.0,1959181.0,2538405.0,1952935.0,1805277.0,7058764.0,19.0,9.0,22.0,20.0,11.0,17.0,12.0,38.0
6192,6257,2653270.0,1699489.0,767276.0,504698.0,358020.0,1045424.0,883300.0,1764264.0,33.0,34.0,13.0,7.0,7.0,11.0,11.0,35.0
6193,6258,3330376.0,4393835.0,647380.0,4946797.0,1059164.0,3385798.0,2592162.0,9726586.0,14.0,29.0,10.0,13.0,8.0,14.0,9.0,11.0
6194,6259,4563565.0,897821.0,1775018.0,2454336.0,2624005.0,2696861.0,1901446.0,2175225.0,33.0,17.0,19.0,31.0,16.0,32.0,19.0,18.0
6195,6260,240552.0,0.0,231160.0,68730.0,122213.0,39248.0,104289.0,103693.0,6.0,0.0,4.0,2.0,2.0,3.0,2.0,3.0
6196,6261,638160.0,1313980.0,3027209.0,3369002.0,1435337.0,1630622.0,1047877.0,1870519.0,7.0,13.0,13.0,14.0,9.0,11.0,6.0,6.0
6197,6262,20468.0,51504.0,70387.0,8691.0,42781.0,7507.0,132895.0,127324.0,4.0,1.0,5.0,1.0,5.0,2.0,2.0,3.0
6198,6263,1022964.0,1278183.0,276181.0,2540911.0,1209745.0,226103.0,233017.0,16525.0,21.0,15.0,5.0,14.0,8.0,2.0,5.0,1.0
6199,6264,5913220.0,3301983.0,4120263.0,982659.0,1005300.0,3403139.0,2140138.0,1456847.0,35.0,31.0,26.0,9.0,9.0,21.0,14.0,9.0
6200,6265,440071.0,437530.0,312787.0,1137615.0,738191.0,788823.0,231575.0,1416758.0,12.0,12.0,10.0,15.0,6.0,10.0,6.0,19.0
6201,6266,10085260.0,2362503.0,4832710.0,2513915.0,5170613.0,3890247.0,2336249.0,2839731.0,13.0,12.0,10.0,9.0,20.0,19.0,14.0,17.0
6202,6267,5209186.0,2125190.0,3015255.0,4778006.0,5549264.0,3437850.0,2364520.0,349896.0,33.0,24.0,22.0,20.0,10.0,20.0,16.0,9.0
6203,6268,0.0,88279.0,22596.0,31749.0,121060.0,146267.0,109018.0,157730.0,0.0,6.0,2.0,2.0,8.0,5.0,6.0,6.0
6204,6269,2563977.0,1020425.0,1085226.0,1429145.0,698949.0,2561994.0,2118684.0,1798637.0,19.0,15.0,9.0,20.0,12.0,20.0,18.0,14.0
6205,6270,22929.0,50474.0,0.0,195901.0,25082.0,107126.0,9010.0,26853.0,3.0,1.0,0.0,9.0,3.0,5.0,2.0,2.0
6206,6271,75576.0,43265.0,175912.0,32813.0,568726.0,88361.0,655128.0,252250.0,7.0,7.0,7.0,2.0,10.0,8.0,16.0,7.0
6207,6272,0.0,0.0,0.0,22171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6208,6273,1417630.0,941396.0,771998.0,1006559.0,622793.0,731872.0,850415.0,912085.0,19.0,20.0,13.0,15.0,13.0,14.0,17.0,17.0
6209,6274,847272.0,412755.0,239971.0,109791.0,277718.0,1029662.0,469750.0,204163.0,8.0,6.0,5.0,6.0,9.0,14.0,7.0,9.0
6210,6275,1486418.0,536778.0,1595230.0,383202.0,254154.0,248996.0,314893.0,818223.0,18.0,11.0,24.0,8.0,6.0,6.0,9.0,7.0
6211,6276,9700997.0,5232992.0,8407637.0,10504848.0,19066344.0,5021095.0,8714029.0,11817280.0,36.0,38.0,50.0,41.0,50.0,29.0,51.0,45.0
6212,6277,1036554.0,1369769.0,1345434.0,1447716.0,1539689.0,1581059.0,1812124.0,1381385.0,16.0,23.0,21.0,21.0,17.0,25.0,19.0,21.0
6213,6278,3355757.0,2439778.0,1603841.0,3402374.0,2239025.0,4003210.0,3192171.0,2826914.0,32.0,30.0,24.0,27.0,22.0,42.0,35.0,36.0
6214,6279,1996954.0,1942714.0,1964387.0,839837.0,2206375.0,734339.0,1707926.0,1231136.0,12.0,21.0,13.0,13.0,13.0,11.0,6.0,15.0
6215,6280,5459668.0,7258586.0,3390455.0,3481010.0,1069328.0,4885346.0,8407422.0,11952454.0,33.0,29.0,20.0,19.0,8.0,26.0,39.0,35.0
6216,6281,21059.0,445876.0,0.0,274032.0,185988.0,27023.0,253401.0,95843.0,2.0,15.0,0.0,2.0,3.0,1.0,5.0,5.0
6217,6282,3945785.0,3854656.0,1497358.0,2441919.0,4378063.0,1499239.0,3070471.0,1119858.0,23.0,24.0,12.0,19.0,26.0,25.0,27.0,14.0
6218,6283,1200647.0,2318098.0,1604893.0,2104366.0,1375091.0,1797081.0,1752829.0,1294457.0,26.0,33.0,21.0,31.0,21.0,20.0,16.0,23.0
6219,6284,237746.0,62938.0,38300.0,573163.0,707334.0,1121337.0,797144.0,119474.0,9.0,6.0,2.0,9.0,15.0,21.0,18.0,5.0
6220,6285,84333.0,200660.0,615745.0,234125.0,10114.0,83084.0,113635.0,12394.0,6.0,6.0,4.0,11.0,1.0,5.0,9.0,1.0
6221,6286,984.0,38113.0,42932.0,26596.0,36308.0,304436.0,143031.0,346192.0,1.0,3.0,2.0,2.0,1.0,8.0,7.0,17.0
6222,6287,28622302.0,26343457.0,23037389.0,15507890.0,14867401.0,16926328.0,11278563.0,21132881.0,35.0,46.0,33.0,27.0,22.0,25.0,21.0,46.0
6223,6288,1162179.0,1864353.0,906931.0,1701200.0,4930444.0,1126483.0,622827.0,2180987.0,7.0,14.0,7.0,15.0,17.0,14.0,10.0,21.0
6224,6289,2135625.0,1368967.0,1232983.0,3301453.0,1553616.0,1454736.0,3334199.0,839457.0,17.0,19.0,12.0,29.0,19.0,15.0,19.0,13.0
6225,6290,2026927.0,2595202.0,1809467.0,1204740.0,3434203.0,3222027.0,2778981.0,2520553.0,14.0,21.0,13.0,16.0,21.0,26.0,15.0,16.0
6226,6291,3090072.0,5238062.0,4812960.0,6840299.0,7641396.0,7593684.0,5812793.0,16199571.0,21.0,49.0,45.0,47.0,46.0,54.0,29.0,53.0
6227,6292,464081.0,130718.0,140435.0,716468.0,383133.0,143692.0,596788.0,48582.0,14.0,5.0,4.0,20.0,7.0,4.0,8.0,5.0
6228,6293,697007.0,733679.0,231688.0,266271.0,480394.0,1215017.0,904982.0,512430.0,15.0,12.0,10.0,8.0,9.0,14.0,17.0,16.0
6229,6294,654791.0,21426.0,0.0,5259.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6230,6295,18697.0,31448.0,21127.0,4434.0,0.0,64877.0,25341.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0
6231,6296,366068.0,471780.0,728297.0,150497.0,204394.0,303794.0,120394.0,324463.0,9.0,7.0,10.0,6.0,7.0,6.0,2.0,8.0
6232,6297,653768.0,1706790.0,1408475.0,1234768.0,757983.0,1292653.0,280431.0,980166.0,11.0,20.0,9.0,14.0,8.0,18.0,2.0,11.0
6233,6298,495079.0,0.0,0.0,44164.0,29633.0,295913.0,1364575.0,1481648.0,3.0,0.0,0.0,1.0,2.0,4.0,16.0,14.0
6234,6299,3447668.0,3677923.0,104056.0,3127727.0,9342795.0,9421679.0,1598164.0,6591326.0,28.0,14.0,3.0,14.0,20.0,32.0,8.0,20.0
6235,6300,813028.0,1952160.0,1843511.0,2284224.0,1173984.0,719219.0,645779.0,1644098.0,11.0,19.0,19.0,18.0,12.0,2.0,5.0,16.0
6236,6301,3847252.0,2691513.0,2049631.0,5454077.0,5184436.0,9094200.0,5862248.0,8644495.0,26.0,23.0,18.0,36.0,24.0,54.0,28.0,31.0
6237,6302,2185814.0,567382.0,676191.0,4792383.0,743731.0,1144059.0,7557783.0,1109050.0,15.0,10.0,4.0,17.0,12.0,21.0,10.0,14.0
6238,6303,1803480.0,3224141.0,732511.0,1867526.0,2216417.0,3455455.0,3059512.0,2945215.0,21.0,25.0,14.0,22.0,23.0,29.0,22.0,23.0
6239,6304,858096.0,2358753.0,512979.0,362254.0,10114.0,1345917.0,631971.0,873400.0,10.0,27.0,11.0,10.0,1.0,15.0,7.0,12.0
6240,6305,0.0,7108.0,29149.0,145885.0,0.0,10723.0,0.0,45278.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
6241,6306,42314.0,0.0,0.0,0.0,73122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
6242,6307,707762.0,644578.0,904636.0,942867.0,1547526.0,809254.0,508525.0,2120128.0,17.0,15.0,18.0,10.0,16.0,12.0,12.0,32.0
6243,6308,1625394.0,1037607.0,1637826.0,2750833.0,1174690.0,3865586.0,3681226.0,7156525.0,9.0,12.0,18.0,9.0,8.0,13.0,18.0,13.0
6244,6309,1653508.0,1316968.0,896029.0,1032277.0,303205.0,488879.0,1195832.0,775094.0,25.0,34.0,15.0,19.0,9.0,16.0,20.0,16.0
6245,6310,4667206.0,4529865.0,2697407.0,5325366.0,3144550.0,7087714.0,5757383.0,3861629.0,16.0,21.0,9.0,20.0,18.0,30.0,27.0,16.0
6246,6311,1476.0,0.0,8361.0,0.0,221487.0,0.0,0.0,65934.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
6247,6312,199862.0,60260.0,317023.0,32281.0,305026.0,346741.0,201032.0,76179.0,7.0,2.0,4.0,1.0,6.0,6.0,4.0,3.0
6248,6313,771696.0,1044807.0,165517.0,827057.0,410712.0,1110376.0,0.0,691841.0,8.0,13.0,3.0,13.0,12.0,14.0,0.0,10.0
6249,6314,875799.0,125362.0,178872.0,214084.0,618803.0,1084787.0,694548.0,482608.0,29.0,10.0,10.0,14.0,32.0,37.0,19.0,25.0
6250,6315,2157698.0,1264637.0,719156.0,1625171.0,1306562.0,1036523.0,4718989.0,5404140.0,9.0,6.0,3.0,5.0,7.0,5.0,11.0,18.0
6251,6316,1348205.0,1471395.0,154105.0,1382159.0,8990842.0,4882744.0,995778.0,1556269.0,11.0,13.0,3.0,12.0,20.0,30.0,8.0,9.0
6252,6317,1852388.0,1712355.0,2232951.0,4587694.0,3824346.0,3501876.0,5800574.0,2265602.0,26.0,21.0,32.0,30.0,31.0,42.0,55.0,28.0
6253,6318,133635.0,1384333.0,204156.0,887263.0,426793.0,46593.0,896266.0,339568.0,9.0,24.0,9.0,22.0,7.0,3.0,17.0,9.0
6254,6319,403610.0,1292037.0,825179.0,621141.0,933989.0,660583.0,627986.0,2622304.0,4.0,12.0,4.0,13.0,8.0,6.0,8.0,9.0
6255,6320,99882.0,184695.0,69144.0,188453.0,10923.0,69703.0,13402.0,0.0,4.0,9.0,3.0,4.0,1.0,3.0,2.0,0.0
6256,6321,2707521.0,4078791.0,4592660.0,5960894.0,1425761.0,11219505.0,428079.0,6804912.0,13.0,16.0,15.0,32.0,18.0,31.0,7.0,24.0
6257,6322,0.0,0.0,2260.0,6652.0,9102.0,8579.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0
6258,6323,13378677.0,22512866.0,6510184.0,6112148.0,19385749.0,14982560.0,6656440.0,8328283.0,62.0,149.0,69.0,54.0,74.0,84.0,51.0,65.0
6259,6324,0.0,404927.0,357008.0,0.0,69581.0,99190.0,1689.0,0.0,0.0,2.0,7.0,0.0,3.0,4.0,1.0,0.0
6260,6325,2483173.0,3942113.0,2841461.0,4716039.0,1820535.0,2885912.0,1244921.0,5481202.0,37.0,56.0,43.0,45.0,25.0,65.0,22.0,51.0
6261,6326,489077.0,340547.0,110607.0,462751.0,2023.0,226908.0,0.0,479135.0,16.0,5.0,3.0,9.0,1.0,5.0,0.0,6.0
6262,6327,0.0,104863.0,168906.0,17559.0,12642.0,141763.0,35927.0,100140.0,0.0,3.0,5.0,1.0,1.0,3.0,2.0,8.0
6263,6328,19583.0,586120.0,0.0,141451.0,330714.0,0.0,239097.0,436254.0,1.0,7.0,0.0,2.0,3.0,0.0,4.0,2.0
6264,6329,1717667.0,1007664.0,375885.0,816510.0,2433731.0,698951.0,235043.0,755595.0,27.0,37.0,9.0,14.0,28.0,21.0,9.0,21.0
6265,6330,460735.0,0.0,138062.0,0.0,0.0,72812.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
6266,6331,0.0,409974.0,724173.0,1473335.0,739606.0,902031.0,167358.0,575913.0,0.0,7.0,10.0,12.0,4.0,5.0,3.0,8.0
6267,6332,0.0,97858.0,207433.0,39908.0,59366.0,181226.0,0.0,23961.0,0.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0
6268,6333,2362156.0,7430704.0,1432280.0,2419300.0,2422718.0,8792192.0,3007472.0,4252489.0,23.0,48.0,16.0,30.0,24.0,54.0,16.0,20.0
6269,6334,716885.0,178823.0,31634.0,833271.0,880992.0,213181.0,121294.0,172518.0,12.0,7.0,2.0,3.0,6.0,6.0,5.0,6.0
6270,6335,1076872.0,282223.0,184881.0,805815.0,794290.0,4609628.0,3471715.0,2349324.0,10.0,3.0,4.0,8.0,5.0,21.0,21.0,16.0
6271,6336,291379.0,75300.0,239632.0,35208.0,117420.0,174257.0,0.0,15699.0,5.0,4.0,8.0,4.0,8.0,5.0,0.0,1.0
6272,6337,210588.0,38114.0,6666.0,0.0,169301.0,10723.0,49441.0,8262.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0
6273,6339,527532.0,913110.0,559481.0,294873.0,722615.0,1508891.0,627310.0,408656.0,6.0,12.0,8.0,6.0,6.0,16.0,6.0,11.0
6274,6340,13275.0,765871.0,0.0,155809.0,628538.0,0.0,0.0,0.0,1.0,11.0,0.0,4.0,7.0,0.0,0.0,0.0
6275,6341,913301.0,481256.0,910794.0,1470464.0,809258.0,2626914.0,816966.0,610838.0,13.0,10.0,14.0,33.0,16.0,39.0,22.0,14.0
6276,6342,126943.0,0.0,53327.0,15520.0,7990.0,631179.0,0.0,74362.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,3.0
6277,6343,2278392.0,1303731.0,1784940.0,1962709.0,1059002.0,1626935.0,1247309.0,1467316.0,24.0,24.0,20.0,27.0,18.0,25.0,24.0,23.0
6278,6344,1705061.0,959968.0,946915.0,1301919.0,508510.0,1570924.0,1173078.0,1512725.0,23.0,17.0,12.0,16.0,9.0,18.0,18.0,26.0
6279,6346,447352.0,707671.0,617664.0,294163.0,184776.0,164281.0,337476.0,237872.0,17.0,22.0,27.0,21.0,16.0,13.0,19.0,17.0
6280,6347,535051.0,578291.0,210708.0,1180114.0,581936.0,691659.0,532030.0,500204.0,5.0,9.0,5.0,17.0,7.0,13.0,11.0,10.0
6281,6348,463195.0,330194.0,358240.0,250672.0,152816.0,59621.0,157559.0,205402.0,3.0,11.0,11.0,8.0,8.0,3.0,6.0,9.0
6282,6349,9841.0,205914.0,11298.0,22880.0,26598.0,5362.0,63970.0,2479.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0
6283,6350,77740.0,550686.0,876616.0,1575996.0,1222325.0,1061509.0,312188.0,807896.0,4.0,18.0,38.0,35.0,39.0,30.0,12.0,13.0
6284,6351,0.0,26782.0,82476.0,145797.0,26194.0,59515.0,46165.0,81797.0,0.0,1.0,5.0,14.0,4.0,5.0,6.0,4.0
6285,6352,3330772.0,1585718.0,2037271.0,3933118.0,2394690.0,1322730.0,769216.0,592329.0,28.0,32.0,25.0,29.0,29.0,25.0,17.0,12.0
6286,6353,9841.0,850645.0,608266.0,576532.0,562920.0,1372704.0,573137.0,401056.0,1.0,24.0,21.0,15.0,13.0,36.0,15.0,14.0
6287,6354,423440.0,838389.0,327984.0,1091855.0,1071381.0,1586422.0,1300736.0,614251.0,7.0,17.0,6.0,18.0,11.0,16.0,21.0,11.0
6288,6355,85143814.0,85323713.0,80661030.0,75071096.0,64880489.0,44562678.0,50535500.0,70748456.0,96.0,118.0,115.0,118.0,95.0,88.0,84.0,56.0
6289,6356,347815.0,823451.0,221894.0,345955.0,1649827.0,288995.0,1924555.0,1588773.0,7.0,13.0,5.0,3.0,10.0,3.0,12.0,11.0
6290,6357,1539356.0,1747844.0,804760.0,822364.0,1043984.0,710511.0,1086474.0,1509207.0,44.0,42.0,20.0,22.0,27.0,28.0,37.0,42.0
6291,6358,1050498.0,192832.0,839562.0,1215853.0,711135.0,1066173.0,309769.0,1278966.0,12.0,4.0,11.0,15.0,5.0,14.0,4.0,20.0
6292,6359,131371.0,656887.0,426502.0,376907.0,195192.0,664741.0,365247.0,1128582.0,5.0,17.0,7.0,8.0,4.0,18.0,10.0,25.0
