,°í°´¹øÈ£,¹®±¸·ù_ÃÑ±¸¸Å¾×1,¹®±¸·ù_ÃÑ±¸¸Å¾×2,¹®±¸·ù_ÃÑ±¸¸Å¾×3,¹®±¸·ù_ÃÑ±¸¸Å¾×4,¹®±¸·ù_ÃÑ±¸¸Å¾×5,¹®±¸·ù_ÃÑ±¸¸Å¾×6,¹®±¸·ù_ÃÑ±¸¸Å¾×7,¹®±¸·ù_ÃÑ±¸¸Å¾×8,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö1,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö2,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö3,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö4,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö5,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö6,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö7,¹®±¸·ù_ÃÑ±¸¸ÅÈ½¼ö8
5097,5150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5098,5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,5152,0.0,0.0,0.0,0.0,0.0,0.0,5597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5100,5153,0.0,0.0,19998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5101,5154,0.0,47796.0,0.0,1596.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5102,5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,5156,35553.0,31685.0,56829.0,159631.0,258408.0,313120.0,80189.0,176600.0,9.0,6.0,8.0,16.0,30.0,29.0,10.0,16.0
5104,5157,22406.0,7519.0,129589.0,32192.0,8617.0,3968.0,2252.0,32719.0,4.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0
5105,5158,0.0,0.0,0.0,0.0,63514.0,0.0,83678.0,45443.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0
5106,5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,5160,443.0,0.0,9038.0,1277.0,0.0,5147.0,11769.0,2479.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
5108,5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,5162,0.0,0.0,2147.0,0.0,0.0,0.0,0.0,14377.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
5110,5163,3247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,5164,23962.0,0.0,0.0,1596.0,0.0,53724.0,0.0,1785.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0
5112,5165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,5166,39264.0,0.0,0.0,0.0,0.0,51472.0,69826.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
5114,5167,160361.0,23486.0,223588.0,96044.0,170454.0,26830.0,0.0,0.0,6.0,2.0,8.0,4.0,5.0,3.0,0.0,0.0
5115,5168,0.0,0.0,0.0,20788.0,12935.0,10830.0,0.0,2231.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,1.0
5116,5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5117,5170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,5172,3227.0,0.0,0.0,0.0,3519.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
5120,5173,2312.0,17646.0,17964.0,25524.0,6675.0,3003.0,0.0,13055.0,2.0,4.0,5.0,5.0,3.0,1.0,0.0,7.0
5121,5174,8817.0,8034.0,0.0,19689.0,11074.0,27239.0,0.0,14872.0,3.0,4.0,0.0,6.0,2.0,8.0,0.0,1.0
5122,5175,50787.0,17676.0,10111.0,12238.0,12945.0,12814.0,23335.0,19417.0,16.0,7.0,5.0,3.0,5.0,6.0,4.0,4.0
5123,5176,43791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5124,5177,0.0,0.0,158060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5125,5178,7872.0,0.0,43724.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5126,5179,0.0,0.0,0.0,15963.0,28217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5127,5180,0.0,5768.0,12360.0,7716.0,5865.0,28524.0,2590.0,0.0,0.0,2.0,3.0,2.0,4.0,3.0,1.0,0.0
5128,5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5129,5182,35426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5130,5183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,5185,38190.0,7725.0,57372.0,58505.0,46933.0,15442.0,25114.0,34107.0,10.0,3.0,6.0,18.0,16.0,8.0,9.0,10.0
5133,5186,0.0,2781.0,0.0,0.0,0.0,0.0,2590.0,4544.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5134,5187,0.0,0.0,0.0,0.0,50366.0,0.0,0.0,57837.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5135,5188,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,4214.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5136,5189,46840.0,42109.0,38357.0,46417.0,63212.0,37638.0,30632.0,17252.0,7.0,11.0,7.0,9.0,14.0,11.0,10.0,6.0
5137,5190,1870.0,0.0,2938.0,3264.0,9487.0,10187.0,4336.0,8014.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,3.0
5138,5191,42264.0,16790.0,41804.0,40572.0,33203.0,32568.0,26182.0,25884.0,20.0,8.0,14.0,13.0,10.0,10.0,12.0,12.0
5139,5192,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5140,5193,25664.0,2802.0,0.0,23944.0,12520.0,24878.0,2252.0,8510.0,6.0,1.0,0.0,6.0,4.0,6.0,1.0,4.0
5141,5194,416155.0,207357.0,231429.0,293541.0,290664.0,79878.0,15204.0,21069.0,12.0,4.0,6.0,9.0,5.0,3.0,3.0,4.0
5142,5195,74375.0,101464.0,24856.0,50017.0,28723.0,28953.0,47009.0,8841.0,2.0,5.0,2.0,5.0,2.0,2.0,5.0,2.0
5143,5196,0.0,0.0,3389.0,7982.0,0.0,6863.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5144,5197,0.0,12670.0,0.0,0.0,44601.0,0.0,0.0,3140.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
5145,5198,32276.0,0.0,0.0,118570.0,86066.0,30884.0,41333.0,17847.0,3.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0
5146,5200,0.0,4635.0,170702.0,53210.0,0.0,8364.0,28043.0,0.0,0.0,1.0,8.0,4.0,0.0,1.0,1.0,0.0
5147,5201,581.0,1216.0,667.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
5148,5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5149,5203,0.0,0.0,0.0,0.0,0.0,64984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5150,5204,16729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5151,5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152,5206,4359.0,1751.0,6146.0,0.0,42052.0,7024.0,8999.0,8287.0,2.0,1.0,2.0,0.0,4.0,3.0,3.0,4.0
5153,5207,3444.0,0.0,0.0,31483.0,0.0,3860.0,85684.0,991.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0
5154,5208,42807.0,34301.0,181491.0,258052.0,14503.0,0.0,0.0,0.0,2.0,4.0,9.0,14.0,1.0,0.0,0.0,0.0
5155,5209,0.0,0.0,0.0,0.0,0.0,23162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5156,5210,0.0,0.0,0.0,0.0,41669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
5157,5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5158,5212,65833.0,0.0,0.0,0.0,28379.0,0.0,19146.0,9502.0,9.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0
5159,5213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5160,5214,0.0,30594.0,49973.0,1774.0,0.0,31419.0,35454.0,28572.0,0.0,8.0,10.0,1.0,0.0,2.0,3.0,4.0
5161,5215,18402.0,3688.0,3367.0,7095.0,22756.0,0.0,6813.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0
5162,5216,4822.0,51195.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5163,5217,2460.0,49238.0,51407.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
5164,5218,7833.0,6418.0,7332.0,5756.0,5856.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
5165,5219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5166,5220,0.0,0.0,0.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5167,5221,2755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5168,5222,0.0,0.0,3954.0,0.0,0.0,0.0,0.0,1818.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5169,5223,2854.0,11640.0,0.0,0.0,44186.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
5170,5224,0.0,0.0,0.0,0.0,10923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5171,5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5172,5226,12694.0,59693.0,26335.0,29266.0,20834.0,0.0,49824.0,27719.0,1.0,13.0,8.0,6.0,7.0,0.0,14.0,8.0
5173,5227,0.0,0.0,6779.0,0.0,0.0,0.0,0.0,24787.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5174,5228,8660.0,2864.0,0.0,2749.0,5826.0,1180.0,71178.0,70891.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0
5175,5229,0.0,0.0,0.0,2394.0,0.0,1062.0,7320.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
5176,5230,0.0,4512.0,0.0,0.0,9911.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
5177,5231,15725.0,0.0,0.0,25008.0,0.0,0.0,2027.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
5178,5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5179,5233,25536.0,14318.0,20337.0,27758.0,30239.0,60105.0,28244.0,76533.0,9.0,3.0,6.0,7.0,9.0,15.0,8.0,17.0
5180,5234,0.0,0.0,0.0,0.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5181,5235,3740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5182,5236,3345.0,0.0,3502.0,4345.0,0.0,0.0,43022.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
5183,5237,60225.0,54388.0,64717.0,2128.0,52186.0,7292.0,0.0,1074.0,2.0,2.0,4.0,1.0,3.0,2.0,0.0,1.0
5184,5238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,5239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,5240,197697.0,124352.0,42707.0,7893.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0
5187,5241,5589.0,0.0,0.0,0.0,32566.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5188,5242,17713.0,4532.0,0.0,0.0,12136.0,1072.0,0.0,1892.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0
5189,5243,1850.0,0.0,0.0,0.0,0.0,4825.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5190,5244,82972.0,38833.0,24348.0,21993.0,39342.0,133666.0,91111.0,167229.0,21.0,10.0,3.0,3.0,6.0,12.0,7.0,13.0
5191,5245,0.0,0.0,0.0,0.0,0.0,4825.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
5192,5246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5193,5247,10135.0,16894.0,9491.0,1596.0,4045.0,2145.0,27705.0,4131.0,4.0,4.0,2.0,1.0,1.0,1.0,6.0,2.0
5194,5248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,5249,105578.0,31675.0,11072.0,9834.0,51407.0,40588.0,9123.0,59511.0,23.0,8.0,4.0,5.0,7.0,7.0,2.0,20.0
5196,5250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,5251,7872.0,0.0,0.0,32547.0,16687.0,0.0,0.0,69817.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
5198,5252,0.0,17408.0,0.0,0.0,40251.0,0.0,1464.0,11113.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0
5199,5253,0.0,0.0,21466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5200,5254,42491.0,0.0,9942.0,0.0,5562.0,0.0,0.0,1471.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
5201,5255,31195.0,15101.0,0.0,106332.0,20025.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
5202,5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5204,5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5205,5259,4408.0,13958.0,26076.0,9800.0,43387.0,0.0,3041.0,0.0,3.0,4.0,7.0,3.0,6.0,0.0,1.0,0.0
5206,5260,0.0,0.0,0.0,48865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5207,5261,14467.0,0.0,14180.0,0.0,118633.0,0.0,5406.0,0.0,6.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0
5208,5262,3444.0,0.0,0.0,0.0,1922.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5209,5263,8610.0,1020.0,2825.0,6740.0,1699.0,0.0,8447.0,19747.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0
5210,5264,0.0,3296.0,66207.0,101455.0,19014.0,54689.0,21173.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0
5211,5265,0.0,0.0,0.0,9755.0,0.0,0.0,4505.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5212,5266,0.0,0.0,0.0,0.0,0.0,3646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5213,5267,7045.0,7993.0,6496.0,0.0,7990.0,45682.0,1014.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0
5214,5268,0.0,89618.0,0.0,44962.0,5552.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
5215,5269,80545.0,0.0,48356.0,139943.0,0.0,7399.0,61379.0,76592.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0
5216,5270,0.0,0.0,0.0,0.0,45107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5217,5271,17310.0,0.0,4406.0,10198.0,29531.0,0.0,51919.0,7998.0,5.0,0.0,1.0,4.0,3.0,0.0,3.0,1.0
5218,5272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5219,5273,33261.0,31211.0,26890.0,5321.0,4652.0,17050.0,29845.0,19334.0,4.0,5.0,2.0,2.0,1.0,3.0,1.0,4.0
5220,5274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5221,5275,1378.0,0.0,5085.0,16451.0,41465.0,10938.0,35926.0,5784.0,1.0,0.0,3.0,4.0,5.0,1.0,3.0,1.0
5222,5276,0.0,0.0,0.0,887.0,688.0,2842.0,3885.0,6362.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0
5223,5277,18697.0,32963.0,29262.0,0.0,3337.0,0.0,28493.0,3388.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0
5224,5278,0.0,21116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5225,5279,0.0,0.0,0.0,7582.0,37622.0,1930.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
5226,5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5227,5281,0.0,0.0,0.0,7006.0,0.0,1019.0,0.0,4255.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5228,5282,0.0,0.0,27116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5229,5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,5284,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,2478.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5231,5285,29030.0,149053.0,122471.0,229780.0,76357.0,112489.0,235720.0,96009.0,2.0,5.0,8.0,10.0,4.0,6.0,4.0,4.0
5232,5286,42855.0,11331.0,29081.0,34267.0,29674.0,42035.0,1915.0,11304.0,13.0,1.0,7.0,5.0,9.0,4.0,1.0,6.0
5233,5287,8365.0,40482.0,4158.0,58620.0,117519.0,52814.0,11037.0,7519.0,5.0,2.0,3.0,4.0,5.0,5.0,2.0,4.0
5234,5288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5235,5289,0.0,0.0,0.0,0.0,1770.0,0.0,3379.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5236,5290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5237,5291,17418.0,122167.0,14801.0,39729.0,2377.0,7131.0,3041.0,29744.0,3.0,8.0,2.0,7.0,1.0,3.0,1.0,2.0
5238,5292,0.0,0.0,0.0,8868.0,5562.0,0.0,44598.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
5239,5293,32661.0,1854.0,20113.0,1596.0,5431.0,19526.0,7433.0,8634.0,3.0,1.0,9.0,1.0,2.0,7.0,3.0,4.0
5240,5294,2952.0,0.0,72195.0,798.0,0.0,37264.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0
5241,5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5242,5296,0.0,5995.0,0.0,0.0,2731.0,37103.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0
5243,5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5244,5298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5245,5299,133092.0,168173.0,413025.0,85783.0,35317.0,96887.0,39553.0,16029.0,24.0,21.0,20.0,11.0,11.0,8.0,6.0,3.0
5246,5300,34442.0,6386.0,0.0,15786.0,31100.0,35601.0,26128.0,5040.0,3.0,3.0,0.0,1.0,10.0,2.0,2.0,2.0
5247,5301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5248,5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5249,5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250,5304,0.0,0.0,0.0,11529.0,0.0,9437.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
5251,5305,12133.0,17922.0,0.0,887.0,0.0,0.0,0.0,1487.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
5252,5306,0.0,0.0,0.0,0.0,30341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5253,5307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5254,5308,33261.0,34249.0,46842.0,24848.0,69490.0,20589.0,20496.0,10683.0,6.0,8.0,10.0,6.0,9.0,4.0,5.0,4.0
5255,5309,0.0,0.0,0.0,0.0,7282.0,102280.0,0.0,8923.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
5256,5310,18697.0,0.0,0.0,0.0,72818.0,0.0,3266.0,14583.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
5257,5311,7381.0,1133.0,5864.0,2661.0,6169.0,0.0,0.0,9336.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0
5258,5312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5259,5313,23519.0,5871.0,26777.0,12904.0,3540.0,3753.0,26354.0,10394.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0
5260,5314,0.0,0.0,1457.0,0.0,1305.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5261,5315,1860.0,0.0,0.0,0.0,10013.0,0.0,0.0,30364.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
5262,5316,159613.0,0.0,24630.0,106332.0,0.0,6220.0,5519.0,991.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5263,5317,0.0,10095.0,3954.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5264,5318,0.0,0.0,23952.0,0.0,18002.0,5790.0,37166.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
5265,5319,40957.0,10383.0,3220.0,8869.0,18843.0,5468.0,1633.0,10245.0,11.0,2.0,1.0,4.0,7.0,3.0,1.0,3.0
5266,5320,4526.0,4388.0,0.0,0.0,0.0,9812.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5267,5321,7194.0,3863.0,960.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
5268,5322,21502.0,87042.0,39544.0,0.0,78380.0,1072.0,0.0,12559.0,4.0,4.0,3.0,0.0,4.0,1.0,0.0,2.0
5269,5323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5270,5325,112299.0,82004.0,245575.0,162114.0,228555.0,197910.0,99220.0,139345.0,15.0,7.0,22.0,20.0,30.0,9.0,6.0,9.0
5271,5326,0.0,1030.0,4293.0,15076.0,809.0,11796.0,0.0,3801.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0
5272,5327,10303.0,15296.0,8926.0,7893.0,3115.0,0.0,16387.0,0.0,2.0,5.0,2.0,2.0,2.0,0.0,3.0,0.0
5273,5328,11809.0,22147.0,9943.0,16229.0,72009.0,54368.0,27030.0,69116.0,1.0,4.0,2.0,1.0,2.0,5.0,2.0,6.0
5274,5329,46270.0,43696.0,76499.0,57290.0,127127.0,6831.0,5124.0,1652.0,7.0,4.0,7.0,2.0,8.0,5.0,3.0,1.0
5275,5330,18796.0,4532.0,20800.0,1596.0,20378.0,13886.0,1014.0,14790.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0
5276,5331,0.0,9889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,5332,0.0,0.0,0.0,2261.0,0.0,0.0,0.0,2892.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5278,5333,11809.0,139473.0,70556.0,42897.0,0.0,156722.0,18863.0,38171.0,2.0,13.0,7.0,7.0,0.0,13.0,5.0,4.0
5279,5334,3444.0,22147.0,0.0,15608.0,0.0,29028.0,0.0,8180.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0
5280,5335,11809.0,0.0,0.0,0.0,0.0,0.0,4786.0,826.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
