,고객번호,편의품_증감율,편의품_변동율,편_(증감*0.8)+(변동*0.2),편의품CV,선매품_증감율,선매품_변동율,선_(증감*0.8)+(변동*0.2),선매품CV,전문품_증감율,전문품_변동율,전_(증감*0.8)+(변동*0.2),전문품CV,기타_증감율,기타_변동율,기_(증감*0.8)+(변동*0.2),기타CV
1997,2021,-2,4,-0.8,0.2014833232919712,1,7,2.2,0.7615793873830083,0,10,2.0,2.460312793673871,1,11,3.0,1.739105488713723
1998,2022,1,3,1.4,0.1532933739859878,0,2,0.4,0.4187199204157091,0,0,0.0,0.0,1,9,2.6,1.4054536034094074
1999,2023,3,3,3.0,0.6667252144352341,0,0,0.0,0.4921926060481288,0,6,1.2,1.1614167046578037,0,2,0.4,0.4321755506970675
2000,2024,1,3,1.4,0.3218742047610178,0,4,0.8,0.7641739393887965,0,0,0.0,0.0,-1,7,0.6,1.4238659117669565
2001,2025,3,15,5.4,1.2868347503758768,0,0,0.0,0.3823154951975139,3,9,4.2,2.2596600321696205,4,4,4.0,1.02565187597068
2002,2026,1,3,1.4,0.4181255963826416,-2,4,-0.8,0.8713677971597842,0,0,0.0,0.0,4,12,5.6,0.9354842932889332
2003,2027,1,3,1.4,0.2120971091010067,-1,3,-0.2,0.5529791143145149,2,16,4.8,2.1056113858347714,3,13,5.0,2.011159797023112
2004,2028,3,3,3.0,0.6697137164347884,0,4,0.8,0.8856834956092656,0,0,0.0,0.0,1,1,1.0,0.5169361207549248
2005,2029,1,3,1.4,0.3169076641227435,0,0,0.0,0.38964818370602616,0,0,0.0,0.0,1,13,3.4,2.375212492276913
2006,2030,-1,3,-0.2,0.19711084134066836,0,4,0.8,0.4604244238534731,0,0,0.0,0.0,2,6,2.8,1.385563495332804
2007,2031,2,2,2.0,0.40821032045725164,-2,2,-1.2,2.340127712006851,0,0,0.0,0.0,-1,13,1.8,1.5246686665857088
2008,2032,1,5,1.8,0.3426739863062779,0,6,1.2,0.8702884735217504,0,0,0.0,0.0,2,10,3.6,1.595229851403538
2009,2033,1,5,1.8,0.26252830154219525,0,4,0.8,0.40905272067760534,3,13,5.0,1.581345140077301,-1,3,-0.2,0.6127982676639738
2010,2034,1,1,1.0,0.20775215910588762,-2,4,-0.8,0.7185115893234393,0,0,0.0,0.0,0,4,0.8,0.40699746755620764
2011,2035,0,2,0.4,0.43349607917272415,0,0,0.0,0.8365340850598177,-3,11,-0.2,2.427713738565899,2,6,2.8,0.9251728668782898
2012,2036,0,16,3.2,0.6851993485319391,0,2,0.4,0.9038178547280792,2,2,2.0,2.6457513110645903,-1,1,-0.6,0.5211327136832932
2013,2037,0,0,0.0,0.2484453283775682,0,0,0.0,0.2521735731922611,0,6,1.2,2.6457513110645903,-1,3,-0.2,0.5882862841536756
2014,2038,0,2,0.4,0.24015725956903985,0,2,0.4,0.7378065861083537,0,14,2.8,1.8767283877312262,0,6,1.2,0.6252377719310948
2015,2039,0,0,0.0,0.2280633037600001,0,2,0.4,0.44398638112132743,0,0,0.0,0.0,2,6,2.8,1.128470943078988
2016,2040,1,5,1.8,0.2026844667066917,-2,4,-0.8,0.5394359008659373,0,12,2.4,1.8843626710416541,0,2,0.4,0.34373752672259034
2017,2041,1,3,1.4,0.31142799169024715,2,4,2.4,1.0001381143914125,0,0,0.0,0.0,0,8,1.6,1.5844488934960257
2018,2042,-2,2,-1.2,0.18589929451457016,-3,3,-1.8,0.8808081891953384,0,4,0.8,1.3826971503822072,1,3,1.4,0.5799538457310968
2019,2043,1,5,1.8,0.2620134325476065,0,6,1.2,1.299193151714348,0,0,0.0,0.0,0,4,0.8,0.845106819701306
2020,2044,0,0,0.0,0.09870674013655321,2,2,2.0,1.7216900834655802,0,0,0.0,0.0,1,5,1.8,1.0993325694628557
2021,2045,0,14,2.8,0.5335877395370136,0,0,0.0,0.45751160497966475,-3,3,-1.8,1.231612219567876,-4,8,-1.6,1.2401738580645814
2022,2046,0,2,0.4,0.6199319383585816,0,0,0.0,0.23242053012101668,-1,7,0.6,1.846472838207646,0,10,2.0,0.837595539892119
2023,2047,1,3,1.4,0.4172955913370448,-1,3,-0.2,0.5680975869884979,0,4,0.8,2.6457513110645907,2,2,2.0,2.6457513110645907
2024,2048,0,2,0.4,0.23483094654203474,1,1,1.0,0.5191571799031256,0,0,0.0,0.0,2,4,2.4,1.0291950322248595
2025,2049,-2,12,0.8,0.7874382529067523,0,0,0.0,0.3692291531869862,3,11,4.6,1.9996964625363258,-1,7,0.6,0.7864531336038302
2026,2050,-2,2,-1.2,0.41813955287298826,0,0,0.0,0.3345581320556669,-3,9,-0.6,1.835121147324588,1,3,1.4,0.4207760085730419
2027,2051,0,8,1.6,1.6112446012333617,0,0,0.0,0.8074622965322106,-1,5,0.2,0.8379709572676705,-1,5,0.2,0.727331172182936
2028,2052,1,3,1.4,0.3474649520087409,1,3,1.4,0.47830098727776865,2,4,2.4,2.080239465611205,1,3,1.4,0.7712691456472888
2029,2053,1,3,1.4,0.2284621639696226,-1,5,0.2,0.6612705526495558,0,0,0.0,0.0,0,6,1.2,1.3881219002498744
2030,2054,2,6,2.8,0.2942556390035634,0,0,0.0,0.8037184808894546,-3,9,-0.6,1.7617859007727106,0,2,0.4,0.6467440389759143
2031,2055,1,3,1.4,0.29949619872191025,0,2,0.4,0.5309675880796708,0,0,0.0,0.0,3,7,3.8,1.363381057022127
2032,2056,-3,11,-0.2,0.9944402087587884,-1,1,-0.6,0.6801511965333721,0,6,1.2,1.7078805146259688,1,7,2.2,1.121521816280441
2033,2057,-1,5,0.2,0.33823366374934305,0,0,0.0,0.2770810565786319,0,6,1.2,1.7739002927862868,0,2,0.4,0.9762235489626588
2034,2058,0,10,2.0,1.1600811935269242,0,0,0.0,0.6088725496195765,-3,3,-1.8,2.2233214423492567,2,6,2.8,1.1986112572298944
2035,2059,-2,8,0.0,0.5683401385019129,-2,6,-0.4,0.6466976016935914,-2,2,-1.2,2.6457513110645903,2,2,2.0,2.6457513110645907
2036,2060,2,8,3.2,0.6876762057074484,0,6,1.2,0.8216238094779116,1,9,2.6,2.419685764748911,1,5,1.8,1.3921633070942583
2037,2061,0,2,0.4,0.08880192088497202,-2,6,-0.4,0.9484206274441342,0,0,0.0,0.0,2,10,3.6,1.7008568867735554
2038,2062,-1,7,0.6,0.5043638375524655,0,0,0.0,0.32986849338203444,0,6,1.2,1.7385545689071393,0,6,1.2,0.578355227164617
2039,2063,2,6,2.8,0.39715699645494196,-1,3,-0.2,0.8168583123428911,0,0,0.0,0.0,3,3,3.0,0.7307882349285377
2040,2064,0,18,3.6,0.8950178392047827,0,0,0.0,0.35429599072176216,0,2,0.4,1.4874727975210116,-1,21,3.4,1.1737857739433994
2041,2065,0,4,0.8,0.3636730429801598,1,3,1.4,1.3464555202350492,0,0,0.0,0.0,0,0,0.0,0.0
2042,2066,-2,6,-0.4,0.4361489700449689,0,4,0.8,0.4692298532917769,0,0,0.0,0.0,-2,10,0.4,1.0382389266123235
2043,2067,0,0,0.0,0.5919400714656449,0,0,0.0,0.7193397912466011,0,0,0.0,0.0,0,10,2.0,2.1233816177525298
2044,2068,1,5,1.8,0.3927630512521856,0,2,0.4,0.33058014479130376,3,9,4.2,1.4005970481757197,0,6,1.2,0.7859642180402452
2045,2069,2,4,2.4,0.28384728528477476,-1,3,-0.2,0.7989603477616684,0,0,0.0,0.0,-2,12,0.8,2.1371283134361643
2046,2070,1,7,2.2,0.716473926402877,0,0,0.0,0.8147820054146061,0,8,1.6,1.4854792279586762,1,3,1.4,0.4480719414369694
2047,2071,1,3,1.4,0.3619365681961735,0,0,0.0,0.277597003293563,1,1,1.0,0.9218087844985713,0,6,1.2,0.5905417499387453
2048,2072,1,5,1.8,0.23148175265412116,0,4,0.8,1.3699406972009731,0,0,0.0,0.0,2,4,2.4,1.5669930863425305
2049,2073,0,2,0.4,0.2909141019468975,0,4,0.8,0.8202237417474697,0,12,2.4,0.9723976234480243,0,0,0.0,0.3217308686985784
2050,2074,2,2,2.0,0.2314340432538208,1,3,1.4,0.3812000547543115,-3,9,-0.6,1.060578625313821,1,11,3.0,1.6784373532040693
2051,2075,1,3,1.4,0.3460615048592412,1,5,1.8,1.1915053757652463,0,0,0.0,0.0,0,6,1.2,1.2994561767293826
2052,2076,-1,5,0.2,0.4896276611366731,0,0,0.0,0.6606965496841364,0,6,1.2,2.6457513110645907,1,3,1.4,0.9712208019788553
2053,2077,0,2,0.4,0.18888948506901512,0,2,0.4,0.5798566845140554,0,0,0.0,0.0,0,6,1.2,0.9871135828432679
2054,2078,0,8,1.6,0.4273702518329497,-2,4,-0.8,1.0104128860513946,-2,2,-1.2,1.7882155284719279,0,4,0.8,0.820639159640612
2055,2079,-1,5,0.2,0.26805754087558403,0,4,0.8,0.612253321888971,2,2,2.0,1.7492767221938765,0,2,0.4,0.412464281294554
2056,2080,1,1,1.0,0.24862663431980964,-1,5,0.2,0.6382830038812768,0,6,1.2,2.6457513110645907,0,4,0.8,1.7092892154663388
2057,2081,0,0,0.0,0.18827105402935274,-1,1,-0.6,0.3570762743184303,0,4,0.8,2.6457513110645903,2,4,2.4,1.2745945312516982
2058,2082,2,2,2.0,0.31048267540445007,-1,3,-0.2,0.5122522810396017,0,0,0.0,0.0,2,6,2.8,0.7613517456519384
2059,2083,-1,5,0.2,0.49183344881585656,0,4,0.8,0.7931769257034418,0,0,0.0,0.0,1,9,2.6,1.1522131089171452
2060,2084,0,4,0.8,0.3675878916415285,1,1,1.0,0.7740075997023471,0,0,0.0,0.0,4,4,4.0,0.9387588183430738
2061,2085,2,4,2.4,0.33032984124987574,0,0,0.0,0.9576877810149812,0,12,2.4,1.8390925353881866,3,9,4.2,0.887288801313097
2062,2086,1,5,1.8,0.27520359103652586,1,3,1.4,1.065509472312165,0,0,0.0,0.0,0,0,0.0,0.0
2063,2087,0,0,0.0,0.3057077672447289,-1,1,-0.6,0.5870866336878537,0,6,1.2,2.082077733785549,1,3,1.4,0.44570545795172095
2064,2088,1,1,1.0,0.24374109452010734,0,4,0.8,0.4652714623350438,0,0,0.0,0.0,0,0,0.0,0.626354253937346
2065,2089,2,4,2.4,0.6386677969516732,0,0,0.0,0.4972930007214536,-3,11,-0.2,1.0322039743934288,0,2,0.4,0.6244395603397875
2066,2090,0,6,1.2,0.8644572268949644,0,0,0.0,0.3664896702714641,-3,9,-0.6,2.2258967207060816,1,5,1.8,0.3659282636040197
2067,2091,0,4,0.8,0.2982654875351228,0,0,0.0,0.8352771753462398,-4,10,-1.2,1.580639871549746,0,0,0.0,0.9177929678164298
2068,2092,0,4,0.8,0.3932973628927509,0,2,0.4,0.484325852573459,3,7,3.8,2.2296559311877724,1,7,2.2,1.250711829598357
2069,2093,1,7,2.2,0.7404431619430337,0,0,0.0,0.37354222303837653,0,4,0.8,1.2671744498847646,4,6,4.4,1.56864770414668
2070,2094,2,8,3.2,0.43251550124315263,0,4,0.8,1.9077778876466955,0,0,0.0,0.0,0,0,0.0,0.0
2071,2095,1,9,2.6,0.8625909771587872,0,4,0.8,0.6621073492553172,-3,3,-1.8,1.3741379399608549,3,5,3.4,0.7721274395353004
2072,2096,1,5,1.8,0.2551257085627876,0,2,0.4,1.0675365358321534,0,0,0.0,0.0,0,4,0.8,1.7080068287929506
2073,2097,3,7,3.8,0.6385908326678623,-1,1,-0.6,0.6645057826764068,-1,11,1.4,2.010344818826262,1,3,1.4,0.49906894304657035
2074,2098,1,7,2.2,0.4828495275945954,-1,3,-0.2,0.466477787147767,-3,9,-0.6,1.7842196544097393,0,14,2.8,1.5355191669592134
2075,2099,1,3,1.4,0.426779455767432,-1,1,-0.6,0.6057279572123097,-3,3,-1.8,2.645751311064591,1,5,1.8,1.2012641383212037
2076,2100,-2,6,-0.4,0.2886393646590245,1,3,1.4,0.46515222767666586,0,0,0.0,0.0,0,6,1.2,0.6925704283384851
2077,2101,0,2,0.4,0.11967579601201447,0,4,0.8,0.771360609115663,0,4,0.8,2.6457513110645903,4,12,5.6,1.5004329647185457
2078,2102,-1,5,0.2,0.22757090056298762,0,2,0.4,0.38995706776041744,0,12,2.4,1.7215610926989824,1,3,1.4,0.4637434173790165
2079,2103,0,0,0.0,0.07728203882110803,-2,2,-1.2,1.3820934802263551,0,0,0.0,0.0,0,2,0.4,1.3166437294702165
2080,2104,0,2,0.4,0.13169329104860375,0,2,0.4,0.7500725250083436,0,0,0.0,0.0,0,8,1.6,0.8286646778440001
2081,2105,0,2,0.4,0.24764250710425834,-1,3,-0.2,0.5839630110516911,-3,7,-1.0,1.7594055321529745,0,0,0.0,0.3920158390901005
2082,2106,1,5,1.8,0.2796197324240216,-2,4,-0.8,1.2030817915029353,-3,3,-1.8,2.645751311064591,2,6,2.8,1.203255602182289
2083,2107,2,4,2.4,0.31529924375195906,0,0,0.0,0.14978621510557374,0,6,1.2,2.309922343019912,-1,7,0.6,0.8610638719338752
2084,2108,-1,5,0.2,0.31036297519539474,0,0,0.0,0.5464640222628773,1,3,1.4,0.9802619002775549,-1,1,-0.6,0.7061622264857967
2085,2109,0,2,0.4,0.46276165737998065,1,7,2.2,0.9685607822556335,1,15,3.8,1.4237175390978467,0,0,0.0,0.3431951830812127
2086,2110,-1,3,-0.2,0.20673971447210135,0,2,0.4,0.3085238590499426,0,0,0.0,0.0,-3,7,-1.0,0.8243388851797353
2087,2111,1,3,1.4,0.19271555574214932,-1,3,-0.2,0.9407459102319896,0,0,0.0,0.0,0,4,0.8,0.5882770134223946
2088,2112,0,0,0.0,0.8374457087297918,0,0,0.0,1.102633535401061,-2,10,0.4,2.4934743581282777,1,1,1.0,0.6252326964671062
2089,2113,0,6,1.2,0.10215443594670898,1,9,2.6,1.575136365611176,0,0,0.0,0.0,1,9,2.6,1.3983264657483667
2090,2114,0,2,0.4,0.41406414431744754,0,2,0.4,0.8695071344322303,0,8,1.6,2.115497603217484,1,3,1.4,0.5323404904890383
2091,2115,1,3,1.4,0.19849370357455912,-1,3,-0.2,0.8789479758015577,0,0,0.0,0.0,3,7,3.8,2.2692914458707283
2092,2116,-1,3,-0.2,0.2457310972665297,0,0,0.0,0.41805980941767457,0,12,2.4,1.7255070414863636,0,2,0.4,0.45774293827581053
2093,2117,0,2,0.4,0.2259062526618327,-1,3,-0.2,1.5064788854802358,-2,6,-0.4,1.7265475719398504,0,4,0.8,0.3530067665953126
2094,2118,2,4,2.4,0.2149737370536829,-2,8,0.0,1.1223586103759156,0,0,0.0,0.0,0,4,0.8,2.6457513110645907
2095,2119,2,6,2.8,1.4419691282233487,1,9,2.6,1.3299206289701655,0,10,2.0,1.400605065290056,-3,5,-1.4,0.643491091221309
2096,2120,-1,5,0.2,0.28431005451100466,0,4,0.8,1.2410626939564589,0,6,1.2,2.187105399478599,0,6,1.2,1.2593005477551868
2097,2121,1,9,2.6,0.5570973711526348,0,0,0.0,0.7386318928337754,0,0,0.0,0.0,-2,10,0.4,2.155218304506952
2098,2122,0,0,0.0,0.28162247098204785,0,0,0.0,0.21866342484414428,3,3,3.0,0.7980584982853923,1,3,1.4,0.486756018845585
2099,2123,0,2,0.4,0.17484114704408912,-2,2,-1.2,1.399593552773217,0,6,1.2,2.6457513110645907,0,4,0.8,2.645751311064591
2100,2124,3,13,5.0,1.110596678440206,0,0,0.0,0.5751733907249355,3,11,4.6,1.7706692963827093,2,6,2.8,1.2761220446506958
2101,2125,-1,5,0.2,0.37958966828664775,0,2,0.4,0.34434556111863046,0,6,1.2,1.7892577975547503,2,4,2.4,1.5474265248559662
2102,2126,-1,5,0.2,0.4238964134607818,0,0,0.0,0.5170359967426043,3,9,4.2,1.3340196311557275,0,6,1.2,1.1510653083047113
2103,2127,-1,1,-0.6,0.20131261072426207,0,2,0.4,0.9483954594841298,0,0,0.0,0.0,1,13,3.4,2.340260124974951
2104,2128,-1,9,1.0,0.7443772769704189,0,2,0.4,0.45586276803879766,1,3,1.4,0.8182823785599039,3,9,4.2,2.034004682309095
2105,2129,0,4,0.8,0.1651217388793839,0,0,0.0,0.32485339694079535,0,4,0.8,2.6457513110645903,1,13,3.4,1.6821961140934676
2106,2130,-1,5,0.2,0.3134234540972525,0,2,0.4,0.5697625426960807,0,0,0.0,0.0,1,5,1.8,0.7390469900164587
2107,2131,2,6,2.8,0.5629717705406766,-1,9,1.0,2.594914534785067,0,0,0.0,0.0,0,16,3.2,2.032070284777557
2108,2132,1,7,2.2,0.2444214409811262,1,7,2.2,1.4038706729800934,0,0,0.0,0.0,3,9,4.2,1.0973884898357191
2109,2133,1,1,1.0,0.3334868494910068,0,0,0.0,0.2738490002705758,0,6,1.2,2.6457513110645903,-2,10,0.4,1.6777058418422488
2110,2134,0,2,0.4,0.27354844757972924,-1,3,-0.2,0.8117248711877313,0,0,0.0,0.0,-1,7,0.6,1.2727008888980957
2111,2135,2,6,2.8,0.3852525742502057,-1,3,-0.2,0.19712471745935733,3,3,3.0,1.7104040875540585,1,5,1.8,1.380119852885108
2112,2136,1,1,1.0,0.4310991438887562,-1,5,0.2,0.6172474540539399,0,12,2.4,2.4064903131841344,0,4,0.8,0.6305088374493933
2113,2137,1,1,1.0,0.18626170282133575,-1,1,-0.6,0.21994818053090748,0,0,0.0,0.0,0,2,0.4,0.36405209076296213
2114,2138,3,5,3.4,1.139953270868003,0,0,0.0,0.39249571863178057,0,4,0.8,1.356594339497552,2,4,2.4,1.0640182210705222
2115,2139,0,2,0.4,0.38422542707188706,-1,1,-0.6,0.6816116988334959,0,10,2.0,2.224438893319514,0,0,0.0,0.34147764108840717
2116,2140,1,3,1.4,0.19991376032122546,0,4,0.8,2.0283657096156484,0,0,0.0,0.0,0,4,0.8,2.6457513110645903
2117,2141,1,3,1.4,0.2433171451711024,1,3,1.4,0.5974326253584898,0,0,0.0,0.0,1,7,2.2,2.2764272840072617
2118,2142,0,6,1.2,0.2590112616358182,-1,3,-0.2,0.862186440263907,2,6,2.8,1.5383454643264856,-2,8,0.0,1.776361570409094
2119,2143,0,4,0.8,0.4086707230297482,0,0,0.0,0.32512032216887526,0,10,2.0,1.7321980138997304,2,14,4.4,1.5743579354041572
2120,2144,2,2,2.0,0.4414487916017456,1,3,1.4,0.6820800657094465,0,20,4.0,2.2214917506606793,1,5,1.8,1.2059996907731043
2121,2145,3,7,3.8,0.45702684921195064,0,0,0.0,0.6308102079260979,1,13,3.4,2.277287045236905,1,5,1.8,0.4890918085536281
2122,2146,0,4,0.8,0.34761963515692024,0,6,1.2,1.498057100402039,0,0,0.0,0.0,0,0,0.0,0.0
2123,2147,1,5,1.8,0.20923152572153408,0,0,0.0,0.42365255562937604,0,0,0.0,0.0,1,3,1.4,0.890362389067406
2124,2148,1,1,1.0,0.42801614415097766,1,1,1.0,0.415516559431509,0,12,2.4,1.7291535578613233,3,7,3.8,0.881683417517734
2125,2149,1,1,1.0,0.3763605591446696,1,1,1.0,0.4361481935742353,0,4,0.8,1.473224338432965,2,4,2.4,0.763897336670614
2126,2150,-1,1,-0.6,0.372956617107888,0,6,1.2,0.6200738210367389,0,0,0.0,0.0,2,6,2.8,1.4627265983061744
2127,2151,0,0,0.0,0.20287336731551264,0,2,0.4,0.9395222290233447,0,0,0.0,0.0,0,6,1.2,2.645751311064591
2128,2152,-1,7,0.6,0.7171068883709323,0,0,0.0,0.6672544099268325,0,0,0.0,0.0,1,7,2.2,1.532286042913667
2129,2153,0,8,1.6,0.3505498705545592,0,4,0.8,1.1589129449707534,0,4,0.8,2.6457513110645907,1,5,1.8,1.1503526201944074
2130,2154,-1,3,-0.2,0.37872930515916386,-1,3,-0.2,0.4917019627231218,0,6,1.2,2.071957427555844,0,6,1.2,0.8210185749001365
2131,2155,0,4,0.8,0.3344003562061799,0,6,1.2,1.1847535909957212,0,0,0.0,0.0,0,10,2.0,1.5603894758938885
2132,2156,-2,2,-1.2,0.3191404224353083,0,0,0.0,0.24022954311986447,0,2,0.4,1.028686579180692,0,2,0.4,0.4906368752026655
2133,2157,1,5,1.8,0.20584351669318293,0,2,0.4,0.39709680877264153,0,6,1.2,2.6457513110645907,3,7,3.8,1.0029712181451358
2134,2158,0,2,0.4,0.47950345779536185,0,2,0.4,0.3336336816320971,0,2,0.4,1.038827114744837,0,2,0.4,0.8926859103881498
2135,2159,0,0,0.0,0.39958552933292624,1,3,1.4,0.7455235428809353,3,15,5.4,1.3763920493355177,-1,5,0.2,0.764552867629519
2136,2160,1,5,1.8,0.2953240634799148,-1,5,0.2,0.7982631963586543,0,0,0.0,0.0,3,5,3.4,1.4095729910990507
2137,2161,0,4,0.8,0.23130424577892933,0,2,0.4,0.3837292995867448,3,3,3.0,2.6457513110645907,-1,5,0.2,0.96145437220335
2138,2162,1,3,1.4,0.2351486432149123,0,2,0.4,0.6543719541059864,3,7,3.8,1.519205290698051,0,2,0.4,0.8693152151400972
2139,2163,0,4,0.8,0.22135451287942307,1,3,1.4,0.5868269125055877,0,0,0.0,0.0,1,1,1.0,0.5462100177226862
2140,2164,0,4,0.8,0.2758043391238382,0,4,0.8,0.9367340661204765,0,4,0.8,2.6457513110645907,3,5,3.4,1.0489889131615915
2141,2165,0,6,1.2,0.26988861521896096,1,5,1.8,1.4911614799394988,0,6,1.2,2.6457513110645903,2,8,3.2,2.0873240604095287
2142,2166,1,3,1.4,0.35513847886345495,0,6,1.2,1.0784251301242462,0,0,0.0,0.0,3,5,3.4,1.0068598332262757
2143,2167,2,2,2.0,0.361905721894509,-2,4,-0.8,0.5501853404835794,2,6,2.8,1.917814034549014,2,4,2.4,0.8150095123026744
2144,2168,0,2,0.4,0.7307513472109136,0,2,0.4,0.6182570277708578,0,8,1.6,2.6457513110645903,0,8,1.6,0.8495082244319995
2145,2169,0,2,0.4,0.4326516646443744,0,2,0.4,0.44221644629780094,-3,13,0.2,1.9302395828826362,2,4,2.4,0.5728138729728457
2146,2170,2,6,2.8,0.4330370129907954,1,1,1.0,0.39367482906123435,0,4,0.8,2.6457513110645907,1,3,1.4,0.6538580685121822
2147,2171,1,7,2.2,0.4947079924011458,-1,3,-0.2,0.8051276896155114,2,10,3.6,2.165441240608177,-1,3,-0.2,0.9253053587332118
2148,2172,3,7,3.8,0.5079619872967021,1,1,1.0,0.7907393655263307,0,8,1.6,1.4329389759801707,1,5,1.8,0.7937034714185056
2149,2173,1,3,1.4,0.19295742675468533,0,2,0.4,0.5014902511632195,0,0,0.0,0.0,-2,6,-0.4,2.3446269763527265
2150,2174,1,5,1.8,0.19720318604364892,-1,5,0.2,0.423688205157343,0,0,0.0,0.0,1,5,1.8,0.6828437522311606
2151,2175,1,3,1.4,0.4100263824009814,2,4,2.4,0.6072148204493523,0,6,1.2,2.6457513110645903,1,5,1.8,1.6461333075459326
2152,2176,1,3,1.4,0.22758755154242927,-1,3,-0.2,1.1368439400588517,3,3,3.0,2.6457513110645903,2,8,3.2,1.0187985499285588
2153,2177,0,4,0.8,0.23545417192094598,0,0,0.0,0.36855568913644016,0,6,1.2,2.64575131106459,0,4,0.8,0.7921344660107298
2154,2178,0,2,0.4,0.6205136295235361,1,1,1.0,1.2736748635314712,3,11,4.6,2.640220493567759,2,8,3.2,1.5054078497873304
2155,2179,2,6,2.8,0.4077387965072895,0,0,0.0,0.4212612984917396,0,12,2.4,1.8625055677089706,0,2,0.4,0.7928476534327599
2156,2180,0,0,0.0,0.2151315300793568,1,1,1.0,0.7890453016137489,3,3,3.0,2.6457513110645907,3,5,3.4,1.0098844156763243
2157,2181,0,0,0.0,0.07287551629260625,0,2,0.4,0.5728758913665828,3,9,4.2,2.4862230602714503,2,2,2.0,0.6259790316974586
2158,2182,1,3,1.4,0.3927375307062578,0,4,0.8,0.9799790073520291,0,0,0.0,0.0,2,10,3.6,1.155110374798345
2159,2183,2,2,2.0,0.31956572582077547,0,4,0.8,0.6153032482169345,0,4,0.8,2.6457513110645907,1,5,1.8,2.1787893229567294
2160,2184,0,4,0.8,0.5317988825192522,0,0,0.0,0.2992319261665285,1,7,2.2,1.2275341295728006,4,8,4.8,1.4594881287919956
2161,2185,3,5,3.4,0.3481395946734085,0,0,0.0,0.3592518851045338,-1,7,0.6,1.8758278274133429,0,4,0.8,0.8336749990985372
2162,2186,1,3,1.4,0.27219899901798356,0,4,0.8,0.6233525815789952,0,12,2.4,1.9483199315149466,2,2,2.0,0.7765846638563083
2163,2187,0,0,0.0,0.4676245121060109,0,0,0.0,0.562601561601009,0,2,0.4,0.8102461425033655,1,3,1.4,0.4069854895588249
2164,2188,0,2,0.4,0.1686198688029233,0,2,0.4,2.6457513110645903,0,0,0.0,0.0,0,2,0.4,2.6457513110645903
2165,2189,1,7,2.2,0.345096342507995,0,4,0.8,0.6459301867337812,3,3,3.0,2.6457513110645907,1,7,2.2,0.9510021661941801
2166,2190,3,5,3.4,0.42442863806913145,1,3,1.4,0.9737002232288132,3,9,4.2,1.4751767739472967,1,7,2.2,1.446030408216959
2167,2191,1,5,1.8,0.18636651843537486,0,4,0.8,0.4590937775747388,0,0,0.0,0.0,1,3,1.4,0.597468749119753
2168,2192,1,3,1.4,0.5594980307218745,0,0,0.0,0.4754318940776356,0,12,2.4,1.8489246264529389,1,5,1.8,0.7030527135257972
2169,2193,-1,5,0.2,0.11649467285954224,-3,5,-1.4,2.5842466341501114,0,0,0.0,0.0,-4,4,-2.4,2.6457513110645907
2170,2195,1,9,2.6,1.9417379867517741,0,2,0.4,0.9016048198843584,-3,13,0.2,1.7231560999785966,1,1,1.0,0.6131527671368753
2171,2196,3,3,3.0,0.7704437875734641,0,2,0.4,0.5983151355932664,0,0,0.0,0.0,2,10,3.6,1.2561113493148321
2172,2197,-2,6,-0.4,0.3989966926681976,0,4,0.8,0.636591331697335,-2,4,-0.8,1.2501758195965609,0,2,0.4,0.39809994828247897
2173,2198,0,2,0.4,0.5431924538964092,-1,3,-0.2,0.5432305282853979,0,0,0.0,0.0,0,4,0.8,1.0694324730041112
2174,2199,1,3,1.4,0.24443631091255438,1,3,1.4,0.9093966068549255,0,6,1.2,1.861551297505022,-2,10,0.4,1.6506520053605065
2175,2200,1,5,1.8,0.24673853761786374,-1,3,-0.2,1.2848681065528431,0,0,0.0,0.0,0,6,1.2,0.7558735701212427
2176,2201,2,4,2.4,0.29276234399121476,0,2,0.4,0.5750894060077391,0,0,0.0,0.0,1,5,1.8,1.1901859040232372
2177,2202,0,8,1.6,0.31264364556372365,0,0,0.0,0.45662592983172107,4,10,5.2,1.8727192812670728,0,4,0.8,1.2107172304041232
2178,2203,0,2,0.4,0.14393794155763098,0,4,0.8,0.767189611718877,0,0,0.0,0.0,-1,5,0.2,1.377402539117202
2179,2204,1,5,1.8,0.3977067012862356,0,2,0.4,0.25911704063557967,0,0,0.0,0.0,3,3,3.0,0.6509486285911368
2180,2205,0,6,1.2,0.47510661714711605,0,0,0.0,0.5465099833485041,0,8,1.6,1.8177288818178303,-3,5,-1.4,0.9429217329759554
2181,2206,2,10,3.6,0.6875103813059829,0,4,0.8,0.8995862534895706,0,16,3.2,1.5391193320377317,2,4,2.4,0.8508760081957073
2182,2207,1,5,1.8,0.4898980936396324,0,0,0.0,0.43348284944809695,0,6,1.2,0.6904380657667152,0,4,0.8,0.35382687775013083
2183,2208,0,2,0.4,0.1895023424552102,0,2,0.4,0.6465111965218562,0,0,0.0,0.0,-4,10,-1.2,2.0785883557972475
2184,2209,0,8,1.6,0.3779837784279271,-1,3,-0.2,0.6613951062568035,-3,9,-0.6,1.39706773518985,-1,1,-0.6,0.2697494193540974
2185,2210,-1,5,0.2,0.32003899643769024,0,4,0.8,1.3868151177059518,0,0,0.0,0.0,2,4,2.4,0.6863503849646915
2186,2211,1,1,1.0,0.21648486975047404,1,3,1.4,0.4866153988258356,0,0,0.0,0.0,3,7,3.8,0.8469790856212661
