,°í°´¹øÈ£,¼±_ÃÑ±¸¸Å¾×1,¼±_ÃÑ±¸¸Å¾×2,¼±_ÃÑ±¸¸Å¾×3,¼±_ÃÑ±¸¸Å¾×4,¼±_ÃÑ±¸¸Å¾×5,¼±_ÃÑ±¸¸Å¾×6,¼±_ÃÑ±¸¸Å¾×7,¼±_ÃÑ±¸¸Å¾×8,¼±_ÃÑ±¸¸ÅÈ½¼ö1,¼±_ÃÑ±¸¸ÅÈ½¼ö2,¼±_ÃÑ±¸¸ÅÈ½¼ö3,¼±_ÃÑ±¸¸ÅÈ½¼ö4,¼±_ÃÑ±¸¸ÅÈ½¼ö5,¼±_ÃÑ±¸¸ÅÈ½¼ö6,¼±_ÃÑ±¸¸ÅÈ½¼ö7,¼±_ÃÑ±¸¸ÅÈ½¼ö8
6037,6101,425211.0,178565.0,189469.0,263568.0,100224.0,1440465.0,846810.0,1151312.0,8.0,10.0,7.0,7.0,7.0,18.0,13.0,14.0
6038,6102,1353243.0,3456351.0,2474156.0,2925486.0,2278253.0,947521.0,8553651.0,4349090.0,19.0,37.0,28.0,39.0,26.0,22.0,26.0,47.0
6039,6103,694544.0,259571.0,627427.0,734973.0,203615.0,387630.0,964682.0,586043.0,19.0,16.0,15.0,22.0,16.0,25.0,32.0,26.0
6040,6104,442825.0,22332.0,66997.0,31483.0,0.0,0.0,82067.0,13137.0,10.0,3.0,5.0,1.0,0.0,0.0,4.0,1.0
6041,6105,193661.0,470090.0,346286.0,215767.0,26093.0,752353.0,506015.0,292820.0,8.0,13.0,7.0,14.0,2.0,17.0,8.0,10.0
6042,6106,524895.0,182325.0,0.0,104646.0,0.0,808008.0,114763.0,648597.0,3.0,2.0,0.0,2.0,0.0,4.0,2.0,5.0
6043,6107,7034125.0,3103556.0,9620906.0,6425616.0,8341067.0,7740314.0,2934694.0,693313.0,36.0,30.0,43.0,25.0,39.0,49.0,23.0,5.0
6044,6108,3739.0,17718.0,1796.0,98430.0,26093.0,322882.0,27458.0,145163.0,1.0,3.0,1.0,5.0,2.0,10.0,3.0,6.0
6045,6109,20260498.0,6648679.0,21642435.0,7545276.0,17874194.0,13850372.0,16840019.0,14805121.0,43.0,40.0,42.0,24.0,31.0,26.0,25.0,33.0
6046,6110,1686368.0,6301295.0,4067874.0,5004548.0,5166152.0,8594823.0,5502418.0,8205454.0,16.0,25.0,27.0,27.0,25.0,32.0,31.0,44.0
6047,6111,688739.0,361561.0,368000.0,227101.0,565552.0,132220.0,136387.0,197141.0,15.0,14.0,15.0,7.0,9.0,7.0,6.0,5.0
6048,6112,382601.0,339929.0,508922.0,390650.0,840325.0,558256.0,507276.0,531065.0,12.0,7.0,7.0,16.0,26.0,25.0,13.0,11.0
6049,6113,6439431.0,1432314.0,8544762.0,7556172.0,1746867.0,11756283.0,6906610.0,1227897.0,42.0,9.0,57.0,47.0,8.0,58.0,50.0,6.0
6050,6114,2630093.0,2413594.0,6553332.0,2683299.0,2691736.0,3296108.0,1915942.0,3614674.0,19.0,21.0,36.0,17.0,19.0,31.0,17.0,20.0
6051,6115,19681.0,189021.0,208405.0,39154.0,154334.0,535419.0,429644.0,183582.0,1.0,4.0,7.0,4.0,7.0,10.0,10.0,6.0
6052,6116,3400709.0,2314831.0,2379601.0,5292308.0,877604.0,3559559.0,1131803.0,1793846.0,15.0,10.0,14.0,27.0,9.0,23.0,11.0,14.0
6053,6117,316915.0,1211878.0,1509729.0,694924.0,508945.0,1111908.0,230889.0,122614.0,1.0,14.0,14.0,20.0,19.0,13.0,10.0,7.0
6054,6119,840638.0,1687500.0,752340.0,1416054.0,2437594.0,1977848.0,2149440.0,4456537.0,11.0,19.0,12.0,25.0,26.0,26.0,30.0,34.0
6055,6120,100523.0,158118.0,34572.0,23208.0,1163.0,327064.0,11150.0,110056.0,11.0,8.0,3.0,2.0,1.0,6.0,1.0,9.0
6056,6121,3180950.0,4836079.0,9443266.0,9015221.0,5802780.0,2330591.0,1927426.0,1193171.0,21.0,48.0,28.0,48.0,40.0,18.0,23.0,21.0
6057,6122,0.0,0.0,122607.0,524386.0,0.0,153775.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0
6058,6123,2830162.0,22786887.0,9778833.0,24556772.0,9397520.0,17611854.0,20088701.0,20796876.0,22.0,73.0,49.0,37.0,23.0,14.0,23.0,27.0
6059,6124,1516478.0,3720641.0,3004328.0,2905940.0,1330270.0,1375222.0,1781344.0,7518656.0,18.0,24.0,24.0,13.0,17.0,14.0,14.0,23.0
6060,6125,9381603.0,12437064.0,8660761.0,7509524.0,10155695.0,6669465.0,15835914.0,7005745.0,35.0,48.0,35.0,29.0,29.0,30.0,39.0,40.0
6061,6126,294725.0,76741.0,88735.0,63763.0,638572.0,4743594.0,2849583.0,1265962.0,5.0,2.0,5.0,8.0,6.0,11.0,21.0,7.0
6062,6127,476470.0,195717.0,176137.0,89651.0,1051204.0,16943.0,1114854.0,939515.0,4.0,3.0,2.0,5.0,4.0,1.0,7.0,8.0
6063,6128,4550861.0,12217205.0,16753625.0,23370934.0,10460282.0,21147595.0,11312903.0,5438807.0,15.0,56.0,40.0,68.0,29.0,58.0,28.0,19.0
6064,6129,2165218.0,2349251.0,1509764.0,1642108.0,1703967.0,1714083.0,1268469.0,744110.0,39.0,36.0,24.0,33.0,41.0,25.0,23.0,24.0
6065,6130,1549001.0,2564708.0,2277940.0,1432949.0,428481.0,280952.0,177381.0,341897.0,29.0,43.0,13.0,14.0,8.0,4.0,4.0,10.0
6066,6131,751022.0,726933.0,1704124.0,1082580.0,1847649.0,515764.0,831270.0,721719.0,19.0,13.0,29.0,24.0,34.0,14.0,18.0,18.0
6067,6132,3133077.0,3189119.0,2154804.0,2951116.0,3686272.0,4453913.0,5087162.0,11634070.0,24.0,35.0,21.0,24.0,40.0,43.0,42.0,81.0
6068,6133,4259181.0,3315938.0,8207041.0,9677764.0,4102025.0,9295291.0,3811824.0,4755414.0,38.0,41.0,34.0,69.0,47.0,71.0,48.0,53.0
6069,6134,3302905.0,7756078.0,5013219.0,6520667.0,6213222.0,6607209.0,7370562.0,9534480.0,26.0,51.0,24.0,44.0,38.0,51.0,51.0,61.0
6070,6135,702864.0,543991.0,411927.0,1105929.0,1092972.0,1859579.0,1159712.0,149104.0,20.0,15.0,20.0,27.0,19.0,18.0,27.0,9.0
6071,6136,5344168.0,13322272.0,7497804.0,8922485.0,21196169.0,15733984.0,13482651.0,9325900.0,11.0,40.0,21.0,25.0,32.0,49.0,74.0,30.0
6072,6137,16173615.0,7709515.0,5674756.0,20015749.0,18762033.0,17963077.0,27307667.0,22549475.0,72.0,56.0,36.0,90.0,62.0,78.0,78.0,83.0
6073,6138,7245679.0,7212017.0,1614563.0,6092945.0,17015491.0,4427298.0,2638518.0,2599210.0,34.0,64.0,23.0,52.0,28.0,41.0,29.0,36.0
6074,6139,4796169.0,3488820.0,3713089.0,5150094.0,4016441.0,2824597.0,2037922.0,1418798.0,37.0,36.0,47.0,42.0,24.0,21.0,19.0,13.0
6075,6140,205027.0,245768.0,474385.0,288400.0,387878.0,26594.0,296008.0,174362.0,12.0,8.0,15.0,13.0,14.0,5.0,22.0,11.0
6076,6141,2889323.0,2380188.0,1021232.0,3615311.0,755706.0,1417311.0,4519860.0,684439.0,40.0,35.0,20.0,45.0,15.0,27.0,28.0,20.0
6077,6142,15471534.0,13838886.0,7417066.0,7682779.0,1678305.0,6818896.0,6117473.0,9135815.0,43.0,90.0,39.0,61.0,15.0,48.0,34.0,62.0
6078,6143,1105489.0,657915.0,1508428.0,161271.0,69278.0,54368.0,439398.0,2892.0,15.0,5.0,19.0,5.0,4.0,3.0,3.0,1.0
6079,6144,3696230.0,821803.0,870066.0,11615575.0,2678985.0,7180567.0,6490883.0,8699570.0,13.0,5.0,5.0,47.0,40.0,47.0,39.0,29.0
6080,6145,282030.0,316587.0,522421.0,148367.0,448587.0,563194.0,439826.0,190448.0,9.0,11.0,14.0,13.0,17.0,19.0,16.0,12.0
6081,6146,4430037.0,4119583.0,5238946.0,2226865.0,11124752.0,8327344.0,4488439.0,7407381.0,27.0,30.0,35.0,22.0,41.0,56.0,17.0,33.0
6082,6147,107459.0,391742.0,518582.0,771584.0,586739.0,474188.0,276095.0,351812.0,4.0,12.0,12.0,16.0,9.0,14.0,6.0,8.0
6083,6148,639736.0,598789.0,35476.0,267763.0,38746.0,174362.0,164092.0,226638.0,8.0,14.0,3.0,11.0,4.0,9.0,6.0,5.0
6084,6149,10457437.0,19049065.0,13758161.0,18662494.0,9525169.0,13648691.0,3380624.0,2664449.0,47.0,111.0,36.0,51.0,33.0,54.0,22.0,14.0
6085,6150,1675413.0,2294608.0,570722.0,1343398.0,305228.0,1715507.0,857622.0,2581530.0,14.0,33.0,5.0,19.0,5.0,24.0,19.0,26.0
6086,6151,432493.0,193533.0,373290.0,161973.0,269628.0,850795.0,451978.0,959259.0,11.0,10.0,17.0,12.0,7.0,10.0,20.0,19.0
6087,6152,3614866.0,5673142.0,5523173.0,7011911.0,7850183.0,14998839.0,5060131.0,7219332.0,30.0,42.0,35.0,43.0,35.0,41.0,31.0,43.0
6088,6153,1257622.0,1573250.0,2616070.0,1731531.0,1166791.0,1663843.0,865260.0,1143002.0,18.0,29.0,22.0,27.0,13.0,28.0,16.0,20.0
6089,6154,272896.0,469514.0,335214.0,755610.0,454080.0,763667.0,383568.0,534782.0,11.0,7.0,12.0,26.0,21.0,22.0,21.0,15.0
6090,6155,2533410.0,1398755.0,826229.0,1956660.0,262448.0,621839.0,1225619.0,496321.0,41.0,13.0,9.0,16.0,12.0,13.0,23.0,14.0
6091,6156,0.0,107129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6092,6157,2536797.0,3120782.0,4045119.0,3983348.0,1763544.0,4379105.0,2235396.0,5046205.0,15.0,24.0,30.0,18.0,15.0,27.0,16.0,26.0
6093,6158,359574.0,645247.0,501182.0,774740.0,1119066.0,2396306.0,948847.0,1058079.0,6.0,5.0,9.0,10.0,10.0,19.0,11.0,14.0
6094,6159,287669.0,559606.0,1095802.0,744669.0,711621.0,1315033.0,1142494.0,1275133.0,18.0,21.0,36.0,27.0,40.0,61.0,71.0,41.0
6095,6160,6260696.0,13650427.0,10472105.0,8365356.0,7587323.0,13606072.0,11681708.0,10200524.0,26.0,57.0,46.0,39.0,38.0,50.0,52.0,61.0
6096,6161,919256.0,768898.0,716174.0,504859.0,386924.0,239421.0,648820.0,528816.0,25.0,22.0,23.0,23.0,18.0,16.0,32.0,20.0
6097,6162,1833560.0,1371187.0,1289509.0,2140803.0,557762.0,2649465.0,693836.0,2186339.0,10.0,11.0,13.0,26.0,8.0,18.0,8.0,13.0
6098,6163,1468457.0,994652.0,1160594.0,808882.0,469744.0,1365475.0,1339401.0,1128555.0,21.0,30.0,22.0,35.0,12.0,26.0,21.0,25.0
6099,6164,700155.0,3629788.0,2268361.0,2292995.0,3325343.0,1917024.0,5149571.0,6604449.0,15.0,55.0,30.0,32.0,37.0,21.0,44.0,55.0
6100,6165,2169153.0,1056858.0,4755963.0,4538509.0,1844188.0,1144895.0,731373.0,3171513.0,8.0,7.0,15.0,26.0,13.0,8.0,4.0,5.0
6101,6166,268647.0,0.0,23782.0,0.0,30746.0,0.0,72079.0,21316.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
6102,6167,503985.0,800895.0,985607.0,394553.0,984183.0,575524.0,762231.0,1345132.0,11.0,16.0,28.0,13.0,15.0,19.0,19.0,18.0
6103,6168,4354587.0,11475851.0,1534111.0,4526933.0,5544614.0,6135214.0,1829219.0,1687923.0,46.0,48.0,13.0,41.0,43.0,55.0,29.0,19.0
6104,6169,4496185.0,3725235.0,4000357.0,8936506.0,6358320.0,4991821.0,5162789.0,4640127.0,42.0,43.0,39.0,40.0,53.0,36.0,37.0,35.0
6105,6170,365566.0,139062.0,385037.0,80392.0,184079.0,21769.0,300929.0,502385.0,18.0,7.0,12.0,5.0,8.0,5.0,12.0,16.0
6106,6171,2415265.0,3639083.0,1727933.0,1918669.0,1847041.0,3059496.0,2693491.0,801200.0,27.0,53.0,31.0,34.0,35.0,38.0,43.0,20.0
6107,6172,78232.0,17749.0,33103.0,561987.0,469855.0,188260.0,256274.0,732111.0,5.0,3.0,4.0,13.0,14.0,11.0,11.0,19.0
6108,6173,2109766.0,5911997.0,1823804.0,5895294.0,6410366.0,12648740.0,2793936.0,11179212.0,15.0,34.0,9.0,29.0,28.0,21.0,12.0,31.0
6109,6174,1145077.0,1420798.0,539979.0,765164.0,473216.0,351868.0,1063161.0,2290869.0,17.0,23.0,13.0,21.0,14.0,7.0,27.0,16.0
6110,6175,343631.0,179750.0,214549.0,169209.0,1270971.0,544761.0,225112.0,255392.0,12.0,7.0,12.0,13.0,16.0,13.0,9.0,9.0
6111,6176,6218532.0,8030883.0,8852750.0,23842268.0,8942193.0,8751265.0,14835079.0,10733290.0,33.0,32.0,23.0,53.0,33.0,29.0,39.0,29.0
6112,6177,1032769.0,695205.0,795328.0,2656783.0,1607045.0,2925663.0,1934509.0,2943598.0,16.0,9.0,9.0,13.0,16.0,41.0,26.0,19.0
6113,6178,26077.0,43882.0,381592.0,110233.0,56637.0,175306.0,47459.0,272493.0,3.0,4.0,10.0,4.0,5.0,8.0,7.0,9.0
6114,6179,110313.0,3656537.0,1794102.0,2241728.0,3838939.0,4480444.0,3003043.0,2189621.0,1.0,15.0,21.0,25.0,26.0,29.0,24.0,17.0
6115,6180,541948.0,464145.0,763062.0,506052.0,363742.0,263152.0,409631.0,247930.0,22.0,17.0,19.0,21.0,27.0,16.0,13.0,15.0
6116,6181,9526748.0,16844549.0,23573054.0,27614665.0,2543806.0,14439450.0,14033701.0,2956038.0,18.0,51.0,57.0,44.0,5.0,42.0,35.0,16.0
6117,6182,0.0,0.0,202677.0,1410.0,100124.0,181225.0,98432.0,75171.0,0.0,0.0,10.0,1.0,1.0,3.0,4.0,4.0
6118,6183,6102778.0,12512401.0,29637044.0,7360067.0,14636661.0,8391259.0,18038868.0,10393104.0,34.0,63.0,51.0,56.0,51.0,58.0,71.0,63.0
6119,6184,34245.0,1371148.0,808967.0,342611.0,1849034.0,1255711.0,2987231.0,584235.0,3.0,24.0,22.0,6.0,29.0,32.0,45.0,18.0
6120,6185,896011.0,393082.0,635234.0,628856.0,2874054.0,1087998.0,720955.0,845160.0,13.0,6.0,11.0,12.0,16.0,9.0,8.0,13.0
6121,6186,592884.0,287291.0,269346.0,390634.0,1181971.0,822461.0,890002.0,522720.0,14.0,9.0,6.0,11.0,14.0,22.0,20.0,12.0
6122,6187,750440.0,587974.0,2070487.0,1380450.0,1181113.0,693804.0,1679194.0,3862539.0,7.0,10.0,12.0,18.0,9.0,14.0,22.0,25.0
6123,6188,522831.0,1478380.0,969150.0,1989262.0,1569726.0,1115765.0,304644.0,458642.0,22.0,38.0,25.0,35.0,35.0,37.0,9.0,19.0
6124,6189,322259.0,616897.0,1374559.0,895972.0,1470573.0,727604.0,551537.0,364618.0,9.0,13.0,21.0,17.0,21.0,15.0,12.0,11.0
6125,6190,311022.0,311806.0,1323006.0,1468511.0,519635.0,296073.0,315344.0,137401.0,16.0,11.0,20.0,25.0,17.0,14.0,10.0,7.0
6126,6191,223086.0,27710.0,163030.0,327758.0,254255.0,327493.0,358309.0,521470.0,4.0,3.0,7.0,14.0,7.0,13.0,12.0,17.0
6127,6192,12685592.0,5281087.0,8518913.0,6308286.0,9458685.0,5523272.0,6587683.0,3911987.0,42.0,26.0,47.0,32.0,40.0,34.0,38.0,27.0
6128,6193,1610356.0,786161.0,1039253.0,1619540.0,118532.0,610377.0,170758.0,457404.0,27.0,17.0,13.0,14.0,8.0,17.0,9.0,12.0
6129,6194,909069.0,3697876.0,502200.0,1180086.0,822486.0,279934.0,978894.0,0.0,8.0,19.0,12.0,15.0,15.0,7.0,16.0,0.0
6130,6195,130189.0,387827.0,108802.0,135491.0,203788.0,991914.0,554723.0,1188789.0,20.0,18.0,5.0,7.0,15.0,21.0,13.0,30.0
6131,6196,3891253.0,4828838.0,9821921.0,5896410.0,9116057.0,3538456.0,5923918.0,9894574.0,26.0,43.0,59.0,49.0,37.0,31.0,36.0,41.0
6132,6197,42117.0,167616.0,153654.0,490244.0,335650.0,182384.0,37875.0,223580.0,6.0,11.0,2.0,12.0,14.0,8.0,3.0,9.0
6133,6198,2369768.0,4820807.0,1588655.0,1414593.0,1493672.0,1671825.0,494977.0,534832.0,65.0,99.0,32.0,32.0,19.0,41.0,13.0,22.0
6134,6199,42038.0,86733.0,65416.0,159984.0,693082.0,31473.0,158954.0,60555.0,5.0,9.0,4.0,12.0,14.0,5.0,10.0,6.0
6135,6200,10963616.0,3975205.0,409441.0,12905240.0,166839979.0,86064371.0,691933291.0,297534941.0,15.0,16.0,10.0,7.0,61.0,48.0,145.0,97.0
6136,6201,577653.0,628238.0,1055283.0,704443.0,398607.0,541767.0,595235.0,296671.0,21.0,23.0,29.0,28.0,20.0,33.0,32.0,30.0
6137,6202,7575759.0,9050019.0,8263023.0,5542716.0,9029747.0,8632944.0,3535715.0,2822626.0,49.0,76.0,53.0,41.0,31.0,56.0,42.0,25.0
6138,6203,349438.0,1578451.0,414866.0,1241303.0,323835.0,407542.0,1965696.0,489007.0,7.0,24.0,8.0,16.0,10.0,13.0,20.0,14.0
6139,6204,22141.0,80038.0,239542.0,713026.0,39241.0,123588.0,636364.0,38502.0,2.0,2.0,15.0,17.0,2.0,5.0,11.0,3.0
6140,6205,1111194.0,771000.0,1623253.0,353849.0,2659313.0,227658.0,1492252.0,1689110.0,21.0,16.0,20.0,8.0,13.0,5.0,9.0,15.0
6141,6206,74296.0,27709.0,122811.0,17736.0,918312.0,38390.0,14517.0,2479.0,2.0,1.0,5.0,2.0,9.0,1.0,2.0,1.0
6142,6207,168667.0,137476.0,361313.0,489178.0,290662.0,184014.0,433824.0,522265.0,4.0,2.0,4.0,11.0,9.0,4.0,9.0,7.0
6143,6208,585513.0,177257.0,59032.0,1363422.0,15069.0,192786.0,1132649.0,713539.0,1.0,2.0,1.0,8.0,1.0,4.0,11.0,6.0
6144,6209,0.0,0.0,98180.0,7077.0,28217.0,0.0,25903.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0
6145,6210,534617.0,2754161.0,86769.0,2246549.0,452026.0,640830.0,3223536.0,1165334.0,6.0,16.0,2.0,17.0,5.0,7.0,9.0,15.0
6146,6211,3034384.0,3294989.0,3948082.0,5609634.0,2512232.0,6437479.0,639134.0,1715566.0,34.0,40.0,31.0,44.0,25.0,29.0,6.0,10.0
6147,6212,494970.0,257633.0,147778.0,303386.0,512152.0,445772.0,57662.0,110881.0,8.0,10.0,5.0,9.0,17.0,6.0,5.0,6.0
6148,6213,2737128.0,3278872.0,1617522.0,1490772.0,1843378.0,1951541.0,1094976.0,703840.0,48.0,52.0,34.0,28.0,31.0,48.0,23.0,15.0
6149,6214,1183936.0,4351094.0,1780690.0,11278196.0,5617559.0,5183439.0,4133271.0,3915225.0,16.0,33.0,15.0,30.0,26.0,34.0,33.0,39.0
6150,6215,287738.0,1117436.0,748950.0,584247.0,406363.0,798948.0,309938.0,367551.0,6.0,23.0,17.0,6.0,9.0,15.0,8.0,7.0
6151,6216,8533559.0,13760303.0,30884603.0,15697241.0,9858837.0,16511717.0,4538116.0,18377856.0,51.0,71.0,81.0,100.0,60.0,56.0,31.0,56.0
6152,6217,1966819.0,2902227.0,1527220.0,10087564.0,2999733.0,1323000.0,3702027.0,2065661.0,14.0,18.0,10.0,24.0,14.0,10.0,18.0,14.0
6153,6218,2040390.0,6914372.0,2781622.0,2292003.0,1725525.0,4895651.0,1958816.0,8670809.0,17.0,35.0,14.0,11.0,15.0,50.0,28.0,48.0
6154,6219,736910.0,704519.0,449439.0,299245.0,86067.0,261115.0,506847.0,210103.0,6.0,19.0,10.0,5.0,6.0,9.0,25.0,10.0
6155,6220,1069569.0,1727022.0,1473234.0,1749070.0,2616028.0,1732153.0,1988572.0,3096880.0,14.0,19.0,18.0,28.0,36.0,21.0,24.0,31.0
6156,6221,1431111.0,3679261.0,5539328.0,4471428.0,1523355.0,8559583.0,11678317.0,685777.0,7.0,12.0,12.0,11.0,14.0,14.0,10.0,6.0
6157,6222,4714376.0,3181032.0,5285231.0,611739.0,1754119.0,3907287.0,627344.0,1263004.0,19.0,30.0,23.0,18.0,18.0,26.0,14.0,17.0
6158,6223,1574214.0,1391275.0,1329354.0,1049880.0,378348.0,2713610.0,1041120.0,1500161.0,10.0,12.0,14.0,18.0,10.0,27.0,14.0,13.0
6159,6224,5492070.0,3457358.0,5991657.0,3902273.0,2932682.0,9837599.0,1839502.0,6993216.0,34.0,29.0,45.0,35.0,19.0,16.0,16.0,30.0
6160,6225,0.0,178824.0,34686.0,472507.0,131174.0,427864.0,362308.0,143105.0,0.0,8.0,3.0,11.0,6.0,4.0,5.0,7.0
6161,6226,9161812.0,3761245.0,1991534.0,2332378.0,7262775.0,625839.0,1128907.0,3762644.0,42.0,22.0,29.0,29.0,13.0,7.0,19.0,25.0
6162,6227,2509312.0,1444511.0,1439039.0,868744.0,1315160.0,2563055.0,5375714.0,3745795.0,32.0,24.0,28.0,15.0,14.0,29.0,47.0,34.0
6163,6228,12589189.0,9105389.0,12256138.0,6428628.0,5271796.0,6358541.0,4775716.0,6930711.0,45.0,56.0,56.0,48.0,39.0,48.0,36.0,39.0
6164,6229,4163231.0,3990040.0,5343665.0,9570655.0,3202715.0,11421639.0,13744408.0,7127376.0,15.0,18.0,30.0,34.0,11.0,34.0,35.0,33.0
6165,6230,7450147.0,8700924.0,5348569.0,9347199.0,8608793.0,7888281.0,9024628.0,12427928.0,45.0,44.0,44.0,61.0,48.0,43.0,37.0,64.0
6166,6231,1320159.0,975595.0,820649.0,2296319.0,1829048.0,1692580.0,859314.0,1997733.0,10.0,9.0,14.0,19.0,12.0,18.0,15.0,21.0
6167,6232,1812274.0,966427.0,748555.0,1071015.0,723535.0,1181826.0,829985.0,763096.0,25.0,21.0,18.0,28.0,10.0,26.0,18.0,16.0
6168,6233,9831.0,12361.0,31521.0,17719.0,15676.0,20374.0,109469.0,108972.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0
6169,6234,354457.0,241916.0,277593.0,537298.0,1362104.0,1312941.0,351892.0,1868341.0,13.0,10.0,11.0,15.0,18.0,16.0,10.0,14.0
6170,6235,882009.0,11228.0,76149.0,259045.0,0.0,645914.0,226372.0,86589.0,6.0,1.0,3.0,5.0,0.0,6.0,7.0,2.0
6171,6236,7513999.0,22946874.0,6816530.0,5623308.0,3150456.0,4904117.0,7366243.0,2479210.0,44.0,83.0,47.0,41.0,11.0,32.0,30.0,33.0
6172,6237,146133.0,313868.0,47452.0,412511.0,122021.0,110237.0,13402.0,88839.0,7.0,11.0,1.0,6.0,8.0,11.0,3.0,10.0
6173,6238,5028369.0,5376016.0,4995458.0,3705521.0,7222182.0,10016551.0,10787494.0,3222568.0,41.0,41.0,39.0,43.0,36.0,45.0,44.0,30.0
6174,6239,1118771.0,1430789.0,916568.0,757535.0,1756930.0,2925656.0,1741353.0,5498570.0,6.0,23.0,16.0,11.0,8.0,25.0,13.0,34.0
6175,6240,583544.0,741970.0,540951.0,166946.0,18912.0,26691.0,226370.0,84194.0,12.0,14.0,13.0,10.0,2.0,3.0,10.0,4.0
6176,6241,850517.0,1304697.0,2895101.0,3917134.0,1924057.0,2814681.0,1512774.0,663643.0,15.0,17.0,28.0,33.0,23.0,25.0,22.0,13.0
6177,6242,8730960.0,8989511.0,9138828.0,6638181.0,10416486.0,7043978.0,8036082.0,9399535.0,44.0,46.0,24.0,28.0,43.0,49.0,29.0,26.0
6178,6243,852782.0,3015062.0,565040.0,1831541.0,5107694.0,5276613.0,3116672.0,1216633.0,11.0,34.0,7.0,31.0,39.0,42.0,23.0,11.0
6179,6244,730955.0,66337.0,89695.0,184905.0,206288.0,721706.0,261871.0,578316.0,9.0,6.0,7.0,11.0,12.0,27.0,24.0,27.0
6180,6245,230171.0,274827.0,1878340.0,1082206.0,387442.0,1211048.0,2382067.0,1031003.0,11.0,10.0,45.0,19.0,12.0,23.0,33.0,20.0
6181,6246,0.0,30594.0,0.0,0.0,2467.0,0.0,252276.0,49492.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0
6182,6247,7886081.0,6287577.0,6993341.0,4705568.0,4905120.0,5781468.0,2653824.0,6223678.0,35.0,63.0,38.0,51.0,33.0,39.0,33.0,37.0
6183,6248,41822.0,35023.0,11287.0,55941.0,11115.0,60051.0,268887.0,14657.0,4.0,1.0,1.0,4.0,1.0,3.0,13.0,2.0
6184,6249,32956.0,281214.0,0.0,1405174.0,1945092.0,784504.0,0.0,122531.0,2.0,4.0,0.0,7.0,4.0,7.0,0.0,3.0
6185,6250,228990.0,187990.0,59529.0,1508331.0,1315471.0,781565.0,472114.0,165166.0,2.0,3.0,3.0,10.0,11.0,13.0,12.0,4.0
6186,6251,3701377.0,13401436.0,7010268.0,10276932.0,7883256.0,6930075.0,4360781.0,9079167.0,22.0,80.0,40.0,58.0,36.0,44.0,40.0,63.0
6187,6252,13719008.0,10453792.0,11800462.0,20843396.0,7847127.0,5843871.0,7825196.0,14684416.0,37.0,42.0,36.0,49.0,39.0,28.0,27.0,49.0
6188,6253,74099.0,235116.0,407690.0,171691.0,339373.0,555793.0,306470.0,212097.0,7.0,22.0,19.0,13.0,27.0,30.0,18.0,8.0
6189,6254,1592103.0,3565559.0,2291557.0,1517278.0,760340.0,1434352.0,1970451.0,3150380.0,19.0,52.0,27.0,21.0,13.0,14.0,20.0,33.0
6190,6255,982903.0,487220.0,147326.0,518268.0,167370.0,407296.0,84467.0,84442.0,8.0,6.0,4.0,13.0,6.0,13.0,3.0,6.0
6191,6256,3660393.0,2320566.0,4792944.0,6500803.0,4785792.0,2838045.0,4076879.0,13927196.0,28.0,20.0,36.0,60.0,29.0,26.0,31.0,60.0
6192,6257,2849097.0,1809708.0,835969.0,529529.0,358020.0,1106548.0,946369.0,2144002.0,34.0,36.0,15.0,8.0,7.0,13.0,14.0,39.0
6193,6258,6705194.0,5880557.0,2216672.0,8906627.0,3384961.0,5190814.0,4946443.0,12931670.0,22.0,36.0,26.0,20.0,19.0,21.0,22.0,22.0
6194,6259,4712581.0,1052436.0,1830379.0,2719659.0,2798869.0,3015722.0,3341622.0,2347867.0,36.0,19.0,20.0,36.0,17.0,34.0,24.0,20.0
6195,6260,242077.0,269780.0,207434.0,0.0,136534.0,44138.0,73993.0,93258.0,5.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0
6196,6261,895835.0,1800591.0,3290003.0,4010451.0,2072896.0,2057682.0,3138101.0,2335567.0,10.0,20.0,17.0,24.0,17.0,20.0,19.0,22.0
6197,6262,25290.0,51504.0,70387.0,19244.0,82426.0,7507.0,165444.0,127324.0,5.0,1.0,5.0,2.0,6.0,2.0,3.0,3.0
6198,6263,1215593.0,1439649.0,306573.0,2773883.0,1232399.0,302507.0,233017.0,16525.0,23.0,16.0,6.0,17.0,10.0,3.0,5.0,1.0
6199,6264,11991847.0,4317854.0,5334907.0,2607964.0,1973766.0,4774074.0,3136052.0,1644156.0,48.0,42.0,36.0,17.0,16.0,34.0,27.0,15.0
6200,6265,580299.0,1347972.0,791148.0,1433596.0,904378.0,1222369.0,231575.0,1918367.0,15.0,22.0,14.0,21.0,9.0,20.0,6.0,23.0
6201,6266,10302540.0,2655563.0,5314685.0,2580783.0,5301280.0,4426460.0,2795469.0,4038966.0,16.0,15.0,15.0,11.0,22.0,25.0,18.0,28.0
