,고객번호,편_총구매액1,편_총구매액2,편_총구매액3,편_총구매액4,편_총구매액5,편_총구매액6,편_총구매액7,편_총구매액8,편_총구매횟수1,편_총구매횟수2,편_총구매횟수3,편_총구매횟수4,편_총구매횟수5,편_총구매횟수6,편_총구매횟수7,편_총구매횟수8
6137,6202,837319.0,409152.0,558091.0,339929.0,300160.0,714598.0,395305.0,304393.0,50.0,37.0,26.0,41.0,27.0,43.0,36.0,16.0
6138,6203,1190828.0,1509870.0,917670.0,1640149.0,1301802.0,1738590.0,1875814.0,1257058.0,153.0,221.0,127.0,266.0,180.0,228.0,223.0,190.0
6139,6204,1143673.0,961052.0,2341218.0,1383487.0,2235191.0,1383886.0,2015516.0,683006.0,142.0,129.0,126.0,176.0,194.0,196.0,192.0,135.0
6140,6205,647937.0,1051145.0,650689.0,521106.0,729784.0,648638.0,491329.0,699442.0,48.0,79.0,41.0,37.0,50.0,34.0,27.0,65.0
6141,6206,1081272.0,1296688.0,1620345.0,1295804.0,1543365.0,1364999.0,1414465.0,916674.0,203.0,273.0,270.0,330.0,306.0,256.0,261.0,245.0
6142,6207,614676509.0,404302288.0,238173425.0,23868290.0,103590760.0,90479962.0,114788063.0,144232807.0,360.0,123.0,95.0,109.0,114.0,235.0,104.0,125.0
6143,6208,795194.0,824530.0,550168.0,893810.0,671911.0,1372334.0,1286914.0,1434344.0,56.0,114.0,59.0,112.0,64.0,116.0,128.0,225.0
6144,6209,972942.0,981552.0,1403950.0,1029059.0,1270462.0,1545256.0,1145499.0,817942.0,263.0,274.0,294.0,289.0,294.0,373.0,276.0,230.0
6145,6210,2357452.0,2133878.0,1099440.0,850606.0,909925.0,1028862.0,885133.0,1808012.0,375.0,365.0,244.0,206.0,222.0,248.0,209.0,497.0
6146,6211,1667040.0,1726937.0,928137.0,1026401.0,1824028.0,869049.0,803806.0,816201.0,107.0,142.0,106.0,129.0,210.0,136.0,100.0,81.0
6147,6212,875690.0,947447.0,1251954.0,813159.0,1238296.0,1533016.0,1731684.0,933535.0,121.0,168.0,190.0,148.0,195.0,272.0,280.0,231.0
6148,6213,2585447.0,2622709.0,2837949.0,1463479.0,1725296.0,2645818.0,2249540.0,1446042.0,341.0,320.0,389.0,254.0,277.0,397.0,339.0,246.0
6149,6214,1170476.0,2073351.0,2311030.0,1129000.0,2217416.0,2596568.0,3541073.0,1822138.0,190.0,244.0,164.0,157.0,253.0,259.0,267.0,265.0
6150,6215,1108260.0,908438.0,1042004.0,860191.0,1250562.0,1430422.0,1492620.0,772977.0,169.0,116.0,150.0,188.0,252.0,270.0,241.0,151.0
6151,6216,162607.0,326113.0,408166.0,810569.0,3215520.0,1631391.0,4360563.0,1112439.0,13.0,28.0,28.0,64.0,164.0,163.0,142.0,180.0
6152,6217,448976.0,421883.0,560384.0,775492.0,860363.0,1378151.0,1714448.0,1036812.0,16.0,13.0,15.0,15.0,19.0,43.0,38.0,21.0
6153,6218,643865.0,757393.0,339754.0,729662.0,828827.0,623777.0,301004.0,491164.0,42.0,33.0,19.0,62.0,57.0,37.0,21.0,44.0
6154,6219,1217310.0,927695.0,1330292.0,916864.0,1094212.0,1585545.0,1505319.0,935333.0,242.0,222.0,234.0,202.0,256.0,304.0,282.0,266.0
6155,6220,324237.0,390485.0,484562.0,485716.0,810965.0,599242.0,556334.0,473228.0,17.0,32.0,29.0,35.0,58.0,40.0,35.0,37.0
6156,6221,828666.0,362817.0,1122542.0,1104909.0,663491.0,981995.0,1130167.0,482844.0,32.0,28.0,39.0,30.0,44.0,36.0,77.0,19.0
6157,6222,905672.0,1033068.0,1047818.0,747632.0,923012.0,1106177.0,877958.0,650777.0,133.0,136.0,116.0,109.0,116.0,114.0,115.0,100.0
6158,6223,1983649.0,2120002.0,1887576.0,1596577.0,1980185.0,1771673.0,1282719.0,933670.0,128.0,105.0,106.0,104.0,120.0,105.0,73.0,59.0
6159,6224,1325730.0,1862134.0,1281822.0,1276104.0,491551.0,1360006.0,777682.0,991851.0,107.0,138.0,79.0,82.0,20.0,83.0,34.0,73.0
6160,6225,639217.0,1241978.0,902269.0,914678.0,1634874.0,1390949.0,1852779.0,934137.0,135.0,186.0,153.0,216.0,288.0,198.0,289.0,208.0
6161,6226,900767.0,896346.0,1029604.0,528536.0,1183310.0,766616.0,715502.0,361911.0,90.0,91.0,84.0,65.0,122.0,61.0,87.0,63.0
6162,6227,1304923.0,1703087.0,1794355.0,1636305.0,1873851.0,2910048.0,3367518.0,1937609.0,185.0,198.0,230.0,232.0,227.0,299.0,328.0,290.0
6163,6228,2083856.0,484888.0,1011937.0,753333.0,2116257.0,788075.0,2348557.0,1041709.0,44.0,36.0,54.0,55.0,21.0,37.0,12.0,42.0
6164,6229,660072.0,334304.0,1145655.0,372072.0,545336.0,370384.0,1278552.0,438461.0,41.0,22.0,55.0,43.0,26.0,16.0,46.0,51.0
6165,6230,1158269.0,961102.0,1961628.0,826839.0,676683.0,1506997.0,922088.0,501773.0,82.0,80.0,148.0,76.0,80.0,118.0,65.0,73.0
6166,6231,588889.0,795674.0,940144.0,823361.0,587542.0,1208551.0,1372677.0,1056755.0,41.0,45.0,57.0,79.0,54.0,65.0,59.0,86.0
6167,6232,1696462.0,1879278.0,2160281.0,1694412.0,1379770.0,1383516.0,1605670.0,1053588.0,364.0,366.0,419.0,383.0,304.0,272.0,303.0,281.0
6168,6233,568179.0,448020.0,453072.0,395502.0,570267.0,644340.0,751058.0,538945.0,142.0,124.0,122.0,113.0,144.0,197.0,199.0,162.0
6169,6234,2004398.0,1540369.0,1506364.0,2028336.0,2291700.0,2012223.0,1468627.0,1223545.0,283.0,261.0,207.0,290.0,279.0,242.0,267.0,305.0
6170,6235,1153422.0,1078648.0,2356098.0,1358891.0,1262062.0,590100.0,404742.0,269775.0,220.0,228.0,240.0,254.0,226.0,95.0,53.0,54.0
6171,6236,1384395.0,1813785.0,977714.0,1039942.0,748950.0,1300951.0,309231.0,1257584.0,164.0,190.0,73.0,130.0,82.0,140.0,35.0,141.0
6172,6237,885689.0,859401.0,1031492.0,1223880.0,1390537.0,1525671.0,1806970.0,1322132.0,204.0,163.0,205.0,256.0,293.0,272.0,280.0,273.0
6173,6238,2051269.0,723398.0,3730854.0,783191.0,3369629.0,888648.0,7619658.0,857395.0,49.0,51.0,67.0,51.0,46.0,61.0,73.0,61.0
6174,6239,1060446.0,981173.0,874602.0,423678.0,566766.0,1812863.0,1295455.0,1175820.0,85.0,83.0,76.0,47.0,70.0,120.0,101.0,87.0
6175,6240,1982377.0,1620352.0,2351575.0,1437944.0,1338694.0,1412867.0,1392488.0,1086180.0,420.0,347.0,400.0,393.0,346.0,296.0,300.0,325.0
6176,6241,737572.0,479408.0,382682.0,569632.0,293638.0,618152.0,306620.0,107980.0,58.0,50.0,35.0,37.0,44.0,27.0,52.0,25.0
6177,6242,295835.0,366013.0,308008.0,317734.0,332827.0,369915.0,202191.0,175046.0,24.0,22.0,31.0,31.0,24.0,29.0,18.0,21.0
6178,6243,860612.0,1479876.0,989514.0,673453.0,1069348.0,1097856.0,726265.0,650180.0,147.0,185.0,108.0,111.0,132.0,125.0,112.0,134.0
6179,6244,340253.0,586573.0,541736.0,658845.0,814911.0,1138579.0,1091821.0,564723.0,63.0,110.0,98.0,108.0,121.0,165.0,183.0,100.0
6180,6245,314167.0,945398.0,1229064.0,671176.0,919183.0,757093.0,628087.0,874794.0,50.0,142.0,136.0,129.0,140.0,114.0,96.0,146.0
6181,6246,778042.0,1064300.0,1119223.0,888325.0,663047.0,895799.0,749604.0,700995.0,244.0,278.0,280.0,261.0,203.0,243.0,230.0,252.0
6182,6247,487361.0,713459.0,1081725.0,770200.0,1556203.0,1149285.0,451683.0,666551.0,60.0,61.0,70.0,64.0,119.0,96.0,42.0,80.0
6183,6248,409281.0,739532.0,665345.0,532535.0,389814.0,604146.0,1377428.0,773024.0,163.0,223.0,241.0,191.0,143.0,181.0,354.0,241.0
6184,6249,1036510.0,1072922.0,1080180.0,842144.0,814538.0,1006895.0,1254171.0,953784.0,387.0,347.0,317.0,332.0,303.0,360.0,399.0,393.0
6185,6250,736676.0,1724073.0,1140438.0,1790511.0,2821987.0,2678723.0,2383709.0,924821.0,122.0,318.0,237.0,374.0,505.0,439.0,403.0,219.0
6186,6251,191202.0,473239.0,440905.0,423397.0,442580.0,313399.0,293928.0,169146.0,2.0,69.0,45.0,52.0,43.0,44.0,42.0,13.0
6187,6252,1978414.0,1071874.0,1282508.0,598068.0,2156376.0,1109238.0,1268941.0,853650.0,211.0,122.0,115.0,81.0,123.0,130.0,117.0,97.0
6188,6253,530403.0,643402.0,1131879.0,664261.0,679799.0,714590.0,776233.0,424510.0,121.0,136.0,187.0,161.0,149.0,165.0,133.0,123.0
6189,6254,882956.0,1559208.0,1158288.0,735057.0,730300.0,1355572.0,895357.0,524300.0,56.0,103.0,89.0,98.0,84.0,156.0,101.0,74.0
6190,6255,1428431.0,666597.0,1120279.0,542026.0,1086210.0,1063815.0,944748.0,1047013.0,117.0,123.0,121.0,98.0,178.0,188.0,149.0,222.0
6191,6256,570021.0,263619.0,840588.0,785365.0,593404.0,782466.0,1797191.0,1516339.0,50.0,32.0,35.0,41.0,47.0,54.0,65.0,76.0
6192,6257,2380827.0,1325642.0,1041974.0,323019.0,552484.0,698918.0,748539.0,900190.0,90.0,88.0,55.0,22.0,27.0,52.0,95.0,141.0
6193,6258,2678440.0,3309171.0,2782710.0,2106687.0,1896510.0,1830876.0,2174862.0,1518374.0,238.0,277.0,243.0,214.0,188.0,166.0,183.0,176.0
6194,6259,2913071.0,737595.0,411838.0,705260.0,802683.0,264567.0,354064.0,122114.0,32.0,49.0,33.0,42.0,18.0,13.0,28.0,17.0
6195,6260,1213844.0,828546.0,1089454.0,724736.0,1333678.0,1474233.0,1219497.0,906893.0,253.0,194.0,210.0,179.0,156.0,190.0,148.0,163.0
6196,6261,701837.0,1096401.0,1368648.0,924778.0,785928.0,1225102.0,721109.0,749679.0,88.0,137.0,88.0,111.0,84.0,109.0,81.0,92.0
6197,6262,634112.0,766749.0,666541.0,622964.0,724316.0,680916.0,927270.0,323570.0,215.0,241.0,184.0,194.0,194.0,186.0,236.0,122.0
6198,6263,1524676.0,1397544.0,1923971.0,1084857.0,706020.0,451036.0,406535.0,149715.0,236.0,186.0,215.0,168.0,111.0,9.0,20.0,7.0
6199,6264,1753890.0,1696841.0,2874934.0,1049553.0,1700639.0,1648510.0,3564977.0,976466.0,23.0,44.0,70.0,52.0,21.0,58.0,151.0,57.0
6200,6265,617071.0,666385.0,585445.0,312913.0,507650.0,540407.0,360563.0,469681.0,77.0,61.0,61.0,47.0,26.0,47.0,23.0,45.0
6201,6266,351213.0,715828.0,1155621.0,366327.0,558941.0,1979736.0,1166862.0,916459.0,61.0,141.0,134.0,65.0,83.0,135.0,114.0,161.0
6202,6267,991924.0,725220.0,1815573.0,1138066.0,1887022.0,1152346.0,3501863.0,496792.0,63.0,53.0,131.0,104.0,43.0,88.0,56.0,35.0
6203,6268,32839.0,397364.0,728522.0,526958.0,782251.0,571219.0,323226.0,492006.0,6.0,73.0,118.0,132.0,150.0,116.0,75.0,88.0
6204,6269,681701.0,673230.0,785680.0,590409.0,346563.0,917046.0,412663.0,398786.0,72.0,77.0,72.0,76.0,42.0,110.0,53.0,63.0
6205,6270,1808474.0,2157243.0,2580771.0,1954965.0,2458715.0,1858695.0,1788326.0,758599.0,298.0,281.0,261.0,301.0,318.0,239.0,280.0,115.0
6206,6271,1153888.0,1306719.0,1465559.0,699723.0,1519007.0,1486953.0,1682201.0,791683.0,216.0,249.0,242.0,169.0,257.0,268.0,243.0,183.0
6207,6272,585545.0,319554.0,374295.0,160212.0,308444.0,496626.0,744105.0,469490.0,144.0,118.0,89.0,76.0,103.0,133.0,186.0,180.0
6208,6273,831138.0,1107595.0,874026.0,885710.0,923662.0,1302658.0,1139544.0,696972.0,170.0,156.0,134.0,177.0,167.0,241.0,199.0,146.0
6209,6274,1433869.0,1725596.0,1082820.0,787697.0,812831.0,1081639.0,1139572.0,695932.0,220.0,208.0,136.0,165.0,134.0,174.0,142.0,95.0
6210,6275,2187144.0,1814477.0,2021784.0,1129114.0,1091865.0,1153216.0,1257689.0,834346.0,328.0,319.0,227.0,227.0,219.0,222.0,259.0,184.0
6211,6276,186174.0,143500.0,335022.0,377853.0,899251.0,800156.0,848998.0,483275.0,20.0,12.0,42.0,25.0,44.0,53.0,39.0,45.0
6212,6277,1047063.0,1326215.0,1272434.0,1119617.0,1097191.0,1102445.0,1020407.0,610991.0,139.0,168.0,166.0,147.0,166.0,126.0,137.0,100.0
6213,6278,1038770.0,1116244.0,4257945.0,885762.0,2278472.0,505975.0,1735035.0,3349093.0,95.0,79.0,89.0,62.0,78.0,52.0,38.0,57.0
6214,6279,904888.0,318245.0,713073.0,945301.0,995784.0,863011.0,554822.0,287770.0,54.0,15.0,70.0,146.0,140.0,104.0,88.0,44.0
6215,6280,598383.0,1096245.0,679556.0,717178.0,304460.0,950211.0,1046843.0,351500.0,54.0,65.0,58.0,77.0,31.0,48.0,74.0,44.0
6216,6281,1593502.0,1560879.0,1112467.0,1139528.0,1468938.0,1325633.0,1845751.0,1255100.0,290.0,330.0,220.0,273.0,316.0,258.0,283.0,279.0
6217,6282,1280926.0,829586.0,1012411.0,576453.0,1354532.0,494756.0,783917.0,213600.0,51.0,48.0,30.0,45.0,37.0,42.0,62.0,19.0
6218,6283,564107.0,254412.0,399182.0,345989.0,505405.0,602414.0,1238077.0,778631.0,103.0,47.0,40.0,70.0,100.0,66.0,107.0,130.0
6219,6284,959075.0,1348348.0,1584345.0,1647826.0,1991766.0,2223730.0,2514438.0,1603938.0,319.0,323.0,429.0,424.0,440.0,516.0,490.0,456.0
6220,6285,2179222.0,1902854.0,3427510.0,1622695.0,2186943.0,2641615.0,2380239.0,1887454.0,140.0,101.0,128.0,98.0,115.0,155.0,155.0,181.0
6221,6286,821108.0,1338502.0,1208603.0,999221.0,1006697.0,1313604.0,1301703.0,949279.0,264.0,384.0,370.0,371.0,349.0,400.0,391.0,331.0
6222,6287,143476.0,85157.0,370012.0,362768.0,299566.0,180066.0,357846.0,236221.0,9.0,9.0,6.0,12.0,14.0,7.0,18.0,7.0
6223,6288,1448387.0,1653852.0,1420060.0,1514519.0,1532938.0,2091358.0,1795338.0,1218205.0,110.0,107.0,91.0,148.0,162.0,190.0,137.0,139.0
6224,6289,1588208.0,722019.0,1175180.0,438129.0,359490.0,1010606.0,924185.0,1062118.0,112.0,70.0,66.0,43.0,43.0,59.0,92.0,112.0
6225,6290,364040.0,790671.0,627881.0,479025.0,782498.0,557067.0,1158027.0,614353.0,38.0,49.0,58.0,71.0,84.0,95.0,132.0,101.0
6226,6291,4804007.0,725502.0,2724734.0,150933.0,4578553.0,45618.0,6216576.0,521121.0,71.0,95.0,38.0,13.0,21.0,6.0,32.0,24.0
6227,6292,983332.0,1177535.0,1127660.0,931456.0,789283.0,659090.0,1598365.0,672756.0,162.0,198.0,170.0,164.0,138.0,112.0,208.0,125.0
6228,6293,851148.0,872918.0,1170650.0,1077905.0,1043937.0,1679364.0,2283802.0,676266.0,76.0,80.0,76.0,104.0,73.0,109.0,134.0,83.0
6229,6294,1165873.0,1493451.0,1199626.0,766096.0,1058683.0,463193.0,746810.0,523000.0,238.0,369.0,254.0,183.0,233.0,110.0,173.0,126.0
6230,6295,1328888.0,1591656.0,1395403.0,1040705.0,1150699.0,2166274.0,2492957.0,1857055.0,251.0,353.0,304.0,279.0,263.0,478.0,503.0,531.0
6231,6296,3131742.0,3339678.0,3081354.0,1709012.0,1886838.0,1966464.0,3026324.0,2338162.0,477.0,547.0,449.0,289.0,297.0,246.0,373.0,388.0
6232,6297,704440.0,767652.0,723373.0,1141353.0,1242259.0,1601652.0,549912.0,958410.0,74.0,61.0,45.0,95.0,111.0,117.0,37.0,89.0
6233,6298,770099.0,847740.0,1015009.0,1026595.0,1572193.0,2522894.0,4188101.0,2249700.0,68.0,75.0,131.0,152.0,200.0,287.0,351.0,293.0
6234,6299,839537.0,220924.0,401455.0,956256.0,422777.0,955240.0,438597.0,182599.0,13.0,19.0,31.0,62.0,14.0,15.0,11.0,4.0
6235,6300,842573.0,1253364.0,1433422.0,1321741.0,1147824.0,1218382.0,1271816.0,969920.0,211.0,299.0,281.0,262.0,273.0,278.0,258.0,319.0
6236,6301,1843966.0,687855.0,799836.0,535011.0,723667.0,7155743.0,1260504.0,628052.0,75.0,78.0,71.0,85.0,98.0,146.0,125.0,87.0
6237,6302,410977.0,435099.0,501407.0,564434.0,606833.0,568928.0,365910.0,477063.0,55.0,61.0,58.0,75.0,76.0,55.0,37.0,68.0
6238,6303,1725183.0,1324042.0,2164339.0,1479034.0,878664.0,2538493.0,1084669.0,681082.0,112.0,91.0,152.0,124.0,83.0,182.0,82.0,65.0
6239,6304,790473.0,1192809.0,2195315.0,2101619.0,1596382.0,1393876.0,1384956.0,896434.0,108.0,121.0,229.0,244.0,145.0,156.0,159.0,130.0
6240,6305,922715.0,770379.0,806529.0,827835.0,1164512.0,1063135.0,697201.0,772499.0,166.0,161.0,181.0,196.0,236.0,257.0,137.0,206.0
6241,6306,1095520.0,1118260.0,1187171.0,870230.0,1205329.0,1171155.0,1318206.0,866480.0,263.0,241.0,250.0,217.0,258.0,228.0,258.0,217.0
6242,6307,705079.0,578204.0,390409.0,646454.0,604546.0,1031965.0,602023.0,688925.0,107.0,89.0,74.0,103.0,107.0,159.0,94.0,90.0
6243,6308,1763044.0,1357221.0,2907100.0,984670.0,4256379.0,1820606.0,5605456.0,1313484.0,113.0,129.0,112.0,40.0,42.0,72.0,102.0,76.0
6244,6309,1092302.0,901698.0,657415.0,717424.0,398008.0,620852.0,698926.0,748446.0,135.0,96.0,67.0,68.0,44.0,61.0,61.0,87.0
6245,6310,640170.0,753180.0,758068.0,750493.0,1154279.0,1202932.0,630203.0,797397.0,64.0,53.0,51.0,57.0,82.0,106.0,72.0,69.0
6246,6311,1549601.0,2413816.0,2516783.0,1552926.0,661815.0,996113.0,795975.0,678794.0,174.0,321.0,193.0,163.0,116.0,172.0,129.0,144.0
6247,6312,911202.0,1059907.0,980487.0,1230031.0,860038.0,805094.0,763084.0,737768.0,105.0,126.0,121.0,140.0,109.0,94.0,74.0,113.0
6248,6313,1584589.0,1622331.0,1310401.0,1229614.0,1258384.0,1633686.0,1599576.0,1431126.0,320.0,358.0,294.0,286.0,292.0,351.0,326.0,324.0
6249,6314,1982443.0,1759248.0,2307390.0,1565745.0,2087952.0,1912039.0,2150150.0,1438235.0,313.0,281.0,296.0,277.0,375.0,321.0,279.0,269.0
6250,6315,6145771.0,6706767.0,2600672.0,1837177.0,1097392.0,4885288.0,1322763.0,576566.0,87.0,46.0,35.0,18.0,28.0,87.0,54.0,45.0
6251,6316,1518663.0,685574.0,698074.0,1066241.0,1988795.0,1475873.0,477270.0,606782.0,96.0,56.0,39.0,58.0,86.0,68.0,36.0,61.0
6252,6317,445680.0,168625.0,143372.0,239623.0,407830.0,959572.0,1121596.0,422472.0,13.0,10.0,13.0,13.0,24.0,39.0,52.0,36.0
6253,6318,837144.0,1733280.0,1400371.0,744342.0,503033.0,157186.0,342575.0,115085.0,149.0,266.0,188.0,124.0,67.0,22.0,34.0,20.0
6254,6319,1984636.0,2333747.0,2154364.0,1677710.0,1553422.0,2180317.0,2814343.0,1209459.0,391.0,386.0,332.0,336.0,310.0,388.0,398.0,249.0
6255,6320,2559716.0,1185118.0,1349638.0,978998.0,1123651.0,1307612.0,1617611.0,854436.0,368.0,230.0,135.0,160.0,112.0,161.0,191.0,183.0
6256,6321,1122906.0,1592193.0,8436992.0,1225544.0,2127447.0,1322397.0,2715852.0,842022.0,125.0,156.0,199.0,207.0,226.0,148.0,230.0,127.0
6257,6322,1003565.0,889985.0,884937.0,643696.0,652423.0,701480.0,852345.0,1121960.0,185.0,210.0,235.0,229.0,167.0,206.0,240.0,311.0
6258,6323,480499.0,394852.0,227995.0,556401.0,868331.0,207144.0,243823.0,1139367.0,45.0,44.0,16.0,34.0,33.0,15.0,26.0,26.0
6259,6324,2658304.0,1579581.0,1180073.0,1103117.0,3178560.0,1628195.0,2554906.0,1086317.0,274.0,340.0,265.0,305.0,265.0,376.0,311.0,259.0
6260,6325,733275.0,2071528.0,618865.0,880171.0,831067.0,1092665.0,755236.0,695442.0,91.0,126.0,83.0,90.0,91.0,103.0,72.0,96.0
6261,6326,1021020.0,1422885.0,974106.0,949376.0,1156006.0,677521.0,1852376.0,1027210.0,161.0,198.0,100.0,160.0,178.0,92.0,206.0,117.0
6262,6327,1149198.0,1755565.0,1803502.0,1929341.0,1697765.0,2068184.0,2019867.0,1608385.0,287.0,381.0,324.0,488.0,361.0,419.0,345.0,393.0
6263,6328,1448258.0,1834746.0,2948270.0,1927797.0,1903571.0,2051943.0,1805936.0,1078471.0,248.0,236.0,250.0,233.0,258.0,242.0,234.0,199.0
6264,6329,382337.0,317377.0,404745.0,512947.0,579086.0,418169.0,215918.0,329263.0,51.0,46.0,48.0,65.0,83.0,65.0,39.0,62.0
6265,6330,2535210.0,559264.0,5030358.0,4322262.0,8703736.0,6222822.0,286850.0,9551321.0,23.0,6.0,11.0,18.0,68.0,28.0,1.0,71.0
6266,6331,86372.0,497910.0,1234635.0,823619.0,1044031.0,1011834.0,932457.0,646235.0,11.0,51.0,102.0,95.0,93.0,89.0,97.0,85.0
6267,6332,1396707.0,1369768.0,1595156.0,1329983.0,1344075.0,1630036.0,1623705.0,1011253.0,358.0,323.0,321.0,321.0,308.0,361.0,343.0,316.0
6268,6333,1028609.0,494325.0,1592624.0,681586.0,546181.0,2338825.0,749226.0,708697.0,93.0,55.0,58.0,90.0,69.0,94.0,66.0,48.0
6269,6334,1503327.0,697171.0,1092435.0,559911.0,1043668.0,719033.0,635843.0,531076.0,102.0,87.0,83.0,83.0,91.0,85.0,70.0,97.0
6270,6335,7318782.0,2073482.0,6216107.0,3165211.0,2623468.0,2157633.0,1334694.0,3950491.0,73.0,66.0,71.0,77.0,134.0,99.0,79.0,131.0
6271,6336,1250117.0,1564029.0,1625732.0,1039354.0,1878105.0,922424.0,1159035.0,906964.0,212.0,219.0,212.0,170.0,223.0,141.0,176.0,134.0
6272,6337,1415643.0,1420616.0,1407867.0,906979.0,920651.0,1298538.0,1529761.0,987156.0,269.0,264.0,246.0,206.0,176.0,241.0,247.0,260.0
6273,6339,310971.0,579434.0,770578.0,392953.0,509861.0,532283.0,790553.0,142515.0,107.0,256.0,343.0,221.0,174.0,208.0,247.0,94.0
6274,6340,1937945.0,1912979.0,2569636.0,1715110.0,2027451.0,852583.0,975101.0,99496.0,233.0,235.0,303.0,301.0,241.0,90.0,27.0,23.0
6275,6341,27554.0,168195.0,52965.0,303288.0,127058.0,445182.0,481224.0,463067.0,1.0,17.0,6.0,27.0,18.0,28.0,43.0,42.0
6276,6342,957654.0,832203.0,632359.0,700610.0,795288.0,849484.0,651116.0,436982.0,217.0,197.0,132.0,190.0,197.0,164.0,167.0,132.0
6277,6343,155972.0,239340.0,137725.0,206930.0,319547.0,274012.0,580131.0,251308.0,23.0,26.0,21.0,34.0,34.0,30.0,46.0,44.0
6278,6344,1435970.0,693274.0,1193304.0,878991.0,729068.0,1356034.0,1924325.0,745385.0,168.0,102.0,148.0,133.0,116.0,148.0,245.0,164.0
6279,6346,1196946.0,1129386.0,940447.0,1154239.0,1015666.0,1185088.0,1402038.0,1069490.0,161.0,147.0,134.0,212.0,166.0,195.0,168.0,204.0
6280,6347,1019407.0,460160.0,766350.0,505389.0,847075.0,999394.0,907532.0,695956.0,89.0,48.0,98.0,49.0,110.0,74.0,76.0,59.0
6281,6348,1011322.0,1387390.0,1118543.0,830769.0,1060294.0,1472147.0,1705564.0,761766.0,202.0,249.0,199.0,179.0,216.0,271.0,280.0,179.0
6282,6349,750866.0,885962.0,639086.0,629183.0,632311.0,817917.0,1102205.0,576246.0,84.0,84.0,79.0,119.0,101.0,124.0,106.0,112.0
6283,6350,1571612.0,1734074.0,2940932.0,1826931.0,2163129.0,1727754.0,2939823.0,1381347.0,334.0,315.0,435.0,371.0,374.0,303.0,362.0,423.0
6284,6351,637756.0,794464.0,953273.0,1172671.0,879978.0,859788.0,1284654.0,902042.0,201.0,231.0,253.0,297.0,237.0,233.0,292.0,274.0
6285,6352,1018957.0,856869.0,287425.0,1578862.0,1512060.0,614592.0,241014.0,317075.0,112.0,82.0,46.0,156.0,133.0,64.0,37.0,61.0
6286,6353,26652.0,913868.0,832633.0,928485.0,287475.0,1033226.0,876352.0,410394.0,10.0,106.0,102.0,120.0,50.0,136.0,120.0,79.0
6287,6354,548552.0,1013661.0,614627.0,674515.0,652942.0,640160.0,771593.0,412089.0,93.0,175.0,95.0,126.0,93.0,90.0,101.0,54.0
6288,6355,1532581.0,1561069.0,1889072.0,1433845.0,1431332.0,1475983.0,1241602.0,1242542.0,317.0,291.0,319.0,304.0,249.0,222.0,207.0,227.0
6289,6356,890335.0,925083.0,2660368.0,549943.0,2910198.0,1441576.0,3576730.0,991075.0,77.0,86.0,57.0,61.0,75.0,124.0,133.0,120.0
6290,6357,1294031.0,1097415.0,830413.0,636254.0,776392.0,1480430.0,1033338.0,1046763.0,247.0,248.0,179.0,156.0,152.0,318.0,173.0,259.0
6291,6358,452678.0,1181021.0,646749.0,807103.0,585311.0,753426.0,774299.0,1213810.0,38.0,116.0,56.0,79.0,62.0,83.0,84.0,148.0
6292,6359,525556.0,1087347.0,810831.0,1089269.0,1147685.0,1117726.0,1125616.0,635616.0,99.0,167.0,118.0,215.0,204.0,180.0,172.0,128.0
6293,6360,1026563.0,190235.0,298432.0,826345.0,1121133.0,1934141.0,638975.0,1266940.0,33.0,31.0,46.0,63.0,67.0,87.0,30.0,191.0
6294,6361,1136498.0,1018818.0,832863.0,583910.0,730344.0,1226617.0,1029521.0,591105.0,345.0,291.0,191.0,213.0,206.0,332.0,280.0,239.0
6295,6362,388746.0,815255.0,3758414.0,732470.0,700305.0,760944.0,935790.0,413283.0,58.0,53.0,68.0,75.0,42.0,73.0,67.0,43.0
6296,6363,898480.0,1451595.0,1251004.0,856947.0,849870.0,1160557.0,1148338.0,764872.0,231.0,352.0,281.0,240.0,245.0,291.0,272.0,255.0
6297,6364,2143085.0,1771064.0,2451889.0,1540091.0,2375021.0,2040919.0,2449690.0,930475.0,292.0,320.0,340.0,319.0,335.0,356.0,108.0,151.0
6298,6365,902714.0,1263642.0,1882160.0,1822137.0,1766948.0,1940432.0,6512340.0,1277029.0,43.0,85.0,102.0,132.0,101.0,144.0,86.0,58.0
6299,6366,2633554.0,3122645.0,2980306.0,1960813.0,3247001.0,2679662.0,2761607.0,1401451.0,302.0,268.0,363.0,345.0,346.0,363.0,452.0,231.0
6300,6367,754147.0,893414.0,868339.0,931531.0,825094.0,264679.0,567808.0,237476.0,116.0,135.0,121.0,149.0,121.0,56.0,98.0,67.0
6301,6368,103363.0,261066.0,386927.0,90039.0,744852.0,791080.0,623721.0,369423.0,9.0,24.0,24.0,10.0,87.0,91.0,84.0,71.0
6302,6369,1338216.0,1384151.0,1873395.0,1140559.0,965387.0,1223975.0,1632862.0,1052803.0,287.0,309.0,361.0,288.0,224.0,275.0,285.0,276.0
6303,6370,307038.0,385854.0,440701.0,376862.0,537680.0,623793.0,544314.0,574172.0,42.0,53.0,61.0,70.0,87.0,98.0,95.0,94.0
6304,6371,1548652.0,1552860.0,1450872.0,1671614.0,1639042.0,1768557.0,1852232.0,1388451.0,262.0,292.0,248.0,313.0,284.0,300.0,294.0,287.0
