,고객번호,기_총구매액1,기_총구매액2,기_총구매액3,기_총구매액4,기_총구매액5,기_총구매액6,기_총구매액7,기타_증감율,기타_변동율,기_(증감*0.8)+(변동*0.2)
3535,3572,2,0,3,3,2,2,2,0,6,1.2
3536,3573,0,0,0,0,0,0,0,0,0,0
3537,3574,3,4,3,0,2,2,0,-3,9,-0.6
3538,3575,3,3,4,3,4,4,4,1,3,1.4
3539,3576,3,4,4,4,4,4,3,0,2,0.4
3540,3577,2,2,0,2,2,3,3,1,5,1.8
3541,3578,4,2,2,4,2,4,0,-4,12,-0.8
3542,3579,0,0,2,1,4,3,4,4,8,4.8
3543,3580,3,3,3,4,2,2,3,0,4,0.8
3544,3581,1,4,2,2,2,0,1,0,8,1.6
3545,3582,3,0,2,4,4,3,4,1,9,2.6
3546,3583,3,2,2,1,2,3,0,-3,7,-1
3547,3584,0,0,3,4,3,1,2,2,8,3.2
3548,3585,2,4,0,1,2,2,2,0,8,1.6
3549,3586,3,2,2,2,2,3,3,0,2,0.4
3550,3587,2,3,2,3,2,3,3,1,5,1.8
3551,3588,0,1,0,2,1,3,3,3,7,3.8
3552,3589,4,4,3,4,2,3,2,-2,6,-0.4
3553,3590,4,0,2,3,3,3,3,-1,7,0.6
3554,3591,2,4,4,4,4,4,4,2,2,2
3555,3592,2,2,3,2,3,4,3,1,5,1.8
3556,3593,4,4,2,3,2,4,4,0,6,1.2
3557,3594,4,4,4,4,4,4,4,0,0,0
3558,3595,3,3,4,3,4,2,2,-1,5,0.2
3559,3596,2,0,0,0,3,0,0,-2,8,0
3560,3597,4,2,3,3,4,4,4,0,4,0.8
3561,3598,0,0,0,0,0,0,0,0,0,0
3562,3599,2,2,1,4,3,3,2,0,6,1.2
3563,3600,2,2,0,0,3,2,3,1,7,2.2
3564,3601,2,3,2,3,3,0,2,0,8,1.6
3565,3602,0,0,0,0,0,1,0,0,2,0.4
3566,3603,4,2,0,2,0,0,0,-4,8,-1.6
3567,3604,2,2,0,0,1,1,1,-1,3,-0.2
3568,3605,2,1,1,1,3,4,0,-2,8,0
3569,3606,0,0,0,3,3,0,0,0,6,1.2
3570,3607,3,2,3,3,2,3,3,0,4,0.8
3571,3608,0,0,0,0,3,1,1,1,5,1.8
3572,3609,1,2,3,3,0,4,3,2,10,3.6
3573,3610,4,2,3,4,4,4,3,-1,5,0.2
3574,3611,0,0,2,2,2,2,1,1,3,1.4
3575,3612,0,1,1,0,2,3,0,0,8,1.6
3576,3613,0,2,0,2,3,2,4,4,10,5.2
3577,3614,4,4,4,4,4,4,4,0,0,0
3578,3615,0,0,0,0,0,0,0,0,0,0
3579,3616,4,3,0,4,4,2,3,-1,11,1.4
3580,3617,1,0,0,3,0,3,2,1,11,3
3581,3618,0,0,0,0,0,3,0,0,6,1.2
3582,3619,3,2,4,4,4,4,4,1,3,1.4
3583,3620,2,2,0,0,0,4,0,-2,10,0.4
3584,3621,2,3,4,3,3,4,4,2,4,2.4
3585,3622,0,0,0,0,0,0,0,0,0,0
3586,3623,2,2,2,3,4,4,3,1,3,1.4
3587,3624,3,3,3,3,3,3,4,1,1,1
3588,3625,3,3,2,4,4,2,4,1,7,2.2
3589,3626,0,0,2,3,4,2,2,2,6,2.8
3590,3627,0,0,0,3,4,2,3,3,7,3.8
3591,3628,2,2,0,0,0,0,0,-2,2,-1.2
3592,3629,2,3,4,3,2,2,3,1,5,1.8
3593,3630,1,3,4,3,3,4,4,3,5,3.4
3594,3631,3,4,4,4,4,4,4,1,1,1
3595,3632,3,1,4,4,4,3,2,-1,7,0.6
3596,3633,3,0,2,2,3,3,2,-1,7,0.6
3597,3634,2,2,0,2,4,3,3,1,7,2.2
3598,3635,2,2,2,2,3,4,4,2,2,2
3599,3636,4,4,4,4,4,4,4,0,0,0
3600,3637,4,4,4,4,3,3,4,0,2,0.4
3601,3638,0,0,0,2,2,1,2,2,4,2.4
3602,3639,3,0,2,0,0,3,4,1,11,3
3603,3640,0,0,0,0,0,2,2,2,2,2
3604,3641,4,4,4,4,4,4,4,0,0,0
3605,3642,0,0,0,0,2,0,2,2,6,2.8
3606,3643,0,0,0,0,0,0,0,0,0,0
3607,3644,2,3,4,4,4,4,4,2,2,2
3608,3645,4,3,3,3,2,4,4,0,4,0.8
3609,3646,0,3,4,2,2,3,3,3,7,3.8
3610,3647,2,3,0,4,3,1,4,2,14,4.4
3611,3648,2,3,3,4,4,3,3,1,3,1.4
3612,3649,0,2,3,2,3,2,4,4,8,4.8
3613,3650,0,0,4,2,3,3,0,0,10,2
3614,3651,1,0,0,4,1,4,4,3,11,4.6
3615,3652,2,2,0,2,1,4,2,0,10,2
3616,3653,3,3,1,2,3,3,3,0,4,0.8
3617,3654,3,4,3,3,3,3,3,0,2,0.4
3618,3655,4,4,4,4,4,4,4,0,0,0
3619,3656,1,4,4,3,2,1,3,2,8,3.2
3620,3657,3,3,4,4,3,3,4,1,3,1.4
3621,3658,3,4,3,4,4,4,1,-2,6,-0.4
3622,3659,3,4,2,1,2,2,3,0,6,1.2
3623,3660,0,0,0,0,0,1,0,0,2,0.4
3624,3661,3,3,0,3,4,3,4,1,9,2.6
3625,3662,4,3,3,3,2,2,2,-2,2,-1.2
3626,3663,0,0,2,3,3,4,3,3,5,3.4
3627,3664,4,2,4,3,2,4,4,0,8,1.6
3628,3665,3,4,3,3,3,4,3,0,4,0.8
3629,3666,2,2,0,3,3,3,4,2,6,2.8
3630,3667,3,3,4,4,2,3,4,1,5,1.8
3631,3668,2,3,1,3,2,0,4,2,12,4
3632,3669,0,0,2,0,2,1,3,3,9,4.2
3633,3670,2,0,2,0,2,2,2,0,8,1.6
3634,3671,0,0,0,0,0,0,0,0,0,0
3635,3672,3,3,1,2,2,3,3,0,4,0.8
3636,3673,1,3,0,2,3,0,4,3,15,5.4
3637,3674,4,4,4,3,3,3,2,-2,2,-1.2
3638,3675,1,0,0,0,0,0,0,-1,1,-0.6
3639,3676,4,4,4,4,4,4,4,0,0,0
3640,3677,3,3,4,3,2,3,3,0,4,0.8
3641,3678,0,3,2,2,2,3,3,3,5,3.4
3642,3679,3,3,3,2,3,3,0,-3,5,-1.4
3643,3680,0,0,0,0,4,2,0,0,8,1.6
3644,3681,1,2,3,2,0,4,0,-1,13,1.8
3645,3682,3,3,4,4,4,4,4,1,1,1
3646,3683,4,4,4,4,4,4,4,0,0,0
3647,3684,2,0,0,0,0,0,4,2,6,2.8
3648,3685,1,2,2,2,0,0,0,-1,3,-0.2
3649,3686,3,3,4,3,3,3,4,1,3,1.4
3650,3687,0,0,0,3,2,3,2,2,6,2.8
3651,3688,3,2,2,3,2,0,3,0,8,1.6
3652,3689,3,0,3,1,3,2,2,-1,11,1.4
3653,3690,4,4,3,4,3,3,4,0,4,0.8
3654,3691,0,0,3,2,2,2,0,0,6,1.2
3655,3692,0,0,0,2,2,3,3,3,3,3
3656,3693,4,4,3,3,3,4,4,0,2,0.4
3657,3694,0,3,0,3,2,2,3,3,11,4.6
3658,3695,3,3,3,3,3,2,3,0,2,0.4
3659,3696,0,0,0,0,1,1,2,2,2,2
3660,3697,2,3,2,0,0,3,3,1,7,2.2
3661,3698,3,4,3,4,2,4,4,1,7,2.2
3662,3699,4,4,4,4,4,4,4,0,0,0
3663,3700,3,4,3,3,2,3,2,-1,5,0.2
3664,3701,0,0,0,0,0,0,2,2,2,2
3665,3702,2,3,4,4,3,4,4,2,4,2.4
3666,3703,2,0,0,4,3,3,3,1,7,2.2
3667,3704,4,3,3,2,4,4,4,0,4,0.8
3668,3706,3,2,3,3,3,2,3,0,4,0.8
3669,3707,4,2,0,2,0,2,1,-3,11,-0.2
3670,3708,0,2,0,2,3,4,3,3,9,4.2
3671,3709,4,0,0,4,0,0,0,-4,12,-0.8
3672,3710,4,4,4,4,4,4,3,-1,1,-0.6
3673,3711,4,4,4,4,2,4,4,0,4,0.8
3674,3712,0,1,2,1,3,3,4,4,6,4.4
3675,3713,2,1,2,2,3,2,3,1,5,1.8
3676,3714,4,4,4,4,4,3,4,0,2,0.4
3677,3715,0,4,0,2,1,2,3,3,13,5
3678,3716,0,4,4,0,1,0,0,0,10,2
3679,3717,2,0,3,0,2,2,2,0,10,2
3680,3718,0,0,0,0,0,4,0,0,8,1.6
3681,3719,3,4,3,2,4,3,2,-1,7,0.6
3682,3720,0,2,2,2,4,2,3,3,7,3.8
3683,3721,3,3,4,3,3,2,2,-1,3,-0.2
3684,3722,0,0,0,2,4,0,2,2,10,3.6
3685,3723,2,3,3,3,2,3,3,1,3,1.4
3686,3724,2,2,0,0,2,2,2,0,4,0.8
3687,3725,2,2,3,3,3,4,2,0,4,0.8
3688,3726,4,4,4,4,4,4,4,0,0,0
3689,3727,0,0,4,1,0,0,4,4,12,5.6
3690,3728,4,1,3,3,2,3,2,-2,8,0
3691,3729,2,3,3,3,3,3,3,1,1,1
3692,3730,0,2,2,2,2,2,0,0,4,0.8
3693,3731,3,4,2,1,2,3,2,-1,7,0.6
3694,3732,0,2,2,2,2,2,2,2,2,2
3695,3733,0,0,3,0,2,3,1,1,11,3
3696,3734,0,0,0,2,2,2,2,2,2,2
3697,3735,4,2,1,4,3,3,3,-1,7,0.6
3698,3736,1,2,0,2,3,1,2,1,9,2.6
3699,3737,4,4,3,3,4,4,4,0,2,0.4
3700,3738,2,2,0,3,0,2,2,0,10,2
3701,3739,2,4,4,4,4,4,4,2,2,2
3702,3740,3,4,3,2,2,2,4,1,5,1.8
3703,3741,0,1,2,0,2,0,3,3,11,4.6
3704,3742,4,3,0,4,4,3,4,0,10,2
3705,3743,3,2,3,3,2,2,4,1,5,1.8
3706,3744,3,3,3,4,4,4,3,0,2,0.4
3707,3745,3,3,3,3,3,4,3,0,2,0.4
3708,3746,0,0,2,0,0,0,0,0,4,0.8
3709,3747,4,4,4,4,4,4,4,0,0,0
3710,3748,0,4,4,4,3,4,3,3,7,3.8
3711,3749,0,3,3,3,2,0,2,2,8,3.2
3712,3750,0,0,0,0,0,0,0,0,0,0
3713,3751,3,0,4,2,4,2,4,1,15,3.8
3714,3752,0,0,3,3,3,3,3,3,3,3
3715,3754,3,3,3,3,3,2,4,1,3,1.4
3716,3755,4,4,4,4,4,4,4,0,0,0
3717,3756,4,4,4,3,4,3,4,0,4,0.8
3718,3757,0,0,0,0,3,3,4,4,4,4
3719,3758,3,0,0,3,2,1,2,-1,9,1
3720,3759,0,4,0,2,2,4,0,0,16,3.2
3721,3760,3,3,4,3,3,4,2,-1,5,0.2
3722,3761,2,2,2,0,3,0,2,0,10,2
3723,3762,3,4,4,2,4,4,4,1,5,1.8
3724,3763,3,0,0,2,2,3,3,0,6,1.2
3725,3764,0,3,3,2,2,2,2,2,4,2.4
3726,3765,4,4,4,4,4,4,4,0,0,0
3727,3766,0,0,0,0,0,0,0,0,0,0
3728,3767,0,0,0,0,0,0,0,0,0,0
3729,3768,2,2,1,3,3,3,4,2,4,2.4
3730,3769,1,2,0,3,4,3,4,3,9,4.2
3731,3770,2,2,3,3,3,4,4,2,2,2
3732,3771,3,4,3,4,3,4,4,1,5,1.8
3733,3772,0,0,2,3,0,0,0,0,6,1.2
3734,3773,3,2,4,3,3,3,0,-3,7,-1
3735,3774,3,3,3,4,3,4,3,0,4,0.8
3736,3775,0,0,0,0,0,0,0,0,0,0
3737,3776,0,0,0,2,1,3,2,2,6,2.8
3738,3777,3,3,3,0,1,2,2,-1,5,0.2
3739,3778,2,2,3,2,2,3,2,0,4,0.8
3740,3779,0,1,1,2,2,2,3,3,3,3
3741,3780,2,2,0,3,0,0,2,0,10,2
3742,3781,4,4,4,3,4,4,0,-4,6,-2
3743,3782,3,2,2,4,4,4,4,1,3,1.4
3744,3783,0,4,4,3,1,2,4,4,10,5.2
3745,3784,4,1,2,3,4,3,4,0,8,1.6
3746,3785,1,2,2,2,2,2,3,2,2,2
3747,3786,2,4,4,3,4,3,3,1,5,1.8
3748,3787,2,4,3,4,3,4,4,2,6,2.8
3749,3788,4,4,4,4,4,4,4,0,0,0
3750,3789,4,4,4,4,4,4,4,0,0,0
3751,3790,0,0,0,3,0,2,2,2,8,3.2
3752,3791,4,4,4,4,4,4,4,0,0,0
3753,3792,0,0,0,2,2,2,3,3,3,3
3754,3793,0,0,0,0,0,0,0,0,0,0
3755,3794,4,2,0,4,2,2,3,-1,11,1.4
3756,3795,4,3,4,3,4,4,3,-1,5,0.2
3757,3796,1,4,4,4,2,4,4,3,7,3.8
3758,3797,3,3,3,4,3,4,4,1,3,1.4
3759,3798,2,3,3,3,3,2,3,1,3,1.4
3760,3799,4,2,3,4,2,3,2,-2,8,0
3761,3800,3,3,2,1,3,3,3,0,4,0.8
3762,3801,1,2,3,3,3,3,0,-1,5,0.2
3763,3802,1,2,1,3,3,4,4,3,5,3.4
3764,3803,0,0,0,0,0,0,0,0,0,0
3765,3804,3,0,0,1,3,2,3,0,8,1.6
3766,3805,4,4,4,4,4,4,4,0,0,0
3767,3806,0,4,3,2,0,2,0,0,12,2.4
3768,3807,2,2,2,2,2,4,4,2,2,2
3769,3808,0,0,0,0,0,0,0,0,0,0
3770,3809,3,3,3,2,4,4,4,1,3,1.4
3771,3810,0,0,0,0,0,0,0,0,0,0
3772,3811,2,4,2,4,3,4,4,2,8,3.2
3773,3812,3,4,3,4,4,4,3,0,4,0.8
3774,3813,2,3,2,0,3,4,4,2,8,3.2
3775,3814,4,3,3,3,3,3,4,0,2,0.4
3776,3815,0,0,0,0,0,2,0,0,4,0.8
3777,3816,3,4,4,4,4,3,2,-1,3,-0.2
3778,3817,0,2,2,1,2,2,2,2,4,2.4
3779,3818,4,3,3,4,4,3,3,-1,3,-0.2
3780,3819,2,3,4,4,4,4,3,1,3,1.4
3781,3820,0,0,2,0,0,2,0,0,8,1.6
3782,3821,0,0,0,2,0,0,0,0,4,0.8
3783,3822,3,0,3,3,3,4,4,1,7,2.2
3784,3823,0,3,2,3,3,3,2,2,6,2.8
3785,3824,2,2,0,0,0,2,3,1,5,1.8
3786,3825,3,2,2,3,4,4,4,1,3,1.4
3787,3826,4,4,4,3,4,4,3,-1,3,-0.2
3788,3827,3,4,4,3,3,3,4,1,3,1.4
3789,3828,2,3,3,3,4,4,3,1,3,1.4
3790,3829,0,2,0,3,4,3,2,2,10,3.6
3791,3830,0,0,0,2,1,2,1,1,5,1.8
3792,3831,2,3,2,2,0,0,3,1,7,2.2
3793,3832,4,3,4,3,4,4,4,0,4,0.8
3794,3833,0,4,0,4,0,0,2,2,18,5.2
3795,3834,0,1,0,3,4,2,3,3,9,4.2
3796,3835,3,4,4,4,4,4,3,0,2,0.4
3797,3836,4,4,3,3,3,3,2,-2,2,-1.2
3798,3837,3,0,3,2,3,4,4,1,9,2.6
3799,3838,0,0,0,0,0,0,1,1,1,1
3800,3839,4,4,4,3,3,4,3,-1,3,-0.2
3801,3840,3,4,3,3,3,0,2,-1,7,0.6
3802,3841,3,3,4,4,3,2,2,-1,3,-0.2
3803,3842,0,0,0,0,2,3,3,3,3,3
3804,3843,0,0,0,0,0,2,0,0,4,0.8
3805,3844,0,0,0,0,0,0,0,0,0,0
3806,3845,0,0,0,0,2,0,0,0,4,0.8
3807,3846,4,4,0,2,4,4,4,0,8,1.6
3808,3847,1,3,4,3,3,2,4,3,7,3.8
3809,3848,3,0,0,1,2,1,2,-1,7,0.6
3810,3849,2,0,4,3,3,2,3,1,9,2.6
3811,3850,0,0,2,2,2,2,2,2,2,2
3812,3851,4,4,4,4,4,4,4,0,0,0
3813,3852,4,4,3,3,3,4,4,0,2,0.4
3814,3853,0,2,0,2,3,1,2,2,10,3.6
3815,3854,3,0,2,3,4,3,2,-1,9,1
3816,3855,2,0,0,2,3,3,4,2,6,2.8
3817,3856,0,0,0,1,2,1,2,2,4,2.4
3818,3857,4,4,4,4,3,4,4,0,2,0.4
3819,3858,0,0,1,2,3,4,1,1,7,2.2
3820,3859,4,2,3,3,4,4,4,0,4,0.8
3821,3860,4,3,3,3,3,3,3,-1,1,-0.6
3822,3861,3,4,4,4,4,4,4,1,1,1
3823,3862,3,3,4,3,3,3,3,0,2,0.4
3824,3863,4,0,0,0,4,1,0,-4,12,-0.8
3825,3864,0,2,0,2,4,3,3,3,9,4.2
3826,3865,4,2,4,4,4,4,4,0,4,0.8
3827,3866,3,2,3,3,3,4,4,1,3,1.4
3828,3867,2,0,0,0,0,0,0,-2,2,-1.2
3829,3868,4,4,3,4,3,3,3,-1,3,-0.2
3830,3869,3,3,4,3,3,4,2,-1,5,0.2
3831,3870,0,0,0,0,2,2,2,2,2,2
3832,3871,0,0,0,1,2,0,0,0,4,0.8
3833,3872,3,2,2,3,4,4,4,1,3,1.4
3834,3873,3,3,3,3,3,4,3,0,2,0.4
3835,3874,3,3,3,3,4,4,3,0,2,0.4
3836,3875,0,2,2,4,2,0,2,2,10,3.6
3837,3876,0,3,4,4,4,4,4,4,4,4
3838,3877,2,4,3,4,4,4,4,2,4,2.4
3839,3878,0,3,2,2,4,3,3,3,7,3.8
3840,3879,3,4,4,3,4,4,4,1,3,1.4
3841,3880,3,0,3,2,4,4,1,-2,12,0.8
3842,3881,4,4,4,4,4,4,4,0,0,0
3843,3882,4,4,4,4,4,4,4,0,0,0
3844,3883,1,2,3,2,3,3,3,2,4,2.4
3845,3884,0,0,0,0,0,2,0,0,4,0.8
3846,3885,2,2,3,3,3,3,3,1,1,1
3847,3886,2,0,3,2,2,0,2,0,10,2
3848,3887,3,2,2,2,2,2,0,-3,3,-1.8
3849,3888,4,2,2,4,4,3,3,-1,5,0.2
3850,3889,0,0,0,0,0,0,0,0,0,0
3851,3890,3,3,4,4,4,4,3,0,2,0.4
3852,3891,4,2,4,4,1,2,2,-2,8,0
3853,3892,3,3,4,4,4,4,4,1,1,1
3854,3893,0,2,2,2,2,3,3,3,3,3
3855,3894,2,3,2,4,4,3,4,2,6,2.8
3856,3895,3,3,4,2,4,3,2,-1,7,0.6
3857,3896,4,4,4,4,4,4,3,-1,1,-0.6
3858,3897,0,0,0,0,2,1,1,1,3,1.4
3859,3898,4,4,4,4,1,3,4,0,6,1.2
3860,3899,4,2,4,3,4,3,3,-1,7,0.6
3861,3900,2,0,0,3,3,4,3,1,7,2.2
3862,3901,0,0,0,4,2,2,2,2,6,2.8
3863,3902,0,0,4,4,4,4,4,4,4,4
3864,3903,0,0,0,0,0,3,0,0,6,1.2
3865,3904,2,2,2,3,3,2,4,2,4,2.4
3866,3905,3,3,4,4,4,3,4,1,3,1.4
3867,3906,3,3,3,3,2,3,3,0,2,0.4
3868,3907,0,0,0,2,3,3,3,3,3,3
3869,3908,3,4,3,4,3,4,4,1,5,1.8
3870,3909,2,3,3,3,3,3,2,0,2,0.4
3871,3910,1,0,0,3,0,2,2,1,9,2.6
3872,3911,3,3,4,2,3,3,3,0,4,0.8
3873,3912,4,0,2,4,2,3,0,-4,14,-0.4
3874,3913,0,2,4,2,4,4,4,4,8,4.8
3875,3914,0,0,0,0,0,0,1,1,1,1
3876,3915,2,3,3,1,3,3,3,1,5,1.8
3877,3916,3,4,4,2,4,3,3,0,6,1.2
3878,3917,0,0,0,2,0,0,0,0,4,0.8
3879,3918,3,3,2,0,3,2,1,-2,8,0
3880,3919,4,2,3,3,3,4,4,0,4,0.8
3881,3920,2,0,2,3,3,2,0,-2,8,0
3882,3921,4,4,4,4,2,0,2,-2,6,-0.4
3883,3922,4,3,4,4,4,3,4,0,4,0.8
3884,3923,0,2,0,3,3,3,3,3,7,3.8
3885,3924,1,2,3,4,4,2,4,3,7,3.8
3886,3925,1,0,1,3,2,3,2,1,7,2.2
3887,3926,2,0,2,3,2,2,2,0,6,1.2
3888,3927,0,0,0,0,0,0,0,0,0,0
3889,3928,0,0,0,2,1,4,0,0,10,2
3890,3929,0,0,0,1,4,2,3,3,7,3.8
3891,3930,0,0,0,0,2,3,2,2,4,2.4
3892,3931,4,3,4,2,3,3,4,0,6,1.2
3893,3932,2,2,4,2,3,3,4,2,6,2.8
3894,3933,3,3,2,2,2,0,2,-1,5,0.2
3895,3934,2,2,2,2,1,4,3,1,5,1.8
3896,3935,0,3,3,3,4,0,2,2,10,3.6
3897,3936,3,3,4,3,3,4,4,1,3,1.4
3898,3937,0,2,0,4,2,3,2,2,12,4
3899,3938,0,2,4,3,3,3,3,3,5,3.4
3900,3939,4,2,0,3,4,4,3,-1,9,1
3901,3940,2,1,4,4,4,2,1,-1,7,0.6
3902,3941,0,2,0,0,0,0,0,0,4,0.8
3903,3942,3,4,3,3,3,3,4,1,3,1.4
3904,3943,0,0,0,2,2,0,1,1,5,1.8
3905,3944,2,3,1,3,3,4,3,1,7,2.2
3906,3945,0,0,2,0,0,0,0,0,4,0.8
3907,3946,4,4,4,4,3,3,3,-1,1,-0.6
3908,3947,3,3,0,2,2,1,2,-1,7,0.6
3909,3948,4,4,4,4,3,4,3,-1,3,-0.2
3910,3949,4,3,3,3,4,4,4,0,2,0.4
3911,3950,2,3,3,0,3,3,2,0,8,1.6
3912,3951,4,4,4,4,4,4,4,0,0,0
3913,3952,2,3,3,3,2,3,2,0,4,0.8
3914,3953,4,2,2,4,3,2,3,-1,7,0.6
3915,3954,0,0,0,1,3,3,2,2,4,2.4
3916,3955,4,4,4,3,3,4,4,0,2,0.4
3917,3956,4,2,4,4,4,4,4,0,4,0.8
3918,3957,2,3,4,2,3,4,4,2,6,2.8
3919,3958,3,3,2,3,4,3,3,0,4,0.8
3920,3959,3,2,1,2,2,0,2,-1,7,0.6
3921,3960,0,0,0,2,2,2,1,1,3,1.4
3922,3961,0,0,0,0,0,0,0,0,0,0
3923,3962,2,3,4,4,3,4,4,2,4,2.4
3924,3963,4,3,2,3,4,4,4,0,4,0.8
3925,3964,0,0,2,2,0,0,0,0,4,0.8
3926,3965,4,2,4,4,4,4,4,0,4,0.8
3927,3966,4,4,4,4,4,4,4,0,0,0
3928,3967,4,3,4,1,4,4,3,-1,9,1
3929,3968,0,0,0,0,1,2,3,3,3,3
3930,3969,4,2,2,1,3,3,3,-1,5,0.2
3931,3970,0,4,0,2,2,3,2,2,12,4
3932,3971,4,4,4,4,4,4,4,0,0,0
3933,3972,2,3,2,3,0,2,2,0,8,1.6
3934,3973,3,4,4,4,4,4,4,1,1,1
3935,3974,1,0,0,2,1,2,3,2,6,2.8
3936,3975,3,3,3,4,3,3,2,-1,3,-0.2
3937,3976,0,0,3,2,2,0,0,0,6,1.2
3938,3977,0,0,2,2,3,3,3,3,3,3
3939,3978,3,4,1,3,2,3,1,-2,10,0.4
3940,3979,0,0,0,0,0,0,1,1,1,1
3941,3980,0,2,3,3,2,0,2,2,8,3.2
3942,3981,3,0,3,4,2,3,3,0,10,2
3943,3982,2,2,2,1,4,3,3,1,5,1.8
3944,3983,0,3,4,2,3,2,3,3,9,4.2
3945,3984,2,0,4,4,4,4,4,2,6,2.8
3946,3985,3,4,3,4,3,4,3,0,6,1.2
3947,3987,0,2,2,1,0,0,0,0,4,0.8
3948,3988,3,1,3,3,2,3,3,0,6,1.2
3949,3989,3,3,3,2,4,3,3,0,4,0.8
3950,3990,2,0,3,2,3,3,3,1,7,2.2
3951,3991,4,3,3,3,0,3,3,-1,7,0.6
3952,3992,1,2,4,3,2,3,1,0,8,1.6
3953,3993,3,3,4,2,3,3,3,0,4,0.8
3954,3994,2,3,3,3,4,4,2,0,4,0.8
3955,3995,4,2,2,3,4,4,2,-2,6,-0.4
3956,3996,0,0,3,0,2,0,4,4,14,6
3957,3997,2,4,3,4,4,3,4,2,6,2.8
3958,3998,4,3,4,4,3,4,4,0,4,0.8
3959,3999,4,4,4,3,4,4,4,0,2,0.4
3960,4000,0,0,0,2,0,0,0,0,4,0.8
3961,4001,2,4,2,2,1,2,3,1,7,2.2
3962,4002,3,2,1,1,0,1,0,-3,5,-1.4
3963,4003,4,4,4,4,4,4,4,0,0,0
3964,4004,2,4,0,3,4,2,4,2,14,4.4
3965,4005,2,4,1,2,2,2,3,1,7,2.2
3966,4006,4,4,4,4,4,4,4,0,0,0
3967,4007,4,2,4,2,4,3,3,-1,9,1
3968,4008,0,2,1,4,3,1,2,2,10,3.6
3969,4009,4,3,4,4,4,3,4,0,4,0.8
3970,4010,0,2,3,3,2,2,2,2,4,2.4
3971,4011,0,0,0,3,3,3,2,2,4,2.4
3972,4012,4,4,4,4,4,4,4,0,0,0
3973,4013,0,2,2,1,0,0,0,0,4,0.8
3974,4014,2,0,4,0,0,0,0,-2,10,0.4
3975,4015,3,4,4,3,3,4,4,1,3,1.4
3976,4016,4,2,4,3,3,3,4,0,6,1.2
3977,4017,0,0,0,2,2,2,2,2,2,2
3978,4018,2,3,2,0,0,2,3,1,7,2.2
3979,4019,2,2,4,3,3,4,4,2,4,2.4
3980,4020,4,4,3,2,3,2,3,-1,5,0.2
3981,4021,4,2,3,1,2,4,4,0,8,1.6
3982,4022,4,4,4,4,4,4,4,0,0,0
3983,4023,4,4,4,4,4,3,3,-1,1,-0.6
3984,4024,3,3,3,4,3,4,3,0,4,0.8
3985,4025,0,1,0,1,1,4,4,4,6,4.4
3986,4026,0,3,3,2,3,0,3,3,11,4.6
3987,4027,0,3,4,3,3,4,4,4,6,4.4
3988,4028,0,2,0,1,2,1,1,1,7,2.2
3989,4029,4,2,4,3,3,4,3,-1,7,0.6
3990,4030,3,3,3,3,4,3,4,1,3,1.4
3991,4031,3,3,4,3,4,3,4,1,5,1.8
3992,4032,0,2,0,3,0,3,0,0,16,3.2
3993,4033,3,3,4,3,4,4,4,1,3,1.4
3994,4034,3,3,2,3,0,2,3,0,8,1.6
3995,4035,2,2,3,2,4,2,3,1,7,2.2
3996,4036,2,2,4,3,3,4,4,2,4,2.4
3997,4037,3,1,2,0,2,0,3,0,12,2.4
3998,4038,0,0,0,1,0,2,4,4,6,4.4
3999,4039,0,3,3,4,3,4,3,3,7,3.8
4000,4040,1,2,1,1,2,1,2,1,5,1.8
4001,4041,3,3,4,0,4,4,2,-1,11,1.4
4002,4042,0,1,3,3,2,2,2,2,4,2.4
4003,4043,3,2,4,4,4,4,4,1,3,1.4
4004,4044,0,0,0,2,2,2,2,2,2,2
4005,4045,0,0,2,2,0,4,2,2,10,3.6
4006,4046,0,0,0,0,0,0,3,3,3,3
4007,4047,0,2,0,3,4,2,3,3,11,4.6
4008,4048,4,2,4,4,3,4,4,0,6,1.2
4009,4049,4,4,4,4,4,4,4,0,0,0
4010,4050,0,4,0,0,0,0,0,0,8,1.6
4011,4051,0,0,0,1,0,0,2,2,4,2.4
4012,4052,3,4,4,4,4,4,4,1,1,1
4013,4053,0,2,2,2,2,3,2,2,4,2.4
4014,4054,4,3,3,4,3,4,4,0,4,0.8
4015,4055,0,0,0,0,0,3,2,2,4,2.4
4016,4056,0,0,2,4,4,4,4,4,4,4
4017,4057,0,0,3,0,0,0,0,0,6,1.2
4018,4058,2,2,0,2,1,2,3,1,7,2.2
4019,4059,3,2,0,4,0,4,4,1,15,3.8
4020,4060,2,1,3,2,3,2,1,-1,7,0.6
4021,4061,4,2,4,2,4,4,4,0,8,1.6
4022,4062,2,0,0,0,0,0,0,-2,2,-1.2
4023,4063,1,2,2,1,2,1,2,1,5,1.8
4024,4064,2,3,3,0,3,3,3,1,7,2.2
4025,4065,3,2,2,2,3,3,2,-1,3,-0.2
4026,4066,0,0,0,3,3,2,3,3,5,3.4
4027,4067,0,2,0,2,3,4,3,3,9,4.2
4028,4068,3,4,3,3,3,3,3,0,2,0.4
4029,4069,0,0,0,0,0,0,0,0,0,0
4030,4070,3,2,0,2,2,3,3,0,6,1.2
4031,4071,0,0,0,0,0,1,3,3,3,3
4032,4072,3,2,3,3,2,3,4,1,5,1.8
4033,4073,4,3,4,2,4,4,4,0,6,1.2
4034,4074,3,2,2,2,3,4,3,0,4,0.8
