,°í°´¹øÈ£,±âÈ£Ç°_ÃÑ±¸¸Å¾×1,±âÈ£Ç°_ÃÑ±¸¸Å¾×2,±âÈ£Ç°_ÃÑ±¸¸Å¾×3,±âÈ£Ç°_ÃÑ±¸¸Å¾×4,±âÈ£Ç°_ÃÑ±¸¸Å¾×5,±âÈ£Ç°_ÃÑ±¸¸Å¾×6,±âÈ£Ç°_ÃÑ±¸¸Å¾×7,±âÈ£Ç°_ÃÑ±¸¸Å¾×8,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö1,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö2,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö3,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö4,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö5,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö6,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö7,±âÈ£Ç°_ÃÑ±¸¸ÅÈ½¼ö8
4116,4156,42511.0,0.0,46096.0,82476.0,31150.0,89219.0,152919.0,128894.0,3.0,0.0,2.0,2.0,1.0,8.0,7.0,7.0
4117,4157,58442.0,222623.0,149734.0,84418.0,126770.0,322047.0,199747.0,55284.0,8.0,16.0,11.0,16.0,22.0,20.0,41.0,7.0
4118,4158,9841.0,20602.0,31240.0,7565.0,24657.0,15441.0,54442.0,114021.0,1.0,2.0,5.0,2.0,4.0,2.0,6.0,3.0
4119,4159,273683.0,186136.0,149507.0,129463.0,48583.0,99802.0,111516.0,64239.0,25.0,37.0,26.0,27.0,29.0,34.0,40.0,28.0
4120,4160,144047.0,143687.0,389006.0,96822.0,181188.0,135830.0,136241.0,148750.0,62.0,58.0,68.0,45.0,51.0,43.0,39.0,39.0
4121,4161,220626.0,395552.0,34459.0,45406.0,98709.0,389399.0,48428.0,301578.0,9.0,10.0,3.0,4.0,3.0,13.0,3.0,6.0
4122,4162,331761.0,324197.0,426303.0,287754.0,480100.0,360844.0,373238.0,251363.0,56.0,55.0,66.0,51.0,63.0,51.0,55.0,46.0
4123,4163,0.0,25753.0,58751.0,85546.0,14867.0,31077.0,70379.0,44864.0,0.0,3.0,5.0,11.0,3.0,8.0,11.0,7.0
4124,4164,14769.0,3585.0,21138.0,6261.0,3479.0,9705.0,4899.0,15427.0,9.0,3.0,16.0,3.0,2.0,5.0,3.0,7.0
4125,4165,0.0,0.0,16461.0,15299.0,0.0,17394.0,70390.0,2148.0,0.0,0.0,4.0,5.0,0.0,3.0,11.0,1.0
4126,4166,55501.0,11640.0,0.0,621.0,103563.0,33242.0,0.0,19003.0,3.0,2.0,0.0,1.0,6.0,3.0,0.0,3.0
4127,4167,24208.0,38318.0,153766.0,73394.0,112291.0,36353.0,27570.0,38916.0,4.0,7.0,12.0,8.0,11.0,3.0,2.0,4.0
4128,4168,47717.0,28081.0,4271.0,0.0,15069.0,8471.0,0.0,9832.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0
4129,4169,17221.0,9992.0,8700.0,7095.0,0.0,17371.0,78239.0,12509.0,1.0,2.0,2.0,2.0,0.0,3.0,10.0,3.0
4130,4170,236101.0,135655.0,173382.0,214597.0,202220.0,201687.0,198367.0,125690.0,72.0,44.0,53.0,91.0,69.0,65.0,60.0,50.0
4131,4171,0.0,0.0,0.0,0.0,4045.0,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4132,4172,39687.0,68158.0,62173.0,90527.0,36141.0,37066.0,21241.0,55126.0,7.0,30.0,19.0,25.0,23.0,24.0,19.0,22.0
4133,4173,85324.0,73795.0,18326.0,47826.0,142611.0,39354.0,33302.0,29464.0,19.0,14.0,6.0,8.0,11.0,6.0,6.0,7.0
4134,4174,12202.0,25608.0,13286.0,32565.0,2367.0,15334.0,29992.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,0.0
4135,4175,8118.0,16378.0,11298.0,31748.0,13178.0,0.0,4505.0,60977.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,4.0
4136,4176,12694.0,14360.0,0.0,0.0,0.0,24868.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
4137,4177,25683.0,34817.0,44797.0,18979.0,89787.0,42894.0,38291.0,19789.0,5.0,4.0,7.0,2.0,7.0,2.0,6.0,4.0
4138,4178,32474.0,20499.0,10790.0,7414.0,4227.0,43430.0,7320.0,10741.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0
4139,4179,5264.0,35600.0,18314.0,8221.0,34922.0,9544.0,14945.0,10064.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0
4140,4180,762897.0,823330.0,1276003.0,775293.0,892770.0,676614.0,141467.0,15599.0,125.0,97.0,171.0,130.0,86.0,67.0,28.0,2.0
4141,4181,72720.0,18295.0,45983.0,43987.0,131253.0,44394.0,41894.0,102864.0,13.0,4.0,6.0,9.0,7.0,3.0,8.0,10.0
4142,4182,14268.0,15246.0,0.0,18889.0,103663.0,4826.0,25385.0,5784.0,3.0,2.0,0.0,3.0,8.0,1.0,5.0,1.0
4143,4183,0.0,0.0,0.0,0.0,25183.0,15764.0,9562.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0
4144,4184,6396.0,4264.0,66093.0,34054.0,41869.0,38712.0,229729.0,170948.0,1.0,3.0,5.0,4.0,4.0,5.0,26.0,14.0
4145,4185,28705.0,38206.0,83605.0,25274.0,44965.0,12761.0,50736.0,41452.0,7.0,7.0,6.0,3.0,5.0,1.0,4.0,5.0
4146,4186,45640.0,45272.0,33747.0,44598.0,48444.0,23002.0,17569.0,26728.0,7.0,8.0,6.0,12.0,16.0,4.0,1.0,4.0
4147,4187,7872.0,166873.0,35624.0,63453.0,28117.0,10723.0,3379.0,0.0,1.0,13.0,4.0,7.0,4.0,1.0,1.0,0.0
4148,4188,51446.0,39844.0,120504.0,95014.0,79919.0,179835.0,153166.0,119174.0,8.0,6.0,22.0,26.0,16.0,47.0,40.0,29.0
4149,4189,0.0,10301.0,1186.0,11086.0,0.0,0.0,4674.0,46269.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0
4150,4190,38330.0,42924.0,20043.0,6864.0,73082.0,10723.0,27682.0,19746.0,5.0,5.0,2.0,1.0,5.0,1.0,2.0,3.0
4151,4191,62793.0,11949.0,13727.0,36911.0,17021.0,92951.0,256487.0,16144.0,12.0,3.0,4.0,7.0,5.0,14.0,9.0,5.0
4152,4192,29718.0,33580.0,10168.0,12416.0,0.0,0.0,37898.0,12477.0,3.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0
4153,4193,196910.0,294811.0,194316.0,214482.0,93045.0,74495.0,27593.0,4296.0,6.0,8.0,7.0,9.0,6.0,4.0,2.0,1.0
4154,4194,28252.0,13586.0,23524.0,6633.0,12074.0,19172.0,1408.0,1198.0,6.0,7.0,11.0,6.0,8.0,7.0,1.0,1.0
4155,4195,163382.0,98591.0,172295.0,68711.0,169909.0,66999.0,286345.0,42386.0,11.0,16.0,19.0,12.0,14.0,13.0,8.0,11.0
4156,4196,12694.0,43676.0,13445.0,8185.0,28146.0,8944.0,60546.0,16970.0,3.0,2.0,1.0,3.0,11.0,5.0,4.0,7.0
4157,4197,46251.0,64896.0,761626.0,522169.0,365403.0,1370667.0,85211.0,950627.0,1.0,2.0,9.0,12.0,4.0,5.0,7.0,8.0
4158,4198,97857.0,109460.0,46549.0,120358.0,152896.0,131274.0,272737.0,101009.0,14.0,22.0,7.0,27.0,18.0,17.0,19.0,10.0
4159,4199,60615.0,39038.0,12993.0,50354.0,36194.0,18659.0,53271.0,18144.0,13.0,11.0,3.0,8.0,9.0,3.0,5.0,5.0
4160,4200,62507.0,51968.0,131849.0,267204.0,396097.0,744419.0,352284.0,128316.0,8.0,7.0,6.0,10.0,4.0,6.0,9.0,8.0
4161,4201,15253.0,69633.0,42310.0,38178.0,21136.0,14263.0,21398.0,11732.0,3.0,11.0,5.0,6.0,6.0,4.0,4.0,4.0
4162,4202,37711.0,55779.0,37078.0,37486.0,49284.0,111438.0,23032.0,34767.0,13.0,10.0,15.0,14.0,18.0,20.0,12.0,10.0
4163,4203,69544.0,85610.0,240376.0,92302.0,42659.0,156948.0,106406.0,130844.0,5.0,12.0,15.0,13.0,7.0,15.0,14.0,28.0
4164,4204,8266.0,0.0,34685.0,0.0,0.0,0.0,74782.0,44534.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0
4165,4205,129441.0,17615.0,0.0,115476.0,171809.0,26647.0,53811.0,0.0,7.0,2.0,0.0,9.0,7.0,2.0,2.0,0.0
4166,4206,3966.0,11042.0,29252.0,27669.0,1922.0,16954.0,9236.0,12434.0,1.0,3.0,8.0,2.0,1.0,4.0,2.0,4.0
4167,4207,59672.0,36126.0,56206.0,64145.0,33687.0,14563.0,62235.0,32207.0,14.0,8.0,9.0,11.0,9.0,7.0,9.0,4.0
4168,4208,65174.0,59231.0,2757.0,54806.0,3742.0,0.0,36141.0,30166.0,4.0,5.0,2.0,3.0,1.0,0.0,2.0,7.0
4169,4209,0.0,13391.0,22483.0,5321.0,55624.0,39463.0,2422.0,13220.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0
4170,4210,76264.0,8755.0,17907.0,25984.0,40454.0,83214.0,0.0,8262.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
4171,4211,20961.0,6490.0,51519.0,0.0,12035.0,0.0,11600.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0
4172,4212,23026.0,26061.0,5536.0,0.0,59569.0,0.0,0.0,16095.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
4173,4213,24227.0,83191.0,56511.0,21622.0,37441.0,68360.0,274393.0,24067.0,8.0,8.0,13.0,8.0,9.0,10.0,26.0,11.0
4174,4214,88269.0,71282.0,63948.0,109959.0,25082.0,72759.0,64870.0,58473.0,4.0,3.0,3.0,7.0,1.0,4.0,3.0,4.0
4175,4215,444861.0,14503.0,1041864.0,26339.0,1638377.0,64427.0,728783.0,50252.0,12.0,4.0,8.0,2.0,9.0,8.0,7.0,4.0
4176,4216,0.0,3708.0,7242.0,27873.0,0.0,0.0,0.0,9832.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0
4177,4217,59928.0,9270.0,7683.0,33876.0,95777.0,38335.0,53947.0,52134.0,12.0,2.0,1.0,3.0,9.0,5.0,7.0,8.0
4178,4218,27120.0,23774.0,117517.0,71542.0,54052.0,67319.0,106695.0,40490.0,11.0,8.0,53.0,42.0,29.0,25.0,28.0,15.0
4179,4219,121946.0,69397.0,209796.0,129680.0,105629.0,74678.0,165252.0,77939.0,18.0,9.0,23.0,18.0,15.0,11.0,13.0,13.0
4180,4220,81968.0,12875.0,14123.0,39578.0,41667.0,47184.0,24553.0,82790.0,17.0,4.0,3.0,10.0,10.0,5.0,6.0,16.0
4181,4221,179541.0,11640.0,41893.0,68925.0,72454.0,44223.0,22739.0,19028.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0
4182,4222,35426.0,58385.0,19997.0,54984.0,65232.0,59365.0,129933.0,122334.0,2.0,6.0,3.0,7.0,5.0,9.0,7.0,11.0
4183,4223,107242.0,127101.0,74850.0,125487.0,98861.0,31688.0,117974.0,57100.0,16.0,14.0,13.0,9.0,9.0,14.0,22.0,16.0
4184,4224,82611.0,34024.0,135567.0,69307.0,52186.0,36373.0,53574.0,42138.0,4.0,3.0,7.0,5.0,4.0,4.0,5.0,4.0
4185,4225,23912.0,33973.0,86713.0,26863.0,84287.0,84426.0,13617.0,39907.0,13.0,9.0,7.0,15.0,7.0,19.0,8.0,3.0
4186,4226,44755.0,64792.0,71087.0,67116.0,28247.0,151501.0,55118.0,31059.0,7.0,6.0,7.0,10.0,5.0,10.0,5.0,4.0
4187,4227,32769.0,6489.0,40222.0,32107.0,56535.0,19303.0,28607.0,10658.0,4.0,2.0,2.0,9.0,7.0,6.0,4.0,1.0
4188,4228,0.0,6180.0,12654.0,8425.0,57647.0,80811.0,44756.0,112221.0,0.0,2.0,2.0,2.0,6.0,14.0,8.0,11.0
4189,4229,12301.0,45426.0,0.0,2394.0,26194.0,15763.0,8222.0,9502.0,2.0,5.0,0.0,1.0,6.0,3.0,4.0,2.0
4190,4230,19681.0,0.0,50265.0,89907.0,183401.0,121956.0,62585.0,158679.0,1.0,0.0,2.0,5.0,5.0,6.0,6.0,5.0
4191,4231,17713.0,4120.0,56489.0,3547.0,8293.0,4933.0,4505.0,5949.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0
4192,4232,12546.0,17923.0,43023.0,28715.0,55928.0,26325.0,10068.0,5866.0,4.0,4.0,3.0,4.0,5.0,4.0,1.0,2.0
4193,4233,39885.0,48558.0,92813.0,2217.0,7019.0,6327.0,14923.0,8658.0,4.0,8.0,9.0,1.0,2.0,1.0,2.0,2.0
4194,4234,5412.0,16996.0,9038.0,10997.0,28621.0,46432.0,29846.0,18179.0,1.0,3.0,2.0,3.0,5.0,7.0,6.0,7.0
4195,4235,15282.0,6572.0,10371.0,9755.0,51791.0,9920.0,2816.0,5784.0,4.0,4.0,6.0,2.0,6.0,5.0,1.0,3.0
4196,4236,84508.0,155070.0,75190.0,48262.0,16121.0,135563.0,152468.0,60697.0,17.0,22.0,16.0,11.0,8.0,15.0,22.0,21.0
4197,4237,110843.0,41750.0,50628.0,90882.0,72506.0,29586.0,88317.0,59473.0,6.0,6.0,6.0,10.0,8.0,5.0,9.0,7.0
4198,4238,0.0,7108.0,17987.0,9516.0,5967.0,0.0,13942.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0
4199,4239,8364.0,7571.0,48107.0,18003.0,27680.0,20911.0,17986.0,17847.0,1.0,1.0,6.0,4.0,6.0,4.0,2.0,2.0
4200,4241,96668.0,90030.0,142888.0,136227.0,64920.0,107428.0,95482.0,85639.0,17.0,8.0,17.0,18.0,17.0,18.0,9.0,7.0
4201,4242,57869.0,85674.0,35181.0,28050.0,26973.0,5479.0,21735.0,84415.0,15.0,16.0,5.0,6.0,5.0,4.0,11.0,23.0
4202,4243,68008.0,0.0,57959.0,61909.0,29128.0,41649.0,2759.0,39865.0,6.0,0.0,4.0,8.0,2.0,8.0,1.0,7.0
4203,4244,32405.0,43439.0,34505.0,25248.0,24576.0,113133.0,0.0,18756.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0
4204,4245,30014.0,67728.0,155607.0,38932.0,34266.0,70613.0,50995.0,92471.0,10.0,10.0,27.0,2.0,9.0,10.0,7.0,12.0
4205,4246,0.0,2884.0,0.0,0.0,0.0,0.0,8222.0,19003.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
4206,4247,31341.0,36362.0,33702.0,55070.0,26548.0,24129.0,63769.0,15780.0,9.0,6.0,6.0,12.0,2.0,4.0,17.0,5.0
4207,4248,0.0,10301.0,13784.0,26605.0,24314.0,13082.0,6779.0,17202.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
4208,4249,150607.0,137350.0,125195.0,123659.0,113871.0,107058.0,169948.0,99940.0,16.0,8.0,10.0,19.0,17.0,28.0,27.0,19.0
4209,4250,79918.0,72502.0,63621.0,65673.0,55327.0,88659.0,90041.0,52869.0,53.0,53.0,34.0,47.0,37.0,52.0,55.0,50.0
4210,4251,51416.0,17490.0,80352.0,329990.0,33617.0,139017.0,193306.0,0.0,7.0,4.0,2.0,10.0,4.0,9.0,7.0,0.0
4211,4252,0.0,43882.0,53214.0,0.0,2124.0,3539.0,6859.0,8651.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0
4212,4253,11120.0,18336.0,24992.0,13019.0,14644.0,15592.0,40566.0,6180.0,1.0,2.0,5.0,3.0,2.0,3.0,6.0,1.0
4213,4254,7873.0,0.0,16924.0,16673.0,11175.0,0.0,0.0,21028.0,2.0,0.0,3.0,3.0,4.0,0.0,0.0,6.0
4214,4255,42628.0,132499.0,218221.0,119350.0,12681.0,144520.0,104627.0,151233.0,10.0,11.0,29.0,15.0,3.0,9.0,14.0,18.0
4215,4256,27416.0,27163.0,0.0,17222.0,0.0,19892.0,176886.0,7767.0,4.0,7.0,0.0,3.0,0.0,3.0,2.0,2.0
4216,4257,7184.0,0.0,9829.0,40173.0,16991.0,8471.0,1171.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0
4217,4258,64948.0,84982.0,129478.0,119989.0,1479665.0,81068.0,64160.0,197266.0,2.0,5.0,9.0,10.0,11.0,5.0,7.0,12.0
4218,4259,172781.0,0.0,791.0,30862.0,38583.0,64340.0,67574.0,39412.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,4.0
4219,4260,0.0,5975.0,5638.0,0.0,10114.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
4220,4261,28046.0,43511.0,3276.0,89730.0,111189.0,91245.0,91957.0,183060.0,1.0,4.0,1.0,7.0,7.0,10.0,5.0,11.0
4221,4262,66128.0,47693.0,0.0,39553.0,3246.0,37531.0,26061.0,29745.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0,2.0
4222,4263,118854.0,85188.0,88521.0,152448.0,65536.0,72758.0,40544.0,43709.0,5.0,7.0,10.0,7.0,6.0,7.0,2.0,4.0
4223,4264,34719.0,78389.0,63146.0,73748.0,70867.0,43677.0,48226.0,29298.0,9.0,14.0,12.0,17.0,15.0,13.0,10.0,13.0
4224,4265,19503.0,21777.0,127297.0,15981.0,17103.0,15752.0,44204.0,17499.0,3.0,5.0,18.0,9.0,8.0,3.0,18.0,9.0
4225,4266,0.0,0.0,0.0,13303.0,11125.0,11796.0,0.0,9337.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0
4226,4267,11592.0,30521.0,20111.0,176871.0,261537.0,26916.0,0.0,40156.0,1.0,5.0,2.0,6.0,5.0,3.0,0.0,7.0
4227,4268,0.0,9682.0,50989.0,47402.0,19823.0,29489.0,6307.0,4627.0,0.0,2.0,5.0,6.0,1.0,2.0,1.0,1.0
4228,4269,7774.0,0.0,0.0,22198.0,0.0,0.0,5654.0,13013.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0
4229,4270,266507.0,206490.0,144955.0,189055.0,46016.0,129313.0,212880.0,59522.0,17.0,12.0,9.0,20.0,3.0,9.0,12.0,6.0
4230,4271,15351.0,27647.0,15805.0,18712.0,9254.0,199135.0,47180.0,12642.0,5.0,7.0,6.0,5.0,2.0,13.0,8.0,3.0
4231,4272,104052.0,271943.0,920681.0,759899.0,346579.0,385806.0,77641.0,74902.0,20.0,29.0,36.0,30.0,36.0,51.0,26.0,23.0
4232,4273,280570.0,246249.0,445689.0,271815.0,417010.0,405314.0,514969.0,257965.0,71.0,53.0,78.0,79.0,71.0,52.0,50.0,43.0
4233,4274,17909.0,4120.0,15027.0,8425.0,13654.0,21447.0,24101.0,39411.0,4.0,1.0,3.0,4.0,5.0,4.0,4.0,8.0
4234,4275,1132.0,0.0,1299.0,1419.0,1618.0,6541.0,56177.0,21442.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,6.0
4235,4276,45266.0,21014.0,37691.0,13745.0,35387.0,16300.0,52652.0,5619.0,4.0,2.0,5.0,3.0,4.0,4.0,8.0,2.0
4236,4277,217771.0,16378.0,188622.0,2217.0,10093.0,3431.0,5631.0,7271.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0
4237,4278,1614.0,16285.0,0.0,11440.0,4693.0,0.0,0.0,12542.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0
4238,4279,27996.0,16431.0,1356.0,35092.0,2428.0,9962.0,6757.0,0.0,7.0,6.0,1.0,11.0,2.0,2.0,1.0,0.0
4239,4280,37751.0,34312.0,89481.0,6864.0,47483.0,116648.0,65998.0,23267.0,11.0,9.0,6.0,1.0,7.0,14.0,8.0,6.0
4240,4281,142294.0,50690.0,60671.0,65299.0,38735.0,84875.0,43810.0,56598.0,3.0,7.0,4.0,4.0,4.0,6.0,4.0,7.0
4241,4282,105194.0,114667.0,113874.0,76488.0,71059.0,23571.0,4550.0,48615.0,14.0,13.0,13.0,10.0,12.0,3.0,1.0,8.0
4242,4283,61917.0,127581.0,198346.0,79143.0,85684.0,78493.0,116223.0,77320.0,21.0,62.0,107.0,60.0,40.0,41.0,53.0,43.0
4243,4284,31628.0,70046.0,37703.0,49735.0,29409.0,35859.0,28292.0,40304.0,2.0,10.0,8.0,8.0,5.0,5.0,8.0,6.0
4244,4285,54416.0,24711.0,15060.0,35678.0,57849.0,59407.0,67190.0,29497.0,7.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0
4245,4286,85012.0,46724.0,91806.0,34578.0,71978.0,66075.0,70570.0,45517.0,10.0,12.0,14.0,11.0,12.0,21.0,11.0,9.0
4246,4287,72781.0,120048.0,23105.0,105666.0,7373.0,27345.0,37661.0,30596.0,7.0,8.0,2.0,4.0,2.0,1.0,6.0,6.0
4247,4288,207714.0,337795.0,109886.0,245803.0,65262.0,101231.0,118480.0,67280.0,18.0,26.0,7.0,11.0,9.0,10.0,5.0,11.0
4248,4289,48325.0,119797.0,26878.0,60979.0,76963.0,99814.0,67686.0,71551.0,13.0,8.0,6.0,8.0,7.0,12.0,12.0,9.0
4249,4291,214781.0,230153.0,120392.0,72146.0,84723.0,48138.0,20261.0,56241.0,9.0,9.0,11.0,7.0,9.0,6.0,2.0,7.0
4250,4292,9841.0,5150.0,50785.0,4434.0,9830.0,16407.0,0.0,1157.0,1.0,1.0,9.0,1.0,2.0,3.0,0.0,1.0
4251,4293,27161.0,39968.0,80136.0,51835.0,28299.0,33747.0,157762.0,47508.0,5.0,6.0,8.0,7.0,4.0,5.0,12.0,6.0
4252,4294,25094.0,17305.0,15478.0,13923.0,15980.0,42787.0,58113.0,24786.0,2.0,3.0,3.0,2.0,3.0,7.0,7.0,4.0
4253,4295,90957.0,27399.0,11998.0,25275.0,19823.0,46325.0,25948.0,35281.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0
4254,4296,10332.0,51792.0,51067.0,41787.0,25932.0,39247.0,54003.0,71089.0,2.0,5.0,6.0,10.0,4.0,8.0,5.0,8.0
4255,4297,14161.0,27626.0,28765.0,36121.0,36125.0,15088.0,33269.0,77716.0,2.0,6.0,3.0,7.0,6.0,3.0,6.0,9.0
4256,4298,3936.0,18552.0,0.0,17292.0,87684.0,10809.0,0.0,3280.0,1.0,4.0,0.0,3.0,2.0,3.0,0.0,2.0
4257,4299,16728.0,29975.0,9604.0,18801.0,21624.0,23913.0,17793.0,12807.0,4.0,7.0,2.0,6.0,6.0,6.0,6.0,2.0
4258,4300,43043.0,58241.0,47587.0,98403.0,48909.0,15184.0,11488.0,38783.0,7.0,7.0,6.0,7.0,6.0,3.0,1.0,7.0
4259,4301,12587.0,0.0,0.0,21098.0,0.0,2788.0,0.0,1281.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0
4260,4302,49887.0,58843.0,100030.0,105623.0,71585.0,113503.0,207991.0,132499.0,44.0,35.0,63.0,77.0,44.0,71.0,121.0,96.0
4261,4303,85711.0,139091.0,82906.0,33877.0,108519.0,4075.0,24215.0,117739.0,10.0,9.0,5.0,6.0,5.0,1.0,4.0,7.0
4262,4304,62833.0,66852.0,24268.0,15333.0,37724.0,14295.0,77811.0,31124.0,6.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0
4263,4305,424747.0,706752.0,706309.0,499580.0,539481.0,726622.0,512481.0,127080.0,54.0,104.0,109.0,122.0,123.0,118.0,72.0,33.0
4264,4306,36508.0,64586.0,96654.0,84214.0,48889.0,327492.0,41052.0,68685.0,5.0,8.0,7.0,13.0,9.0,16.0,10.0,12.0
4265,4307,22928.0,53150.0,88801.0,75826.0,46016.0,134686.0,167359.0,111546.0,4.0,10.0,9.0,12.0,9.0,15.0,21.0,21.0
4266,4308,15647.0,17614.0,15761.0,15333.0,3843.0,25145.0,14394.0,23796.0,2.0,3.0,2.0,3.0,1.0,5.0,3.0,5.0
4267,4309,38378.0,33467.0,118505.0,46648.0,65839.0,108307.0,26873.0,39445.0,7.0,7.0,7.0,4.0,6.0,9.0,7.0,5.0
4268,4310,17123.0,48413.0,50560.0,45316.0,12945.0,1126.0,35477.0,23871.0,3.0,6.0,9.0,8.0,2.0,1.0,4.0,5.0
4269,4311,24366.0,13000.0,56096.0,26525.0,44895.0,59569.0,68048.0,28917.0,3.0,7.0,11.0,11.0,8.0,6.0,12.0,14.0
4270,4312,26519.0,23610.0,30313.0,97181.0,38998.0,74140.0,78250.0,41914.0,9.0,6.0,8.0,15.0,8.0,8.0,9.0,8.0
4271,4313,32080.0,71478.0,25061.0,2971.0,20348.0,63452.0,47278.0,30521.0,6.0,7.0,10.0,1.0,8.0,7.0,7.0,5.0
4272,4314,71146.0,122682.0,123171.0,109604.0,99578.0,95545.0,17028.0,37347.0,3.0,6.0,5.0,6.0,7.0,7.0,3.0,9.0
4273,4315,49200.0,37598.0,17060.0,9755.0,0.0,6005.0,25904.0,7850.0,12.0,7.0,2.0,3.0,0.0,1.0,6.0,3.0
4274,4316,76953.0,51690.0,59394.0,35287.0,52784.0,25801.0,9742.0,37900.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0
4275,4317,46605.0,38113.0,45079.0,22170.0,48223.0,42163.0,84849.0,21483.0,2.0,2.0,3.0,3.0,5.0,6.0,9.0,4.0
4276,4318,166737.0,199114.0,86995.0,160075.0,179921.0,115813.0,169497.0,33050.0,11.0,11.0,6.0,13.0,11.0,8.0,6.0,4.0
4277,4319,12398.0,13318.0,28755.0,35703.0,70290.0,42788.0,42233.0,18780.0,3.0,3.0,7.0,11.0,17.0,9.0,7.0,7.0
4278,4320,0.0,11259.0,8767.0,25630.0,0.0,0.0,16555.0,10162.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0
4279,4321,48131.0,40122.0,54344.0,120441.0,55968.0,94731.0,29361.0,36106.0,6.0,4.0,6.0,10.0,6.0,10.0,4.0,2.0
4280,4322,26569.0,37083.0,11298.0,3547.0,34690.0,0.0,33336.0,4131.0,3.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0
4281,4323,3720.0,1494.0,1220.0,6057.0,17982.0,17758.0,6532.0,11608.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0
4282,4324,270162.0,182109.0,74341.0,175356.0,266492.0,145367.0,196437.0,69403.0,9.0,16.0,7.0,19.0,8.0,19.0,13.0,9.0
4283,4325,182778.0,44397.0,98880.0,82679.0,131020.0,34206.0,58811.0,41006.0,16.0,6.0,11.0,15.0,16.0,7.0,8.0,6.0
4284,4326,107603.0,146806.0,60735.0,65018.0,80847.0,115674.0,95282.0,51047.0,22.0,20.0,14.0,20.0,20.0,27.0,21.0,17.0
4285,4327,205568.0,140710.0,93661.0,45584.0,89100.0,38819.0,52482.0,60298.0,12.0,12.0,8.0,5.0,6.0,3.0,6.0,4.0
4286,4328,0.0,0.0,32538.0,37602.0,21208.0,30273.0,2252.0,11154.0,0.0,0.0,2.0,3.0,5.0,3.0,1.0,2.0
4287,4329,18796.0,26061.0,21659.0,6332.0,33375.0,0.0,19146.0,18773.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,3.0
4288,4330,140532.0,244268.0,302568.0,326485.0,146129.0,141290.0,94924.0,52953.0,68.0,84.0,103.0,143.0,107.0,99.0,68.0,44.0
4289,4331,107048.0,100496.0,111822.0,147470.0,132982.0,168760.0,132126.0,108419.0,56.0,57.0,59.0,76.0,63.0,72.0,59.0,56.0
