,°í°´¹øÈ£,°¡±¸·ù_ÃÑ±¸¸Å¾×1,°¡±¸·ù_ÃÑ±¸¸Å¾×2,°¡±¸·ù_ÃÑ±¸¸Å¾×3,°¡±¸·ù_ÃÑ±¸¸Å¾×4,°¡±¸·ù_ÃÑ±¸¸Å¾×5,°¡±¸·ù_ÃÑ±¸¸Å¾×6,°¡±¸·ù_ÃÑ±¸¸Å¾×7,°¡±¸·ù_ÃÑ±¸¸Å¾×8,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö1,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö2,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö3,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö4,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö5,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö6,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö7,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö8
8529,8621,62980.0,10198.0,0.0,0.0,21643.0,0.0,5631.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
8530,8622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8531,8623,2460532.0,0.0,5649.0,0.0,0.0,131415.0,11623.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8532,8624,0.0,273488.0,0.0,7272.0,14867.0,185729.0,17457.0,62464.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0
8533,8625,0.0,1007136.0,212833.0,129966.0,85510.0,122247.0,154350.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,4.0,0.0
8534,8626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8535,8627,1968110.0,50474.0,0.0,584913.0,0.0,252622.0,43923.0,273567.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0
8536,8628,0.0,0.0,0.0,151985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8537,8629,261315.0,363054.0,584833.0,191246.0,494705.0,658848.0,114875.0,72461.0,4.0,4.0,6.0,3.0,6.0,7.0,2.0,2.0
8538,8630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8539,8631,0.0,0.0,0.0,83407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8540,8632,9742.0,0.0,0.0,0.0,0.0,0.0,54623.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8541,8634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8542,8635,82661.0,72518.0,19998.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
8543,8636,150118.0,280853.0,0.0,640029.0,366718.0,831707.0,1356428.0,1482766.0,2.0,2.0,0.0,2.0,1.0,3.0,7.0,6.0
8544,8637,132453.0,14421.0,75064.0,422666.0,5967.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
8545,8638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8546,8639,88565.0,30903.0,0.0,0.0,0.0,1954662.0,756489.0,1251502.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0
8547,8640,0.0,208592.0,36063.0,319048.0,161109.0,221814.0,62168.0,32223.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0
8548,8641,0.0,0.0,93379.0,0.0,0.0,0.0,16556.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8549,8642,0.0,0.0,0.0,0.0,0.0,57799.0,61943.0,11402.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
8550,8643,34993.0,213074.0,2631481.0,29062.0,1720774.0,961589.0,311447.0,1436883.0,1.0,8.0,16.0,1.0,13.0,12.0,6.0,14.0
8551,8644,0.0,0.0,0.0,30418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8552,8645,0.0,56037.0,96485.0,26605.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
8553,8646,0.0,850521.0,2058850.0,1280415.0,575078.0,183928.0,29395.0,33545.0,0.0,8.0,4.0,3.0,3.0,2.0,1.0,1.0
8554,8647,764119.0,0.0,0.0,346682.0,28824.0,476762.0,133098.0,40486.0,3.0,0.0,0.0,3.0,1.0,6.0,2.0,1.0
8555,8648,16827.0,24516.0,205174.0,10571.0,0.0,49113.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,4.0,0.0,0.0
8556,8649,450500.0,947473.0,937064.0,1357125.0,28318.0,1948658.0,5068.0,1307438.0,4.0,7.0,7.0,7.0,1.0,11.0,1.0,7.0
8557,8650,0.0,49444.0,0.0,109968.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8558,8651,127928.0,0.0,6779.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8559,8652,175851.0,0.0,0.0,0.0,56636.0,0.0,0.0,43129.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
8560,8653,0.0,80347.0,66659.0,209470.0,0.0,0.0,191459.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0
8561,8654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8562,8655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8563,8656,0.0,29873.0,0.0,0.0,29329.0,0.0,78836.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0
8564,8657,0.0,0.0,34719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8565,8658,0.0,0.0,66659.0,4305953.0,3437187.0,160958.0,6581063.0,0.0,0.0,0.0,1.0,6.0,22.0,1.0,5.0,0.0
8566,8659,62822.0,0.0,750250.0,377437.0,0.0,0.0,128728.0,2776737.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,4.0
8567,8660,0.0,413374.0,63326.0,139543.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0
8568,8661,0.0,0.0,0.0,0.0,0.0,7185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8569,8662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8570,8663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8571,8664,0.0,4635.0,52988.0,71772.0,6574.0,11796.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0
8572,8665,2014992.0,809287.0,0.0,442841.0,110491.0,490714.0,143369.0,482175.0,10.0,8.0,0.0,3.0,1.0,3.0,2.0,4.0
8573,8666,0.0,0.0,44063.0,3429839.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8574,8667,0.0,88793.0,53327.0,534762.0,192158.0,1546315.0,360393.0,605632.0,0.0,2.0,1.0,3.0,2.0,3.0,5.0,6.0
8575,8668,0.0,0.0,0.0,0.0,0.0,0.0,106879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8576,8669,0.0,0.0,46096.0,19333.0,45531.0,0.0,6645.0,11568.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0
8577,8670,80791.0,227237.0,0.0,0.0,0.0,0.0,0.0,14707.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
8578,8671,138751.0,10198.0,0.0,0.0,226544.0,68629.0,213983.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
8579,8672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8580,8673,263570.0,822555.0,285390.0,692814.0,3441728.0,1351149.0,127714.0,382548.0,4.0,8.0,6.0,13.0,3.0,14.0,2.0,7.0
8581,8674,0.0,0.0,5649.0,0.0,0.0,0.0,0.0,8180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8582,8675,0.0,26782.0,0.0,35385.0,0.0,8900.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8583,8676,857260.0,670690.0,1089598.0,313576.0,812828.0,893174.0,18020.0,0.0,5.0,6.0,4.0,3.0,3.0,6.0,1.0,0.0
8584,8678,622906.0,375776.0,131950.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8585,8679,0.0,0.0,0.0,344004.0,0.0,0.0,0.0,174253.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
8586,8680,41330.0,41204.0,78748.0,0.0,0.0,42679.0,0.0,26274.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0
8587,8681,0.0,0.0,0.0,0.0,231601.0,80479.0,597520.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
8588,8682,129305.0,0.0,1299280.0,0.0,0.0,299183.0,0.0,572996.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
8589,8683,0.0,37908.0,110721.0,0.0,20025.0,0.0,97306.0,38999.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0
8590,8684,5314.0,0.0,14010.0,0.0,0.0,0.0,0.0,10576.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
8591,8686,8168.0,0.0,14123.0,113072.0,0.0,0.0,46063.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0
8592,8687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8593,8688,0.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8594,8689,0.0,0.0,333294.0,0.0,0.0,21447.0,0.0,109064.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0
8595,8690,302892.0,111765.0,46209.0,73164.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
8596,8691,0.0,14318.0,0.0,124689.0,14867.0,0.0,0.0,70065.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0
8597,8692,968409.0,1782049.0,207433.0,154309.0,0.0,1561542.0,0.0,6527.0,2.0,6.0,3.0,4.0,0.0,3.0,0.0,1.0
8598,8693,0.0,0.0,0.0,86910.0,0.0,0.0,0.0,242088.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
8599,8694,9841.0,152659.0,0.0,509044.0,50568.0,42894.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8600,8695,467614.0,1120384.0,2485545.0,844383.0,2739777.0,559879.0,0.0,1381461.0,3.0,8.0,4.0,7.0,7.0,6.0,0.0,10.0
8601,8696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8602,8697,0.0,0.0,45192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8603,8698,14662.0,8138.0,0.0,123980.0,0.0,0.0,87959.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
8604,8699,0.0,41100.0,16947.0,0.0,206014.0,0.0,0.0,61059.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0
8605,8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8606,8701,2854.0,0.0,0.0,8256.0,0.0,0.0,0.0,8254.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8607,8702,12793.0,16378.0,0.0,0.0,0.0,5254.0,6082.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
8608,8703,0.0,0.0,12654.0,137460.0,5233215.0,333123.0,0.0,81632.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0
8609,8704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8610,8705,9841.0,0.0,58750.0,878.0,0.0,0.0,78498.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
8611,8706,0.0,123302.0,95525.0,0.0,0.0,37532.0,0.0,28505.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
8612,8707,102342.0,0.0,296858.0,0.0,0.0,24664.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
8613,8708,56091.0,3584278.0,4111621.0,333991.0,47655.0,460259.0,932990.0,74956.0,1.0,5.0,13.0,7.0,1.0,4.0,9.0,3.0
8614,8709,70989.0,46354.0,81233.0,0.0,0.0,85573.0,0.0,16442.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0
8615,8710,0.0,0.0,9038.0,0.0,65738.0,0.0,22412.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8616,8711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8617,8712,898580.0,1168262.0,780314.0,1779127.0,944729.0,32170.0,0.0,0.0,2.0,3.0,7.0,14.0,4.0,1.0,0.0,0.0
8618,8713,0.0,0.0,3954.0,0.0,288237.0,342720.0,0.0,4792.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0
8619,8714,141330.0,269883.0,188000.0,389233.0,3907519.0,3834378.0,0.0,4102187.0,3.0,3.0,3.0,5.0,7.0,11.0,0.0,5.0
8620,8715,0.0,0.0,0.0,44253.0,0.0,0.0,29057.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8621,8716,0.0,69531.0,170827.0,210402.0,152007.0,434298.0,182855.0,215400.0,0.0,1.0,3.0,2.0,4.0,5.0,3.0,4.0
8622,8717,15548.0,4107984.0,618458.0,799722.0,68408.0,2761599.0,47932.0,204940.0,1.0,3.0,6.0,5.0,1.0,5.0,1.0,3.0
8623,8718,58059.0,4972268.0,2453921.0,475672.0,0.0,479036.0,349063.0,75824.0,1.0,6.0,8.0,4.0,0.0,3.0,3.0,1.0
8624,8719,81972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8625,8720,0.0,137413.0,0.0,30951.0,0.0,80211.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0
8626,8721,16532.0,8653.0,744668.0,0.0,0.0,324973.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
8627,8722,0.0,317751.0,499421.0,324981.0,0.0,446524.0,0.0,101255.0,0.0,4.0,5.0,6.0,0.0,9.0,0.0,1.0
8628,8723,1723978.0,219202.0,2317700.0,62007.0,537840.0,517017.0,130755.0,335799.0,10.0,4.0,7.0,2.0,5.0,6.0,1.0,5.0
8629,8724,0.0,310212.0,1216826.0,184338.0,896224.0,3652746.0,31309.0,578069.0,0.0,5.0,5.0,3.0,5.0,4.0,1.0,3.0
8630,8725,0.0,1489505.0,65529.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
8631,8726,0.0,0.0,29375.0,0.0,67255.0,0.0,38517.0,42857.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8632,8727,0.0,39143.0,0.0,97552.0,127533.0,64340.0,0.0,147070.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0
8633,8728,33320.0,0.0,0.0,52234.0,80908.0,21340.0,30522.0,46435.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0
8634,8729,0.0,18851.0,50841.0,0.0,0.0,0.0,0.0,29745.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8635,8730,106278.0,0.0,685793.0,56935.0,10114.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
8636,8731,0.0,0.0,0.0,11884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8637,8732,0.0,28245.0,66659.0,6119.0,0.0,0.0,101756.0,56928.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,2.0
8638,8733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8639,8734,0.0,31727.0,0.0,5676.0,422344.0,0.0,0.0,91052.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
8640,8735,0.0,0.0,0.0,0.0,176381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8641,8736,116118.0,0.0,0.0,0.0,355543.0,115813.0,0.0,366023.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0
8642,8737,0.0,30284.0,24743.0,19333.0,49152.0,0.0,54386.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0
8643,8738,0.0,179751.0,106258.0,342053.0,2334818.0,40749.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0
8644,8739,81745.0,126268.0,0.0,0.0,0.0,0.0,349694.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8645,8740,3543.0,0.0,649528.0,222862.0,0.0,80479.0,79962.0,0.0,1.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0
8646,8741,1326802.0,762264.0,291491.0,7804.0,0.0,0.0,0.0,4770515.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0
8647,8742,129895.0,991098.0,107219.0,0.0,491924.0,69273.0,0.0,505352.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,3.0
8648,8743,5402.0,246396.0,108461.0,40103.0,215794.0,124091.0,11262.0,0.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,0.0
8649,8744,0.0,0.0,0.0,221150.0,39443.0,0.0,159418.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8650,8745,0.0,14215.0,11185.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8651,8746,0.0,0.0,0.0,87797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8652,8747,4438297.0,4825440.0,1075882.0,345423.0,123942.0,1227143.0,1010531.0,1147636.0,11.0,18.0,8.0,1.0,1.0,6.0,5.0,5.0
8653,8748,161385.0,12361.0,75358.0,0.0,6473.0,63140.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0
8654,8749,17221.0,12155.0,34290.0,22880.0,0.0,7506.0,38967.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0
8655,8750,138456.0,0.0,7683.0,11706.0,35296.0,26809.0,0.0,28010.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0
8656,8751,302302.0,134118.0,481976.0,1117910.0,0.0,0.0,0.0,65438.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0
8657,8752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8658,8753,29030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8659,8754,147608.0,538479.0,359166.0,1013655.0,412178.0,456816.0,545770.0,207800.0,1.0,7.0,5.0,11.0,5.0,7.0,5.0,5.0
8660,8755,154399.0,8549.0,0.0,140120.0,15069.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0
8661,8756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8662,8757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8663,8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8664,8759,258019.0,305936.0,23726.0,13835.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
8665,8760,341467.0,499077.0,0.0,0.0,149883.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
8666,8761,0.0,16996.0,0.0,0.0,40151.0,6327.0,85819.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0
8667,8762,5511.0,0.0,11298.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8668,8763,9841.0,0.0,17851.0,5321.0,1001.0,8890.0,14528.0,46269.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8669,8764,61995.0,0.0,0.0,0.0,0.0,1157592.0,49465.0,558529.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0
8670,8765,0.0,9168.0,0.0,44253.0,0.0,0.0,11195.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8671,8766,364100.0,269007.0,0.0,125399.0,1696521.0,136091.0,585245.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0
8672,8767,15745.0,24723.0,51746.0,0.0,0.0,0.0,4392.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0
8673,8768,0.0,0.0,188679.0,0.0,126925.0,0.0,11262.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0
8674,8769,0.0,0.0,0.0,0.0,0.0,7506.0,0.0,87151.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
8675,8770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8676,8771,132847.0,0.0,211952.0,0.0,0.0,0.0,0.0,66182.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
8677,8772,0.0,0.0,111851.0,108637.0,0.0,8043.0,9911.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8678,8773,75378.0,51504.0,22370.0,8780.0,0.0,24128.0,304083.0,35115.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0
8679,8774,0.0,8035.0,0.0,21107.0,0.0,6756.0,103951.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
8680,8775,0.0,0.0,0.0,0.0,639279.0,10402.0,7546.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
8681,8776,0.0,48414.0,0.0,188896.0,515793.0,31634.0,0.0,23961.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0
8682,8777,0.0,183973.0,14575.0,179531.0,588003.0,63268.0,0.0,38461.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
8683,8778,26373.0,24722.0,13332.0,0.0,0.0,10509.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8684,8779,0.0,0.0,85527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8685,8780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8686,8781,180279.0,169346.0,1117809.0,910967.0,1435652.0,184325.0,596698.0,0.0,1.0,3.0,8.0,5.0,8.0,5.0,7.0,0.0
8687,8782,0.0,0.0,0.0,175594.0,0.0,0.0,15767.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
8688,8783,9841.0,60775.0,0.0,505487.0,0.0,0.0,43923.0,102495.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,3.0
8689,8784,4231.0,30903.0,23647.0,30951.0,35297.0,0.0,61718.0,8180.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0
8690,8785,0.0,0.0,0.0,0.0,44095.0,0.0,39756.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
8691,8786,93485.0,0.0,0.0,212398.0,20228.0,49917.0,0.0,47922.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0
8692,8787,260381.0,0.0,0.0,2573821.0,448557.0,1224398.0,0.0,191852.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0
8693,8788,404005.0,1608685.0,1205744.0,919515.0,399042.0,154846.0,1613224.0,391099.0,8.0,5.0,5.0,5.0,6.0,1.0,11.0,4.0
8694,8789,0.0,0.0,0.0,0.0,0.0,30026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8695,8791,397558.0,1343232.0,286971.0,227916.0,60681.0,3298712.0,84467.0,3777724.0,4.0,2.0,2.0,3.0,1.0,8.0,2.0,5.0
8696,8792,0.0,62321.0,330244.0,51703.0,51721.0,69487.0,0.0,53374.0,0.0,3.0,6.0,4.0,3.0,2.0,0.0,3.0
8697,8793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8698,8794,167092.0,11125.0,9264.0,0.0,40252.0,104339.0,0.0,11568.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0
8699,8795,114987.0,423983.0,437382.0,0.0,349626.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0
8700,8796,0.0,1011802.0,4450597.0,6121581.0,4723795.0,60587.0,400600.0,3030161.0,0.0,10.0,5.0,3.0,2.0,2.0,3.0,3.0
8701,8797,0.0,0.0,70839.0,13036.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
8702,8798,74690.0,1803659.0,1379496.0,4206300.0,110137.0,1014820.0,0.0,2892144.0,1.0,16.0,5.0,20.0,2.0,10.0,0.0,15.0
8703,8799,13777.0,0.0,0.0,8859.0,19721.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8704,8800,0.0,0.0,0.0,0.0,0.0,0.0,350820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8705,8801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8706,8802,132651.0,92605.0,94790.0,433929.0,111047.0,0.0,14416.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0
8707,8803,473429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8708,8804,0.0,56778.0,0.0,44253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8709,8805,2460.0,24104.0,0.0,56492.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
