고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감
3804,1,-1,0,0,0
3805,1,-2,-1,0,0
3806,1,-1,3,-7,5
3807,-1,0,0,1,0
3808,1,-2,2,0,0
3809,1,0,0,0,0
3810,1,0,1,-1,1
3811,0,-1,0,1,0
3812,0,0,0,-1,1
3813,1,1,0,-1,0
3814,-1,1,-2,0,1
3815,1,-1,1,-1,0
3816,0,0,0,2,0
3817,0,-1,0,1,-1
3818,1,0,-2,1,-1
3819,1,-1,1,0,1
3820,0,-2,2,-1,0
3821,0,0,0,0,0
3822,0,0,3,-3,0
3823,1,-1,1,-1,0
3824,1,-1,0,1,0
3825,-1,-1,0,1,-1
3826,0,0,-1,1,0
3827,1,-2,2,-2,1
3828,0,-1,0,0,0
3829,0,-1,0,0,-2
3830,1,-2,1,1,-1
3831,1,-1,0,1,-1
3832,-2,1,0,-1,1
3833,0,0,0,0,0
3834,-1,0,0,1,0
3835,-1,1,0,-1,0
3836,1,1,1,-2,2
3837,-1,1,0,0,-1
3838,0,-1,1,-1,1
3839,0,0,1,0,0
3840,0,-1,0,0,0
3841,0,-1,1,-1,0
3842,0,-1,1,0,-1
3843,-1,-1,1,0,0
3844,-3,2,-1,1,-2
3845,2,-1,-3,1,3
3846,6,1,0,-1,1
3847,0,0,-1,0,1
3848,2,1,-1,2,0
3849,0,0,0,-1,1
3850,1,-1,0,1,-1
3851,-1,-1,1,-1,1
3852,-2,0,0,1,2
3853,0,0,-1,1,0
3854,1,0,-2,4,-2
3855,0,0,0,0,1
3856,0,0,1,0,0
3857,-2,0,1,0,0
3858,-1,0,1,1,-2
3859,0,-1,2,-1,1
3860,0,-1,1,0,1
3861,1,1,-2,0,0
3862,0,-1,0,1,-1
3863,0,1,-1,0,0
3864,1,-1,1,-1,-1
3865,-1,1,1,-2,0
3866,-1,0,0,1,1
3867,3,1,-2,2,-1
3868,0,0,-1,0,0
3869,0,0,0,0,0
3870,0,0,0,0,0
3871,1,0,0,-1,0
3872,-1,1,-1,-1,2
3873,-1,1,0,0,0
3874,2,1,-2,0,0
3875,-1,2,-1,2,0
3876,-1,1,-1,0,0
3877,-1,1,1,-1,0
3878,0,1,0,-2,1
3879,0,0,0,0,0
3880,0,0,0,0,0
3881,1,-1,1,-1,1
3882,0,-1,0,0,1
3883,0,0,0,1,-2
3884,-1,0,0,0,-2
3885,0,-1,-1,1,0
3886,1,2,-1,2,1
3887,0,0,0,0,-1
3888,0,0,1,0,1
3889,0,1,1,-1,0
3890,0,0,0,0,0
3891,0,0,0,2,-1
3892,1,-1,0,0,-1
3893,0,-1,1,-1,1
3894,3,0,0,1,0
3895,0,-1,0,0,0
3896,-2,2,-1,1,-1
3897,0,0,0,0,0
3898,1,0,-1,1,0
3899,-2,1,1,1,-1
3900,1,-1,0,1,-2
3901,1,-1,-2,2,-1
3902,2,0,-1,2,0
3903,-1,0,1,-2,2
3904,0,0,-3,4,-1
3905,-2,0,2,0,-1
3906,-2,2,0,0,-2
3907,-1,1,0,-2,2
3908,1,-1,0,1,-1
3909,-2,1,1,-2,1
3910,1,-1,2,-3,1
3911,-3,0,-1,1,-1
3912,1,1,-1,-1,1
3913,-1,0,2,-2,0
3914,0,-1,1,0,0
3915,3,1,0,-2,1
3916,0,1,1,0,-1
3917,0,0,-3,3,0
3918,0,0,0,-1,1
3919,0,0,-2,2,0
3920,1,0,1,0,-1
3921,1,-1,1,2,0
3922,0,1,-1,1,-1
3923,1,-1,2,0,-1
3924,0,0,1,-1,2
3925,-1,1,-1,1,0
3926,0,1,-2,1,-1
3927,0,0,0,0,0
3928,-1,-1,0,-1,0
3929,0,-1,1,1,0
3930,-1,0,1,0,0
3931,0,-1,1,0,-1
3932,-2,0,3,-2,1
3933,-2,0,0,-1,-1
3934,0,0,0,0,0
3935,-4,1,-1,-1,3
3936,1,0,0,0,0
3937,-1,2,-1,-3,3
3938,-1,-1,1,2,-2
3939,0,1,1,-1,-1
3940,1,0,-1,0,1
3941,2,-1,-1,2,0
3942,0,1,-2,1,1
3943,0,0,1,-1,0
3944,0,0,1,-1,0
3945,-1,2,0,-1,1
3946,0,-1,0,2,-1
3947,-1,-1,3,-1,0
3948,-2,1,1,-1,0
3949,-1,1,1,0,-1
3950,1,-1,0,-1,0
3951,0,-2,0,0,0
3952,-1,0,-1,1,-2
3953,2,-2,0,0,0
3954,-2,1,-2,2,-2
3955,-2,1,-2,2,-3
3956,2,0,0,0,0
3957,2,0,0,2,-1
3958,0,0,1,-1,-1
3959,1,0,1,0,3
3960,0,0,2,-3,2
3961,1,1,-1,2,-2
3962,2,0,-3,-1,3
3963,-1,1,0,0,-1
3964,1,2,0,1,-1
3965,-1,0,0,0,1
3966,0,0,0,0,0
3967,-2,2,0,-1,0
3968,0,0,-1,1,0
3969,1,2,0,0,-1
3970,-3,2,1,-1,1
3971,0,-1,0,0,0
3972,0,1,0,0,-1
3973,2,-2,0,0,0
3974,-3,2,-3,-1,0
3975,-1,1,-1,1,0
3976,2,-1,1,0,-1
3977,0,2,-2,1,0
3978,-1,2,-1,1,-1
3979,0,0,-2,1,1
3980,0,-1,0,-1,1
3981,1,2,-1,-1,0
3982,0,0,0,0,0
3983,1,-1,1,0,0
3984,-1,1,-1,-1,1
3985,0,1,0,-1,0
3987,2,-1,0,0,2
3988,1,0,-1,1,1
3989,0,0,0,-2,1
3990,-1,0,1,0,-1
3991,0,1,2,-1,0
3992,0,-1,0,0,1
3993,0,-2,0,1,0
3994,0,0,1,-1,0
3995,0,1,-1,-1,2
3996,-1,1,-1,0,0
3997,1,-2,0,2,0
3998,1,-1,1,-1,0
3999,-1,1,-1,0,1
4000,5,0,-1,-1,1
4001,-1,1,-1,-1,0
4002,1,-2,1,0,0
4003,1,0,-1,2,-2
4004,-1,-2,3,-1,0
4005,0,0,0,-1,1
4006,2,0,1,0,0
4007,2,0,0,-2,1
4008,-1,0,-1,2,-3
4009,-1,0,0,0,1
4010,1,0,-2,1,0
4011,0,0,0,0,1
4012,0,0,-2,2,-1
4013,0,-1,-2,2,0
4014,-1,0,1,0,0
4015,1,-1,1,-1,0
4016,0,0,0,1,0
4017,0,0,0,-3,1
4018,0,0,0,1,-2
4019,-1,0,0,1,-2
4020,2,0,0,-1,1
4021,1,0,0,0,-1
4022,-1,1,1,0,-1
4023,0,0,1,-1,0
4024,0,0,0,0,1
4025,-1,1,0,0,0
4026,0,0,0,0,0
4027,0,1,0,0,0
4028,-1,1,-1,1,0
4029,1,1,0,2,-4
4030,-1,0,1,-1,1
4031,1,-1,-1,1,0
4032,-1,0,-1,2,-1
4033,-1,1,-1,0,0
4034,3,0,-1,1,-1
4035,0,0,-1,1,0
4036,1,-2,1,1,-1
4037,3,-2,0,-1,1
4038,2,-1,-3,4,-1
4039,0,-1,1,-1,0
4040,0,-1,0,-1,1
4041,0,0,0,0,-1
4042,-3,2,0,-1,-1
4043,1,0,-2,1,0
4044,0,-6,5,0,0
4045,0,2,-2,0,0
4046,-2,3,-2,-1,0
4047,1,-1,0,0,0
4048,0,-2,1,2,-1
4049,-1,0,0,0,0
4050,-4,4,1,-2,1
4051,0,0,0,0,-3
4052,0,1,-1,1,-1
4053,0,-1,1,1,-1
4054,-1,0,1,1,0
4055,-1,-2,0,0,4
4056,-1,0,-2,1,0
4057,0,-1,1,1,0
4058,1,0,1,0,0
4059,-1,1,-1,1,-1
4060,-1,0,1,0,0
4061,0,1,0,0,-1
4062,-1,1,0,-1,1
4063,1,-5,5,-3,-2
4064,-1,0,0,0,0
4065,0,0,-2,3,0
4066,-3,0,0,0,0
4067,0,0,0,0,0
4068,1,1,-1,0,0
4069,0,0,0,-1,0
4070,1,-1,1,1,0
4071,0,0,0,0,0
4072,0,0,1,-1,1
4073,0,0,0,0,-1
4074,-6,4,1,0,0
4075,0,0,0,0,0
4076,-1,0,0,0,1
4077,1,1,-2,0,1
4078,0,-1,0,1,-1
4079,0,0,0,1,0
4080,0,1,0,-1,0
4081,-2,2,1,1,0
4082,1,0,0,0,-1
4083,1,1,0,0,0
4084,1,0,0,-1,1
4085,2,0,0,-1,1
4086,0,0,1,-1,0
4087,1,-1,0,0,-1
4088,2,0,0,0,0
4089,-1,0,0,-1,1
4090,-2,1,1,0,0
4091,-1,0,0,2,-3
4092,1,-1,0,-1,0
4093,2,0,1,-1,1
4094,-2,1,0,2,-1
4095,-1,1,0,0,-1
4096,-2,3,0,1,-2
4097,-3,0,0,1,-1
4098,-1,0,2,0,-1
4099,-1,-1,0,0,-1
4100,-1,2,0,0,-1
4101,1,0,0,0,0
4102,-1,0,0,-1,2
4103,1,0,-1,0,1
4104,1,-1,0,0,1
4105,0,-1,1,1,-1
4106,-3,2,0,1,-1
4107,-1,0,0,0,0
4108,0,0,0,-1,0
4109,-1,1,-1,0,0
4110,0,-1,-1,2,-1
4111,0,1,1,-2,1
4112,0,-1,0,1,0
4113,0,0,-1,-1,1
4114,-2,1,1,-1,1
4115,-1,1,-1,-1,0
4116,0,-1,1,0,-1
4117,0,1,-1,0,1
4118,-1,0,1,-1,0
4119,-1,0,0,0,0
4120,1,-1,0,0,0
4121,2,-2,0,1,-1
4122,0,0,-1,-1,0
4123,1,0,0,-1,2
4124,0,-1,1,-1,0
4125,0,0,0,0,0
4126,0,1,-1,0,1
4127,1,0,2,-2,0
4128,-1,0,-1,1,-1
4129,2,0,0,-1,1
4130,-2,1,0,0,-2
4131,-1,0,0,0,1
4132,-1,0,0,0,0
4133,0,0,0,0,0
4134,0,0,0,0,0
4135,3,-2,-1,1,0
4136,1,0,-1,1,0
4137,1,0,0,0,0
4138,0,0,-1,1,-1
4139,1,0,1,0,0
4140,0,0,-1,0,1
4141,-1,0,0,-1,1
4142,-1,1,-2,2,0
4143,1,0,0,1,-1
4144,-2,2,-2,1,0
4145,0,0,-2,1,0
4146,0,-3,1,0,0
4147,0,0,0,-1,0
4148,0,2,-1,-1,0
4149,0,-2,2,0,0
4150,-2,0,-1,0,0
4151,0,0,0,-1,2
4152,-2,2,0,1,-2
4153,-1,0,0,0,0
4154,2,0,-1,1,-1
4155,-1,1,0,-1,0
4156,-1,0,0,1,0
4157,0,3,-2,0,0
4158,0,1,0,0,0
4159,0,0,0,1,0
4160,0,-1,1,0,0
4161,0,1,-1,0,0
4162,-2,1,2,1,-1
4163,1,-1,1,-1,1
4164,-1,0,0,-1,1
4165,0,2,0,-1,0
4166,0,1,-1,1,-1
4167,2,0,-2,2,0
4168,2,0,1,0,-1
4169,0,-1,0,1,1
4170,0,0,0,0,0
4171,0,-1,2,1,-2
4172,-3,4,-3,-1,2
4173,0,0,-1,0,1
4174,0,0,0,0,0
4175,-2,0,-1,0,2
4176,1,-1,1,-1,-2
4177,-1,0,-1,1,-1
4178,-1,2,0,-1,1
4179,-1,-1,1,-1,-1
4180,-1,0,0,-1,0
4181,-1,1,1,0,-1
4182,-1,0,0,0,-1
4183,1,-2,1,-2,1
4184,-3,-1,-1,0,0
4185,0,1,-2,1,1
4186,1,1,1,0,-1
4187,-2,0,1,2,-1
4188,4,-2,1,1,-1
4189,1,-4,1,2,-1
4190,1,0,-1,0,-1
4191,-1,1,-1,0,0
4192,1,-1,0,-1,1
4193,-1,1,0,1,-2
4194,0,0,0,0,0
4195,1,-2,3,0,-1
4196,-1,2,-2,0,2
4197,1,0,1,-2,0
4198,0,-1,1,-2,1
4199,-2,2,-1,-1,0
4200,0,0,0,0,-1
4201,-1,0,0,0,-1
4202,-1,0,0,0,0
4203,1,-1,-1,0,1
4204,1,0,-1,0,0
4205,0,-1,1,-1,1
4206,0,0,0,-1,1
4207,1,-1,-1,2,-1
4208,0,1,0,0,1
4209,0,0,1,-1,1
4210,2,1,0,-1,1
4211,0,0,0,-1,0
4212,0,0,0,-1,2
4213,0,0,-1,0,1
4214,0,1,-1,-1,1
4215,0,1,0,0,1
4216,-1,0,-1,3,-2
4217,0,0,0,0,-1
4218,-3,2,0,-1,-1
4219,1,-2,0,-1,2
4220,0,-1,1,-1,-1
4221,0,0,-1,1,0
4222,1,-1,-2,2,0
4223,0,0,0,0,0
4224,0,-2,2,0,-1
4225,0,1,-1,1,0
4226,-1,1,0,0,-1
4227,0,0,0,0,-1
4228,-1,0,3,-1,0
4229,0,0,0,0,0
4230,1,-2,1,0,-1
4231,0,0,-1,1,0
4232,0,0,-1,0,1
4233,1,0,0,1,-2
4234,0,-2,2,1,-2
4235,1,0,1,-2,-1
4236,-1,1,0,1,0
4237,0,-3,3,-1,0
4238,-3,-1,4,-1,-2
4239,0,-2,1,3,-3
4241,-1,-1,1,1,-2
4242,-1,0,0,-1,2
4243,1,-1,0,1,0
4244,0,1,-1,2,-2
4245,1,-1,0,0,0
4246,0,0,0,0,0
4247,-1,0,0,-1,1
4248,2,0,-1,-1,1
4249,-1,0,-1,1,0
4250,1,0,0,0,0
4251,0,0,0,0,0
4252,-1,0,-1,1,0
4253,-1,-2,-1,1,0
4254,0,0,1,0,0
4255,-2,3,-3,2,0
4256,0,0,1,-1,1
4257,0,1,-1,0,0
4258,0,-1,1,0,-1
4259,-1,0,-1,1,-1
4260,1,-1,0,0,0
4261,-1,0,0,0,0
4262,0,0,0,0,2
4263,0,0,1,-1,0
4264,0,1,-2,0,0
4265,0,1,-1,-1,1
4266,0,0,0,0,0
4267,1,1,-2,-1,0
4268,1,-2,3,-2,0
4269,-2,1,0,0,0
4270,1,0,1,-2,1
4271,1,-1,-1,0,1
4272,0,0,-1,0,1
4273,1,-1,1,-1,1
4274,-1,1,0,-3,2
4275,1,1,-1,-2,2
4276,0,0,0,0,0
4277,1,0,-2,1,2
4278,1,0,-1,1,-2
4279,-1,1,0,0,0
4280,0,-1,1,-1,1
4281,-2,0,-1,1,0
4282,-1,2,-3,1,-1
4283,-3,2,-2,3,0
4284,-1,-1,1,-1,1
4285,-1,1,1,0,-1
4286,0,0,0,0,0
4287,1,0,-1,1,-1
4288,-1,1,-2,-4,5
4289,0,1,1,1,-1
4291,-2,0,2,-1,0
4292,0,-1,1,-1,1
4293,0,0,1,-3,2
4294,2,-1,0,1,-1
4295,-1,0,1,0,0
4296,1,0,0,0,-1
4297,-1,1,0,0,-2
4298,0,3,-2,0,0
4299,0,0,0,-2,2
4300,1,0,1,-1,0
4301,0,1,-3,0,0
4302,1,0,0,0,0
4303,0,0,0,-1,1
4304,0,1,-1,0,1
4305,0,1,1,0,0
4306,-1,0,0,1,-2
4307,-2,1,0,1,0
4308,0,0,0,0,0
4309,-1,1,-1,0,0
4310,0,0,1,1,-2
4311,0,1,-2,1,1
4312,1,-1,1,0,1
4313,4,-3,3,-3,2
4314,0,0,1,-1,0
4315,0,0,1,-1,0
4316,0,0,0,0,0
4317,0,1,0,-1,1
4318,-1,3,0,-2,0
4319,-2,1,0,0,1
4320,0,1,-1,0,1
4321,-1,-2,0,-1,0
4322,0,0,0,0,0
4323,1,0,0,0,0
4324,2,-3,3,-2,1
4325,0,-1,2,-1,0
4326,0,1,0,-1,1
4327,1,0,-1,0,0
4328,-1,1,-1,0,0
4329,1,-1,1,-1,0
4330,2,0,0,0,0
4331,0,0,-2,-1,1
4332,0,0,-1,1,0
4333,-2,1,-1,1,-1
4334,2,-3,2,-1,0
4335,1,-1,0,-1,-1
4336,-5,4,0,0,0
4337,0,0,0,0,0
4338,1,0,0,-1,0
4339,0,-1,0,0,0
4340,0,0,0,0,0
4341,0,0,0,1,0
4342,0,0,-2,0,0
4343,1,0,1,-2,1
4344,0,0,0,0,0
4345,1,-1,2,-1,1
4346,0,-1,1,0,-1
4347,-1,1,-1,0,0
4348,-1,0,0,1,0
4349,-1,-3,2,0,0
4350,2,0,-1,0,0
4351,0,0,0,0,0
4352,-1,1,-1,0,-1
4353,0,0,0,0,0
4354,2,-4,1,0,-1
4355,-1,0,0,1,0
4356,-1,0,-1,0,2
4357,-1,1,1,-1,0
4358,0,-1,1,-1,0
4359,-1,1,0,0,0
4360,1,0,-2,1,1
4361,0,0,1,0,0
4362,0,0,0,-1,0
4363,0,0,0,-1,1
4364,-1,4,-5,-1,1
4365,-2,0,1,-1,0
4366,1,-2,3,1,-2
4367,0,0,0,1,-2
4368,1,-1,0,1,0
4369,0,0,0,0,0
4370,1,-1,0,1,-3
4371,0,1,-2,1,0
4372,1,-1,0,1,0
4373,-1,1,-2,2,-1
4374,-1,-1,0,1,1
4375,0,0,0,0,0
4376,1,1,-1,-1,0
4377,-2,0,0,0,1
4378,0,0,1,-1,0
4379,-2,-4,5,-5,6
4380,-1,3,-2,2,-2
4381,1,0,0,-1,1
4382,0,0,0,0,0
4383,0,0,0,0,0
4384,1,-1,0,0,0
4385,0,0,0,0,0
4386,1,1,0,1,-1
4387,1,0,0,0,0
4388,-1,1,1,-2,1
4389,2,-1,1,0,-1
4390,0,0,0,0,0
4391,-1,-1,1,-1,0
4392,1,2,-4,4,-2
4393,0,-2,2,0,-2
4394,-1,2,-1,-2,2
4396,0,-1,2,0,-1
4397,0,0,1,-1,-2
4398,0,2,0,-1,1
4399,1,-1,0,0,0
4400,0,0,0,0,0
4401,-2,1,0,0,-1
4402,1,1,-1,-1,1
4403,0,-2,0,1,-1
4404,1,-2,2,-1,0
4405,1,-1,1,0,1
4406,1,1,-1,0,2
4407,1,-1,1,0,0
4408,0,0,0,0,0
4409,1,-1,0,2,-1
4410,0,1,-1,1,0
4411,3,-1,1,0,-1
4412,0,0,0,0,0
4413,1,-1,0,-1,0
4414,-2,1,0,1,-1
4415,1,0,0,-1,1
4416,0,1,-1,0,1
4417,1,-1,1,0,0
4418,0,0,1,-2,1
4420,0,1,0,-1,1
4421,0,4,-3,3,0
4422,0,0,1,0,0
4423,-1,0,0,0,1
4424,0,-1,1,-2,1
4426,-1,0,0,2,-2
4427,0,0,0,0,0
4428,1,0,0,-1,0
4429,1,0,0,-1,0
4430,0,-1,0,-1,1
4431,1,0,0,-1,0
4432,0,1,-3,0,0
4433,-2,0,0,0,0
4434,2,1,-3,0,3
4435,-2,1,-1,2,0
4436,0,1,-1,0,0
4437,1,-1,0,-1,1
4438,2,0,-1,0,-1
4439,-1,0,0,0,2
4440,0,0,0,0,0
4441,1,-1,0,-1,2
4442,1,-1,0,-1,1
4443,-2,2,-1,0,0
4444,2,0,-2,2,0
4445,-1,-1,1,0,1
4446,0,-2,0,2,0
4447,-1,1,0,0,0
4448,-1,0,0,0,0
4449,1,0,-1,1,0
4450,0,0,0,1,-1
4451,2,-1,-1,1,1
4452,1,-1,0,0,0
4453,0,-1,0,0,1
4454,-1,0,1,1,-1
4455,2,-2,-1,-1,2
4456,0,-1,0,0,-1
4457,0,1,1,-1,0
4458,0,-1,0,-1,1
4459,0,1,-1,0,0
4460,0,1,-3,0,1
4461,-1,-1,2,1,-1
4462,-1,0,0,1,-1
4463,0,0,-1,1,-1
4464,-3,2,0,-1,-1
4465,-1,0,0,0,0
4466,1,-1,-1,1,0
4467,-1,0,-1,1,1
4468,0,0,-1,-1,1
4469,0,0,-1,0,1
4470,-1,0,0,1,-1
4472,0,0,-1,0,0
4473,0,0,0,0,0
4474,-1,0,0,-2,-1
4475,0,0,1,-1,0
4476,1,-1,1,0,-1
4477,2,-6,6,-2,-1
4478,-1,0,0,-1,2
4479,0,-1,0,-1,1
4480,0,0,0,-1,-1
4481,-2,0,0,0,1
4482,-1,0,0,1,1
4483,-1,0,0,1,0
4484,2,-2,0,0,1
4485,-2,0,2,-2,1
4486,0,0,0,1,-1
4487,1,-1,-1,0,1
4488,1,0,0,-1,1
4489,2,0,0,0,0
4490,1,-1,-1,3,0
4491,2,0,-1,-1,-2
4492,0,1,1,0,-4
4493,0,0,0,0,0
4494,0,0,0,0,0
4495,1,2,-1,-4,4
4496,1,0,-1,0,-1
4497,0,0,1,0,-2
4498,-1,2,-1,0,-1
4499,1,1,-1,2,-2
4500,0,0,1,0,0
4501,-1,-1,1,0,-1
4502,1,0,0,-1,0
4503,0,-1,1,-1,1
4504,-1,0,1,1,-1
4505,-1,1,0,1,-1
4506,0,0,0,-1,1
4507,1,1,-1,1,0
4508,-1,1,0,0,-2
4509,0,0,0,0,0
4510,0,0,0,0,1
4511,0,-1,0,-1,1
4512,1,0,0,0,0
4513,-1,1,-1,1,-1
4514,0,-1,0,1,-1
4515,0,0,1,0,-1
4516,0,0,-2,2,1
4517,-1,1,-1,1,-1
4518,-1,0,-1,1,-1
4519,1,0,-1,1,0
4520,0,0,-1,0,0
4521,2,-1,-1,1,-1
4522,0,-1,2,-2,2
4523,0,0,0,0,0
4524,-1,0,-1,1,-1
4525,0,1,0,0,0
4526,2,0,0,0,-1
4527,1,-1,1,-1,1
4528,0,0,0,0,-3
4529,1,-2,2,0,-2
4530,4,-3,-1,1,-1
4531,2,1,-2,0,-1
4532,-1,0,1,0,0
4533,-3,3,0,0,-1
4535,2,0,2,0,-1
4536,1,-1,0,0,0
4537,0,0,0,0,1
4538,-1,-1,1,-2,0
4539,0,0,-1,1,-1
4540,-1,0,1,-1,0
4541,-2,-3,4,0,1
4542,0,0,0,0,1
4543,-2,-1,0,1,1
4544,0,0,1,-1,1
4545,0,0,1,0,0
4546,0,0,0,0,0
4547,-1,-2,1,0,0
4548,0,-1,0,1,0
4549,0,2,0,-1,1
4550,1,1,-2,1,0
4551,-1,0,0,0,1
4552,-1,1,0,0,-1
4553,1,-2,1,0,0
4554,-1,0,1,-2,1
4555,0,-1,1,-2,0
4556,3,1,0,-2,2
4557,-1,1,-2,0,1
4558,1,1,-1,0,1
4559,-3,1,1,-3,0
4560,1,2,-3,0,2
4561,-1,1,-2,1,-1
4562,-1,-2,1,2,-1
4563,-1,0,0,0,0
4564,1,0,-1,0,1
4565,0,-1,1,0,-1
4566,-2,0,0,1,1
4567,-2,1,-1,3,-1
4568,0,0,-1,3,-6
4569,0,-1,1,-1,0
4570,0,0,0,-1,2
4571,0,0,1,1,-2
4572,-1,0,1,-1,1
4573,1,0,-1,1,-2
4574,2,0,-1,0,1
4575,1,0,-2,2,0
4576,2,-1,0,1,-1
4577,0,0,1,-1,0
4578,0,1,0,-2,0
4579,1,0,0,-1,1
4580,0,1,-1,0,-1
4581,-1,-1,1,3,-3
4582,0,0,0,1,-1
4583,0,0,0,0,0
4584,0,-1,0,0,0
4585,-1,3,-3,1,-1
4586,-3,1,0,-1,0
4587,-2,2,1,-1,0
4588,0,0,0,1,-1
4589,0,0,0,0,0
4590,2,-1,0,-1,2
4591,-2,2,-1,-1,1
4592,1,-1,1,1,-1
4593,1,0,0,-2,1
4594,0,-2,0,1,1
4595,0,2,-2,0,-1
4596,-1,0,0,0,1
4597,0,1,0,-1,0
4598,0,1,0,-2,0
4599,0,-2,1,-1,0
4600,1,1,-1,0,-2
4601,0,-1,0,0,1
4602,-1,0,0,1,0
4603,0,0,-4,1,0
4604,-1,0,1,-2,1
4605,1,0,-1,0,0
4606,0,1,-1,0,0
4607,-1,4,-4,1,0
4608,0,0,0,-2,2
4609,-1,0,1,-1,0
4610,0,0,1,-1,0
4611,2,-1,-1,0,1
4612,0,-1,0,1,0
4613,0,1,-1,-1,3
4614,0,1,-1,1,-1
4615,1,-1,-2,2,1
4616,-1,0,0,-1,1
4617,1,0,-1,2,-1
4618,0,0,0,0,0
4619,0,0,0,-1,1
4620,2,-1,-1,1,2
4621,-1,0,-2,0,0
4622,-1,0,1,0,-2
4623,2,1,-1,-1,2
4624,0,0,0,0,-1
4625,0,0,0,0,0
4626,2,0,-1,0,0
4627,-1,0,0,0,-1
4628,0,0,-1,1,-1
4629,0,-1,0,-1,1
4630,0,0,0,0,0
4631,1,-1,1,-4,5
4632,-1,2,3,-1,1
4633,0,0,0,0,0
4634,1,-1,1,-1,0
4635,1,-1,0,-1,2
4636,0,0,1,-2,1
4637,1,-1,1,-1,0
4638,1,1,-1,0,-1
4639,0,0,2,-2,0
4640,-1,0,0,0,0
4641,0,1,0,0,0
4642,-2,0,1,0,-1
4643,0,0,-1,1,-2
4644,-1,0,0,0,1
4645,0,2,-3,1,-1
4646,-3,1,2,0,2
4647,0,0,-1,1,0
4648,-2,0,-1,1,-1
4649,-1,0,1,-1,0
4650,1,0,0,-1,0
4651,0,-2,2,-2,2
4652,0,0,0,0,0
4653,0,0,1,0,-1
4654,-1,2,0,-2,-1
4655,0,-1,1,0,-1
4656,1,-1,0,0,0
4657,2,-2,3,-3,3
4658,1,-1,1,1,0
4659,0,0,0,0,0
4660,-2,1,0,-1,0
4661,-1,1,-1,1,0
4662,1,-2,1,0,-1
4663,0,0,1,-1,-1
4664,0,1,-1,1,-1
4665,-1,0,0,0,0
4666,1,-1,1,-1,1
4667,0,1,1,0,-1
4668,0,1,-2,-1,0
4669,0,0,0,0,0
4670,-1,1,0,0,0
4671,1,0,0,2,-1
4672,-2,2,1,-1,0
4673,0,1,-3,2,1
4674,0,1,-1,0,-1
4675,1,-1,0,0,0
4676,0,0,0,0,0
4677,0,-1,2,-1,0
4678,-2,-2,0,0,2
4679,-1,-1,-1,1,0
4680,-5,4,-1,0,0
4681,1,-1,1,2,-1
4682,-2,1,-1,2,-2
4683,-1,1,-2,1,1
4684,0,0,0,2,-1
4685,0,0,1,0,0
4686,0,1,-2,-2,2
4687,1,0,-1,0,1
4688,0,1,-2,2,1
4689,0,0,0,0,0
4690,0,1,-1,-1,1
4691,1,0,0,1,-1
4692,0,0,0,2,0
4693,0,0,0,0,0
4694,0,2,-1,0,-1
4695,-3,-1,0,0,0
4696,0,0,0,0,0
4697,0,1,1,0,-1
4698,0,0,0,0,0
4699,0,0,0,0,0
4700,1,0,3,-1,0
4701,1,0,-1,0,2
4702,1,0,-1,1,0
4703,0,0,1,-1,1
4704,0,0,-1,2,0
4705,0,1,-1,0,-1
4706,0,-1,2,-1,0
4707,1,0,0,-1,2
4708,1,-1,0,0,0
4709,0,-1,1,-1,1
4710,0,-1,0,1,1
4711,1,0,0,-1,0
4712,0,2,0,-1,0
4713,1,0,0,-1,4
4714,-2,0,0,-1,0
4715,1,0,0,0,1
4716,0,1,-3,1,-1
4717,0,0,-1,1,0
4718,-1,1,-2,2,-2
4719,1,1,1,-2,0
4720,0,1,1,-1,-1
4721,-1,1,0,-1,1
4722,1,-1,0,1,-1
4723,0,1,-1,-1,2
4724,0,2,-2,0,-1
4725,1,0,-1,1,0
4726,1,-1,0,-1,1
4727,0,1,4,-1,-1
4728,1,-1,1,-2,2
4729,1,-1,0,0,-1
4730,0,-1,1,-1,0
4731,1,-1,0,1,1
4732,-1,0,0,0,0
4733,0,0,0,0,0
4734,1,-1,1,-1,1
4735,-1,2,-1,2,0
4736,-1,-3,4,1,-3
4737,1,0,0,1,-1
4738,-1,0,0,0,2
4739,1,-1,-1,1,0
4740,-1,0,0,-1,1
4741,-1,0,0,0,1
4742,-1,0,-2,0,1
4743,0,-1,1,-1,2
4744,0,-2,2,1,0
4745,0,0,0,0,0
4746,0,-2,1,1,1
4747,-1,-1,2,0,-1
4748,0,1,0,0,1
4749,-3,0,-1,3,-2
4750,0,1,-1,1,1
4751,1,0,-1,0,1
4752,0,0,-2,1,2
4753,-4,-1,2,2,0
4754,1,0,0,-1,1
4755,-1,1,-2,1,1
4756,-1,1,-1,0,0
4757,0,0,0,-1,0
4758,2,-2,2,-1,0
4759,-3,2,-1,0,1
4760,-1,1,0,0,0
4761,0,0,0,0,0
4762,0,0,1,-1,0
4763,-1,1,-2,2,-1
4764,-1,1,1,-2,0
4765,0,1,-1,0,0
4766,1,0,0,-2,2
4767,-1,1,0,1,0
4768,-2,1,-2,2,0
4769,2,0,-1,-1,2
4770,0,1,-1,-1,1
4771,-1,0,0,0,0
4772,0,-1,1,0,0
4773,0,-1,0,0,0
4774,-2,3,0,-1,0
4775,1,-1,1,0,0
4776,1,-1,0,1,-1
4777,0,-2,1,1,0
