고객번호,구매금액14년_1,구매금액14년_2,구매금액14년_3,구매금액14년_4,구매금액15년_1,구매금액15년_2,구매금액15년_3,구매금액15년_4,구매횟수14년_1,구매횟수14년_2,구매횟수14년_3,구매횟수14년_4,구매횟수15년_1,구매횟수15년_2,구매횟수15년_3,구매횟수15년_4,평균합계14년_1,평균합계14년_2,평균합계14년_3,평균합계14년_4,평균합계15년_1,평균합계15년_2,평균합계15년_3,평균합계15년_4
518,27429439,22010961,24989079,10033865,8628963,10233932,11208359,15979047,124,133,159,99,102,113,122,149,221205.1532,165495.9474,157164.0189,101352.1717,84597.67647,90565.76991,91871.79508,107241.9262
519,537008,1982504,148230,8189638,8740081,5768219,5848939,10206529,20,22,9,84,112,101,82,89,26850.4,90113.81818,16470,97495.69048,78036.4375,57111.07921,71328.52439,114680.1011
520,13521461,10563029,6671348,7377944,4507050,4287271,3897450,7391444,36,84,87,120,70,69,81,73,375596.1389,125750.3452,76682.16092,61482.86667,64386.42857,62134.36232,48116.66667,101252.6575
521,26132299,21536998,15842482,11248419,29253244,13262604,26164841,23219023,82,98,58,85,88,101,89,116,318686.5732,219765.2857,273146.2414,132334.3412,332423.2273,131312.9109,293986.9775,200163.9914
522,1260319,2773097,3223942,4310546,6658589,4978545,1971655,1459360,64,87,98,117,83,75,53,54,19692.48438,31874.67816,32897.36735,36842.2735,80223.96386,66380.6,37201.03774,27025.18519
523,2416980,2617773,2590372,1052625,2376703,2370754,2575184,1579641,97,104,85,34,88,82,92,82,24917.31959,25170.89423,30474.96471,30959.55882,27007.98864,28911.63415,27991.13043,19263.91463
524,1957650,2855972,2395690,1760560,2735455,2150970,1659597,670432,79,114,99,85,75,66,60,34,24780.37975,25052.38596,24198.88889,20712.47059,36472.73333,32590.45455,27659.95,19718.58824
525,7909246,3700409,4031246,5033126,3909173,4261097,3582401,10210474,44,64,49,77,71,75,77,92,179755.5909,57818.89063,82270.32653,65365.27273,55058.77465,56814.62667,46524.68831,110983.413
526,12075829,9990025,9504589,4838017,2144226,5917140,10017051,3480195,109,154,148,93,100,143,168,115,110787.422,64870.29221,64220.19595,52021.68817,21442.26,41378.6014,59625.30357,30262.56522
527,309229,3482137,992642,1177348,734585,954391,992486,405515,3,32,72,81,73,75,76,49,103076.3333,108816.7813,13786.69444,14535.16049,10062.80822,12725.21333,13059.02632,8275.816327
528,403922,459295,647745,452144,568781,737611,676539,487361,18,31,40,34,39,54,48,43,22440.11111,14815.96774,16193.625,13298.35294,14584.12821,13659.46296,14094.5625,11333.97674
529,57022271,51060702,42727784,10082859,26065257,23029213,14809443,3147639,109,136,111,85,113,108,95,84,523140.1009,375446.3382,384934.991,118621.8706,230665.9912,213233.4537,155888.8737,37471.89286
530,1377141,2566264,2067244,3245357,1263619,2640585,1892289,3426424,35,68,65,61,65,85,78,101,39346.88571,37739.17647,31803.75385,53202.57377,19440.29231,31065.70588,24260.11538,33924.9901
531,875761,4972370,7448025,5607836,2682745,6975554,3815415,4170589,27,74,82,20,35,66,78,84,32435.59259,67194.18919,90829.57317,280391.8,76649.85714,105690.2121,48915.57692,49649.86905
532,7651227,8700891,10975704,7156474,5836843,20406770,9850786,15385031,59,49,65,49,47,70,48,90,129681.8136,177569.2041,168856.9846,146050.4898,124188.1489,291525.2857,205224.7083,170944.7889
533,1326147,1037959,1564574,1287692,1282556,1406026,1523520,1355760,53,48,60,45,55,61,51,62,25021.64151,21624.14583,26076.23333,28615.37778,23319.2,23049.60656,29872.94118,21867.09677
534,1854865,1765773,3479267,3391651,2066707,1617153,4794041,2138253,44,51,86,86,51,71,92,132,42156.02273,34623,40456.59302,39437.80233,40523.66667,22776.80282,52109.1413,16198.88636
535,17399879,15817461,10509601,14895808,7378058,29863149,29373297,25142246,91,76,54,41,59,92,87,82,191207.4615,208124.4868,194622.2407,363312.3902,125051.8305,324599.4457,337624.1034,306612.7561
536,914758,741466,983712,519730,872706,733529,1292334,511399,52,50,50,63,74,51,89,54,17591.5,14829.32,19674.24,8249.68254,11793.32432,14382.92157,14520.60674,9470.351852
537,705233,994442,1009695,848060,1347010,1207937,1389376,701792,39,57,65,63,84,63,90,72,18082.89744,17446.35088,15533.76923,13461.26984,16035.83333,19173.60317,15437.51111,9747.111111
538,2738537,5010267,14244962,10552303,5871765,4702631,8043222,5328638,57,75,89,81,78,74,68,82,48044.50877,66803.56,160055.7528,130275.3457,75279.03846,63549.06757,118282.6765,64983.39024
539,4629557,7405661,3557856,4594523,3027456,3400188,5431988,5026068,42,75,44,84,87,78,93,50,110227.5476,98742.14667,80860.36364,54696.70238,34798.34483,43592.15385,58408.47312,100521.36
540,1119732,2771117,1407471,1561486,1246018,1210736,2332989,1260383,61,153,78,89,74,73,104,74,18356.2623,18111.87582,18044.5,17544.78652,16838.08108,16585.42466,22432.58654,17032.2027
541,1493644,1546017,2525152,2020275,1873916,2019254,3263784,1555218,41,62,100,83,74,107,144,87,36430.34146,24935.75806,25251.52,24340.66265,25323.18919,18871.53271,22665.16667,17876.06897
542,463194,1859549,3467849,3645410,1317049,2463134,1492669,1097971,29,50,90,106,86,92,87,92,15972.2069,37190.98,38531.65556,34390.66038,15314.52326,26773.19565,17157.11494,11934.46739
543,3156737,3011170,1928379,2849892,2344505,3554458,2346869,3744837,58,63,43,68,61,80,37,63,54426.5,47796.34921,44846.02326,41910.17647,38434.5082,44430.725,63428.89189,59441.85714
544,15530981,14421042,8140890,8712293,6795599,12370480,5083020,9548605,84,110,75,66,87,104,103,132,184892.631,131100.3818,108545.2,132004.4394,78110.33333,118946.9231,49349.70874,72337.91667
545,5420826,3716757,8571313,4724716,2759343,3226158,15135322,13028041,83,47,58,74,50,40,50,75,65311.15663,79079.93617,147781.2586,63847.51351,55186.86,80653.95,302706.44,173707.2133
546,29750905,16389939,7973057,5485551,31563799,25125562,36019795,4788666,50,45,55,41,63,65,72,38,595018.1,364220.8667,144964.6727,133793.9268,501012.6825,386547.1077,500274.9306,126017.5263
547,19308806,41365706,20345619,13022454,10228812,13300188,15980217,6679268,96,145,143,117,87,106,90,74,201133.3958,285280.731,142277.0559,111303.0256,117572.5517,125473.4717,177557.9667,90260.37838
548,5806833,2485340,6624727,3418552,9888257,4403427,4680855,6708349,87,75,117,84,88,99,76,62,66745.2069,33137.86667,56621.59829,40697.04762,112366.5568,44479.06061,61590.19737,108199.1774
549,7389202,6154023,3169168,6637063,6492637,4555024,4208041,6329657,88,61,55,74,54,51,49,49,83968.20455,100885.623,57621.23636,89690.04054,120234.0185,89314.19608,85878.38776,129176.6735
550,749941,920990,3146260,3260443,11794142,4330428,10666011,8614141,29,41,61,107,104,113,149,128,25860.03448,22463.17073,51578.03279,30471.42991,113405.2115,38322.37168,71583.96644,67297.97656
551,1015846,1772234,1588450,1852679,2668589,1686886,2683762,1414560,40,66,51,59,65,67,64,55,25396.15,26852.0303,31146.07843,31401.33898,41055.21538,25177.40299,41933.78125,25719.27273
552,1686501,3860062,3312971,2330055,1618636,1966982,2708840,3100857,66,98,83,80,64,65,85,82,25553.04545,39388.38776,39915.31325,29125.6875,25291.1875,30261.26154,31868.70588,37815.32927
553,2931028,6258052,6604995,11886424,8154944,5053405,2778620,9110179,43,56,76,84,71,69,52,107,68163.44186,111750.9286,86907.82895,141505.0476,114858.3662,73237.75362,53435,85141.85981
554,7620937,17795451,11977222,12598358,23189693,12317226,7468001,12105791,43,103,78,67,90,82,55,84,177231.093,172771.3689,153554.1282,188035.194,257663.2556,150210.0732,135781.8364,144116.5595
555,2208457,2106520,1566950,2999056,3608334,3346539,3626390,1347739,69,58,63,92,55,59,85,73,32006.62319,36319.31034,24872.22222,32598.43478,65606.07273,56721,42663.41176,18462.17808
556,2273197,2885072,1786204,2064260,1947897,1613579,1485279,1000146,63,59,50,55,61,51,48,35,36082.49206,48899.52542,35724.08,37532,31932.7377,31638.80392,30943.3125,28575.6
557,1839883,2550731,1429737,1825063,1852363,1869236,1448024,1103805,54,67,51,67,70,51,53,47,34071.90741,38070.61194,28034.05882,27239.74627,26462.32857,36651.68627,27321.20755,23485.21277
558,1316271,2846313,583353,2069024,1468621,3143191,1584209,1245652,45,40,36,53,56,120,74,56,29250.46667,71157.825,16204.25,39038.18868,26225.375,26193.25833,21408.22973,22243.78571
559,14515810,10042650,11430124,34315076,9490784,8583303,5774727,18941513,77,83,76,91,90,83,66,106,188517.013,120995.7831,150396.3684,377088.7473,105453.1556,103413.2892,87495.86364,178693.5189
560,9423519,10736475,13731810,8090925,9920419,20478360,16272216,14726620,63,83,56,59,40,86,60,58,149579.6667,129355.1205,245210.8929,137134.322,248010.475,238120.4651,271203.6,253907.2414
561,5259732,9069964,9263046,5189546,9800555,14005107,13931491,8378864,55,105,90,57,55,105,88,82,95631.49091,86380.60952,102922.7333,91044.66667,178191.9091,133381.9714,158312.3977,102181.2683
562,72584462,70524897,103604953,131346166,59103338,34584818,34964800,20680315,73,91,63,77,40,55,50,44,994307.6986,774998.8681,1644523.063,1705794.364,1477583.45,628814.8727,699296,470007.1591
563,2300452,2466959,3284242,1542596,3063490,2752817,2851162,2333509,58,71,73,56,66,74,67,61,39662.96552,34745.90141,44989.61644,27546.35714,46416.51515,37200.22973,42554.65672,38254.2459
564,6539374,11928039,8512403,23013824,12637637,5902849,7727137,10164722,59,75,78,120,78,42,45,59,110836.8475,159040.52,109133.3718,191781.8667,162020.9872,140544.0238,171714.1556,172283.4237
565,13087709,14221113,20387572,9459189,8403940,13816561,9927583,11717429,68,91,75,93,68,78,53,76,192466.3088,156275.967,271834.2933,101711.7097,123587.3529,177135.3974,187312.8868,154176.6974
566,12531275,12640639,2884400,2604451,5364843,15347821,12476847,13399211,66,83,65,45,47,84,73,86,189867.803,152296.8554,44375.38462,57876.68889,114145.5957,182712.1548,170915.7123,155804.7791
567,14234872,6776031,8693820,3207988,20036960,4716605,3739156,2722298,68,72,76,56,71,73,49,71,209336.3529,94111.54167,114392.3684,57285.5,282210.7042,64611.0274,76309.30612,38342.22535
568,166364,458501,887310,609680,950098,1152776,1137494,1005894,22,56,71,70,95,110,101,92,7562,8187.517857,12497.32394,8709.714286,10001.03158,10479.78182,11262.31683,10933.63043
569,1855603,4274847,4813469,6075093,3309224,4187929,3793352,2339186,36,74,95,139,86,49,84,87,51544.52778,57768.2027,50668.09474,43705.70504,38479.34884,85467.93878,45158.95238,26887.1954
570,891228,1017610,1355222,917083,1041141,1007353,679318,421125,103,93,101,72,82,76,69,57,8652.699029,10942.04301,13418.0396,12737.26389,12696.84146,13254.64474,9845.188406,7388.157895
571,12578677,4210869,12185812,6500721,17590003,3674225,6527802,4773022,73,99,82,65,61,57,85,90,172310.6438,42534.0303,148607.4634,100011.0923,288360.7049,64460.08772,76797.67059,53033.57778
572,3020825,2041011,5177187,4864249,30116019,17242164,8492804,4387262,55,58,95,72,79,110,102,83,54924.09091,35189.84483,54496.70526,67559.01389,381215.4304,156746.9455,83262.78431,52858.57831
573,943758,2800571,6580481,3241683,5746095,6896884,6055845,4652406,8,23,94,73,95,103,74,77,117969.75,121763.9565,70005.11702,44406.61644,60485.21053,66960.03883,81835.74324,60420.85714
574,6697387,19152540,3403278,5227880,6708451,1790517,5242518,2382720,87,145,64,64,95,42,87,69,76981.45977,132086.4828,53176.21875,81685.625,70615.27368,42631.35714,60258.82759,34532.17391
575,1960268,3150354,2996798,4771034,5913898,5357532,3077875,3364067,58,80,60,85,62,85,74,71,33797.72414,39379.425,49946.63333,56129.81176,95385.45161,63029.78824,41592.90541,47381.22535
576,4347304,5929579,9745157,9212397,5857022,11377851,16162035,5624174,41,86,97,91,69,107,75,42,106031.8049,68948.59302,100465.5361,101235.1319,84884.37681,106335.0561,215493.8,133908.9048
577,5575746,3755364,8273021,4717278,8366016,4826750,10027953,2741043,65,58,44,88,71,74,92,69,85780.70769,64747.65517,188023.2045,53605.43182,117831.2113,65226.35135,108999.4891,39725.26087
578,19602477,17850693,12027924,14051973,13087972,10210197,11399654,8148415,101,143,88,108,99,94,86,89,194083.9307,124830.021,136680.9545,130110.8611,132201.7374,108619.117,132554.1163,91555.22472
579,473556,272683,247134,243693,359949,505040,170285,103725,38,45,35,36,58,64,32,25,12462,6059.622222,7060.971429,6769.25,6206.017241,7891.25,5321.40625,4149
580,1709496,1163198,1971651,2143606,2604857,2125779,1957884,1487099,56,37,61,39,105,92,78,88,30526.71429,31437.78378,32322.14754,54964.25641,24808.1619,23106.29348,25101.07692,16898.85227
581,1075759,958717,1109776,941420,1168814,1621872,1414685,516712,48,47,58,62,94,121,105,36,22411.64583,20398.23404,19134.06897,15184.19355,12434.19149,13403.90083,13473.19048,14353.11111
582,1059591,4124269,1509265,889017,1913608,1225427,1238480,749224,65,108,56,54,83,60,71,52,16301.4,38187.67593,26951.16071,16463.27778,23055.51807,20423.78333,17443.38028,14408.15385
583,926655,854650,739580,985504,820473,451139,697715,532095,74,80,60,96,50,33,41,30,12522.36486,10683.125,12326.33333,10265.66667,16409.46,13670.87879,17017.43902,17736.5
584,5562374,4635934,2742217,3731903,4059677,3104951,2553723,1215164,52,49,52,75,66,86,83,47,106968.7308,94610.89796,52734.94231,49758.70667,61510.25758,36104.0814,30767.74699,25854.55319
585,14312494,21362588,37802312,43999877,36072618,14468560,38721499,9540662,43,62,118,90,93,41,108,56,332848.6977,344557.871,320358.5763,488887.5222,387877.6129,352891.7073,358532.3981,170368.9643
586,9045495,10343467,11176595,6531689,6264141,5747906,10958589,5033836,42,78,86,34,49,56,73,44,215368.9286,132608.5513,129960.407,192108.5,127839.6122,102641.1786,150117.6575,114405.3636
587,4526172,12446213,10367223,12817868,8933830,5689260,17132824,17220470,73,78,97,74,48,83,93,83,62002.35616,159566.8333,106878.5876,173214.4324,186121.4583,68545.3012,184223.914,207475.5422
588,18196423,21144975,20014286,17003583,16954933,7916407,4337455,4642492,150,130,173,151,75,111,110,88,121309.4867,162653.6538,115689.5145,112606.5099,226065.7733,71318.98198,39431.40909,52755.59091
589,6450801,4381402,4578571,2121003,3226511,2195300,3157630,4157747,116,97,53,50,59,75,87,83,55610.35345,45169.09278,86388.13208,42420.06,54686.62712,29270.66667,36294.5977,50093.33735
590,340620,640445,914647,977532,1123893,1601761,1338653,2124323,63,61,62,73,66,77,71,105,5406.666667,10499.09836,14752.37097,13390.84932,17028.68182,20802.09091,18854.26761,20231.64762
591,649196,808271,1073773,519999,798478,861115,946542,631148,68,59,80,53,58,68,66,61,9547,13699.50847,13422.1625,9811.301887,13766.86207,12663.45588,14341.54545,10346.68852
592,1334788,1948930,3550976,1991567,2161615,2425265,2707397,1243427,92,63,94,104,81,99,62,67,14508.56522,30935.39683,37776.34043,19149.68269,26686.60494,24497.62626,43667.69355,18558.61194
593,1966359,6815061,3611240,3476699,1717567,7461496,6701501,15528054,39,89,46,49,32,66,46,89,50419.46154,76573.7191,78505.21739,70953.04082,53673.96875,113052.9697,145684.8043,174472.5169
594,7802023,17590433,16740189,37988848,34479227,32362682,28884054,31243937,31,75,60,60,64,88,38,94,251678.1613,234539.1067,279003.15,633147.4667,538737.9219,367757.75,760106.6842,332382.3085
595,3122535,2882830,2589102,1347281,1829615,1712849,4122921,5954777,35,41,42,36,52,55,79,111,89215.28571,70312.92683,61645.28571,37424.47222,35184.90385,31142.70909,52188.87342,53646.63964
596,18522922,8887162,9882558,10612067,10903488,8064719,6019907,2005683,103,74,87,73,63,58,40,15,179834.1942,120096.7838,113592.6207,145370.7808,173071.2381,139046.8793,150497.675,133712.2
597,6816597,8735310,6375857,5032865,4832153,3294348,5930306,3886109,69,110,96,103,88,67,99,77,98791.26087,79411.90909,66415.17708,48862.76699,54910.82955,49169.37313,59902.08081,50468.94805
598,808066,1762434,1198071,969480,861261,1026680,1789352,1625620,50,78,83,70,61,56,81,68,16161.32,22595.30769,14434.59036,13849.71429,14119.03279,18333.57143,22090.76543,23906.17647
599,7479622,3647429,2786762,8674301,3436426,5077013,9185312,8950951,97,89,71,101,79,104,101,116,77109.50515,40982.34831,39250.16901,85884.16832,43499.06329,48817.43269,90943.68317,77163.37069
600,1909520,2575525,4645163,6929106,4409637,3928881,4309013,2492524,47,60,82,96,71,74,69,71,40628.08511,42925.41667,56648.32927,72178.1875,62107.56338,53092.98649,62449.46377,35105.97183
601,4012062,4267565,2838338,2876559,3534631,3919651,4107886,1477222,111,100,82,84,76,85,91,82,36144.7027,42675.65,34613.87805,34244.75,46508.30263,46113.54118,45141.6044,18014.90244
602,3666737,4990417,10336074,9614203,7465753,9208982,12390297,16520062,30,21,47,26,56,68,66,92,122224.5667,237638.9048,219916.4681,369777.0385,133317.0179,135426.2059,187731.7727,179565.8913
603,4734106,9494305,11648877,14222055,12938267,2620950,1738094,2311891,71,107,76,82,65,40,40,58,66677.5493,88731.82243,153274.6974,173439.6951,199050.2615,65523.75,43452.35,39860.18966
604,2231857,6007772,1777278,2668255,2093033,3452368,1477555,6623423,62,114,63,76,47,69,77,105,35997.69355,52699.75439,28210.7619,35108.61842,44532.61702,50034.31884,19189.02597,63080.21905
605,548684,903314,915645,540393,514637,834084,641058,267947,50,89,62,56,63,81,54,28,10973.68,10149.59551,14768.46774,9649.875,8168.84127,10297.33333,11871.44444,9569.535714
606,13117290,25144694,4572153,19356102,3818397,2187810,3117713,6431797,85,146,36,91,39,42,39,62,154321.0588,172223.9315,127004.25,212704.4176,97907.61538,52090.71429,79941.35897,103738.6613
607,1597043,2423378,3578100,2070282,1433948,2595470,3267783,1825477,82,99,77,70,73,87,115,83,19476.13415,24478.56566,46468.83117,29575.45714,19643.12329,29832.98851,28415.50435,21993.6988
608,23953481,20042795,13474625,9076412,3142731,16938694,28972794,6763034,98,135,107,112,101,128,151,123,244423.2755,148465.1481,125931.0748,81039.39286,31116.14851,132333.5469,191872.8079,54984.01626
609,569620,664647,744610,949338,645747,979828,1211308,777993,53,52,59,71,54,60,58,53,10747.54717,12781.67308,12620.50847,13370.95775,11958.27778,16330.46667,20884.62069,14679.11321
610,944427,8718547,176600697,12206713,6283873,5898806,2304275,10276760,28,52,69,81,93,47,32,47,33729.53571,167664.3654,2559430.391,150700.1605,67568.52688,125506.5106,72008.59375,218654.4681
611,5870401,10782366,8171095,4784917,4099177,10490646,4685157,10044719,81,99,111,78,57,87,56,69,72474.08642,108912.7879,73613.46847,61345.08974,71915.38596,120582.1379,83663.51786,145575.6377
612,8952482,6154188,9239810,12448527,4283814,1204635,5705362,1143181,95,89,95,161,71,27,28,15,94236.65263,69148.17978,97261.15789,77320.04348,60335.40845,44616.11111,203762.9286,76212.06667
613,9024949,4563836,5805184,13106922,4511233,16656321,6585854,5716438,115,106,108,103,95,122,121,95,78477.81739,43055.0566,53751.7037,127251.6699,47486.66316,136527.2213,54428.54545,60173.03158
614,6689791,13093848,7115442,5401346,5292147,13317130,8366574,7346658,67,104,65,64,47,108,58,94,99847.62687,125902.3846,109468.3385,84396.03125,112598.8723,123306.7593,144251.2759,78155.93617
