고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감,6_7기증감
5135,0,-1,0,3,-2,0
5136,0,1,0,-1,1,-1
5137,-2,-1,-1,0,0,0
5138,1,0,0,-1,-2,3
5139,-1,2,-2,0,1,0
5140,0,0,0,0,0,0
5141,0,0,1,0,0,-1
5142,0,0,1,-1,0,1
5143,0,1,-1,-1,-1,0
5144,0,0,0,0,0,0
5145,3,-1,0,1,-1,1
5146,0,1,-1,1,-1,0
5147,-1,-1,2,-1,2,-1
5148,0,-2,2,1,-1,-1
5149,0,1,0,0,0,0
5150,0,1,0,1,0,-2
5151,0,1,-1,0,0,2
5152,0,0,0,-2,3,0
5153,-4,3,0,0,1,1
5154,-1,0,1,-1,0,0
5155,-2,0,0,0,0,2
5156,2,1,0,0,-1,-1
5157,-1,-1,1,0,0,0
5158,-1,0,-1,1,-1,0
5159,0,0,0,0,1,0
5160,0,1,-1,0,1,-1
5161,0,0,0,0,0,0
5162,1,-1,-2,1,2,0
5163,-1,0,1,-1,-1,1
5164,-1,1,0,0,-1,-1
5165,0,0,1,1,-2,0
5166,1,-1,0,0,0,0
5167,0,-2,2,0,1,-2
5168,-4,3,2,-1,1,-1
5169,-2,0,0,1,-1,2
5170,0,0,0,-1,-1,1
5171,0,0,-1,1,-1,1
5172,0,1,-1,0,-1,0
5173,1,0,-1,2,-1,0
5174,-1,0,0,1,-1,0
5175,0,0,1,-1,0,0
5176,1,0,0,0,1,0
5177,-3,1,0,0,-1,0
5178,-3,2,-2,2,-1,0
5179,0,0,0,0,0,0
5180,-1,0,2,-1,1,-2
5181,-1,1,-1,0,1,-1
5182,0,1,0,0,-1,2
5183,0,0,-1,1,-1,2
5184,1,0,-1,1,0,0
5185,-1,0,1,-1,0,1
5186,0,0,1,-1,0,0
5187,-1,0,0,0,0,0
5188,1,0,-1,0,0,0
5189,-2,0,2,-2,2,0
5190,1,-1,-1,1,1,0
5191,1,0,0,-2,2,-2
5192,0,-1,1,0,0,0
5193,-2,2,0,0,-1,0
5194,1,2,-3,3,-1,0
5195,0,0,-1,1,1,-2
5196,0,0,-1,0,0,0
5197,-2,-2,0,0,1,-1
5198,-1,-1,1,0,-1,0
5200,1,-1,0,0,1,-1
5201,0,-1,0,1,-1,-1
5202,0,0,0,0,0,0
5203,0,1,0,0,0,0
5204,-1,-3,2,1,0,-1
5205,1,0,0,2,-2,1
5206,3,0,1,-3,0,1
5207,-1,0,0,0,0,0
5208,0,0,0,0,0,-2
5209,2,0,1,-1,0,1
5210,2,-1,0,0,0,0
5211,-1,1,0,0,0,0
5212,4,-1,-1,0,0,1
5213,1,-1,2,-1,0,-1
5214,-2,1,0,2,-2,-1
5215,1,-1,0,0,0,0
5216,1,0,0,-1,0,0
5217,-1,0,0,0,0,1
5218,3,-3,2,-1,0,-1
5219,-1,-3,2,-1,-1,1
5220,-1,0,-3,3,0,0
5221,1,0,-1,0,1,0
5222,0,0,2,0,-1,0
5223,0,-1,1,0,0,-1
5224,-1,0,-1,1,1,-2
5225,-1,1,-1,0,0,9
5226,-1,2,-1,0,-1,1
5227,-2,0,1,1,-1,1
5228,1,-2,1,-1,1,-1
5229,-1,0,-1,1,0,-3
5230,2,0,-2,2,-1,1
5231,0,0,0,-1,-3,2
5232,2,0,0,-1,1,-1
5233,-1,2,0,1,-1,-2
5234,2,-3,3,0,1,-2
5235,-1,1,-2,1,-1,0
5236,0,1,-1,2,-2,-2
5237,0,0,0,1,0,-1
5238,-1,3,-1,-2,1,0
5239,-1,0,0,0,0,1
5240,1,-2,3,0,-2,1
5241,-2,2,-1,1,-1,-1
5242,-1,0,-1,0,2,0
5243,-1,1,-1,1,0,0
5244,2,-1,0,0,0,1
5245,-1,0,1,2,0,-1
5246,-1,0,0,1,0,-1
5247,-2,3,0,-1,2,-2
5248,-1,1,-1,1,0,1
5249,1,-2,1,0,0,-2
5250,0,1,0,0,0,2
5251,1,-1,0,0,0,1
5252,0,-1,0,1,-1,0
5253,0,-1,2,0,-1,-1
5254,-1,0,1,0,0,0
5255,1,-1,1,1,-1,0
5256,-1,1,0,-1,0,0
5257,0,0,0,0,-1,1
5258,0,1,-1,-1,1,0
5259,-1,1,-1,1,-2,2
5260,1,-1,1,-1,1,1
5261,-2,1,-1,-1,0,0
5262,1,-2,1,0,-1,0
5263,2,-1,1,0,-1,0
5264,1,0,-1,1,0,0
5265,1,-1,0,1,0,-1
5266,0,0,0,0,1,-1
5267,1,-2,0,0,-1,0
5268,-1,2,0,0,-1,-1
5269,2,-1,-1,1,1,-2
5270,-1,1,-1,1,0,0
5271,-1,-3,4,-1,0,0
5272,0,1,-2,0,0,1
5273,1,1,-2,1,1,-1
5274,-2,0,0,2,0,-1
5275,0,-1,0,0,0,0
5276,0,-1,1,0,0,0
5277,0,2,-1,3,0,0
5278,0,0,0,0,0,0
5279,0,0,0,1,0,0
5280,0,1,0,0,0,0
5281,1,0,2,-2,0,-1
5282,-2,0,1,-1,2,-2
5283,-1,0,2,-4,1,1
5284,2,-1,-2,1,1,0
5285,-2,1,1,0,0,0
5286,-1,0,0,1,-2,1
5287,0,0,-1,1,-2,2
5288,0,0,0,0,0,0
5289,1,-1,1,-1,1,0
5290,0,0,1,-1,1,-1
5291,-1,-1,1,1,-2,1
5292,1,0,0,0,2,-1
5293,-1,2,-2,2,0,1
5294,2,-3,2,1,-3,1
5295,0,1,-1,1,-1,0
5296,0,0,-1,-3,2,1
5297,1,0,0,2,-2,0
5298,-1,1,0,0,-1,0
5299,0,1,-1,-1,1,0
5300,-1,1,-1,1,0,0
5301,1,0,-1,0,0,0
5302,1,0,0,-1,2,-2
5303,0,0,0,0,0,0
5304,-1,2,1,-2,3,-4
5305,-1,1,0,-1,2,-2
5306,0,0,0,0,0,0
5307,0,0,0,0,0,0
5308,0,0,0,0,0,0
5309,2,-1,1,-1,0,0
5310,0,1,0,-1,0,1
5311,2,-2,0,-1,1,-1
5312,1,0,0,-1,0,0
5313,1,-1,1,-1,-1,2
5314,-1,1,-1,2,-1,-3
5315,0,0,0,0,0,0
5316,-1,-1,1,-1,1,1
5317,-1,0,1,-1,0,0
5318,0,1,-1,1,0,0
5319,1,-2,2,-1,0,1
5320,1,0,0,0,0,1
5321,1,-2,1,-1,1,-1
5322,-1,0,0,0,1,0
5323,3,-1,-1,-1,1,0
5325,0,0,-1,0,-1,1
5326,-1,1,0,0,0,-1
5327,0,1,-3,2,0,1
5328,-1,0,0,0,0,-1
5329,0,0,0,0,1,0
5330,1,-1,0,0,0,0
5331,0,0,0,0,-1,0
5332,-1,0,1,0,0,0
5333,-1,0,1,1,-1,0
5334,0,-1,1,-1,0,0
5335,0,0,0,0,0,0
5336,1,0,0,0,0,-1
5337,-1,0,-1,0,2,-1
5338,1,1,-1,-3,1,2
5339,1,0,0,0,0,-1
5340,-1,2,-1,0,2,0
5341,1,-1,0,0,1,0
5342,-1,1,-1,0,0,0
5343,0,0,0,-1,1,-1
5344,-1,0,0,0,0,0
5345,0,0,2,1,0,-1
5346,1,0,2,-1,-2,2
5347,-1,1,0,-1,1,-3
5348,0,0,0,0,0,0
5349,0,-1,0,0,1,-1
5350,-2,0,1,0,0,0
5351,0,1,0,-1,1,-1
5352,2,-3,-1,3,-2,2
5353,1,0,0,0,1,-1
5354,2,0,0,0,-1,1
5355,1,0,0,-1,1,-1
5356,1,0,-1,1,1,-1
5357,-1,2,-2,0,0,-1
5358,2,1,0,-1,1,-3
5359,1,-1,0,1,-1,1
5360,0,0,0,0,0,0
5361,0,-1,1,0,0,-1
5362,1,0,0,0,-1,1
5363,1,-2,0,2,1,-1
5364,-1,1,-1,3,-3,0
5365,0,0,0,0,1,-1
5366,2,-1,1,-1,-1,2
5367,1,-1,0,0,1,0
5368,0,1,1,0,-2,0
5369,0,0,0,0,0,-1
5370,-1,2,-1,0,-1,0
5371,1,-1,1,-1,2,-1
5372,-3,1,0,0,-1,1
5373,0,1,-2,-1,1,0
5374,-1,1,-1,0,0,0
5375,-1,1,-3,3,-2,0
5376,-1,0,1,-2,1,-1
5377,1,-1,1,-1,-2,1
5378,-1,1,0,0,0,0
5379,0,-1,1,0,1,-2
5380,0,0,1,-1,1,-1
5381,0,1,0,-1,1,1
5382,0,-1,0,0,0,0
5383,0,0,0,0,0,1
5384,-1,-1,1,0,0,0
5385,0,-1,1,0,0,0
5386,-1,0,0,1,1,-1
5387,-1,0,2,-2,-1,2
5388,0,0,0,2,-1,0
5389,0,1,-1,0,1,-1
5390,0,-1,0,0,0,0
5391,-1,0,0,1,0,-1
5392,-1,-2,1,2,-2,0
5393,0,-1,1,0,0,0
5394,2,-1,0,1,0,0
5395,0,1,-1,1,-1,0
5396,0,-1,1,1,-1,0
5397,-1,0,1,-2,2,-1
5398,-3,0,0,0,-2,2
5399,2,-2,-1,2,-1,1
5400,0,0,0,-1,1,-1
5401,0,0,1,-1,0,0
5402,0,-1,1,-2,2,-1
5403,0,0,0,0,0,-1
5404,-1,-1,0,0,0,0
5405,-1,0,-1,1,0,0
5406,1,1,0,-1,0,-1
5407,1,0,-1,1,-1,0
5408,2,0,-2,1,-1,1
5409,1,-1,1,1,-1,0
5410,0,0,0,-1,-1,1
5411,-1,0,-1,0,0,1
5412,-4,-1,4,0,-3,2
5413,0,1,-2,0,2,-2
5414,0,1,-1,-1,1,-1
5415,0,1,-1,1,0,0
5416,-2,1,-1,0,-2,-1
5417,0,0,1,-2,2,-1
5418,-2,2,-1,0,1,0
5419,1,0,1,0,-1,0
5420,-1,1,1,-2,1,-1
5421,-1,1,-1,1,-1,1
5422,0,0,-2,1,3,-2
5423,1,-1,1,1,-3,3
5424,1,-2,1,-1,0,2
5425,0,-2,0,1,1,0
5426,2,0,0,0,0,0
5427,0,-2,0,3,0,0
5428,0,0,-1,1,-1,3
5429,1,-1,0,0,0,0
5430,2,0,-2,1,0,0
5431,-1,0,0,1,-1,-1
5432,0,0,0,0,0,1
5433,0,1,-1,0,0,1
5434,0,0,0,-1,0,0
5435,3,0,0,0,0,1
5436,1,-3,4,-3,1,-2
5437,1,-1,1,0,-1,0
5438,2,0,-2,3,0,1
5439,1,1,0,-1,1,-1
5440,-2,2,-1,0,2,-1
5441,0,1,-1,1,-2,0
5442,0,0,1,-1,0,1
5443,1,0,0,-1,0,0
5444,1,-2,1,-2,1,0
5445,1,-1,-1,1,1,0
5446,-2,1,0,0,-1,1
5447,0,1,-1,1,0,0
5448,0,1,-2,0,0,-2
5449,3,1,-1,2,-3,4
5450,0,0,0,1,0,1
5451,0,-1,1,-1,0,-1
5452,0,0,0,0,-1,1
5453,0,0,-1,0,0,0
5454,-1,1,-3,1,-1,1
5455,-1,0,1,-1,1,0
5456,-1,0,0,0,0,-1
5457,0,0,0,3,-3,0
5458,-1,1,0,0,0,-1
5459,-2,1,0,0,0,-1
5460,1,-1,2,1,-3,1
5461,-1,0,0,0,0,0
5462,0,0,0,0,-1,0
5463,2,0,-2,0,0,0
5464,0,-1,1,-4,3,1
5465,-1,0,1,-1,1,0
5466,0,2,-2,0,1,-2
5467,1,-1,0,0,0,0
5468,0,-1,0,0,0,1
5469,0,-3,1,0,2,-1
5470,-1,1,0,-1,1,0
5471,1,0,-2,0,1,0
5472,0,1,-2,1,0,0
5473,0,1,0,1,-1,0
5474,0,-1,0,0,0,0
5475,2,-2,1,1,-1,1
5476,1,0,-1,0,0,0
5477,0,0,1,0,0,0
5478,0,-1,1,0,-2,-6
5479,0,-3,5,-5,0,2
5480,1,-1,0,0,1,-1
5481,-1,1,0,0,1,-1
5482,-1,1,1,-2,1,1
5483,0,0,0,0,0,0
5484,0,0,0,0,0,0
5485,0,-1,0,0,0,0
5486,1,1,-1,1,0,-2
5487,0,1,-3,-2,2,1
5488,2,-1,-8,6,-3,1
5489,1,1,-1,-1,0,0
5490,0,0,0,0,0,0
5491,0,0,0,0,0,0
5492,-2,1,1,-1,0,0
5493,1,0,0,2,0,-1
5494,-3,1,-1,1,-1,1
5495,1,-2,0,1,-2,0
5496,0,1,0,0,0,-1
5497,0,2,1,-4,1,0
5498,-1,1,0,1,-1,0
5499,0,-1,2,-2,0,0
5500,1,0,0,-1,1,0
5501,-1,-1,1,-1,-1,0
5502,0,0,0,-1,0,1
5503,0,0,0,-1,1,0
5504,0,-1,1,0,0,1
5505,1,0,-1,0,0,-1
5506,0,-1,2,-1,2,1
5507,1,-2,0,0,1,-1
5508,0,0,0,0,0,0
5509,0,-1,1,0,-2,1
5510,0,-2,1,-1,1,0
5511,-1,1,-1,1,-1,0
5512,-1,1,-1,0,2,-2
5513,0,1,0,1,-3,2
5514,0,0,0,0,-2,2
5515,-2,-1,2,0,0,-1
5516,1,0,1,-1,0,0
5517,1,0,-2,2,-1,1
5518,0,1,-2,0,1,-1
5519,1,0,0,1,-1,0
5520,1,2,-2,-1,1,-1
5521,0,0,1,0,-2,2
5522,1,-1,1,-1,0,-1
5523,0,0,0,0,-1,0
5524,1,-1,1,-1,2,-1
5525,1,0,-1,0,0,0
5526,0,0,1,-2,1,1
5527,1,0,-1,0,0,0
5528,1,-1,2,-1,-2,2
5529,-1,0,1,-1,0,0
5530,0,1,-1,0,1,-1
5531,4,-5,0,2,0,2
5532,0,0,0,0,0,0
5533,2,-1,0,0,1,-1
5534,0,0,-1,2,-1,1
5535,1,-1,1,-2,1,-2
5536,0,0,-1,0,0,2
5537,1,-1,0,0,-4,1
5538,0,-1,0,0,1,-1
5539,1,-1,1,-1,1,-2
5540,1,0,0,1,-1,1
5541,-1,0,0,0,1,0
5542,0,-2,0,0,2,-1
5543,-4,-2,5,-2,0,0
5544,1,-2,0,0,0,0
5545,0,1,-1,0,0,2
5546,0,0,0,0,1,-1
5547,0,0,0,0,0,0
5548,0,1,0,1,0,2
5549,0,0,0,0,0,-1
5550,-1,1,-1,0,1,-1
5551,0,0,1,0,-2,1
5552,-1,1,1,0,-1,1
5553,0,0,1,0,-2,2
5554,-1,-1,1,0,0,-1
5555,0,0,0,2,-1,-1
5556,2,-1,-1,1,0,0
5557,0,0,0,0,0,0
5558,-1,1,-1,1,-1,-1
5559,-1,1,-1,1,-1,1
5560,0,-1,0,1,-1,2
5561,0,0,0,0,1,-1
5562,0,0,0,-1,0,0
5563,0,0,-1,1,1,-1
5564,0,0,0,-1,0,0
5565,0,0,0,0,0,0
5566,1,0,-2,2,-3,2
5567,-1,0,-1,2,-1,0
5568,1,-1,0,0,0,0
5569,-2,1,0,0,0,0
5570,0,0,0,-1,0,0
5571,-1,-1,1,0,0,0
5572,0,0,0,0,0,0
5573,1,0,-1,0,0,0
5574,-1,1,0,-3,2,-2
5575,0,0,-1,1,-1,0
5576,1,-1,0,0,1,-1
5577,-1,1,0,1,0,-4
5579,-1,1,0,-1,2,-1
5580,1,-2,1,1,0,-1
5581,0,0,0,-1,1,0
5582,-1,2,-2,0,2,0
5583,-2,0,2,0,1,-1
5584,0,0,0,0,0,0
5585,1,0,0,-2,1,1
5586,0,1,0,-2,1,0
5587,1,-1,1,-1,-1,2
5588,1,0,0,0,0,1
5589,-3,2,1,-1,0,1
5590,0,0,0,1,0,0
5591,0,2,-2,1,0,-1
5592,1,-1,0,0,0,1
5593,0,0,0,0,-1,1
5594,0,0,0,0,0,0
5595,2,-1,1,0,-1,1
5596,0,0,1,-3,1,1
5597,1,0,0,-1,-1,1
5598,0,1,-2,0,1,0
5599,1,-1,1,-1,-1,1
5600,1,0,-1,1,0,0
5601,1,-2,1,-1,0,1
5602,1,1,-1,0,-1,0
5603,0,0,1,-1,0,0
5604,0,0,-1,0,-1,0
5605,1,1,0,-4,2,1
5606,0,0,0,-1,0,1
5607,-1,-1,0,0,2,-1
5608,-9,0,8,1,-9,5
5609,0,0,0,0,0,1
5611,3,1,0,-1,0,0
5612,1,0,0,1,0,-1
5613,-1,0,1,0,0,0
5614,1,-2,1,1,-1,1
5615,0,2,0,0,-2,-2
5616,-1,2,0,-2,1,1
5617,0,0,0,0,1,-1
5618,0,-1,2,0,0,-2
5619,0,-1,2,-3,2,0
5620,0,-1,1,-1,1,-1
5621,0,0,1,-2,1,-1
5622,-1,0,-1,0,0,2
5623,0,0,0,0,0,0
5624,0,0,0,0,0,0
5625,0,0,0,0,-1,1
5626,0,0,0,0,0,0
5627,2,3,-2,2,-2,-1
5628,0,1,-2,0,2,-3
5629,1,-1,0,1,-2,1
5630,1,-1,1,-1,1,0
5631,-3,0,0,2,-2,0
5632,1,-1,1,0,0,-1
5633,-1,0,2,-3,3,0
5634,2,-1,1,-1,0,0
5635,1,0,0,0,0,0
5636,0,1,-2,2,-1,-1
5637,0,1,-1,1,0,-1
5638,2,1,-2,0,0,-1
5639,0,1,1,0,0,-1
5640,0,0,0,0,-1,1
5641,-1,-1,-1,4,-2,0
5642,0,-2,1,0,0,0
5643,-1,1,0,0,0,0
5644,0,0,1,0,0,0
5645,0,0,0,1,-1,0
5646,-1,-1,0,1,-1,1
5647,2,-1,-2,2,1,-1
5648,0,1,0,-1,0,0
5649,1,2,-1,0,0,1
5650,1,-1,1,-4,4,1
5651,-2,2,-1,0,1,2
5652,-1,0,0,-1,1,1
5653,-1,0,0,1,-1,1
5654,-2,1,0,-1,1,0
5655,1,0,0,1,0,0
5656,3,0,0,0,0,0
5657,0,2,0,-2,3,-1
5658,0,1,-2,2,-1,1
5659,1,1,-1,0,0,0
5660,0,0,0,-1,-1,1
5661,-1,0,1,-1,1,0
5662,-2,-1,-3,2,1,-1
5663,-2,0,0,0,0,0
5664,0,-1,1,0,-1,1
5665,0,0,0,0,0,0
5666,1,-1,0,1,0,0
5667,0,0,0,1,-2,1
5668,-1,-3,1,2,-2,1
5669,0,-2,1,0,1,2
5670,0,1,0,-1,1,0
5671,0,1,-2,0,2,2
5672,0,0,-3,3,0,-1
5673,-4,-3,1,1,-1,2
5674,0,0,1,-1,-2,1
5675,-3,2,2,-3,1,0
5676,0,0,-1,2,0,-3
5677,0,0,0,0,0,0
5678,1,0,1,-1,0,0
5679,-1,0,0,0,0,0
5680,1,-1,1,-1,1,1
5681,0,0,0,-1,0,1
5682,-2,1,-1,2,0,1
5683,0,1,0,0,0,1
5684,1,-2,0,2,-2,2
5685,1,-1,2,-3,0,0
5686,0,0,0,0,0,0
5687,0,-1,1,0,-1,0
5688,0,0,0,0,0,0
5689,0,0,-1,-1,-1,1
5690,2,-2,1,-1,0,1
5691,0,1,0,1,-1,0
5692,2,1,0,0,0,-1
5693,0,2,-1,-1,0,0
5694,1,-1,-1,1,-1,0
5695,0,0,-1,1,0,2
5696,2,-2,1,-1,2,2
5697,0,0,0,0,0,0
5698,-1,0,1,-1,0,0
5699,0,0,0,0,0,0
5700,0,0,1,-1,0,0
5701,0,0,0,0,0,2
5702,1,-1,0,1,0,-1
5703,-1,0,1,0,0,0
5705,0,1,-1,3,-3,3
5706,0,0,0,0,-1,1
5707,-1,1,0,0,0,0
5708,1,0,0,0,1,-2
5709,0,0,0,0,0,0
5710,0,-1,1,-1,0,0
5711,1,-1,0,0,0,1
5712,0,-1,0,2,-2,0
5713,-1,1,-2,0,1,0
5714,0,1,-1,1,-1,1
5715,-1,0,1,0,0,0
5716,0,0,2,1,-2,1
5717,1,1,-1,-2,3,-3
5718,-1,2,-2,1,-1,-1
5719,-2,0,2,-1,-1,0
5720,0,0,0,0,0,0
5721,0,0,1,-1,1,0
5722,-1,3,-1,1,-1,0
5723,3,-1,-1,2,0,0
5724,-2,0,1,0,0,1
5725,-1,1,-1,1,-1,1
5726,0,1,-1,0,0,1
5727,-1,0,1,0,0,0
5728,-1,0,0,0,1,0
5729,-1,2,0,-3,3,-1
5730,-1,1,-1,0,0,1
5731,1,1,0,0,-2,2
5732,1,-2,0,0,1,0
5733,-1,0,0,-1,0,0
5734,1,0,0,0,0,0
5735,1,0,1,0,-1,0
5736,0,2,0,-2,1,2
5737,-1,1,-1,0,-1,1
5738,-1,1,0,1,-1,-2
5739,0,0,1,2,-1,-1
5740,1,-1,1,0,-1,0
5741,0,1,0,-1,1,0
5742,-2,2,-2,-1,1,2
5743,-2,2,-4,4,0,-1
5744,1,1,0,0,-2,3
5745,0,0,-1,2,-2,3
5746,0,1,0,0,0,-1
5747,0,0,1,-1,0,0
5748,1,0,0,0,0,0
5749,0,1,-2,2,0,0
5750,1,0,0,2,-1,0
5751,0,0,0,0,0,0
5752,1,1,-1,1,0,0
5753,1,-1,1,0,0,1
5754,-1,0,0,1,-1,-1
5755,-1,0,0,-2,2,-1
5756,-2,1,-2,1,0,0
5757,-2,0,1,-2,2,-1
5758,1,0,0,0,-1,0
5759,-3,1,1,-2,0,0
5760,1,0,-1,0,0,0
5761,1,-1,-2,2,-3,3
5762,0,0,0,0,0,0
5763,0,0,0,-1,0,0
5764,0,0,0,0,0,0
5765,2,-2,1,-2,2,1
5766,-2,3,-2,0,-1,1
5767,0,-1,1,0,0,1
5768,-1,0,0,1,0,-1
5769,1,0,-1,1,0,0
5770,0,0,0,0,0,1
5771,0,1,1,-3,-1,1
5772,1,-2,1,-1,1,-2
5773,1,-2,0,1,-1,0
5775,1,0,-1,1,0,0
5776,2,0,0,-1,0,1
5777,0,0,-1,0,1,0
5778,-1,1,-1,1,0,1
5780,1,0,0,-1,-1,2
5781,0,1,-1,0,0,0
5782,0,0,0,0,0,-1
5783,0,0,0,-1,0,-1
5784,1,-2,2,-1,0,1
5785,0,0,0,1,0,-1
5786,-2,2,-2,2,-2,2
5787,1,0,0,-1,1,1
5788,0,0,-1,1,1,-1
5789,0,-1,1,1,-1,1
5790,1,0,0,1,0,-1
5791,0,0,0,0,0,0
5792,0,-1,1,0,0,0
5793,1,-1,0,0,0,0
5794,0,1,-1,0,0,0
5795,0,-2,1,-1,2,-1
5796,-2,2,0,-1,1,1
5797,0,1,-1,0,0,1
5798,2,-1,0,1,-2,1
5799,-1,1,0,-1,0,-1
5800,0,0,1,-2,0,1
5801,1,0,-1,1,-1,1
5802,0,0,0,0,0,0
5803,1,-2,0,0,-1,1
5804,-1,0,1,-1,1,0
5805,0,0,0,-3,3,-1
5806,-1,0,1,-1,1,-2
5807,-1,0,0,0,1,0
5808,-2,3,0,-1,0,0
5809,-1,0,1,-1,0,0
5810,0,0,0,0,0,0
5811,0,0,-1,0,0,-1
5812,-1,0,0,1,0,1
5813,0,0,-1,1,0,0
5814,-1,1,-1,0,0,0
5815,-1,1,-3,3,0,-1
5816,1,-1,1,-1,0,0
5817,0,0,1,-1,1,0
5818,0,-1,2,-2,1,1
5819,0,0,0,1,0,-1
5820,2,-3,2,-2,0,0
5821,1,-2,1,-2,2,2
5822,1,1,-2,0,2,0
5823,0,0,0,0,0,0
5824,0,0,0,0,1,-1
5825,0,0,0,0,0,0
5826,0,0,2,-1,0,1
5827,1,-1,1,-1,1,1
5828,-1,1,0,0,-1,1
5829,0,0,-1,0,1,0
5830,0,0,0,0,0,0
5831,1,0,1,-1,1,0
5832,0,0,1,-3,2,-1
5833,1,-1,-1,2,-1,1
5834,0,-1,1,1,-1,0
5835,1,0,-1,-1,1,0
5836,-1,0,0,0,1,0
5837,1,0,-1,2,-1,1
5838,3,0,1,0,-1,0
5839,-1,2,-1,-1,0,-1
5840,0,0,0,-1,0,-1
5841,0,-1,1,-1,-1,1
5842,0,0,-1,0,0,1
5843,-1,-1,0,1,-1,1
5844,0,1,1,0,-1,0
5845,1,-1,-2,2,-2,1
5846,0,-1,1,1,-1,-2
5847,1,0,0,0,0,0
5848,0,1,-1,1,-2,2
5849,0,1,-1,1,0,1
5850,0,0,0,0,0,0
5851,1,0,-1,0,0,2
5852,0,0,0,0,1,-1
5853,1,-1,0,0,0,1
5854,1,-2,-2,0,1,-1
5855,-1,1,0,0,-1,0
5856,1,-2,0,0,2,0
5857,1,-1,1,-1,0,-1
5858,1,-1,1,-2,1,-1
5859,0,0,-2,0,1,-1
5860,-1,0,1,1,-1,-2
5861,0,-1,0,0,0,0
5862,0,1,0,-1,0,1
5863,0,2,-2,0,0,0
5864,0,0,0,0,0,0
5865,-1,1,-1,-1,-1,1
5866,0,1,0,-1,2,-2
5867,0,1,3,-4,1,-1
5868,1,1,-1,2,-2,0
5869,2,0,0,-2,2,-1
5870,-1,1,-1,0,0,1
5871,0,0,0,1,-3,1
5872,0,0,0,0,0,0
5873,0,-1,1,-1,1,0
5874,0,1,3,-3,6,-2
5875,0,-1,1,-1,1,-1
5876,0,1,0,-1,0,0
5877,1,-1,0,0,1,0
5878,0,0,0,0,0,1
5879,1,0,-1,0,1,1
5880,-1,-1,0,0,-1,1
5881,-1,0,0,1,-1,0
5882,0,-1,3,0,0,0
5883,0,1,0,1,0,-2
5884,0,1,0,1,-1,0
5885,0,-1,2,-1,1,0
5886,0,0,-1,0,0,1
5887,1,0,1,0,-1,1
5888,0,2,-2,0,2,1
5889,-2,1,-1,2,-1,1
5890,0,0,0,0,0,0
5891,1,0,0,0,1,0
5892,0,0,0,0,2,-2
5893,4,-3,1,0,-2,-1
5894,0,-1,2,0,-1,0
5895,0,0,0,0,0,0
5896,1,0,0,0,0,-1
5897,-1,-1,1,0,0,0
5898,1,0,1,-1,0,2
5899,1,0,0,2,-2,0
5900,-1,2,-2,0,1,-1
5901,-1,0,0,1,0,-1
5902,-2,1,0,1,-2,2
5903,1,0,0,0,0,0
5904,-1,0,2,-1,1,-1
5905,2,0,1,0,-1,1
5906,2,0,-2,1,-2,1
5907,0,2,0,-4,5,-1
5908,-1,1,0,-1,0,-1
5909,-1,0,0,1,0,0
5910,-2,0,-1,2,-2,0
5911,-1,0,2,0,0,0
5912,0,1,-3,2,0,1
5913,4,-2,1,-2,1,-2
5914,0,1,-1,0,1,-2
5915,0,0,1,0,0,0
5916,-2,0,0,3,-3,0
5917,0,0,-1,1,0,-1
5918,0,-1,0,-1,1,0
5919,0,2,-2,2,-2,1
5920,2,-1,0,0,-1,-1
5921,1,-1,1,0,0,0
5922,2,-1,0,-1,0,1
5924,0,0,0,0,2,-1
5925,0,-1,0,1,-2,1
5926,0,-1,1,0,0,-1
5927,-1,1,3,-3,-1,1
5928,-2,0,1,2,-2,1
5929,0,0,0,0,0,0
5930,1,0,-1,0,1,0
5931,1,-2,1,0,1,-7
5932,-1,1,-2,-1,1,1
5933,1,-2,1,1,-1,0
5934,0,2,-1,-1,0,1
5935,-1,0,1,0,0,0
5936,-1,1,-1,0,0,0
5937,0,1,-1,2,1,0
5938,-1,0,1,0,-1,0
5939,-1,1,-2,1,-1,1
5940,0,0,0,2,-3,0
5941,-2,-1,3,-1,0,-2
5942,1,0,-1,0,0,0
5943,0,0,0,1,-1,0
5944,0,0,0,0,0,0
5945,1,2,-3,2,-1,0
5946,0,-1,9,-3,0,1
5947,0,0,0,0,0,0
5948,0,0,0,0,0,0
5949,4,-1,1,0,-1,1
5950,1,-1,0,1,0,6
5951,1,0,-1,1,-2,1
5952,0,0,0,0,1,0
5953,0,2,-1,-1,-1,1
5954,-1,1,0,-1,1,0
5955,0,0,0,0,0,-1
5956,0,3,-3,0,0,0
5957,-1,0,0,0,0,1
5958,-1,0,0,0,-1,2
5959,1,0,-2,-1,0,1
5960,0,3,1,-1,0,0
5961,-1,1,1,1,-1,0
5962,0,1,-1,1,-1,1
5963,1,-2,1,0,0,-1
5964,1,-1,0,0,0,0
5965,0,0,0,0,0,0
5966,1,0,0,0,0,-1
5967,0,0,0,0,0,0
5968,1,-1,1,-1,1,0
5969,-1,0,0,1,-1,0
5970,0,0,0,1,-1,0
5971,1,0,0,-1,1,0
5972,-1,0,1,0,1,2
5973,1,-1,0,0,1,-1
5974,-1,-1,0,-1,0,-1
5975,0,1,-1,0,1,-1
5976,-2,1,-1,0,0,0
5977,0,0,0,0,1,-1
5978,2,1,-4,1,3,-2
5979,3,-1,0,-1,0,1
