고객번호,편의품구매횟수,선매품구매횟수,전문품구매횟수,기타품구매횟수,편의품총구매액,선매품총구매액,전문품총구매액,기타품총구매액,편의품객단가,선매품객단가,전문품객단가,기타품객단가,편의품구매비율(%),선매품구매비율(%),전문품구매비율(%),기타품구매비율(%)
5357,731.0,188.0,2.0,80.0,7113930.0,22077321.0,284882.0,1504599.0,9731.778385772914,117432.5585106383,142441.0,18807.4875,3.49,42.14,51.1,6.75
5358,1584.0,85.0,0.0,18.0,11321476.0,2563047.0,0.0,214112.0,7147.396464646465,30153.49411764706,0.0,11895.111111111111,17.0,71.68,0.0,28.23
5359,1861.0,101.0,0.0,68.0,12262373.0,5345715.0,0.0,503092.0,6589.131112305212,52927.87128712871,0.0,7398.411764705882,10.92,87.72,0.0,12.24
5360,355.0,291.0,22.0,33.0,6824439.0,78640631.0,13168926.0,790428.0,19223.77183098592,270242.7182130584,598587.5454545454,23952.36363636364,2.15,30.27,67.04,2.68
5361,1681.0,156.0,0.0,115.0,11268386.0,3585435.0,0.0,1428430.0,6703.38251041047,22983.55769230769,0.0,12421.130434782608,18.93,64.88,0.0,35.0
5362,258.0,123.0,2.0,35.0,3810311.0,13199065.0,352163.0,1038955.0,14768.647286821706,107309.47154471544,176081.5,29684.42857142857,4.72,34.28,56.24,9.48
5363,743.0,93.0,1.0,33.0,10870651.0,12338425.0,50841.0,675484.0,14630.755047106326,132671.2365591398,50841.0,20469.21212121212,7.17,65.04,24.92,10.03
5364,257.0,101.0,2.0,30.0,5154102.0,15038923.0,1527393.0,485640.0,20054.87159533074,148900.22772277228,763696.5,16188.0,2.16,16.03,82.22,1.74
5365,728.0,350.0,12.0,22.0,11742929.0,52139177.0,1423531.0,425444.0,16130.396978021978,148969.07714285713,118627.58333333331,19338.36363636364,5.62,51.92,41.33,6.74
5366,1543.0,93.0,0.0,26.0,9050509.0,3536279.0,0.0,480637.0,5865.5275437459495,38024.50537634409,0.0,18486.03846153846,10.38,67.28,0.0,32.67
5367,1944.0,43.0,0.0,5.0,8053645.0,1196359.0,0.0,38349.0,4142.8215020576135,27822.3023255814,0.0,7669.8,11.67,78.36,0.0,21.56
5368,670.0,206.0,1.0,32.0,8031126.0,14861902.0,216236.0,326183.0,11986.755223880597,72145.15533980583,216236.0,10193.21875,4.01,24.16,72.42,3.41
5369,2793.0,11.0,0.0,0.0,10976199.0,835571.0,0.0,0.0,3929.895810955961,75961.0,0.0,0.0,5.17,99.99,0.0,0.0
5370,407.0,280.0,3.0,29.0,10819148.0,49767269.0,2554232.0,924868.0,26582.67321867322,177740.24642857144,851410.6666666666,31892.0,2.51,16.75,80.24,3.01
5371,536.0,239.0,3.0,13.0,6654718.0,26446839.0,200960.0,262276.0,12415.518656716418,110656.230125523,66986.66666666667,20175.07692307692,6.28,55.94,33.85,10.19
5372,1432.0,81.0,1.0,23.0,12131425.0,3765824.0,13558.0,399874.0,8471.665502793296,46491.654320987655,13558.0,17385.82608695652,10.94,60.03,17.49,22.43
5373,693.0,95.0,0.0,52.0,5320419.0,5042454.0,0.0,355803.0,7677.372294372294,53078.46315789474,0.0,6842.365384615385,12.81,88.56,0.0,11.4
5374,2345.0,155.0,2.0,71.0,11151511.0,4358022.0,142310.0,3146262.0,4755.441791044776,28116.270967741937,71155.0,44313.54929577465,3.31,19.58,49.55,30.85
5375,2210.0,97.0,0.0,5.0,9946829.0,5004177.0,0.0,140932.0,4500.827601809955,51589.45360824742,0.0,28186.4,5.64,64.66,0.0,35.3
5376,1756.0,79.0,0.0,46.0,14878329.0,3929713.0,0.0,455056.0,8472.85250569476,49743.20253164557,0.0,9892.521739130434,14.21,83.39,0.0,16.56
5377,353.0,51.0,3.0,293.0,3002472.0,2586263.0,919965.0,13037445.0,8505.586402266288,50711.03921568627,306655.0,44496.39931740614,2.12,12.62,76.31,11.07
5378,2712.0,145.0,1.0,17.0,11888000.0,6484689.0,493926.0,417790.0,4383.480825958702,44721.99310344827,493926.0,24575.88235294117,0.78,7.94,87.69,4.36
5379,346.0,216.0,1.0,3.0,5183234.0,40223586.0,32661.0,289327.0,14980.445086705202,186220.3055555556,32661.0,96442.33333333331,4.75,59.06,10.36,30.58
5380,342.0,284.0,3.0,38.0,151551089.0,42667887.0,620974.0,1033695.0,443131.8391812866,150239.03873239437,206991.3333333333,27202.5,115.27,39.07,53.82,7.07
5381,550.0,120.0,2.0,36.0,8783325.0,8815728.0,42797.0,997284.0,15969.681818181818,73464.4,21398.5,27702.33333333333,13.03,59.93,17.45,22.59
5382,1044.0,154.0,1.0,60.0,20497327.0,16876103.0,336155.0,1053299.0,19633.45498084291,109585.0844155844,336155.0,17554.983333333334,4.24,23.65,72.55,3.79
5383,1713.0,38.0,0.0,3.0,13169231.0,1018898.0,0.0,11826.0,7687.817279626386,26813.105263157893,0.0,3942.0,25.0,87.11,0.0,12.77
5384,407.0,128.0,8.0,46.0,4927864.0,7840746.0,846236.0,816806.0,12107.773955773955,61255.828125,105779.5,17756.652173913044,6.55,33.15,57.23,9.6
5385,2135.0,190.0,4.0,15.0,21100892.0,26387840.0,5145901.0,387782.0,9883.321779859483,138883.36842105264,1286475.25,25852.13333333333,0.68,9.57,88.65,1.78
5386,234.0,173.0,3.0,113.0,7158058.0,31151225.0,810080.0,2310996.0,30589.991452991453,180064.88439306358,270026.6666666667,20451.29203539823,6.5,38.27,57.38,4.35
5387,1210.0,57.0,1.0,43.0,7476061.0,1402521.0,156562.0,349442.0,6178.562809917356,24605.63157894737,156562.0,8126.558139534884,3.26,13.0,82.7,4.29
5388,532.0,183.0,9.0,57.0,10879812.0,68685580.0,3668169.0,1857436.0,20450.774436090225,375331.0382513661,407574.3333333333,32586.59649122807,2.51,46.02,49.98,4.0
5389,759.0,70.0,0.0,1.0,7069052.0,3653529.0,0.0,194686.0,9313.638998682476,52193.27142857143,0.0,194686.0,3.77,21.14,0.0,78.85
5390,1728.0,195.0,0.0,58.0,14675406.0,10224676.0,0.0,1703462.0,8492.711805555555,52434.23589743589,0.0,29370.03448275862,10.38,64.09,0.0,35.87
5391,232.0,198.0,2.0,43.0,2905947.0,37323868.0,224119.0,930271.0,12525.633620689656,188504.38383838383,112059.5,21634.20930232558,3.89,58.51,34.77,6.71
5392,471.0,24.0,0.0,55.0,6038656.0,891595.0,0.0,467835.0,12820.925690021231,37149.79166666666,0.0,8506.09090909091,28.08,81.32,0.0,18.59
5393,440.0,195.0,3.0,36.0,4330091.0,21581253.0,1330399.0,650419.0,9841.11590909091,110673.0923076923,443466.3333333333,18067.194444444445,1.72,19.34,77.5,3.16
5394,2053.0,118.0,0.0,55.0,11854051.0,3854208.0,0.0,467910.0,5774.014125669752,32662.77966101695,0.0,8507.454545454546,14.02,79.31,0.0,20.62
5395,851.0,70.0,0.0,27.0,4876597.0,3124207.0,0.0,827756.0,5730.431257344301,44631.52857142857,0.0,30657.62962962963,7.61,59.27,0.0,40.68
5396,807.0,110.0,0.0,29.0,8215677.0,3875503.0,0.0,888920.0,10180.516728624536,35231.84545454545,0.0,30652.41379310345,15.45,53.46,0.0,46.48
5397,872.0,146.0,7.0,57.0,7154725.0,12565490.0,511112.0,1774279.0,8204.959862385322,86065.0,73016.0,31127.70175438597,4.31,45.25,38.38,16.36
5398,534.0,117.0,2.0,29.0,4106081.0,10590053.0,196530.0,452845.0,7689.290262172284,90513.2735042735,98265.0,15615.344827586208,3.76,44.28,48.07,7.64
5399,1621.0,30.0,0.0,11.0,7203852.0,2284418.0,0.0,737325.0,4444.078963602715,76147.26666666666,0.0,67029.54545454546,3.1,53.18,0.0,46.8
5400,1711.0,24.0,0.0,1.0,9154629.0,556341.0,0.0,10465.0,5350.4552893045,23180.875,0.0,10465.0,15.9,68.86,0.0,31.03
5401,1962.0,51.0,0.0,116.0,23156509.0,1304213.0,0.0,2034666.0,11802.502038735984,25572.803921568626,0.0,17540.224137931036,27.38,59.28,0.0,40.6
5402,477.0,83.0,1.0,64.0,3667850.0,3614241.0,10301.0,680531.0,7689.412997903564,43545.07228915663,10301.0,10633.296875,11.93,67.52,15.96,16.47
5403,1680.0,133.0,1.0,66.0,10208002.0,4215037.0,50841.0,910027.0,6076.191666666667,31692.007518796992,50841.0,13788.287878787878,6.31,32.9,52.76,14.3
5404,235.0,234.0,1.0,16.0,8048435.0,53990269.0,37319.0,291318.0,34248.65957446808,230727.6452991453,37319.0,18207.375,11.96,80.6,13.03,6.36
5405,1658.0,90.0,1.0,28.0,10824279.0,2517064.0,44063.0,546089.0,6528.515681544029,27967.37777777778,44063.0,19503.17857142857,7.13,30.55,48.12,21.29
5406,1591.0,11.0,0.0,2.0,10123965.0,332620.0,0.0,17221.0,6363.271527341295,30238.18181818182,0.0,8610.5,16.38,77.8,0.0,22.11
5407,2046.0,119.0,0.0,23.0,9554199.0,5917249.0,0.0,213608.0,4669.696480938416,49724.78151260504,0.0,9287.304347826086,7.91,84.25,0.0,15.71
5408,1862.0,245.0,1.0,16.0,13997880.0,16488843.0,531010.0,408920.0,7517.65843179377,67301.4,531010.0,25557.5,1.21,10.79,85.11,4.1
5409,1189.0,468.0,4.0,25.0,15616926.0,110350530.0,2856541.0,1222561.0,13134.504625735912,235791.7307692308,714135.25,48902.44,1.31,23.61,71.5,4.9
5410,1927.0,5.0,0.0,2.0,8311372.0,450347.0,0.0,19589.0,4313.114686040478,90069.4,0.0,9794.5,4.32,90.19,0.0,9.8
5411,947.0,79.0,0.0,16.0,7680742.0,3430623.0,0.0,308099.0,8110.604012671594,43425.60759493671,0.0,19256.1875,12.94,69.27,0.0,30.68
5412,1889.0,53.0,0.0,46.0,13962902.0,1214259.0,0.0,381794.0,7391.689782953944,22910.54716981132,0.0,8299.869565217392,23.68,73.35,0.0,26.51
5413,2467.0,139.0,1.0,58.0,14646365.0,6741377.0,93045.0,771191.0,5936.913254965545,48499.11510791367,93045.0,13296.396551724138,3.83,31.32,60.08,8.58
5414,1143.0,36.0,0.0,27.0,11577565.0,1110629.0,0.0,356438.0,10129.103237095364,30850.805555555555,0.0,13201.407407407409,22.99,70.0,0.0,29.9
5415,517.0,193.0,9.0,23.0,10279148.0,54506447.0,4459341.0,699377.0,19882.297872340427,282416.8238341969,495482.3333333333,30407.695652173912,2.46,34.94,61.3,3.76
5416,903.0,40.0,0.0,35.0,4462002.0,2114299.0,0.0,471213.0,4941.308970099668,52857.475,0.0,13463.228571428572,7.45,79.69,0.0,20.27
5417,1529.0,461.0,7.0,56.0,15895185.0,47903176.0,6778488.0,1007383.0,10395.80444735121,103911.44468546638,968355.4285714284,17988.98214285714,0.95,9.53,88.82,1.65
5418,1482.0,97.0,0.0,4.0,8533838.0,5590803.0,0.0,24714.0,5758.325236167341,57637.14432989691,0.0,6178.5,9.02,90.31,0.0,9.67
5419,453.0,313.0,3.0,12.0,4958068.0,38555299.0,1877486.0,250070.0,10944.96247240618,123179.86900958468,625828.6666666666,20839.166666666668,1.42,16.0,81.29,2.71
5420,832.0,96.0,0.0,60.0,8326748.0,7947213.0,0.0,732683.0,10008.110576923076,82783.46875,0.0,12211.383333333331,10.54,87.14,0.0,12.84
5421,721.0,248.0,13.0,63.0,10879251.0,28321472.0,12714161.0,1395895.0,15089.113730929264,114199.48387096774,978012.3846153846,22157.06349206349,1.35,10.25,87.76,1.99
5422,1725.0,87.0,0.0,26.0,7798676.0,4302309.0,0.0,365364.0,4520.971594202899,49451.8275862069,0.0,14052.46153846154,7.12,77.86,0.0,22.1
5423,1763.0,84.0,1.0,55.0,9349471.0,2627044.0,139062.0,1155160.0,5303.159954622802,31274.33333333333,139062.0,21002.90909090909,2.77,16.34,72.67,10.97
5424,992.0,363.0,4.0,12.0,13863339.0,90575579.0,6959706.0,505439.0,13975.140120967742,249519.5013774105,1739926.5,42119.91666666666,0.69,12.28,85.64,2.07
5425,613.0,68.0,2.0,32.0,3575486.0,2474874.0,28318.0,596260.0,5832.766721044046,36395.205882352944,14159.0,18633.125,8.43,52.6,20.45,26.9
5426,372.0,144.0,3.0,77.0,8970123.0,11768623.0,2699908.0,1859689.0,24113.233870967742,81726.54861111111,899969.3333333334,24151.805194805194,2.4,8.13,89.47,2.4
5427,1837.0,261.0,3.0,155.0,11989884.0,13849244.0,4492711.0,1843412.0,6526.882961350028,53062.23754789272,1497570.3333333333,11892.98064516129,0.42,3.4,95.84,0.76
5428,1684.0,145.0,1.0,4.0,11472265.0,69686870.0,153726.0,33996.0,6812.508907363421,480599.1034482759,153726.0,8499.0,1.06,74.76,23.91,1.32
5429,2377.0,27.0,0.0,2.0,14001967.0,1276038.0,0.0,54108.0,5890.60454354228,47260.66666666666,0.0,27054.0,7.93,63.59,0.0,36.37
5430,842.0,128.0,0.0,21.0,8949467.0,12879346.0,0.0,307906.0,10628.820665083136,100619.890625,0.0,14662.190476190475,9.22,87.27,0.0,12.71
5431,2882.0,83.0,0.0,28.0,25111721.0,3384926.0,0.0,441442.0,8713.296668979876,40782.24096385542,0.0,15765.785714285714,15.41,72.1,0.0,27.84
5432,441.0,235.0,2.0,14.0,5937997.0,104174216.0,521057.0,779040.0,13464.84580498866,443294.5361702128,260528.5,55645.71428571428,1.77,58.37,34.3,7.33
5433,313.0,167.0,0.0,36.0,4535692.0,12565265.0,0.0,702248.0,14491.02875399361,75241.10778443114,0.0,19506.88888888889,15.29,79.4,0.0,20.57
5434,1970.0,497.0,0.0,0.0,9547745.0,1769138.0,0.0,0.0,4846.571065989848,3559.6338028169016,0.0,0.0,136.15,96.32,0.0,0.0
5435,648.0,49.0,0.0,33.0,5337406.0,6962268.0,0.0,755533.0,8236.737654320988,142087.10204081633,0.0,22894.939393939392,4.99,86.12,0.0,13.87
5436,1600.0,17.0,0.0,0.0,14698275.0,270716.0,0.0,0.0,9186.421875,15924.470588235294,0.0,0.0,57.69,99.64,0.0,0.0
5437,407.0,281.0,3.0,115.0,4040472.0,34981278.0,280678.0,2644790.0,9927.449631449632,124488.53380782918,93559.33333333331,22998.17391304348,4.12,51.64,38.8,9.54
5438,1265.0,132.0,2.0,43.0,4977169.0,3706117.0,33787.0,343350.0,3934.520948616601,28076.64393939394,16893.5,7984.883720930233,7.43,53.01,31.87,15.05
5439,2107.0,171.0,0.0,93.0,13878035.0,4829290.0,0.0,2480115.0,6586.632653061224,28241.46198830409,0.0,26667.90322580645,12.0,51.42,0.0,48.51
5440,1777.0,79.0,2.0,35.0,12218993.0,7897601.0,1587239.0,1612609.0,6876.1918964546985,99969.6329113924,793619.5,46074.54285714286,0.73,10.64,84.46,4.9
5441,1286.0,70.0,0.0,26.0,8134338.0,2380997.0,0.0,548189.0,6325.301710730949,34014.24285714285,0.0,21084.19230769231,11.48,61.72,0.0,38.22
5442,332.0,360.0,0.0,33.0,9674775.0,93440503.0,0.0,638690.0,29140.88855421687,259556.95277777777,0.0,19354.242424242424,10.45,93.06,0.0,6.94
5443,2113.0,71.0,1.0,22.0,13103835.0,3139627.0,211374.0,169266.0,6201.530998580218,44220.09859154929,211374.0,7693.909090909091,2.36,16.8,80.28,2.92
5444,1217.0,48.0,0.0,14.0,8456919.0,800570.0,0.0,74054.0,6948.988496302383,16678.541666666668,0.0,5289.571428571428,31.63,75.81,0.0,23.96
5445,944.0,293.0,5.0,49.0,23899867.0,39102203.0,5400651.0,1205045.0,25317.655720338986,133454.61774744026,1080130.2,24592.755102040817,2.04,10.78,87.23,1.99
5446,1310.0,52.0,1.0,21.0,6410058.0,1977921.0,113309.0,591642.0,4893.174045801527,38036.94230769231,113309.0,28173.42857142857,2.73,21.19,63.11,15.69
5447,1275.0,16.0,0.0,5.0,5409151.0,280561.0,0.0,115383.0,4242.471372549019,17535.0625,0.0,23076.6,10.45,43.17,0.0,56.75
5448,1335.0,32.0,0.0,40.0,9266620.0,958386.0,0.0,414367.0,6941.288389513109,29949.5625,0.0,10359.175,17.22,74.27,0.0,25.64
5449,1526.0,44.0,0.0,5.0,7551413.0,4404291.0,0.0,184474.0,4948.5013106159895,100097.52272727272,0.0,36894.8,3.61,73.07,0.0,26.92
5450,424.0,166.0,11.0,44.0,3771853.0,10889672.0,1588589.0,561699.0,8895.879716981131,65600.43373493975,144417.18181818182,12765.886363636364,3.99,29.45,64.81,5.73
5451,2475.0,19.0,0.0,1.0,14400686.0,876193.0,0.0,18583.0,5818.45898989899,46115.42105263158,0.0,18583.0,8.99,71.27,0.0,28.69
5452,1667.0,23.0,0.0,4.0,6928519.0,363215.0,0.0,199563.0,4156.280143971206,15791.95652173913,0.0,49890.75,6.33,24.04,0.0,75.92
5453,1323.0,79.0,1.0,73.0,7782859.0,1348823.0,6434.0,697981.0,5882.73544973545,17073.708860759492,6434.0,9561.383561643835,17.79,51.6,19.42,28.84
5454,616.0,55.0,0.0,20.0,4592229.0,1901710.0,0.0,708583.0,7454.917207792208,34576.545454545456,0.0,35429.15,10.65,49.38,0.0,50.57
5455,1672.0,26.0,0.0,10.0,7496087.0,338252.0,0.0,91841.0,4483.30562200957,13009.692307692309,0.0,9184.1,20.2,58.57,0.0,41.24
5456,2300.0,145.0,2.0,72.0,11260226.0,3388983.0,256356.0,665923.0,4895.750434782609,23372.29655172414,128178.0,9248.930555555557,3.04,14.53,79.7,5.75
5457,369.0,248.0,17.0,40.0,5848526.0,34657232.0,1397302.0,738457.0,15849.663956639566,139746.90322580645,82194.23529411765,18461.425,6.59,58.13,34.18,7.68
5458,1924.0,23.0,0.0,5.0,7440441.0,1028302.0,0.0,140885.0,3867.173076923077,44708.782608695656,0.0,28177.0,5.31,61.34,0.0,38.62
5459,1253.0,157.0,2.0,160.0,7188569.0,7187131.0,49523.0,2390194.0,5737.0861931364725,45777.90445859873,24761.5,14938.7125,6.71,53.55,28.95,17.46
5460,604.0,209.0,5.0,56.0,10973591.0,23537347.0,926701.0,1767491.0,18168.197019867548,112618.88516746412,185340.2,31562.339285714286,5.51,34.18,56.24,9.58
5461,1027.0,119.0,1.0,35.0,9294373.0,6584743.0,31956.0,743131.0,9050.022395326192,55333.97478991596,31956.0,21232.314285714285,8.34,50.98,29.43,19.55
5462,171.0,335.0,2.0,8.0,2818622.0,49726300.0,193071.0,55993.0,16483.169590643276,148436.71641791044,96535.5,6999.125,6.54,58.91,38.3,2.78
5463,1020.0,18.0,0.0,9.0,11529239.0,257937.0,0.0,110757.0,11303.175490196078,14329.833333333334,0.0,12306.333333333334,42.44,53.71,0.0,46.04
5464,2051.0,10.0,0.0,1.0,9981871.0,1792748.0,0.0,16182.0,4866.831301803998,179274.8,0.0,16182.0,2.49,91.72,0.0,8.28
5465,439.0,245.0,3.0,74.0,3481619.0,14680034.0,167320.0,1076658.0,7930.794988610478,59918.50612244898,55773.333333333336,14549.432432432432,6.09,46.0,42.81,11.16
5466,1074.0,168.0,1.0,29.0,13372906.0,35913048.0,111247.0,739969.0,12451.495344506518,213768.14285714287,111247.0,25516.172413793105,3.55,60.98,31.73,7.28
5467,1339.0,67.0,1.0,20.0,9046609.0,4241429.0,25585.0,225383.0,6756.242718446602,63304.91044776119,25585.0,11269.15,6.75,63.2,25.53,11.24
5468,628.0,286.0,33.0,49.0,10662819.0,47561873.0,62783612.0,1386483.0,16979.011146496814,166300.25524475524,1902533.696969697,28295.571428571428,0.81,7.93,90.72,1.35
5469,842.0,166.0,0.0,87.0,6623899.0,9062569.0,0.0,1621302.0,7866.863420427553,54593.7891566265,0.0,18635.655172413797,10.74,74.54,0.0,25.42
5470,279.0,188.0,3.0,33.0,2864000.0,17552856.0,1769212.0,778906.0,10265.232974910394,93366.25531914894,589737.3333333334,23603.21212121212,1.45,13.21,83.45,3.34
5471,2072.0,84.0,0.0,1.0,11880451.0,1666120.0,0.0,6208.0,5733.808397683398,19834.761904761905,0.0,6208.0,22.02,76.1,0.0,23.75
5472,1523.0,104.0,0.0,40.0,7885072.0,2550782.0,0.0,386074.0,5177.328956007879,24526.75,0.0,9651.85,15.15,71.73,0.0,28.17
5473,616.0,206.0,0.0,68.0,15233411.0,50452276.0,0.0,2689570.0,24729.56331168831,244913.96116504853,0.0,39552.5,8.69,86.09,0.0,13.9
5474,2578.0,87.0,0.0,35.0,11397407.0,1703831.0,0.0,280805.0,4421.026764934058,19584.264367816093,0.0,8023.0,16.01,70.9,0.0,28.97
5475,381.0,374.0,3.0,5.0,6194064.0,51055455.0,807971.0,94003.0,16257.385826771651,136511.91176470587,269323.6666666667,18800.6,3.83,32.15,63.42,4.43
5476,172.0,308.0,2.0,5.0,1985999.0,47014938.0,1009467.0,83207.0,11546.505813953489,152645.9025974026,504733.5,16641.4,1.71,22.65,74.88,2.47
5477,1419.0,52.0,0.0,22.0,11016777.0,1540211.0,0.0,236748.0,7763.761099365751,29619.44230769231,0.0,10761.272727272728,19.23,73.32,0.0,26.59
5478,1582.0,46.0,0.0,37.0,5310522.0,14884716.0,0.0,320601.0,3356.8407079646017,323580.7826086957,0.0,8664.891891891892,1.01,97.39,0.0,2.61
5479,1312.0,111.0,0.0,32.0,6953015.0,11583938.0,0.0,520566.0,5299.554115853659,104359.8018018018,0.0,16267.6875,4.39,86.51,0.0,13.48
5480,2054.0,4.0,0.0,2.0,9898149.0,21187.0,0.0,83398.0,4818.9625121713725,5296.75,0.0,41699.0,10.25,11.27,0.0,88.69
5481,327.0,209.0,8.0,60.0,7848505.0,25971085.0,4352939.0,1147185.0,24001.544342507645,124263.56459330145,544117.375,19119.75,3.49,18.07,79.14,2.78
5482,1239.0,214.0,6.0,38.0,13652487.0,17143675.0,3330902.0,751983.0,11018.956416464893,80110.6308411215,555150.3333333334,19789.026315789477,1.68,12.23,84.75,3.02
5483,1494.0,23.0,0.0,19.0,4845074.0,258350.0,0.0,123723.0,3243.0214190093707,11232.608695652174,0.0,6511.736842105263,18.28,63.24,0.0,36.53
5484,189.0,232.0,9.0,55.0,4177845.0,61770761.0,10897875.0,1898517.0,22105.0,266253.2801724138,1210875.0,34518.490909090906,1.46,17.61,80.1,2.28
5485,1836.0,116.0,6.0,21.0,13576810.0,5112228.0,774827.0,434477.0,7394.776688453159,44070.93103448276,129137.83333333331,20689.380952380958,3.81,22.73,66.59,10.67
5486,1032.0,54.0,0.0,12.0,31680126.0,1581688.0,0.0,433879.0,30697.79651162791,29290.51851851852,0.0,36156.583333333336,46.9,44.72,0.0,55.17
5487,2643.0,137.0,1.0,12.0,13440394.0,12079376.0,52678.0,511689.0,5085.279606507756,88170.62773722627,52678.0,42640.75,2.77,48.05,28.7,23.23
5488,1679.0,48.0,2.0,0.0,43807617.0,4957105.0,3414319.0,0.0,26091.49315068493,103273.02083333331,1707159.5,0.0,1.44,5.7,94.3,0.0
5489,338.0,156.0,5.0,92.0,5097518.0,22368109.0,462265.0,1436060.0,15081.414201183432,143385.3141025641,92453.0,15609.347826086956,6.0,57.02,36.76,6.21
5490,1070.0,190.0,1.0,64.0,12918101.0,15392346.0,49663.0,908393.0,12072.991588785047,81012.34736842105,49663.0,14193.640625,8.33,55.92,34.27,9.79
5491,104.0,364.0,19.0,7.0,2030505.0,56913069.0,7881804.0,795542.0,19524.08653846154,156354.58516483515,414831.7894736842,113648.85714285714,2.85,22.83,60.57,16.59
5492,1947.0,129.0,0.0,40.0,11958447.0,9439211.0,0.0,773293.0,6141.986132511556,73172.17829457365,0.0,19332.325,6.64,79.1,0.0,20.88
5493,1414.0,148.0,2.0,111.0,19442561.0,24995413.0,178488.0,4093508.0,13750.043140028289,168887.92567567568,89244.0,36878.45045045045,4.66,57.25,30.24,12.5
5494,1534.0,365.0,4.0,38.0,14620149.0,62083086.0,6369016.0,684397.0,9530.73598435463,170090.64657534246,1592254.0,18010.447368421053,0.54,9.55,89.43,1.01
5495,291.0,228.0,36.0,48.0,8241244.0,20554260.0,50498593.0,1557028.0,28320.426116838487,90150.26315789472,1402738.6944444445,32438.08333333333,1.86,5.91,91.96,2.13
5496,531.0,297.0,2.0,13.0,6145311.0,68085137.0,339484.0,338456.0,11573.090395480223,229242.88552188556,169742.0,26035.07692307692,2.72,53.94,39.93,6.12
5497,1368.0,44.0,0.0,5.0,7633783.0,5592400.0,0.0,42802.0,5580.250730994152,127100.0,0.0,8560.4,4.11,93.69,0.0,6.31
5498,1264.0,175.0,2.0,27.0,14427137.0,16934558.0,207734.0,657899.0,11413.87420886076,96768.90285714286,103867.0,24366.62962962963,5.07,43.01,46.15,10.82
5499,440.0,197.0,13.0,63.0,4554409.0,46016443.0,22231665.0,493711.0,10350.929545454546,233586.00507614212,1710128.076923077,7836.68253968254,0.53,11.97,87.63,0.4
5500,1753.0,59.0,0.0,8.0,8423079.0,1150671.0,0.0,54187.0,4804.950941243583,19502.898305084746,0.0,6773.375,18.29,74.17,0.0,25.69
5501,593.0,124.0,5.0,26.0,10965362.0,14321865.0,2528827.0,1817208.0,18491.33558178752,115498.91129032258,505765.4,69892.61538461539,2.68,16.71,73.17,10.11
5502,889.0,63.0,2.0,32.0,7936810.0,2697930.0,216430.0,336625.0,8927.795275590552,42824.28571428572,108215.0,10519.53125,5.53,26.51,66.97,6.51
5503,718.0,122.0,1.0,81.0,13227892.0,7436015.0,21466.0,3549276.0,18423.24791086351,60950.94262295082,21466.0,43818.22222222222,14.59,48.28,17.0,34.69
5504,1029.0,146.0,20.0,233.0,14111362.0,19555452.0,11745765.0,5874626.0,13713.66569484937,133941.45205479453,587288.25,25212.98712446352,1.84,17.94,78.68,3.38
5505,220.0,221.0,0.0,54.0,5406512.0,31286870.0,0.0,1143605.0,24575.054545454543,141569.5475113122,0.0,21177.87037037037,15.1,86.98,0.0,13.0
5506,660.0,118.0,0.0,67.0,4134838.0,8882008.0,0.0,1094856.0,6264.90606060606,75271.25423728813,0.0,16341.134328358208,6.84,82.16,0.0,17.82
