고객번호,최근날짜,구매빈도,구매금액
5905,2,1867,14308303
5906,5,765,5525797
5907,2,1659,12977666
5908,2,1056,7312563
5909,3,1050,67958088
5910,15,645,10735225
5911,3,1262,54891277
5912,3,1511,10143405
5913,2,1395,21611539
5914,11,735,32206365
5915,12,640,78903919
5916,4,1091,261868171
5917,5,1583,32457719
5918,2,904,22728392
5919,4,866,58679472
5920,2,1230,11845360
5921,2,1997,12217559
5922,3,1519,87569551
5924,2,489,78195319
5925,3,1549,25378343
5926,2,1486,7892716
5927,2,1148,71138848
5928,3,1338,12695026
5929,6,1965,16582188
5930,5,799,72154866
5931,3,1644,27268689
5932,3,989,44836988
5933,2,2068,12819381
5934,5,600,122131558
5935,2,1985,15348965
5936,4,1431,60787374
5937,4,1026,21416650
5938,12,675,102497430
5939,4,648,85216242
5940,4,1670,18962000
5941,2,2114,15340664
5942,4,981,65022640
5943,5,3066,38378192
5944,10,1001,259555799
5945,2,1807,21660534
5946,11,781,72887359
5947,3,698,301127599
5948,2,599,231995643
5949,5,1225,8201145
5950,8,734,36039824
5951,3,1052,6524510
5952,2,1197,7247623
5953,2,817,61230494
5954,11,448,41042686
5955,2,1923,8732119
5956,2,700,376954552
5957,3,1197,78932749
5958,13,476,8752112
5959,2,3295,30545229
5960,2,1600,25237339
5961,3,1971,13577270
5962,2,1291,7983413
5963,4,587,51934296
5964,3,2285,15632671
5965,2,1492,354233543
5966,3,660,36777685
5967,4,536,150482047
5968,4,537,27422614
5969,2,1788,13946183
5970,3,467,72456765
5971,4,964,56037278
5972,2,1158,15800371
5973,2,2096,19827595
5974,7,959,9665424
5975,6,1180,61939313
5976,3,566,74611409
5977,5,444,37745290
5978,2,1341,21203704
5979,2,1202,16293394
5980,3,1681,17064439
5981,2,1907,25432840
5982,2,1536,13605215
5983,3,1414,17330702
5984,2,1234,21913014
5985,3,938,10283795
5986,2,1247,4681246
5987,2,1819,9267030
5988,2,1944,40362938
5989,2,2374,11122205
5990,3,630,17833577
5991,2,2183,14868991
5992,7,1025,8785147
5994,2,1118,4381105
5995,2,3405,18084047
5996,7,640,19898479
5997,4,429,10702399
5998,3,760,8902852
5999,3,652,96720002
6000,2,485,22824801
6001,7,772,33603439
6002,4,2591,12168688
6003,6,545,16179313
6004,6,1423,34806477
6005,4,482,64726499
6006,3,862,52391543
6007,3,1531,10756088
6008,3,841,222811583
6009,2,1302,10532203
6010,3,1451,8901694
6011,3,437,72936553
6012,2,726,484175534
6013,2,430,53142919
6014,3,1214,8694076
6015,4,525,389096663
6016,2,1772,8757536
6017,3,2792,19157709
6018,2,2062,10166811
6019,2,1402,112105412
6020,4,1425,44152114
6021,2,1821,36332085
6022,5,1520,40690283
6023,7,932,31858910
6024,4,310,67037991
6025,5,1409,17494558
6026,3,1229,22722061
6027,2,1369,10943969
6028,3,1289,5334701
6029,3,730,107046118
6030,3,4263,20745506
6031,2,2594,13626313
6032,2,2032,14890712
6033,5,1636,27135362
6034,3,2821,15126475
6035,5,484,17257941
6036,6,785,48331803
6037,2,1043,10370230
6038,24,779,72419345
6039,2,1436,9873433
6040,3,2256,9465661
6041,2,457,41583778
6042,2,1231,40498864
6043,6,2389,16804359
6044,3,1254,12316803
6045,3,1644,10095713
6046,3,1596,26207874
6047,2,1194,28233101
6048,3,1765,11935770
6049,5,1061,10174012
6050,4,700,23343821
6051,2,390,41349945
6052,3,668,15889632
6053,11,1846,14777097
6054,3,1807,25231912
6055,5,760,14106904
6056,5,527,81264442
6057,2,861,5888223
6058,5,1032,10542072
6059,3,550,31785195
6060,5,1162,17111368
6061,2,1788,19627216
6062,2,1029,10344581
6063,7,1523,15682067
6064,2,2014,8525771
6065,2,450,7393684
6066,2,1795,19610181
6067,5,879,50040090
6068,3,364,33695304
6069,2,2392,17150359
6070,4,710,69375239
6071,5,505,37142820
6072,3,823,61856587
6073,2,2194,21141683
6074,2,2118,19620206
6075,3,1554,13582476
6076,3,649,52731204
6077,2,1636,13521765
6078,5,522,26512999
6079,12,627,38440630
6080,4,493,35602055
6082,3,1745,12718488
6083,5,629,84127767
6084,2,1358,9126145
6085,2,1258,15996276
6086,2,2225,20959737
6087,5,366,58577027
6088,2,488,58404975
6089,2,1128,9896934
6090,2,910,11778917
6091,7,688,8930991
6092,4,1697,25923414
6093,2,1840,10576507
6094,3,507,24516122
6095,3,1547,19314627
6096,5,681,65115741
6097,6,796,9509652
6099,2,391,24912193
6100,3,818,56963642
6101,2,2099,17845147
6102,2,364,30625885
6103,3,1271,15568984
6104,3,1632,13629892
6105,2,1185,10928434
6106,2,2271,14740628
6107,5,555,56474602
6108,2,2173,17263536
6109,2,695,128057627
6110,6,417,69825392
6111,2,1221,10789151
6112,2,1761,17328327
6113,3,441,76733097
6114,2,1010,35742436
6115,2,878,21015228
6116,4,737,33985946
6117,2,1255,20879348
6119,3,502,22658042
6120,2,1693,12754324
6121,3,747,46361015
6122,2,1576,26423292
6123,7,643,142253987
6124,6,512,42728839
6125,2,537,98363981
6126,5,1645,22794805
6127,5,1503,12358872
6128,2,790,337492245
6129,2,691,18859817
6130,2,500,15803242
6131,15,543,15798768
6132,8,582,47212110
6133,3,912,97795291
6134,2,545,62054946
6135,2,1482,19354058
6136,2,638,105246613
6137,2,688,166180387
6138,4,513,59705299
6139,18,507,42449567
6140,3,1666,13029211
6141,4,693,25861617
6142,5,1166,99758742
6143,2,1269,11838159
6144,2,369,74727874
6145,4,1151,8688944
6146,10,497,54021161
6147,5,1001,12016855
6148,2,1995,15037996
6149,3,1235,123253381
6150,2,542,18918376
6151,2,2024,17824183
6152,4,469,74244826
6153,3,2761,36566980
6154,2,1679,14944797
6155,2,834,23201649
6156,2,1013,5012354
6157,4,958,51552571
6158,4,526,21208752
6159,5,1905,18667860
6160,6,373,99757483
6161,2,1718,15217186
6162,2,419,21292565
6163,3,1200,18338866
6164,8,1066,38382095
6165,13,802,56217752
6166,5,1477,8547328
6167,5,1514,15923756
6168,2,574,43811893
6169,6,717,55961346
6170,6,1320,10295376
6171,3,724,21870066
6172,3,1624,13780019
6173,2,539,58374247
6174,11,842,17470958
6175,2,1422,15647300
6176,4,553,153898475
6177,2,555,23304815
6178,2,1499,13186882
6179,5,945,30350802
6180,2,972,13001283
6181,4,578,122708965
6182,2,1431,7982351
6183,2,720,125325061
6184,4,1146,22637305
6185,2,890,23446681
6186,2,2114,14620502
6187,3,839,33343923
6188,3,1595,18971212
6189,2,1941,25705421
6190,2,1105,12907318
6191,3,747,7614834
6192,10,520,69801304
6193,3,1941,19393029
6194,5,859,21242190
6195,2,1033,11542595
6196,4,439,84381826
6197,6,3027,21978240
6198,5,662,18787514
6199,2,1518,9690163
6200,3,597,1265023354
6201,2,1682,19282835
6202,4,584,63134236
6203,3,1289,19191986
6204,3,1015,14032044
6205,16,409,17801946
6206,2,1660,11798379
6207,5,1076,1754447018
6208,2,966,17808279
6209,2,1792,9366779
6210,3,1721,26569551
6211,4,1067,37735129
6212,3,1160,11944217
6213,2,2288,37132870
6214,3,1463,69657398
6215,2,1267,15403090
6216,2,928,150886829
6217,5,265,105784625
6218,7,433,38280400
6219,3,1540,13065917
6220,4,373,20996239
6221,5,314,79198647
6222,3,871,29274676
6223,8,799,26090508
6224,3,751,60762068
6225,2,1226,11559482
6226,4,767,47021277
6227,3,1542,37274417
6228,5,546,76170637
6229,19,354,63697784
6230,2,887,97261842
6231,2,482,23266740
6232,2,2298,21784231
6233,2,849,4792125
6234,3,1707,21963241
6235,6,1288,11002627
6236,28,1089,263731054
6237,2,1452,11690572
6238,3,619,73132665
6239,6,600,26413644
6240,5,2266,15347051
6241,13,415,19550268
6242,6,417,72330069
6243,6,1030,30178828
6244,3,761,9696032
6245,3,869,24269574
6246,7,1512,7611018
6247,2,760,56194047
6248,3,1160,6136369
6249,2,2075,13055513
6250,2,2050,19407096
6251,4,584,69572376
6252,3,1080,107166803
6253,3,1117,8780623
6254,2,755,26373879
6255,3,994,15462960
6256,4,470,55676591
6257,2,464,20103726
6258,2,1510,90027912
6259,11,388,51639672
6260,2,1197,9978635
6261,5,750,30018668
6262,6,1243,5975353
6263,8,1004,15325914
6264,3,504,69818903
6265,3,453,13714393
6266,5,841,48554544
6267,9,723,61010259
6268,2,653,5002640
6269,3,624,24022100
6270,2,1718,15812821
6271,2,1513,15393733
6272,2,667,3661184
6273,6,1185,19199660
6274,5,1213,16110374
6275,2,1652,19362833
6276,3,592,169505057
6277,2,1109,25254245
6278,6,812,59726563
6279,2,748,24486680
6280,7,531,83703964
6281,2,1733,14237124
6282,3,493,52907899
6283,4,693,51931634
6284,2,2528,18237972
6285,2,827,21313880
6286,2,2201,11958539
6287,5,386,241822183
6288,2,930,43797699
6289,4,575,31331005
6290,4,613,52253156
6291,7,574,99828929
6292,9,1054,12331666
6293,5,666,18316230
6294,5,1399,8273887
6295,2,1960,13926286
6296,2,2432,24809098
6297,2,627,18941617
6298,3,1019,53041897
6299,11,414,119057555
6300,2,1788,27621338
6301,8,843,108514302
6302,6,588,93954685
6303,4,1000,48733545
6304,2,1239,33414356
6305,5,1217,7610045
6306,3,1466,9088631
6307,3,763,19179933
6308,5,605,47590305
6309,4,705,17209043
6310,3,706,117465369
6311,6,1157,11939560
6312,4,784,10198536
6313,2,1974,17931764
6314,2,2056,22730528
6315,5,427,59476890
6316,5,544,36955098
6317,5,377,41344997
6318,4,942,12454096
6319,3,2227,30225333
6320,2,1234,12233892
6321,4,1410,288215084
6322,2,1241,6980667
6323,4,822,130859332
6324,3,1850,16018905
6325,2,975,43226928
6326,5,1060,16737906
6327,2,2290,15240790
6328,3,1488,17075050
6329,2,576,13151626
6330,9,279,59550080
6331,7,529,16194213
6332,3,2015,12097246
6333,2,772,75738196
6334,2,590,10596223
6335,5,604,57326566
6336,5,1218,11702360
6337,2,1429,11172934
6339,3,1421,13286588
6340,28,1453,13755305
6341,3,348,19180095
6342,3,1121,6981287
6343,5,382,18342330
6344,5,1029,29330396
6346,8,1234,16570510
6347,2,570,12876179
6348,2,1409,13273688
6349,2,612,8419112
6350,3,2381,25592441
6351,3,1491,8183087
6352,7,850,30237454
6353,2,786,12813723
6354,2,908,18056750
6355,4,2532,796484311
6356,2,547,26870946
6357,2,1541,19572178
6358,2,626,34666892
6359,2,1096,12941168
6360,2,832,101803039
6361,2,1612,8574946
6362,9,681,86519358
6363,2,1714,11704572
6364,2,2218,25982593
6365,4,749,38326837
6366,2,2008,21022545
6367,2,831,11785836
6368,3,471,16854523
6369,2,1877,16534382
6370,3,565,17296155
6371,3,1889,20035023
6372,2,1318,17499639
6373,6,2302,17732601
6374,2,1447,61008583
6375,6,545,29457731
6376,3,1649,87576817
6377,3,2360,19284955
6378,2,915,13181330
6379,2,728,39168252
6380,3,865,44127931
6381,2,1103,6687823
6382,4,465,90172085
6383,3,1439,11143701
6384,3,605,81744869
6385,6,1221,8481964
6386,2,378,11811672
6387,4,1199,90093742
6388,7,478,54518601
6389,3,338,103708542
6390,5,1896,16332011
6391,3,1773,12593741
6392,2,1815,11544312
6393,2,370,6586660
6394,2,1085,12878305
6395,2,1217,45817502
6396,3,1197,12276748
6397,4,804,119609764
6398,5,1833,21803106
6399,3,392,19438647
6400,3,482,29128249
6401,3,2396,15383456
6402,2,1187,32214059
6403,5,703,52625618
6404,4,749,276717167
6405,3,1052,6590375
6406,5,1171,14156264
6407,6,369,26038093
6408,2,597,97855153
6409,4,819,97585293
6410,2,566,41857097
6411,2,1117,66388741
6412,3,1308,13610735
6413,2,2097,11830835
6414,4,664,58863767
6415,2,2362,14546104
6416,3,1166,8607661
6417,2,1089,7155660
6418,2,1664,160369051
6419,2,943,19753225
6420,3,766,74262332
6421,6,435,23492393
6422,3,1721,11061774
6423,4,970,24164275
6424,5,515,55393052
6425,2,2512,13300278
6426,3,1316,12836967
6427,2,1251,20463782
6428,3,438,79138154
6429,6,664,9063301
6430,3,1702,11654559
6431,2,916,64594545
6432,3,1103,17909325
6433,2,1409,6034250
6434,2,1136,23463112
6435,3,2140,57919578
6436,2,986,65306422
6437,4,407,20175906
6438,2,1379,10286121
6439,4,770,127070412
6440,2,1636,42394912
6441,5,878,49587042
6442,12,392,102927900
6443,3,806,61725304
6444,3,1215,11104593
6445,2,931,60869985
6446,2,350,25564466
6447,2,1826,10419599
6448,2,1326,54538260
6449,3,907,55115148
6450,5,615,54098801
6451,3,1102,13595060
6452,2,3491,16671083
6453,2,1329,7332342
6454,2,569,163597087
6455,2,1176,8879761
6456,10,646,98965118
6457,27,3360,47753287
6458,2,1017,25881532
6459,2,711,18429305
6460,2,619,88712462
6461,2,1386,96684002
6462,2,1065,20618013
6463,3,751,54819690
6464,4,490,22214247
6465,2,1020,153351634
6466,2,2077,29358511
6467,2,1554,9836702
6468,3,1425,14038497
6469,3,1475,9626152
6470,2,583,58258878
6471,2,998,237490322
6472,2,1869,31824607
6473,2,1457,16526146
6474,3,943,10885565
6475,2,483,8881549
6476,7,1569,14063676
6477,2,1791,18482032
6478,2,1697,10729582
6479,2,1287,13379085
6480,3,554,90065397
6481,2,1089,7135091
6482,2,509,22917749
6483,4,421,14776656
6484,3,1077,14607620
6485,2,587,24191847
6486,2,783,15311954
6487,2,621,6934968
6488,3,1600,26280453
6489,11,1008,75289911
6490,4,524,25997685
6491,4,499,35877833
6492,3,840,15901361
6493,5,467,80729499
6494,11,633,91522095
6495,2,1848,25081664
6496,3,2021,28450712
6497,5,542,43548749
6498,2,773,35677748
6499,4,328,60724415
6500,2,1145,10151050
6501,8,770,48404699
6502,2,2176,12661117
6503,2,1754,19001635
6504,2,2778,26583430
6505,2,809,8376052
6506,2,1146,58016617
6507,3,1336,22925798
6508,2,1397,12710093
6509,22,692,6831909
6510,4,695,24585299
6511,2,1097,11705488
6513,7,503,38053081
6514,2,1414,39891341
6515,6,1221,62866182
6516,3,463,75131135
6517,2,717,106849011
6518,3,1097,17783140
6519,5,1079,29861153
6520,2,1779,9929311
6521,2,2546,21258135
6522,2,769,56048519
6523,14,526,65287023
6524,11,622,28378761
6525,4,850,25815950
6526,3,2189,24845357
6527,2,1712,11658106
6528,6,718,15191970
6529,2,810,24423818
6530,2,657,6945926
6531,3,445,43975526
6532,5,1347,15776400
6533,2,413,24394522
6534,6,503,17684074
6535,4,737,50506465
6536,2,1396,7767145
6537,2,541,49646318
6538,2,1048,32211586
6539,2,1589,17572064
6540,2,1284,12566017
6541,6,1505,13619890
6542,6,1461,12719182
6543,2,761,142276383
6544,3,1493,8710975
6545,2,1169,7032073
6546,4,396,52770473
6547,2,911,46834994
6548,2,413,149224638
6549,2,1512,10944277
6550,2,1610,16582829
6551,5,932,71697304
6552,4,344,64044123
6553,3,1219,32594539
6554,2,812,15022251
6555,2,1523,13560918
6556,13,1047,19534062
6557,6,368,14826490
6558,5,754,63585700
6559,2,1438,14707483
6560,2,2584,16628846
6561,7,502,22415311
6562,2,1494,7132115
6563,2,440,29117438
6564,2,371,11755280
6565,3,1112,11177566
6566,6,919,20775029
6567,5,872,132488430
6568,5,488,9284695
6569,3,1450,10939984
6570,5,1872,20060668
6571,3,1557,15677983
6572,9,454,29549524
6573,2,2004,22699816
6574,5,2046,23241986
6575,2,834,124106175
6576,2,1164,8030140
6577,3,1129,8855374
6578,3,1003,15306421
6579,3,1858,12063421
6580,2,2189,23650401
6581,2,653,59612100
6582,3,1448,11489406
6583,2,1650,16885200
6584,4,852,21851476
6585,2,1310,29905927
6586,2,646,94409239
6587,4,642,248446223
6588,2,997,12372368
6589,3,554,71782691
6590,2,680,6572722
6591,4,599,77080225
6592,3,1399,42215916
6593,6,791,33832551
6594,7,1011,28320043
6595,2,512,11201096
6596,6,493,36938154
6597,3,423,62503915
6598,2,1965,8595393
6599,2,1422,12227105
6600,11,785,36180082
6601,2,925,17415472
6602,2,1440,7838017
6603,2,705,13103468
6604,2,1537,12414736
6605,3,1296,17480356
6606,2,529,39293247
6607,6,847,105044926
6608,2,783,11638325
6609,11,443,71001788
6610,2,1714,11768511
6611,3,1770,16725580
6612,5,1011,65644023
6613,2,752,65034632
6614,5,1103,15704380
6615,2,803,5818704
6616,6,712,38786455
6617,4,465,63182970
6618,6,660,77728260
6619,2,1739,29224105
6620,2,1321,11400971
6621,2,1566,31850690
6622,2,1028,246520488
6623,4,718,16293560
6624,2,1410,13048628
6625,2,2686,18325940
6626,2,540,79242402
6627,3,1186,13141087
6628,2,1085,11303663
6629,2,480,33478005
6630,5,446,112140027
6631,2,445,17931011
6632,5,584,29186142
6633,2,1105,18955726
6634,2,855,137158401
6635,2,1478,8937087
6636,15,1625,15708516
6637,4,903,55766205
6638,3,1094,101986328
6639,2,702,11353621
6640,3,1711,10582205
6642,2,701,30772346
6643,5,1495,13435671
6644,3,369,47871304
6645,32,1806,22475577
6646,2,1223,14164936
6647,3,461,88323780
6648,4,1617,6174825
6649,3,445,41966269
6650,5,744,20167641
6651,3,1777,24415693
6652,5,535,31001075
6653,5,484,60365359
6654,19,334,5412218
6655,5,855,44493795
6656,2,714,37076300
6657,2,764,9117170
6658,3,555,37151846
6659,3,1702,13787890
6660,6,607,132472857
6661,18,624,56827973
6662,2,896,29564870
6663,14,552,20246812
6664,2,577,58102378
6665,2,372,25401703
6666,7,779,38839997
6667,2,993,31068916
6668,2,1980,10991263
6669,2,1323,59234959
6670,3,1672,20757075
6671,13,210,2088180
6672,2,1625,9205750
6673,9,397,354699945
6674,5,1446,10749893
6675,2,1248,12860487
6676,5,1365,14040018
6677,2,1156,21258272
6678,4,1073,45329023
6679,3,1098,5362290
6680,3,1391,11977571
6681,13,529,18016605
6682,2,360,44097520
6683,14,601,27145959
6684,2,1621,6135308
6685,12,118,5513350
6686,4,643,68515194
6687,3,1287,22037644
6688,2,710,25379902
6689,3,605,15198810
6690,5,834,116227477
6691,4,651,60102330
6692,4,337,42909657
6693,2,603,3504584
6694,2,1730,19277653
6695,2,1745,25865816
6696,2,1420,7572813
6697,2,1867,16524421
6698,3,1716,14788158
6699,2,1160,9519196
6700,6,785,41339033
6701,4,1135,58458114
6702,3,1504,11299438
6703,2,1274,20336642
6704,2,2853,20630202
6705,2,1595,56812137
6706,3,677,64622808
6707,12,560,57453942
6708,3,1165,11025005
6709,2,888,23933112
6710,2,403,9106987
6711,5,896,118182050
6712,2,565,77792435
6713,2,1072,9327331
6714,3,2718,34133360
6715,2,1442,38565479
6716,2,1932,14931273
6717,3,1373,65060635
6718,6,768,112177379
6719,2,1045,10663454
6720,5,1354,9458462
6721,2,1088,26479651
6722,2,1723,14178121
6723,2,2874,32636600
6724,3,990,11561406
6725,2,1455,32606243
6726,3,517,122688932
6727,3,1685,9523055
6728,4,478,81890239
6729,2,1322,31785677
6730,2,644,13111674
6731,3,764,72793513
6732,5,475,164106830
6733,2,1924,19908936
6734,2,1109,34949259
6735,4,547,39017162
6736,5,826,11084888
6737,3,644,11493356
6738,7,392,21435822
6739,2,367,65653922
6740,2,613,26433509
6741,3,1139,7163928
6742,6,1259,11167907
6743,2,1314,12541876
6744,2,1772,23196271
6745,8,623,5657950
6746,2,625,22814634
6747,16,423,61365611
6748,5,882,72689983
6749,2,1251,69760133
6750,2,1008,11522424
6751,2,2092,15134801
6752,2,1649,11668051
6753,3,834,92393847
6754,14,457,33693003
6755,2,1183,16083008
6756,8,578,28144497
6757,6,959,13897725
6758,3,1667,12421078
6759,2,345,16361816
6760,5,1771,24347462
6761,2,735,135213127
6762,4,701,142811804
6763,2,1192,17998094
6764,2,945,166539661
6765,3,1986,15638035
6766,3,1806,16176471
6767,2,807,18750808
6768,2,1655,11478686
6769,3,2171,11187732
6770,4,1001,286185731
6771,2,1498,10422309
6772,3,823,23703490
6773,2,429,25267963
6774,2,1475,10655582
6775,3,2126,17109926
6776,2,2251,20096697
6777,2,960,12897417
6778,4,567,348881452
6779,2,2287,11030354
6780,2,2048,18923618
6781,3,1387,33365092
6782,5,1605,37528756
6783,2,363,25496841
6784,2,1794,52334522
6785,3,643,84989573
6786,3,638,33622528
6787,3,1560,16309238
6788,3,1148,12010521
6789,2,1287,15105263
