Unnamed: 0,구매횟수,구매횟수.1,구매횟수.2,구매횟수.3,구매횟수.4,구매횟수.5,구매횟수.6,구매횟수.7,총구매액,총구매액.1,총구매액.2,총구매액.3,총구매액.4,총구매액.5,총구매액.6,총구매액.7,14_1구매경험,14_2구매경험,14_3구매경험,14_4구매경험,15_1구매경험,15_2구매경험,15_3구매경험,15_4구매경험,매출증감,증감확인
5233,306.0,260.0,341.0,329.0,289.0,418.0,356.0,345.0,2791999.0,2989083.0,2638840.0,2232339.0,1809585.0,3061353.0,5031248.0,6869661.0,유,유,유,유,유,유,유,유,28.6,증가
5234,125.0,164.0,190.0,201.0,309.0,273.0,267.0,270.0,865648.0,870753.0,1928375.0,989274.0,1766119.0,1250284.0,1737744.0,1457236.0,유,유,유,유,유,유,유,유,33.5,증가
5235,201.0,249.0,242.0,176.0,239.0,136.0,133.0,152.0,2252303.0,3415822.0,2550353.0,3109305.0,3353059.0,3654264.0,2390394.0,4804322.0,유,유,유,유,유,유,유,유,3.0,증가
5236,167.0,116.0,121.0,133.0,65.0,83.0,79.0,117.0,1561027.0,1236304.0,989060.0,1085868.0,400105.0,727926.0,1531575.0,760614.0,유,유,유,유,유,유,유,유,-1.0,감소
5237,77.0,152.0,156.0,185.0,171.0,192.0,153.0,137.0,2407833.0,4591603.0,5291051.0,5609713.0,4389878.0,5499797.0,6025751.0,4436463.0,유,유,유,유,유,유,유,유,42.9,증가
5238,116.0,96.0,63.0,155.0,116.0,52.0,83.0,34.0,10103624.0,8686924.0,1579011.0,7453204.0,13961366.0,2743208.0,5636565.0,2939002.0,유,유,유,유,유,유,유,유,-28.4,감소
5239,71.0,228.0,124.0,195.0,73.0,177.0,44.0,87.0,5177945.0,37635494.0,12934122.0,18748332.0,15089505.0,37447080.0,2623816.0,20412486.0,유,유,유,유,유,유,유,유,-32.7,감소
5240,155.0,149.0,112.0,86.0,57.0,47.0,76.0,44.0,8761837.0,4771278.0,10245436.0,1960456.0,1307268.0,2596962.0,2197342.0,2314529.0,유,유,유,유,유,유,유,유,-59.9,감소
5241,175.0,165.0,163.0,120.0,144.0,112.0,143.0,68.0,3906259.0,8190889.0,3385013.0,5467072.0,2766468.0,3496764.0,7579616.0,2413248.0,유,유,유,유,유,유,유,유,32.0,증가
5242,220.0,275.0,302.0,341.0,280.0,271.0,333.0,217.0,1217867.0,1687269.0,2145353.0,2477811.0,2169449.0,1580760.0,2033629.0,1635673.0,유,유,유,유,유,유,유,유,25.1,증가
5243,189.0,170.0,202.0,179.0,204.0,179.0,212.0,210.0,899759.0,1013449.0,1161177.0,972239.0,1078892.0,898566.0,1281127.0,1043778.0,유,유,유,유,유,유,유,유,17.5,증가
5244,147.0,182.0,138.0,181.0,195.0,222.0,134.0,167.0,2658567.0,1967415.0,2062213.0,2400972.0,2352536.0,2952719.0,1581094.0,1268793.0,유,유,유,유,유,유,유,유,-25.4,감소
5245,155.0,184.0,162.0,204.0,230.0,202.0,204.0,207.0,1174960.0,1817920.0,1848394.0,1629532.0,1210150.0,1036263.0,1491044.0,853068.0,유,유,유,유,유,유,유,유,11.9,증가
5246,157.0,153.0,139.0,172.0,165.0,176.0,183.0,156.0,3466975.0,5854629.0,4499532.0,6542326.0,4415721.0,3693101.0,5213262.0,3064567.0,유,유,유,유,유,유,유,유,20.1,증가
5247,133.0,196.0,221.0,225.0,239.0,184.0,230.0,229.0,1106213.0,2376730.0,1405011.0,1266742.0,1965895.0,1045567.0,1805342.0,969617.0,유,유,유,유,유,유,유,유,24.0,증가
5248,70.0,34.0,68.0,98.0,104.0,148.0,110.0,103.0,1164972.0,647010.0,981985.0,1584866.0,1506918.0,1920609.0,1126161.0,948494.0,유,유,유,유,유,유,유,유,-1.7,감소
5249,274.0,237.0,162.0,154.0,146.0,109.0,42.0,159.0,2438865.0,1737367.0,2077905.0,1357704.0,1523688.0,1196598.0,1048124.0,1793070.0,유,유,유,유,유,유,유,유,-39.9,감소
5250,86.0,106.0,49.0,120.0,60.0,82.0,44.0,75.0,15209080.0,16586142.0,2508986.0,8962750.0,2988997.0,5187729.0,999957.0,9352474.0,유,유,유,유,유,유,유,유,-87.7,감소
5251,130.0,153.0,91.0,102.0,93.0,82.0,103.0,128.0,3437562.0,2550863.0,2570217.0,2171695.0,1823146.0,1617162.0,1534752.0,2093663.0,유,유,유,유,유,유,유,유,-38.3,감소
5252,271.0,184.0,287.0,175.0,304.0,192.0,215.0,230.0,2236129.0,1411283.0,2780169.0,1630437.0,2186224.0,1828525.0,2331588.0,2139790.0,유,유,유,유,유,유,유,유,2.1,증가
5253,106.0,117.0,85.0,124.0,129.0,129.0,102.0,90.0,2594725.0,2908045.0,3825448.0,1721583.0,1711871.0,2858399.0,3825556.0,2031623.0,유,유,유,유,유,유,유,유,19.2,증가
5254,238.0,261.0,298.0,182.0,252.0,324.0,281.0,241.0,997990.0,1215377.0,1775594.0,654914.0,1141948.0,1491209.0,1386951.0,867931.0,유,유,유,유,유,유,유,유,16.3,증가
5255,308.0,270.0,293.0,339.0,365.0,409.0,338.0,287.0,1884152.0,1466252.0,2119659.0,1580138.0,1662944.0,2016505.0,1775925.0,1079763.0,유,유,유,유,유,유,유,유,-3.0,감소
5256,189.0,260.0,185.0,329.0,278.0,228.0,235.0,252.0,3823001.0,7714977.0,4440078.0,8926173.0,9147425.0,6617864.0,6646031.0,7861466.0,유,유,유,유,유,유,유,유,27.0,증가
5257,344.0,359.0,370.0,289.0,311.0,354.0,280.0,367.0,1378163.0,1603474.0,1603373.0,1082539.0,1191767.0,1910031.0,1228776.0,1305023.0,유,유,유,유,유,유,유,유,-5.7,감소
5258,98.0,67.0,115.0,68.0,35.0,45.0,59.0,110.0,3548893.0,2240465.0,2570990.0,2462442.0,2343840.0,1838289.0,2101591.0,2113345.0,유,유,유,유,유,유,유,유,-25.6,감소
5259,334.0,242.0,273.0,262.0,290.0,282.0,297.0,243.0,1689367.0,1398469.0,1439262.0,1427822.0,1384970.0,2378662.0,1507567.0,1139743.0,유,유,유,유,유,유,유,유,-5.7,감소
5260,69.0,90.0,124.0,136.0,130.0,148.0,119.0,71.0,5524184.0,3903667.0,9161736.0,5330770.0,7904212.0,5027066.0,3191053.0,2063488.0,유,유,유,유,유,유,유,유,-26.8,감소
5261,174.0,70.0,166.0,141.0,107.0,108.0,156.0,161.0,2181707.0,3188580.0,4203031.0,6523156.0,5671558.0,5369902.0,10995107.0,13391958.0,유,유,유,유,유,유,유,유,66.9,증가
5262,84.0,77.0,91.0,118.0,128.0,126.0,90.0,101.0,1291531.0,748953.0,1674276.0,1352668.0,1867039.0,2229397.0,1622144.0,2124301.0,유,유,유,유,유,유,유,유,11.3,증가
5263,112.0,152.0,190.0,150.0,163.0,144.0,226.0,168.0,665487.0,679367.0,1072047.0,539775.0,709872.0,713109.0,1244114.0,599032.0,유,유,유,유,유,유,유,유,30.3,증가
5264,374.0,398.0,427.0,373.0,441.0,390.0,447.0,440.0,2984445.0,2691501.0,2877609.0,2839416.0,2851110.0,2483893.0,3124518.0,2771343.0,유,유,유,유,유,유,유,유,2.3,증가
5265,46.0,75.0,53.0,98.0,68.0,85.0,46.0,57.0,6485945.0,6146051.0,8436243.0,11949335.0,3878770.0,7152271.0,4520503.0,4380191.0,유,유,유,유,유,유,유,유,-17.9,감소
5266,91.0,94.0,98.0,147.0,73.0,122.0,108.0,168.0,1580474.0,1983209.0,1785348.0,3965132.0,1604142.0,1667738.0,2851551.0,4154215.0,유,유,유,유,유,유,유,유,28.7,증가
5267,142.0,146.0,198.0,174.0,108.0,174.0,107.0,100.0,1089112.0,864066.0,2071812.0,1515883.0,973914.0,1971869.0,1407393.0,1292269.0,유,유,유,유,유,유,유,유,12.7,증가
5268,80.0,64.0,70.0,119.0,91.0,109.0,73.0,92.0,5093315.0,6932520.0,2988149.0,4391442.0,3418974.0,6986156.0,9432253.0,5969841.0,유,유,유,유,유,유,유,유,29.9,증가
5269,78.0,101.0,83.0,66.0,55.0,102.0,46.0,62.0,16923179.0,4894458.0,4762138.0,10222839.0,3614739.0,4805041.0,4720452.0,10878377.0,유,유,유,유,유,유,유,유,-56.4,감소
5270,122.0,134.0,79.0,121.0,140.0,136.0,112.0,125.0,9747998.0,14456794.0,5958673.0,17288260.0,12468024.0,7214917.0,6638296.0,9284776.0,유,유,유,유,유,유,유,유,-19.0,감소
5271,178.0,163.0,169.0,132.0,156.0,189.0,153.0,132.0,1911945.0,2057061.0,9551846.0,1335584.0,2123669.0,2485426.0,2163678.0,937372.0,유,유,유,유,유,유,유,유,6.2,증가
5272,111.0,150.0,121.0,130.0,99.0,68.0,136.0,118.0,2132675.0,3651059.0,2004011.0,4825029.0,2931984.0,3071425.0,2700393.0,2611071.0,유,유,유,유,유,유,유,유,11.7,증가
5273,242.0,197.0,242.0,246.0,272.0,208.0,175.0,187.0,18347240.0,9067279.0,6973439.0,17035925.0,12158834.0,4641921.0,6762598.0,14509431.0,유,유,유,유,유,유,유,유,-46.1,감소
5274,100.0,151.0,148.0,127.0,112.0,189.0,168.0,143.0,926697.0,3197677.0,2988908.0,2521200.0,1044027.0,2093255.0,2533463.0,5206659.0,유,유,유,유,유,유,유,유,46.4,증가
5275,271.0,322.0,278.0,547.0,510.0,595.0,594.0,615.0,1304455.0,1690231.0,1855627.0,3100129.0,3387528.0,3943281.0,4207584.0,3546583.0,유,유,유,유,유,유,유,유,52.7,증가
5276,183.0,228.0,243.0,237.0,198.0,216.0,321.0,281.0,896763.0,1188785.0,1808799.0,1016607.0,991762.0,1225496.0,2007471.0,1394948.0,유,유,유,유,유,유,유,유,38.2,증가
5277,140.0,90.0,232.0,201.0,170.0,189.0,177.0,162.0,2587874.0,2009359.0,2261752.0,2881232.0,1091394.0,1335123.0,1215311.0,913820.0,유,유,유,유,유,유,유,유,-36.1,감소
5278,187.0,201.0,281.0,246.0,271.0,197.0,207.0,206.0,790020.0,746296.0,1161333.0,707068.0,958648.0,616698.0,740988.0,486556.0,유,유,유,유,유,유,유,유,-3.2,감소
5279,130.0,78.0,72.0,115.0,105.0,181.0,167.0,44.0,15979737.0,13002574.0,8740003.0,18322961.0,5048563.0,15209587.0,10037081.0,9634106.0,유,유,유,유,유,유,유,유,-22.8,감소
5280,39.0,52.0,56.0,69.0,69.0,98.0,115.0,118.0,5465124.0,6993781.0,3964952.0,4605506.0,4790421.0,8131555.0,8983525.0,7315694.0,유,유,유,유,유,유,유,유,24.4,증가
5281,117.0,102.0,127.0,148.0,111.0,213.0,210.0,144.0,10441057.0,4020478.0,5646323.0,2312743.0,5215444.0,6707476.0,10822155.0,1915318.0,유,유,유,유,유,유,유,유,1.8,증가
5282,70.0,111.0,68.0,93.0,83.0,138.0,88.0,132.0,1517227.0,5692144.0,3561022.0,4463950.0,4610807.0,3858435.0,5664561.0,5096937.0,유,유,유,유,유,유,유,유,57.7,증가
5283,289.0,319.0,270.0,260.0,297.0,306.0,335.0,296.0,3079533.0,3929491.0,4257677.0,1862860.0,10900378.0,6541567.0,4689018.0,4326523.0,유,유,유,유,유,유,유,유,20.7,증가
5284,52.0,39.0,24.0,31.0,59.0,66.0,84.0,79.0,641861.0,320036.0,277526.0,581289.0,674952.0,689722.0,947858.0,533615.0,유,유,유,유,유,유,유,유,19.2,증가
5285,45.0,103.0,80.0,75.0,67.0,60.0,43.0,45.0,2028516.0,12885165.0,4153798.0,2872043.0,2473728.0,1989500.0,1631051.0,1139364.0,유,유,유,유,유,유,유,유,-10.9,감소
5286,305.0,256.0,368.0,313.0,313.0,250.0,294.0,256.0,1622591.0,1456718.0,2371942.0,1764314.0,1765539.0,2097451.0,1922049.0,1510519.0,유,유,유,유,유,유,유,유,8.4,증가
5287,284.0,301.0,229.0,198.0,310.0,170.0,192.0,192.0,1653024.0,1857378.0,1559387.0,1555437.0,1906809.0,1826219.0,1324028.0,921599.0,유,유,유,유,유,유,유,유,-11.1,감소
5288,44.0,87.0,77.0,65.0,86.0,98.0,72.0,69.0,9685476.0,12614179.0,17008123.0,10252570.0,23092897.0,19682586.0,24250521.0,19468093.0,유,유,유,유,유,유,유,유,42.9,증가
5289,32.0,20.0,428.0,725.0,539.0,525.0,537.0,490.0,167380.0,60340.0,2297350.0,2798783.0,2565531.0,2305541.0,2572113.0,1560554.0,유,유,유,유,유,유,유,유,87.8,증가
5290,55.0,71.0,40.0,72.0,80.0,121.0,90.0,69.0,8859250.0,12495109.0,7216410.0,5791535.0,8896098.0,7782381.0,10557370.0,7108731.0,유,유,유,유,유,유,유,유,8.7,증가
5291,133.0,112.0,147.0,126.0,154.0,225.0,163.0,133.0,1478679.0,1449028.0,2745796.0,1467650.0,1590288.0,5483835.0,2013837.0,1695987.0,유,유,유,유,유,유,유,유,15.3,증가
5292,93.0,47.0,46.0,42.0,93.0,159.0,68.0,37.0,24801440.0,3168657.0,2775557.0,2133015.0,5921983.0,4496933.0,2282440.0,1868108.0,유,유,유,유,유,유,유,유,-83.1,감소
5293,197.0,180.0,284.0,214.0,242.0,311.0,305.0,270.0,2133355.0,2418665.0,2600026.0,2328113.0,1784637.0,2385073.0,2271841.0,1711453.0,유,유,유,유,유,유,유,유,3.1,증가
5294,92.0,108.0,73.0,130.0,167.0,205.0,193.0,89.0,990794.0,628366.0,1161784.0,1023263.0,974025.0,2684708.0,2011027.0,1825041.0,유,유,유,유,유,유,유,유,34.0,증가
5295,100.0,99.0,83.0,72.0,50.0,59.0,106.0,86.0,2888103.0,3079090.0,2364056.0,3458629.0,1228826.0,1810079.0,4675335.0,4275755.0,유,유,유,유,유,유,유,유,23.6,증가
5296,323.0,306.0,297.0,260.0,257.0,237.0,339.0,258.0,1606219.0,1419199.0,1526797.0,1460097.0,3589905.0,1953195.0,2161909.0,1875223.0,유,유,유,유,유,유,유,유,14.7,증가
5297,89.0,95.0,106.0,154.0,94.0,146.0,118.0,88.0,15921495.0,5924340.0,6578900.0,9828611.0,2331512.0,7615294.0,5666669.0,3613487.0,유,유,유,유,유,유,유,유,-47.5,감소
5298,111.0,80.0,73.0,82.0,72.0,89.0,102.0,97.0,6518004.0,7311475.0,4927668.0,7319882.0,5202812.0,8513887.0,9757229.0,8766270.0,유,유,유,유,유,유,유,유,19.9,증가
5299,385.0,440.0,370.0,289.0,348.0,344.0,332.0,347.0,7367947.0,7690641.0,6045493.0,6737767.0,11273235.0,9307011.0,6292705.0,5786255.0,유,유,유,유,유,유,유,유,-7.9,감소
5300,328.0,295.0,322.0,332.0,403.0,328.0,283.0,249.0,1295475.0,1520472.0,1425347.0,1579999.0,1451254.0,1440970.0,1366788.0,926204.0,유,유,유,유,유,유,유,유,2.7,증가
5301,105.0,86.0,67.0,94.0,103.0,64.0,66.0,54.0,12330962.0,5911456.0,5980039.0,24853806.0,10244864.0,6561272.0,6260078.0,4304217.0,유,유,유,유,유,유,유,유,-32.7,감소
5302,168.0,167.0,92.0,122.0,84.0,119.0,150.0,289.0,18171084.0,12598629.0,5856000.0,6564140.0,8210007.0,5610018.0,14037688.0,15256717.0,유,유,유,유,유,유,유,유,-12.8,감소
5303,54.0,34.0,32.0,51.0,70.0,104.0,86.0,88.0,6082940.0,9779309.0,5912953.0,12855473.0,30787900.0,20516984.0,22198436.0,28828346.0,유,유,유,유,유,유,유,유,57.0,증가
5304,67.0,67.0,58.0,89.0,81.0,125.0,64.0,43.0,804136.0,1406774.0,656101.0,650299.0,927385.0,823349.0,1722715.0,1797258.0,유,유,유,유,유,유,유,유,36.4,증가
5305,220.0,126.0,182.0,196.0,59.0,101.0,133.0,97.0,2441523.0,1825020.0,2149146.0,1880255.0,822683.0,787824.0,1834232.0,1249413.0,유,유,유,유,유,유,유,유,-14.2,감소
5306,39.0,40.0,56.0,52.0,42.0,87.0,90.0,72.0,7545914.0,14524359.0,15906664.0,28617473.0,7916443.0,12109708.0,24796632.0,9796445.0,유,유,유,유,유,유,유,유,53.3,증가
5307,168.0,330.0,346.0,406.0,275.0,327.0,291.0,222.0,402371.0,796725.0,971592.0,792731.0,601450.0,671777.0,1028748.0,410578.0,유,유,유,유,유,유,유,유,43.8,증가
5308,404.0,479.0,307.0,586.0,440.0,517.0,353.0,468.0,35303452.0,29778664.0,25597756.0,39886821.0,32677736.0,43785794.0,24625496.0,53546534.0,유,유,유,유,유,유,유,유,-17.8,감소
5309,79.0,110.0,132.0,106.0,137.0,112.0,177.0,102.0,5491154.0,2835068.0,4117350.0,2616228.0,5004926.0,4006472.0,7728527.0,1915554.0,유,유,유,유,유,유,유,유,16.9,증가
5310,88.0,135.0,94.0,100.0,94.0,96.0,102.0,146.0,11614176.0,15081390.0,6997514.0,6345406.0,15918964.0,21933713.0,8514627.0,10608161.0,유,유,유,유,유,유,유,유,-15.4,감소
5311,246.0,308.0,323.0,426.0,407.0,396.0,392.0,445.0,2136388.0,1821593.0,3463265.0,4179209.0,5076134.0,3845037.0,5702067.0,3285663.0,유,유,유,유,유,유,유,유,45.5,증가
5312,101.0,166.0,133.0,156.0,129.0,121.0,157.0,91.0,5220042.0,6369009.0,5873150.0,5482048.0,6836368.0,9726726.0,11436142.0,4168163.0,유,유,유,유,유,유,유,유,37.3,증가
5313,125.0,142.0,124.0,122.0,123.0,170.0,131.0,163.0,912681.0,955742.0,957611.0,708160.0,969840.0,1620225.0,887522.0,994728.0,유,유,유,유,유,유,유,유,-1.4,감소
5314,215.0,179.0,180.0,170.0,165.0,227.0,210.0,253.0,1095936.0,1220072.0,1050614.0,941681.0,661099.0,1070184.0,2258990.0,1445730.0,유,유,유,유,유,유,유,유,34.7,증가
5315,285.0,321.0,340.0,325.0,570.0,493.0,492.0,521.0,1005021.0,1361756.0,1694264.0,1217919.0,2083626.0,2135418.0,2161105.0,1911450.0,유,유,유,유,유,유,유,유,36.5,증가
5316,205.0,224.0,192.0,192.0,222.0,158.0,225.0,187.0,5158771.0,8102616.0,13721066.0,6418053.0,17413538.0,6695857.0,6219140.0,4844884.0,유,유,유,유,유,유,유,유,9.3,증가
5317,118.0,144.0,101.0,136.0,141.0,106.0,79.0,87.0,9207407.0,13072533.0,18247850.0,8655628.0,13860110.0,10808297.0,9717036.0,11459432.0,유,유,유,유,유,유,유,유,2.7,증가
5318,85.0,76.0,142.0,146.0,85.0,160.0,176.0,98.0,5020506.0,3880386.0,6222275.0,12425088.0,3100693.0,7465025.0,5536517.0,6899753.0,유,유,유,유,유,유,유,유,4.9,증가
5319,242.0,170.0,142.0,177.0,174.0,232.0,168.0,171.0,1638670.0,946033.0,1190670.0,837371.0,1051160.0,1392229.0,941999.0,847987.0,유,유,유,유,유,유,유,유,-27.0,감소
5320,377.0,299.0,204.0,190.0,119.0,125.0,209.0,144.0,2526163.0,1353763.0,1048981.0,802075.0,646541.0,673220.0,922928.0,425386.0,유,유,유,유,유,유,유,유,-46.5,감소
5321,293.0,395.0,282.0,287.0,284.0,239.0,309.0,308.0,1608549.0,1744950.0,1812495.0,1379729.0,1983349.0,1133689.0,2083056.0,1337130.0,유,유,유,유,유,유,유,유,12.9,증가
5322,210.0,230.0,191.0,122.0,179.0,82.0,115.0,131.0,16452053.0,48008952.0,18860984.0,20022774.0,18835883.0,5593507.0,8309855.0,7557262.0,유,유,유,유,유,유,유,유,-32.9,감소
5323,116.0,170.0,149.0,112.0,117.0,106.0,99.0,90.0,10885665.0,4733875.0,6643270.0,9632691.0,13521223.0,9557479.0,7763666.0,8129476.0,유,유,유,유,유,유,유,유,-16.7,감소
5325,264.0,250.0,281.0,335.0,396.0,277.0,324.0,309.0,2429114.0,2430256.0,3422886.0,5070832.0,5254588.0,5169537.0,3981292.0,3900457.0,유,유,유,유,유,유,유,유,24.2,증가
5326,291.0,332.0,254.0,326.0,277.0,376.0,323.0,248.0,1283973.0,1558532.0,1114873.0,1273244.0,1148609.0,1441855.0,1882421.0,793004.0,유,유,유,유,유,유,유,유,18.9,증가
5327,189.0,230.0,252.0,192.0,240.0,167.0,189.0,154.0,1427589.0,1721814.0,1902171.0,2831229.0,1990289.0,1408176.0,1284347.0,821053.0,유,유,유,유,유,유,유,유,-5.3,감소
5328,171.0,139.0,179.0,115.0,260.0,215.0,201.0,248.0,2396049.0,2797404.0,3544432.0,3126495.0,4364405.0,5721102.0,9106503.0,4014389.0,유,유,유,유,유,유,유,유,58.3,증가
5329,503.0,541.0,426.0,540.0,501.0,615.0,605.0,477.0,2371417.0,2793618.0,2309482.0,2295791.0,2798982.0,2813565.0,2725439.0,1576020.0,유,유,유,유,유,유,유,유,6.9,증가
5330,62.0,107.0,123.0,99.0,77.0,105.0,36.0,63.0,1158932.0,1658452.0,2824160.0,2320743.0,1756967.0,2130178.0,728534.0,1190417.0,유,유,유,유,유,유,유,유,-22.8,감소
5331,96.0,96.0,107.0,50.0,75.0,114.0,132.0,146.0,6464203.0,4872521.0,8367636.0,3491768.0,5406495.0,15944272.0,12204255.0,7192420.0,유,유,유,유,유,유,유,유,30.7,증가
5332,273.0,107.0,144.0,202.0,165.0,146.0,162.0,149.0,8493292.0,8182840.0,7334930.0,8124819.0,7591236.0,6136348.0,7185280.0,5489428.0,유,유,유,유,유,유,유,유,-8.3,감소
5333,109.0,204.0,176.0,210.0,215.0,255.0,185.0,235.0,1588076.0,3583022.0,3676386.0,2869904.0,2437853.0,3227836.0,2637740.0,2397011.0,유,유,유,유,유,유,유,유,24.8,증가
5334,220.0,300.0,235.0,195.0,138.0,280.0,218.0,140.0,5864067.0,8068387.0,11085963.0,5142477.0,4598825.0,8080593.0,7104492.0,4170388.0,유,유,유,유,유,유,유,유,9.6,증가
5335,381.0,480.0,423.0,448.0,366.0,402.0,427.0,379.0,1488889.0,1331568.0,1340886.0,989190.0,1091057.0,1255876.0,1192785.0,783405.0,유,유,유,유,유,유,유,유,-11.0,감소
5336,245.0,325.0,353.0,290.0,275.0,245.0,254.0,265.0,2543946.0,2480043.0,2958389.0,2209765.0,2126290.0,2052483.0,2597543.0,1890476.0,유,유,유,유,유,유,유,유,1.0,증가
5337,235.0,184.0,195.0,199.0,143.0,175.0,151.0,103.0,2048430.0,2750791.0,2502679.0,3370558.0,2621507.0,1644881.0,1858078.0,1350971.0,유,유,유,유,유,유,유,유,-4.9,감소
5338,177.0,205.0,135.0,270.0,161.0,264.0,316.0,197.0,1695778.0,1670736.0,1029848.0,2063680.0,4229879.0,3030869.0,2925115.0,911004.0,유,유,유,유,유,유,유,유,26.6,증가
5339,110.0,102.0,89.0,90.0,98.0,58.0,51.0,93.0,10771222.0,8517659.0,7345913.0,7275138.0,6418617.0,2987596.0,11376847.0,7019397.0,유,유,유,유,유,유,유,유,2.7,증가
5340,124.0,80.0,88.0,94.0,130.0,207.0,156.0,107.0,1563037.0,1433725.0,1053741.0,1430508.0,1612472.0,1717590.0,1387404.0,1572745.0,유,유,유,유,유,유,유,유,-6.0,감소
5341,84.0,78.0,67.0,63.0,68.0,111.0,59.0,61.0,10522619.0,6050882.0,7169741.0,11472014.0,8657094.0,7225641.0,3847408.0,3445627.0,유,유,유,유,유,유,유,유,-46.5,감소
5342,81.0,74.0,52.0,59.0,74.0,69.0,50.0,115.0,4629046.0,6843109.0,4233405.0,12444484.0,27517795.0,11060692.0,13982503.0,2631683.0,유,유,유,유,유,유,유,유,50.3,증가
5343,344.0,305.0,264.0,323.0,326.0,258.0,59.0,329.0,2203195.0,1830752.0,1722960.0,1956703.0,2318695.0,1561121.0,504167.0,1388167.0,유,유,유,유,유,유,유,유,-62.8,감소
5344,97.0,95.0,74.0,75.0,76.0,134.0,146.0,184.0,1093786.0,1392835.0,1047740.0,850828.0,1205649.0,1668999.0,2087786.0,1504830.0,유,유,유,유,유,유,유,유,31.2,증가
5345,281.0,234.0,189.0,186.0,231.0,322.0,305.0,270.0,3061779.0,2425663.0,1932694.0,1174799.0,1151326.0,1756634.0,1961415.0,1595174.0,유,유,유,유,유,유,유,유,-21.9,감소
5346,77.0,188.0,191.0,207.0,174.0,209.0,248.0,192.0,547674.0,1271454.0,1215482.0,833117.0,881803.0,1486100.0,1500936.0,1052483.0,유,유,유,유,유,유,유,유,46.5,증가
5347,251.0,274.0,235.0,231.0,240.0,285.0,260.0,219.0,1668551.0,2128035.0,1557837.0,1463010.0,2057754.0,1853708.0,4215054.0,4257581.0,유,유,유,유,유,유,유,유,43.3,증가
5348,104.0,48.0,78.0,92.0,104.0,69.0,65.0,108.0,29417107.0,13330512.0,13348801.0,16965746.0,19306323.0,21483593.0,10814959.0,18641814.0,유,유,유,유,유,유,유,유,-46.2,감소
5349,116.0,121.0,115.0,149.0,159.0,172.0,139.0,132.0,1818081.0,1444656.0,2387935.0,3204331.0,3093861.0,2924295.0,2539254.0,2820875.0,유,유,유,유,유,유,유,유,16.6,증가
5350,211.0,275.0,315.0,252.0,236.0,259.0,272.0,233.0,883876.0,1768926.0,2262597.0,1306245.0,1165926.0,1302078.0,1495964.0,834973.0,유,유,유,유,유,유,유,유,25.7,증가
5351,87.0,138.0,52.0,183.0,60.0,68.0,106.0,46.0,11903200.0,16281028.0,3197956.0,16847021.0,7220408.0,4377460.0,12749499.0,4186297.0,유,유,유,유,유,유,유,유,3.4,증가
5352,267.0,330.0,278.0,228.0,198.0,285.0,345.0,271.0,2023664.0,1836238.0,2775568.0,3436129.0,1141989.0,2711952.0,2227099.0,3768931.0,유,유,유,유,유,유,유,유,4.8,증가
5353,168.0,280.0,280.0,180.0,217.0,202.0,185.0,177.0,1704950.0,1987146.0,2522938.0,1269282.0,1759370.0,1305229.0,1594381.0,1119277.0,유,유,유,유,유,유,유,유,-3.4,감소
5354,69.0,289.0,300.0,321.0,293.0,371.0,363.0,300.0,412102.0,1065864.0,1453453.0,1122018.0,1024883.0,1993323.0,1505061.0,1105632.0,유,유,유,유,유,유,유,유,57.0,증가
5355,248.0,281.0,292.0,219.0,201.0,286.0,229.0,216.0,1561611.0,1362968.0,1569198.0,892310.0,1368240.0,1355178.0,1610069.0,934391.0,유,유,유,유,유,유,유,유,1.5,증가
5356,104.0,101.0,85.0,79.0,91.0,163.0,100.0,40.0,14156337.0,5756763.0,4559632.0,8458647.0,4965502.0,6660732.0,6312342.0,2705820.0,유,유,유,유,유,유,유,유,-38.3,감소
5357,98.0,124.0,252.0,203.0,148.0,98.0,78.0,111.0,2083570.0,5982349.0,3937206.0,6485314.0,5057237.0,3464702.0,3970354.0,4759793.0,유,유,유,유,유,유,유,유,31.2,증가
5358,180.0,220.0,194.0,238.0,251.0,244.0,360.0,154.0,2068451.0,1686026.0,1291833.0,1272856.0,1767341.0,1677459.0,4334669.0,1117558.0,유,유,유,유,유,유,유,유,35.4,증가
5359,316.0,309.0,327.0,272.0,329.0,321.0,156.0,172.0,2786578.0,2537149.0,3371975.0,2399904.0,2396433.0,3225297.0,1393844.0,921438.0,유,유,유,유,유,유,유,유,-33.3,감소
