,°í°´¹øÈ£,A_±¸¸ÅÈ½¼ö,B_±¸¸ÅÈ½¼ö,C_±¸¸ÅÈ½¼ö,D_±¸¸ÅÈ½¼ö,A_ÃÑ±¸¸Å¾×,B_ÃÑ±¸¸Å¾×,C_ÃÑ±¸¸Å¾×,D_ÃÑ±¸¸Å¾×
6176,15549.0,4.0,5.0,7.0,6.0,5.0,6.0,7.0,6.0
6177,6995.0,4.0,7.0,8.0,10.0,2.0,6.0,9.0,10.0
6178,14640.0,4.0,7.0,3.0,1.0,4.0,8.0,4.0,1.0
6179,8723.0,4.0,7.0,3.0,8.0,2.0,7.0,2.0,8.0
6180,12013.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0
6181,886.0,4.0,5.0,3.0,7.0,1.0,5.0,3.0,7.0
6182,6985.0,4.0,7.0,10.0,10.0,3.0,7.0,10.0,10.0
6183,7010.0,4.0,7.0,10.0,10.0,4.0,8.0,10.0,10.0
6184,19211.0,4.0,10.0,10.0,5.0,3.0,10.0,10.0,5.0
6185,12095.0,4.0,6.0,4.0,3.0,4.0,6.0,4.0,3.0
6186,4120.0,4.0,5.0,10.0,2.0,2.0,5.0,10.0,2.0
6187,1889.0,4.0,6.0,9.0,8.0,1.0,6.0,8.0,8.0
6188,18877.0,4.0,8.0,10.0,1.0,2.0,7.0,10.0,1.0
6189,3116.0,4.0,5.0,8.0,7.0,4.0,6.0,9.0,7.0
6190,12895.0,4.0,6.0,9.0,4.0,2.0,6.0,9.0,4.0
6191,12465.0,4.0,6.0,3.0,2.0,3.0,7.0,3.0,2.0
6192,14944.0,4.0,6.0,9.0,5.0,4.0,6.0,9.0,5.0
6193,90.0,4.0,8.0,7.0,8.0,2.0,6.0,6.0,8.0
6194,15015.0,4.0,6.0,9.0,1.0,5.0,6.0,9.0,1.0
6195,18261.0,4.0,6.0,5.0,1.0,1.0,6.0,6.0,1.0
6196,4875.0,4.0,7.0,5.0,7.0,1.0,7.0,5.0,7.0
6197,7583.0,4.0,5.0,4.0,10.0,3.0,5.0,4.0,10.0
6198,14273.0,4.0,5.0,10.0,2.0,5.0,5.0,10.0,2.0
6199,18199.0,4.0,10.0,10.0,5.0,4.0,10.0,9.0,5.0
6200,16786.0,4.0,8.0,4.0,4.0,2.0,9.0,4.0,4.0
6201,882.0,4.0,5.0,5.0,7.0,1.0,4.0,5.0,7.0
6202,1762.0,4.0,9.0,9.0,8.0,5.0,10.0,9.0,8.0
6203,2736.0,4.0,8.0,4.0,2.0,5.0,9.0,4.0,2.0
6204,16380.0,4.0,7.0,6.0,1.0,1.0,5.0,7.0,1.0
6205,12448.0,4.0,8.0,5.0,1.0,2.0,8.0,5.0,1.0
6206,6847.0,4.0,9.0,4.0,10.0,1.0,8.0,3.0,10.0
6207,14573.0,4.0,10.0,7.0,1.0,4.0,10.0,6.0,1.0
6208,4175.0,4.0,5.0,4.0,7.0,3.0,5.0,4.0,7.0
6209,10495.0,4.0,7.0,3.0,1.0,5.0,8.0,3.0,2.0
6210,5357.0,4.0,6.0,3.0,1.0,3.0,6.0,3.0,1.0
6211,7664.0,4.0,5.0,9.0,10.0,3.0,5.0,8.0,10.0
6212,13360.0,4.0,10.0,10.0,3.0,2.0,9.0,9.0,3.0
6213,9484.0,4.0,4.0,7.0,9.0,2.0,4.0,7.0,9.0
6214,10904.0,4.0,8.0,10.0,1.0,3.0,8.0,10.0,1.0
6215,6241.0,4.0,8.0,8.0,2.0,4.0,9.0,8.0,2.0
6216,11387.0,4.0,7.0,10.0,4.0,4.0,8.0,10.0,3.0
6217,14511.0,4.0,9.0,4.0,6.0,4.0,10.0,5.0,6.0
6218,2396.0,4.0,9.0,9.0,8.0,2.0,10.0,9.0,8.0
6219,2429.0,4.0,7.0,5.0,8.0,1.0,3.0,4.0,8.0
6220,14554.0,4.0,10.0,6.0,5.0,3.0,10.0,6.0,5.0
6221,13958.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,3.0
6222,12574.0,4.0,9.0,10.0,3.0,3.0,9.0,10.0,3.0
6223,2967.0,4.0,3.0,8.0,6.0,3.0,3.0,8.0,6.0
6224,8859.0,4.0,5.0,8.0,8.0,4.0,4.0,7.0,8.0
6225,6885.0,4.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0
6226,3825.0,4.0,5.0,5.0,6.0,3.0,5.0,5.0,6.0
6227,8623.0,4.0,2.0,10.0,2.0,5.0,3.0,10.0,2.0
6228,15479.0,4.0,4.0,8.0,2.0,4.0,4.0,9.0,2.0
6229,3864.0,4.0,5.0,3.0,6.0,1.0,5.0,3.0,6.0
6230,17801.0,4.0,6.0,5.0,2.0,2.0,6.0,6.0,1.0
6231,2037.0,4.0,6.0,9.0,1.0,2.0,7.0,8.0,2.0
6232,19270.0,4.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0
6233,8316.0,4.0,7.0,10.0,9.0,3.0,7.0,10.0,9.0
6234,18479.0,4.0,5.0,8.0,5.0,6.0,6.0,9.0,5.0
6235,12594.0,4.0,5.0,5.0,3.0,3.0,5.0,6.0,3.0
6236,15679.0,4.0,5.0,7.0,6.0,2.0,4.0,7.0,6.0
6237,13421.0,4.0,7.0,4.0,3.0,1.0,7.0,3.0,3.0
6238,8452.0,4.0,9.0,7.0,9.0,3.0,9.0,7.0,9.0
6239,5711.0,4.0,6.0,10.0,10.0,3.0,5.0,10.0,10.0
6240,7451.0,4.0,5.0,7.0,10.0,1.0,3.0,7.0,10.0
6241,8262.0,4.0,3.0,8.0,9.0,4.0,3.0,7.0,9.0
6242,16441.0,4.0,6.0,10.0,6.0,3.0,7.0,10.0,6.0
6243,16326.0,4.0,10.0,10.0,6.0,3.0,10.0,10.0,6.0
6244,6925.0,4.0,5.0,10.0,2.0,1.0,5.0,10.0,2.0
6245,1329.0,4.0,7.0,6.0,8.0,2.0,8.0,7.0,8.0
6246,11229.0,4.0,6.0,2.0,1.0,5.0,7.0,3.0,1.0
6247,18247.0,4.0,9.0,8.0,2.0,3.0,10.0,8.0,2.0
6248,16205.0,4.0,6.0,9.0,1.0,5.0,6.0,9.0,1.0
6249,5965.0,4.0,2.0,9.0,10.0,1.0,3.0,9.0,10.0
6250,14757.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,5.0
6251,9510.0,4.0,9.0,6.0,9.0,4.0,8.0,7.0,9.0
6252,695.0,4.0,8.0,4.0,7.0,3.0,8.0,4.0,7.0
6253,10445.0,4.0,7.0,5.0,9.0,3.0,7.0,7.0,9.0
6254,18435.0,4.0,7.0,3.0,5.0,5.0,6.0,2.0,5.0
6255,2649.0,4.0,4.0,4.0,8.0,3.0,4.0,4.0,8.0
6256,651.0,4.0,8.0,8.0,1.0,3.0,8.0,9.0,2.0
6257,11843.0,4.0,5.0,10.0,2.0,3.0,6.0,9.0,2.0
6258,222.0,4.0,5.0,3.0,7.0,2.0,4.0,3.0,7.0
6259,11158.0,4.0,5.0,9.0,2.0,4.0,5.0,9.0,2.0
6260,13231.0,4.0,6.0,10.0,1.0,4.0,7.0,9.0,1.0
6261,3657.0,4.0,6.0,3.0,2.0,3.0,6.0,3.0,1.0
6262,8033.0,4.0,10.0,8.0,9.0,2.0,10.0,7.0,9.0
6263,15046.0,4.0,9.0,10.0,2.0,2.0,9.0,10.0,2.0
6264,4545.0,4.0,7.0,9.0,7.0,2.0,7.0,8.0,7.0
6265,7915.0,4.0,8.0,6.0,1.0,3.0,9.0,6.0,1.0
6266,10703.0,4.0,10.0,10.0,3.0,3.0,10.0,9.0,3.0
6267,3662.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,6.0
6268,3442.0,4.0,10.0,4.0,6.0,5.0,10.0,4.0,6.0
6269,943.0,4.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0
6270,2477.0,4.0,9.0,6.0,8.0,1.0,10.0,5.0,8.0
6271,15135.0,4.0,10.0,10.0,5.0,4.0,10.0,10.0,5.0
6272,4808.0,4.0,8.0,5.0,7.0,3.0,6.0,5.0,7.0
6273,9637.0,4.0,7.0,9.0,9.0,3.0,7.0,9.0,9.0
6274,2857.0,4.0,9.0,9.0,6.0,5.0,9.0,9.0,6.0
6275,8013.0,4.0,7.0,6.0,9.0,4.0,9.0,7.0,9.0
6276,14566.0,4.0,7.0,4.0,5.0,2.0,8.0,3.0,5.0
6277,12171.0,4.0,8.0,7.0,4.0,4.0,9.0,7.0,3.0
6278,8817.0,4.0,7.0,10.0,2.0,5.0,8.0,10.0,2.0
6279,2256.0,4.0,7.0,6.0,8.0,1.0,6.0,6.0,8.0
6280,15620.0,4.0,6.0,4.0,6.0,1.0,5.0,4.0,6.0
6281,9829.0,4.0,8.0,8.0,9.0,2.0,9.0,8.0,9.0
6282,2834.0,4.0,5.0,4.0,2.0,1.0,4.0,4.0,1.0
6283,19245.0,4.0,9.0,3.0,5.0,5.0,9.0,4.0,5.0
6284,6691.0,4.0,5.0,7.0,10.0,2.0,6.0,7.0,10.0
6285,6400.0,4.0,7.0,7.0,10.0,3.0,7.0,7.0,10.0
6286,8172.0,4.0,10.0,5.0,9.0,2.0,10.0,5.0,9.0
6287,5939.0,4.0,5.0,6.0,10.0,1.0,5.0,7.0,10.0
6288,9535.0,4.0,8.0,8.0,9.0,5.0,9.0,7.0,9.0
6289,5922.0,4.0,8.0,2.0,10.0,1.0,8.0,2.0,10.0
6290,10269.0,4.0,5.0,3.0,9.0,3.0,5.0,3.0,9.0
6291,8640.0,4.0,7.0,4.0,8.0,3.0,6.0,4.0,8.0
6292,4192.0,4.0,8.0,8.0,7.0,3.0,8.0,6.0,7.0
6293,3085.0,4.0,10.0,10.0,2.0,1.0,10.0,10.0,2.0
6294,1061.0,4.0,8.0,10.0,2.0,4.0,8.0,10.0,1.0
6295,962.0,4.0,10.0,7.0,7.0,1.0,8.0,8.0,7.0
6296,1653.0,4.0,5.0,4.0,8.0,3.0,5.0,5.0,8.0
6297,8343.0,4.0,5.0,10.0,1.0,3.0,5.0,10.0,2.0
6298,451.0,4.0,3.0,8.0,8.0,4.0,3.0,9.0,8.0
6299,9823.0,4.0,8.0,10.0,9.0,1.0,7.0,10.0,9.0
6300,14496.0,4.0,1.0,3.0,6.0,2.0,1.0,3.0,6.0
6301,1923.0,4.0,5.0,10.0,1.0,4.0,6.0,10.0,2.0
6302,12339.0,4.0,8.0,7.0,3.0,3.0,9.0,5.0,3.0
6303,16383.0,4.0,7.0,10.0,2.0,2.0,8.0,10.0,1.0
6304,13604.0,4.0,9.0,10.0,3.0,5.0,10.0,10.0,3.0
6305,5332.0,4.0,4.0,6.0,7.0,2.0,5.0,6.0,7.0
6306,7018.0,4.0,7.0,5.0,10.0,2.0,7.0,5.0,10.0
6307,8222.0,4.0,2.0,7.0,9.0,2.0,1.0,8.0,9.0
6308,14311.0,4.0,10.0,8.0,5.0,5.0,10.0,9.0,5.0
6309,11343.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0
6310,7442.0,4.0,5.0,5.0,10.0,5.0,5.0,5.0,10.0
6311,4453.0,4.0,4.0,5.0,1.0,2.0,3.0,5.0,2.0
6312,2580.0,4.0,9.0,7.0,8.0,1.0,9.0,6.0,8.0
6313,7274.0,4.0,4.0,9.0,10.0,2.0,3.0,9.0,10.0
6314,10781.0,4.0,6.0,4.0,3.0,1.0,5.0,4.0,3.0
6315,1013.0,4.0,7.0,5.0,7.0,1.0,6.0,5.0,7.0
6316,16292.0,4.0,9.0,6.0,6.0,3.0,8.0,7.0,6.0
6317,18582.0,4.0,6.0,6.0,5.0,3.0,5.0,7.0,5.0
6318,12511.0,4.0,6.0,6.0,1.0,2.0,6.0,8.0,1.0
6319,18054.0,4.0,5.0,7.0,5.0,4.0,5.0,7.0,5.0
6320,7124.0,4.0,7.0,7.0,10.0,5.0,8.0,7.0,10.0
6321,17170.0,4.0,7.0,8.0,4.0,3.0,7.0,8.0,4.0
6322,4084.0,4.0,6.0,5.0,7.0,3.0,5.0,4.0,7.0
6323,6448.0,4.0,3.0,9.0,10.0,2.0,4.0,9.0,10.0
6324,3847.0,4.0,4.0,5.0,1.0,2.0,3.0,5.0,2.0
6325,7317.0,4.0,7.0,9.0,10.0,2.0,6.0,9.0,10.0
6326,9656.0,4.0,8.0,4.0,9.0,1.0,7.0,4.0,9.0
6327,9206.0,4.0,6.0,6.0,8.0,3.0,6.0,8.0,8.0
6328,7874.0,4.0,6.0,10.0,10.0,3.0,6.0,10.0,10.0
6329,5127.0,4.0,7.0,5.0,1.0,2.0,6.0,6.0,1.0
6330,3868.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,6.0
6331,11040.0,4.0,7.0,5.0,2.0,3.0,6.0,5.0,2.0
6332,9067.0,4.0,5.0,8.0,9.0,3.0,6.0,8.0,9.0
6333,9708.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0
6334,7896.0,4.0,5.0,8.0,10.0,2.0,5.0,8.0,10.0
6335,7584.0,4.0,5.0,4.0,2.0,4.0,6.0,4.0,1.0
6336,17092.0,4.0,3.0,8.0,4.0,4.0,1.0,8.0,4.0
6337,17212.0,4.0,6.0,6.0,4.0,3.0,5.0,7.0,4.0
6338,5662.0,4.0,5.0,3.0,1.0,3.0,5.0,3.0,1.0
6339,7709.0,4.0,5.0,3.0,10.0,5.0,6.0,3.0,10.0
6340,7378.0,4.0,7.0,9.0,2.0,1.0,8.0,9.0,2.0
6341,15599.0,4.0,9.0,5.0,6.0,1.0,9.0,5.0,6.0
6342,4165.0,4.0,10.0,6.0,7.0,3.0,10.0,6.0,7.0
6343,13251.0,4.0,6.0,10.0,1.0,3.0,6.0,9.0,1.0
6344,11163.0,4.0,10.0,9.0,2.0,4.0,10.0,9.0,3.0
6345,1502.0,4.0,8.0,6.0,8.0,2.0,9.0,7.0,8.0
6346,8542.0,4.0,3.0,6.0,9.0,1.0,1.0,7.0,9.0
6347,3406.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,1.0
6348,2590.0,4.0,2.0,5.0,8.0,3.0,2.0,5.0,8.0
6349,2675.0,4.0,6.0,6.0,8.0,1.0,6.0,6.0,8.0
6350,7048.0,4.0,5.0,5.0,10.0,3.0,5.0,5.0,10.0
6351,3331.0,4.0,4.0,5.0,7.0,4.0,5.0,4.0,7.0
6352,9415.0,4.0,10.0,4.0,9.0,4.0,10.0,4.0,9.0
6353,6593.0,4.0,5.0,3.0,10.0,3.0,6.0,3.0,10.0
6354,7543.0,4.0,5.0,7.0,1.0,2.0,5.0,7.0,1.0
6355,1453.0,4.0,8.0,9.0,8.0,4.0,8.0,9.0,8.0
6356,18016.0,4.0,6.0,9.0,1.0,4.0,6.0,9.0,1.0
6357,16926.0,4.0,6.0,10.0,1.0,3.0,6.0,10.0,1.0
6358,11364.0,4.0,6.0,9.0,4.0,4.0,6.0,9.0,3.0
6359,9540.0,4.0,8.0,4.0,9.0,1.0,8.0,4.0,9.0
6360,2760.0,4.0,6.0,3.0,1.0,2.0,7.0,3.0,1.0
6361,14919.0,4.0,7.0,7.0,2.0,3.0,6.0,7.0,2.0
6362,9754.0,4.0,8.0,7.0,2.0,4.0,7.0,8.0,2.0
6363,5348.0,4.0,6.0,6.0,7.0,1.0,6.0,6.0,7.0
6364,3697.0,4.0,7.0,5.0,6.0,2.0,7.0,5.0,6.0
6365,10776.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0
6366,9761.0,4.0,4.0,10.0,9.0,2.0,4.0,10.0,9.0
6367,6806.0,4.0,7.0,5.0,1.0,2.0,7.0,5.0,1.0
6368,10753.0,4.0,10.0,5.0,2.0,5.0,10.0,6.0,2.0
6369,7764.0,4.0,8.0,6.0,1.0,4.0,8.0,6.0,1.0
6370,2973.0,4.0,8.0,5.0,6.0,1.0,8.0,4.0,6.0
6371,7941.0,4.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0
6372,3094.0,4.0,2.0,7.0,7.0,4.0,3.0,8.0,7.0
6373,6941.0,4.0,10.0,3.0,10.0,2.0,10.0,3.0,10.0
6374,1042.0,4.0,5.0,7.0,7.0,2.0,5.0,7.0,7.0
6375,9121.0,4.0,7.0,6.0,9.0,1.0,7.0,6.0,9.0
6376,14397.0,4.0,7.0,3.0,5.0,2.0,6.0,3.0,5.0
6377,11460.0,4.0,5.0,10.0,1.0,1.0,5.0,10.0,1.0
6378,4026.0,4.0,9.0,9.0,6.0,1.0,9.0,9.0,6.0
6379,8154.0,4.0,10.0,7.0,9.0,1.0,9.0,7.0,9.0
6380,2244.0,4.0,5.0,10.0,1.0,1.0,5.0,10.0,1.0
6381,8569.0,4.0,7.0,3.0,9.0,2.0,6.0,3.0,9.0
6382,783.0,4.0,9.0,9.0,7.0,2.0,8.0,9.0,7.0
6383,7359.0,4.0,8.0,3.0,10.0,2.0,8.0,3.0,10.0
6384,560.0,4.0,8.0,6.0,8.0,1.0,9.0,6.0,8.0
6385,7978.0,4.0,7.0,10.0,9.0,3.0,8.0,10.0,9.0
6386,716.0,4.0,2.0,5.0,7.0,3.0,3.0,5.0,7.0
6387,1857.0,4.0,7.0,5.0,8.0,3.0,7.0,5.0,8.0
6388,18245.0,4.0,7.0,6.0,5.0,4.0,7.0,5.0,5.0
6389,18627.0,4.0,7.0,6.0,5.0,2.0,8.0,6.0,5.0
6390,11582.0,4.0,6.0,10.0,2.0,4.0,7.0,10.0,1.0
6391,5872.0,4.0,9.0,5.0,10.0,1.0,10.0,4.0,10.0
6392,15399.0,4.0,10.0,8.0,6.0,3.0,10.0,8.0,6.0
6393,8268.0,4.0,6.0,9.0,9.0,4.0,3.0,7.0,9.0
6394,1092.0,4.0,8.0,9.0,7.0,1.0,7.0,7.0,7.0
6395,13868.0,4.0,5.0,10.0,2.0,5.0,6.0,10.0,2.0
6396,8416.0,4.0,6.0,10.0,1.0,1.0,6.0,10.0,1.0
6397,7404.0,4.0,10.0,7.0,10.0,3.0,10.0,7.0,10.0
6398,2457.0,4.0,9.0,7.0,8.0,1.0,9.0,7.0,8.0
6399,17130.0,4.0,6.0,6.0,2.0,5.0,7.0,6.0,2.0
6400,455.0,4.0,9.0,3.0,8.0,1.0,9.0,3.0,8.0
6401,6514.0,4.0,3.0,7.0,10.0,3.0,3.0,7.0,10.0
6402,19277.0,4.0,6.0,6.0,5.0,5.0,7.0,7.0,5.0
6403,6943.0,4.0,6.0,3.0,10.0,2.0,5.0,3.0,10.0
6404,7930.0,4.0,5.0,8.0,10.0,1.0,5.0,8.0,10.0
6405,1838.0,4.0,5.0,5.0,8.0,4.0,6.0,5.0,8.0
6406,13955.0,4.0,5.0,9.0,3.0,2.0,5.0,9.0,3.0
6407,1816.0,4.0,10.0,4.0,8.0,2.0,10.0,4.0,8.0
6408,7131.0,4.0,5.0,6.0,10.0,1.0,5.0,5.0,10.0
6409,3164.0,4.0,5.0,3.0,7.0,1.0,4.0,3.0,7.0
6410,16102.0,4.0,10.0,5.0,6.0,5.0,10.0,4.0,6.0
6411,3045.0,4.0,6.0,6.0,7.0,3.0,6.0,6.0,7.0
6412,6981.0,4.0,10.0,7.0,10.0,1.0,10.0,8.0,10.0
6413,14705.0,4.0,5.0,7.0,5.0,2.0,4.0,7.0,5.0
6414,4095.0,4.0,4.0,8.0,7.0,1.0,4.0,8.0,7.0
6415,345.0,4.0,9.0,5.0,8.0,2.0,9.0,4.0,8.0
6416,4122.0,4.0,5.0,7.0,1.0,2.0,5.0,7.0,1.0
6417,4938.0,4.0,2.0,8.0,7.0,3.0,4.0,9.0,7.0
6418,8495.0,4.0,7.0,4.0,1.0,2.0,6.0,4.0,1.0
6419,13088.0,4.0,7.0,7.0,1.0,3.0,7.0,8.0,1.0
6420,11182.0,4.0,5.0,4.0,2.0,2.0,5.0,4.0,3.0
6421,16219.0,4.0,8.0,10.0,6.0,2.0,8.0,10.0,6.0
6422,14946.0,4.0,7.0,10.0,1.0,5.0,8.0,10.0,1.0
6423,5279.0,4.0,5.0,9.0,7.0,1.0,5.0,9.0,7.0
6424,8321.0,4.0,9.0,5.0,9.0,6.0,9.0,6.0,9.0
6425,9498.0,4.0,7.0,8.0,9.0,3.0,6.0,9.0,9.0
6426,12079.0,4.0,5.0,6.0,2.0,3.0,5.0,6.0,2.0
6427,8568.0,4.0,7.0,4.0,9.0,4.0,7.0,4.0,9.0
6428,13372.0,4.0,7.0,10.0,2.0,2.0,8.0,10.0,2.0
6429,3309.0,4.0,6.0,10.0,1.0,3.0,6.0,10.0,1.0
6430,16552.0,4.0,5.0,10.0,1.0,2.0,4.0,10.0,1.0
6431,9603.0,4.0,8.0,10.0,9.0,1.0,8.0,10.0,9.0
6432,1128.0,4.0,4.0,10.0,2.0,3.0,5.0,10.0,2.0
6433,5323.0,4.0,5.0,5.0,7.0,2.0,5.0,4.0,7.0
6434,15176.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,5.0
6435,14580.0,4.0,9.0,8.0,5.0,1.0,8.0,8.0,5.0
6436,6617.0,4.0,7.0,6.0,10.0,2.0,7.0,6.0,10.0
6437,15425.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,2.0
6438,5717.0,4.0,8.0,7.0,10.0,3.0,8.0,8.0,10.0
6439,8504.0,4.0,7.0,6.0,9.0,3.0,7.0,6.0,9.0
6440,4041.0,4.0,6.0,5.0,6.0,3.0,5.0,5.0,6.0
6441,15334.0,4.0,7.0,8.0,5.0,2.0,7.0,7.0,5.0
6442,3461.0,4.0,8.0,8.0,6.0,5.0,8.0,8.0,6.0
6443,3818.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0
6444,12460.0,4.0,5.0,5.0,1.0,2.0,5.0,4.0,1.0
6445,6463.0,4.0,5.0,8.0,1.0,2.0,5.0,8.0,1.0
6446,1039.0,4.0,4.0,3.0,7.0,2.0,4.0,3.0,7.0
6447,5938.0,4.0,8.0,3.0,10.0,1.0,8.0,3.0,10.0
6448,6665.0,4.0,9.0,8.0,10.0,4.0,8.0,7.0,10.0
6449,5328.0,4.0,4.0,7.0,1.0,3.0,4.0,7.0,1.0
6450,4963.0,4.0,9.0,9.0,7.0,2.0,9.0,7.0,7.0
6451,4473.0,4.0,10.0,4.0,2.0,1.0,10.0,4.0,2.0
6452,10096.0,4.0,6.0,8.0,9.0,5.0,6.0,9.0,9.0
6453,1298.0,4.0,6.0,3.0,7.0,1.0,6.0,3.0,7.0
6454,4864.0,4.0,8.0,8.0,1.0,3.0,8.0,7.0,1.0
6455,447.0,4.0,5.0,8.0,8.0,3.0,5.0,9.0,8.0
6456,8467.0,4.0,9.0,3.0,9.0,1.0,8.0,4.0,9.0
6457,7884.0,4.0,6.0,8.0,10.0,3.0,5.0,8.0,10.0
6458,11350.0,4.0,6.0,6.0,2.0,5.0,6.0,7.0,2.0
6459,1530.0,4.0,10.0,3.0,8.0,4.0,10.0,3.0,8.0
6460,12754.0,4.0,10.0,5.0,3.0,2.0,10.0,5.0,3.0
6461,1908.0,4.0,2.0,6.0,2.0,3.0,2.0,6.0,2.0
6462,3290.0,4.0,10.0,3.0,7.0,5.0,9.0,3.0,7.0
6463,7813.0,4.0,8.0,7.0,10.0,3.0,8.0,5.0,10.0
6464,13530.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0
6465,7802.0,4.0,5.0,5.0,10.0,3.0,5.0,4.0,10.0
6466,2626.0,4.0,9.0,5.0,8.0,2.0,9.0,5.0,8.0
6467,10683.0,4.0,5.0,9.0,3.0,2.0,5.0,9.0,3.0
6468,7198.0,4.0,5.0,4.0,10.0,2.0,3.0,4.0,10.0
6469,3752.0,4.0,10.0,10.0,1.0,2.0,10.0,10.0,1.0
6470,7336.0,4.0,9.0,4.0,10.0,5.0,8.0,4.0,10.0
6471,13058.0,4.0,5.0,10.0,1.0,5.0,5.0,9.0,1.0
6472,11169.0,4.0,7.0,7.0,2.0,2.0,7.0,7.0,3.0
6473,14917.0,4.0,9.0,7.0,5.0,4.0,10.0,7.0,5.0
6474,14523.0,4.0,8.0,5.0,2.0,5.0,8.0,6.0,2.0
6475,575.0,4.0,5.0,8.0,8.0,4.0,5.0,9.0,8.0
6476,1449.0,4.0,8.0,4.0,8.0,1.0,8.0,4.0,8.0
6477,5573.0,4.0,10.0,7.0,10.0,3.0,10.0,6.0,10.0
6478,6979.0,4.0,8.0,4.0,10.0,1.0,8.0,3.0,10.0
6479,9875.0,4.0,7.0,7.0,9.0,2.0,8.0,7.0,9.0
6480,1473.0,4.0,10.0,10.0,8.0,5.0,10.0,10.0,8.0
6481,12239.0,4.0,5.0,10.0,3.0,3.0,5.0,10.0,3.0
6482,9864.0,4.0,9.0,10.0,1.0,4.0,10.0,10.0,1.0
6483,7453.0,4.0,7.0,7.0,10.0,5.0,8.0,7.0,10.0
6484,12138.0,4.0,8.0,7.0,1.0,4.0,8.0,6.0,1.0
6485,8836.0,4.0,5.0,9.0,8.0,2.0,4.0,8.0,8.0
6486,9787.0,4.0,5.0,6.0,1.0,3.0,6.0,7.0,1.0
6487,8201.0,4.0,4.0,10.0,2.0,2.0,4.0,10.0,2.0
6488,17198.0,4.0,10.0,10.0,4.0,2.0,10.0,10.0,4.0
6489,7789.0,4.0,5.0,3.0,10.0,1.0,5.0,3.0,10.0
6490,11775.0,4.0,6.0,7.0,3.0,3.0,7.0,7.0,4.0
6491,2172.0,4.0,5.0,7.0,8.0,1.0,5.0,8.0,8.0
6492,15322.0,4.0,5.0,8.0,1.0,5.0,5.0,8.0,1.0
6493,15160.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0
6494,4837.0,4.0,3.0,4.0,7.0,4.0,3.0,4.0,7.0
6495,1069.0,4.0,7.0,3.0,7.0,1.0,8.0,3.0,7.0
6496,4714.0,4.0,5.0,3.0,7.0,4.0,6.0,3.0,7.0
6497,7472.0,4.0,7.0,6.0,1.0,3.0,7.0,6.0,1.0
6498,17940.0,4.0,7.0,4.0,4.0,3.0,6.0,4.0,4.0
6499,7162.0,4.0,6.0,9.0,10.0,2.0,7.0,9.0,10.0
6500,2888.0,4.0,7.0,8.0,6.0,4.0,7.0,8.0,6.0
6501,2192.0,4.0,7.0,8.0,8.0,4.0,8.0,8.0,8.0
6502,16565.0,4.0,8.0,4.0,2.0,1.0,9.0,4.0,2.0
6503,8018.0,4.0,8.0,9.0,9.0,3.0,8.0,9.0,9.0
6504,8861.0,4.0,6.0,8.0,1.0,3.0,6.0,9.0,1.0
6505,2461.0,4.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0
6506,12887.0,4.0,7.0,9.0,1.0,4.0,7.0,9.0,1.0
6507,9087.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0
6508,9431.0,4.0,5.0,7.0,9.0,3.0,6.0,7.0,9.0
6509,25.0,4.0,8.0,4.0,8.0,3.0,8.0,4.0,8.0
6510,14599.0,4.0,9.0,5.0,5.0,1.0,8.0,5.0,5.0
6511,7690.0,4.0,6.0,8.0,10.0,2.0,5.0,8.0,10.0
6512,12941.0,4.0,9.0,3.0,4.0,4.0,9.0,3.0,4.0
6513,3407.0,4.0,9.0,6.0,2.0,1.0,9.0,7.0,1.0
6514,18883.0,4.0,8.0,3.0,4.0,5.0,9.0,3.0,4.0
6515,11058.0,4.0,5.0,3.0,3.0,2.0,6.0,3.0,3.0
6516,755.0,4.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0
6517,6160.0,4.0,9.0,5.0,10.0,1.0,9.0,5.0,10.0
6518,16052.0,4.0,6.0,10.0,2.0,3.0,6.0,10.0,1.0
6519,12667.0,4.0,9.0,5.0,3.0,2.0,2.0,5.0,3.0
6520,7259.0,4.0,7.0,3.0,10.0,1.0,5.0,3.0,10.0
6521,11922.0,4.0,7.0,4.0,3.0,3.0,7.0,4.0,4.0
