°í°´¹øÈ£,A±¸¸ÅÈ½¼ö,B±¸¸ÅÈ½¼ö,C±¸¸ÅÈ½¼ö,D±¸¸ÅÈ½¼ö,AÃÑ±¸¸Å¾×,BÃÑ±¸¸Å¾×,CÃÑ±¸¸Å¾×,DÃÑ±¸¸Å¾×,A°´´Ü°¡,B°´´Ü°¡,C°´´Ü°¡,D°´´Ü°¡,A±¸¸ÅºñÀ²(%),B±¸¸ÅºñÀ²(%),C±¸¸ÅºñÀ²(%),D±¸¸ÅºñÀ²(%)
5784,963.0,6.0,149.0,0.0,39715249.0,55787.0,699728.0,0.0,41241.172377985466,9297.833333333334,4696.161073825503,0.0,74.66,16.81,8.49,0.0
5785,8.0,118.0,1435.0,0.0,466335.0,1852727.0,5002519.0,0.0,58291.875,15701.07627118644,3486.075958188153,0.0,75.24,20.25,4.49,0.0
5786,20.0,2025.0,65.0,0.0,2355259.0,8424703.0,167607.0,0.0,117762.95,4160.347160493827,2578.5692307692307,0.0,94.59,3.34,2.07,0.0
5787,904.0,22.0,0.0,3.0,41463590.0,186006.0,0.0,16915.0,45866.80309734513,8454.818181818182,0.0,5638.333333333333,76.5,14.08,0.0,9.39
5788,3.0,25.0,1830.0,0.0,314736.0,316725.0,14307808.0,0.0,104912.0,12669.0,7818.474316939891,0.0,83.66,10.1,6.23,0.0
5789,43.0,1329.0,3.0,0.0,2920669.0,11279360.0,5585.0,0.0,67922.53488372093,8487.103085026336,1861.6666666666667,0.0,86.78,10.83,2.38,0.0
5790,427.0,126.0,3.0,16.0,16520696.0,1613942.0,4536.0,154276.0,38690.15456674473,12809.063492063491,1512.0,9642.25,61.75,20.42,2.41,15.37
5791,439.0,5.0,27.0,0.0,74350102.0,29407.0,128914.0,0.0,169362.41913439636,5881.4,4774.592592592592,0.0,94.08,3.27,2.65,0.0
5792,544.0,65.0,18.0,0.0,43364836.0,421354.0,226514.0,0.0,79714.77205882352,6482.369230769231,12584.111111111111,0.0,80.7,6.56,12.73,0.0
5793,915.0,104.0,0.0,2.0,55289048.0,1119294.0,0.0,16721.0,60425.18907103825,10762.442307692309,0.0,8360.5,75.96,13.52,0.0,10.5
5794,611.0,111.0,43.0,0.0,44282973.0,799979.0,272405.0,0.0,72476.22422258592,7207.018018018018,6335.0,0.0,84.26,8.37,7.36,0.0
5795,18.0,5.0,2204.0,0.0,2384489.0,70228.0,11122860.0,0.0,132471.61111111112,14045.6,5046.669691470054,0.0,87.4,9.26,3.33,0.0
5796,0.0,1128.0,486.0,7.0,0.0,8769523.0,2035002.0,146001.0,0.0,7774.399822695035,4187.246913580247,20857.285714285717,0.0,23.69,12.75,63.48
5797,402.0,31.0,0.0,2.0,44887561.0,187237.0,0.0,39341.0,111660.59950248756,6039.903225806452,0.0,19670.5,81.28,4.39,0.0,14.31
5798,47.0,826.0,13.0,0.0,3225845.0,6165121.0,45598.0,0.0,68635.0,7463.826876513317,3507.538461538461,0.0,86.22,9.37,4.4,0.0
5799,53.0,1959.0,2.0,0.0,2139702.0,10217666.0,10073.0,0.0,40371.73584905661,5215.755997958142,5036.5,0.0,79.75,10.29,9.93,0.0
5800,2.0,1664.0,77.0,0.0,58185.0,11172625.0,296700.0,0.0,29092.5,6714.317908653846,3853.246753246753,0.0,73.35,16.9,9.69,0.0
5801,469.0,12.0,5.0,0.0,12743497.0,51465.0,53237.0,0.0,27171.63539445629,4288.75,10647.4,0.0,64.53,10.17,25.24,0.0
5802,0.0,8.0,3833.0,0.0,0.0,78306.0,11908112.0,0.0,0.0,9788.25,3106.734150795721,0.0,0.0,75.91,23.95,0.0
5803,428.0,59.0,623.0,0.0,7296531.0,541001.0,2532054.0,0.0,17047.969626168226,9169.50847457627,4064.2921348314608,0.0,56.3,30.22,13.38,0.0
5804,525.0,16.0,7.0,0.0,61594572.0,133698.0,18578.0,0.0,117322.99428571427,8356.125,2654.0,0.0,91.42,6.51,2.07,0.0
5805,9.0,1.0,1890.0,2.0,860403.0,11298.0,10775380.0,8446.0,95600.33333333331,11298.0,5701.259259259259,4223.0,81.83,9.66,4.88,3.61
5806,0.0,2.0,2092.0,0.0,0.0,40454.0,19894718.0,0.0,0.0,20227.0,9509.9034416826,0.0,0.0,68.02,31.91,0.0
5807,645.0,0.0,0.0,0.0,34777154.0,0.0,0.0,0.0,53918.06821705426,0.0,0.0,0.0,100.0,0.0,0.0,0.0
5808,733.0,803.0,1.0,0.0,54307281.0,7830329.0,8976.0,0.0,74089.06002728513,9751.343711083437,8976.0,0.0,79.82,10.5,9.66,0.0
5809,12.0,1643.0,31.0,0.0,208179.0,15294814.0,193344.0,0.0,17348.25,9309.077297626294,6236.903225806452,0.0,52.74,28.25,18.91,0.0
5810,525.0,1.0,37.0,0.0,122341964.0,3379.0,241695.0,0.0,233032.3123809524,3379.0,6532.2972972972975,0.0,95.92,1.39,2.69,0.0
5811,714.0,217.0,161.0,1.0,36398434.0,3043842.0,766595.0,1618.0,50978.19887955182,14026.921658986175,4761.459627329193,1618.0,71.41,19.63,6.66,2.26
5812,32.0,84.0,1398.0,4.0,1805236.0,1265731.0,9943424.0,30563.0,56413.625,15068.22619047619,7112.606580829757,7640.75,65.42,17.46,8.24,8.85
5813,806.0,5.0,76.0,0.0,64759099.0,40973.0,366550.0,0.0,80346.27667493797,8194.6,4823.026315789473,0.0,86.06,8.77,5.16,0.0
5814,553.0,0.0,15.0,0.0,64415516.0,0.0,69997.0,0.0,116483.7540687161,0.0,4666.466666666666,0.0,96.15,0.0,3.85,0.0
5815,17.0,14.0,918.0,0.0,810176.0,39371.0,3878362.0,0.0,47657.41176470588,2812.214285714286,4224.7952069716775,0.0,87.13,5.13,7.71,0.0
5816,423.0,68.0,0.0,9.0,106587783.0,1603519.0,0.0,98393.0,251980.5744680851,23581.16176470588,0.0,10932.555555555557,87.95,8.23,0.0,3.81
5817,437.0,59.0,174.0,0.0,77002101.0,788135.0,1048216.0,0.0,176206.18077803202,13358.22033898305,6024.229885057472,0.0,90.09,6.83,3.08,0.0
5818,11.0,1188.0,18.0,0.0,1835709.0,10582324.0,70449.0,0.0,166882.63636363635,8907.680134680135,3913.8333333333335,0.0,92.87,4.95,2.18,0.0
5819,575.0,2.0,17.0,0.0,33494543.0,77573.0,85712.0,0.0,58251.37913043478,38786.5,5041.882352941177,0.0,57.06,37.98,4.93,0.0
5820,569.0,7.0,9.0,0.0,50461230.0,228056.0,48553.0,0.0,88684.05975395431,32579.42857142857,5394.777777777777,0.0,70.02,25.71,4.26,0.0
5821,6.0,19.0,1194.0,0.0,235942.0,163976.0,10011932.0,0.0,39323.66666666666,8630.315789473685,8385.202680067001,0.0,69.8,15.3,14.86,0.0
5822,2.0,748.0,472.0,0.0,312831.0,5691895.0,1718186.0,0.0,156415.5,7609.485294117647,3640.2245762711855,0.0,93.29,4.54,2.17,0.0
5823,464.0,242.0,100.0,0.0,148751768.0,7281104.0,395165.0,0.0,320585.7068965517,30087.206611570247,3951.65,0.0,90.4,8.48,1.11,0.0
5824,874.0,2.0,0.0,1.0,134885299.0,92941.0,0.0,9651.0,154331.0057208238,46470.5,0.0,9651.0,73.33,22.07,0.0,4.58
5825,1022.0,0.0,4.0,0.0,205093167.0,0.0,15812.0,0.0,200678.2455968689,0.0,3953.0,0.0,98.07,0.0,1.93,0.0
5826,791.0,7.0,1.0,0.0,26592110.0,42732.0,1469.0,0.0,33618.34386852086,6104.571428571428,1469.0,0.0,81.61,14.79,3.56,0.0
5827,2.0,1571.0,6.0,0.0,134448.0,17099932.0,11742.0,0.0,67224.0,10884.743475493317,1957.0,0.0,83.96,13.58,2.44,0.0
5828,400.0,134.0,0.0,7.0,24230191.0,640572.0,0.0,48532.0,60575.4775,4780.388059701492,0.0,6933.142857142857,83.8,6.61,0.0,9.58
5829,881.0,9.0,9.0,5.0,41347806.0,81507.0,45401.0,29972.0,46932.810442678776,9056.333333333334,5044.555555555556,5994.4,70.02,13.5,7.52,8.93
5830,494.0,243.0,9.0,0.0,92277174.0,2457140.0,24900.0,0.0,186795.8987854251,10111.687242798354,2766.6666666666665,0.0,93.55,5.06,1.38,0.0
5831,491.0,942.0,9.0,0.0,10653686.0,6002368.0,57134.0,0.0,21697.93482688391,6371.940552016985,6348.222222222223,0.0,63.04,18.48,18.4,0.0
5832,289.0,1202.0,11.0,0.0,4785105.0,7834668.0,33809.0,0.0,16557.456747404845,6518.026622296173,3073.5454545454545,0.0,63.32,24.87,11.71,0.0
5833,384.0,17.0,15.0,0.0,7797140.0,92384.0,51696.0,0.0,20305.05208333333,5434.35294117647,3446.4,0.0,69.57,18.58,11.77,0.0
5834,6.0,1581.0,43.0,0.0,118853.0,16139877.0,241638.0,0.0,19808.83333333333,10208.650853889943,5619.488372093023,0.0,55.59,28.6,15.73,0.0
5835,602.0,226.0,1011.0,0.0,137581799.0,3296543.0,6124328.0,0.0,228541.19435215948,14586.473451327434,6057.69337289812,0.0,91.72,5.85,2.43,0.0
5836,13.0,2.0,3189.0,0.0,546224.0,73438.0,15137797.0,0.0,42017.230769230766,36719.0,4746.878958921292,0.0,50.33,43.96,5.68,0.0
5837,216.0,2091.0,489.0,0.0,4428695.0,11667403.0,1819433.0,0.0,20503.21759259259,5579.819703491153,3720.721881390593,0.0,68.79,18.68,12.45,0.0
5838,58.0,2595.0,0.0,0.0,5506388.0,13295127.0,0.0,0.0,94937.72413793104,5123.363005780347,0.0,0.0,94.88,5.12,0.0,0.0
5839,579.0,10.0,7.0,0.0,45698251.0,64490.0,53691.0,0.0,78926.16753022453,6449.0,7670.142857142857,0.0,84.83,6.92,8.24,0.0
5840,30.0,1970.0,23.0,0.0,2163552.0,17113518.0,110057.0,0.0,72118.4,8687.064974619288,4785.086956521739,0.0,84.26,10.14,5.58,0.0
5841,695.0,73.0,210.0,2.0,16721234.0,545293.0,660067.0,17477.0,24059.32949640288,7469.767123287671,3143.17619047619,8738.5,55.42,17.19,7.23,20.09
5842,723.0,25.0,0.0,3.0,59358887.0,612850.0,0.0,42459.0,82100.81189488244,24514.0,0.0,14153.0,67.98,20.29,0.0,11.71
5843,21.0,4.0,1447.0,0.0,1613115.0,76037.0,6622371.0,0.0,76815.0,19009.25,4576.621285418107,0.0,76.51,18.92,4.55,0.0
5844,59.0,1385.0,3.0,6.0,1820098.0,9763768.0,6542.0,43767.0,30849.1186440678,7049.651985559567,2180.6666666666665,7294.5,65.12,14.86,4.6,15.37
5845,160.0,1066.0,3.0,0.0,5685308.0,6300909.0,6712.0,0.0,35533.175,5910.796435272045,2237.333333333333,0.0,81.35,13.51,5.11,0.0
5846,382.0,329.0,300.0,0.0,65586242.0,1519090.0,1040169.0,0.0,171691.7329842932,4617.294832826748,3467.23,0.0,95.5,2.57,1.93,0.0
5847,433.0,758.0,7.0,0.0,136531027.0,4887230.0,71837.0,0.0,315314.1501154734,6447.532981530343,10262.42857142857,0.0,94.97,1.94,3.09,0.0
5848,651.0,208.0,11.0,0.0,19288010.0,1634858.0,16450.0,0.0,29628.279569892475,7859.8942307692305,1495.4545454545455,0.0,76.0,20.12,3.83,0.0
5849,107.0,863.0,5.0,0.0,4636451.0,6432219.0,24230.0,0.0,43331.31775700935,7453.324449594438,4846.0,0.0,77.89,13.38,8.7,0.0
5850,526.0,2.0,1.0,0.0,205015200.0,9854.0,8830.0,0.0,389762.73764258553,4927.0,8830.0,0.0,96.59,1.22,2.19,0.0
5851,531.0,2.0,14.0,0.0,46370651.0,263562.0,38940.0,0.0,87327.0263653484,131781.0,2781.428571428572,0.0,39.36,59.38,1.25,0.0
5852,687.0,318.0,47.0,0.0,110366020.0,4818216.0,302594.0,0.0,160649.2285298399,15151.622641509432,6438.170212765957,0.0,88.15,8.31,3.53,0.0
5853,386.0,27.0,7.0,0.0,66062098.0,286871.0,30057.0,0.0,171145.33160621763,10624.851851851852,4293.857142857143,0.0,91.98,5.71,2.31,0.0
5854,16.0,1048.0,3.0,0.0,508214.0,6150619.0,9775.0,0.0,31763.375,5868.911259541985,3258.333333333333,0.0,77.68,14.33,7.95,0.0
5855,13.0,1713.0,29.0,0.0,1181631.0,10992540.0,154246.0,0.0,90894.69230769233,6417.127845884414,5318.827586206897,0.0,88.56,6.25,5.18,0.0
5856,37.0,701.0,515.0,0.0,3828978.0,6099527.0,3539585.0,0.0,103485.8918918919,8701.179743223965,6872.980582524272,0.0,86.92,7.3,5.77,0.0
5857,10.0,0.0,1515.0,0.0,575172.0,0.0,7305855.0,0.0,57517.2,0.0,4822.346534653465,0.0,92.26,0.0,7.72,0.0
5858,25.0,1524.0,1.0,0.0,1255287.0,11144060.0,5150.0,0.0,50211.48,7312.375328083989,5150.0,0.0,80.12,11.65,8.21,0.0
5859,472.0,136.0,0.0,0.0,12891512.0,1046703.0,0.0,0.0,27312.525423728814,7696.345588235294,0.0,0.0,78.02,21.94,0.0,0.0
5860,24.0,1565.0,2.0,0.0,1483509.0,18657256.0,5141.0,0.0,61812.875,11921.569329073482,2570.5,0.0,81.01,15.61,3.36,0.0
5861,486.0,156.0,1.0,0.0,110025666.0,1133082.0,7884.0,0.0,226390.25925925927,7263.346153846154,7884.0,0.0,93.73,3.01,3.26,0.0
5862,7.0,1.0,1763.0,0.0,350590.0,17907.0,15242864.0,0.0,50084.28571428572,17907.0,8645.980714690868,0.0,65.35,23.35,11.27,0.0
5863,535.0,514.0,7.0,0.0,19054214.0,3751660.0,27958.0,0.0,35615.353271028034,7298.949416342412,3994.0,0.0,75.93,15.53,8.5,0.0
5864,1.0,0.0,1149.0,2.0,110370.0,0.0,4011815.0,6606.0,110370.0,0.0,3491.5709312445606,3303.0,94.2,0.0,2.98,2.82
5865,74.0,1897.0,30.0,0.0,9349210.0,17741538.0,171557.0,0.0,126340.67567567568,9352.418555614127,5718.566666666667,0.0,89.34,6.61,4.04,0.0
5866,1.0,1609.0,10.0,0.0,29057.0,9479587.0,31679.0,0.0,29057.0,5891.601615910504,3167.9,0.0,76.23,15.43,8.29,0.0
5867,2.0,1046.0,1095.0,0.0,272097.0,21288127.0,3442669.0,0.0,136048.5,20351.937858508605,3143.9899543379,0.0,85.27,12.75,1.97,0.0
5868,525.0,162.0,762.0,45.0,42020340.0,3137447.0,3386009.0,894658.0,80038.74285714286,19366.95679012345,4443.581364829396,19881.28888888889,64.69,15.64,3.59,16.06
5869,13.0,2242.0,1.0,0.0,1017432.0,12286822.0,1741.0,0.0,78264.0,5480.2952720785015,1741.0,0.0,91.55,6.4,2.03,0.0
5870,462.0,2.0,3.0,0.0,53886878.0,132006.0,14943.0,0.0,116638.26406926409,66003.0,4981.0,0.0,62.17,35.17,2.65,0.0
5871,17.0,1559.0,4.0,0.0,1123450.0,12678444.0,11117.0,0.0,66085.29411764706,8132.420782552918,2779.25,0.0,85.83,10.55,3.61,0.0
5872,454.0,0.0,42.0,0.0,185683819.0,0.0,286862.0,0.0,408995.1960352423,0.0,6830.047619047619,0.0,98.36,0.0,1.64,0.0
5873,15.0,1539.0,918.0,0.0,327822.0,7211517.0,3483411.0,0.0,21854.8,4685.846003898636,3794.565359477124,0.0,72.04,15.41,12.47,0.0
5874,535.0,33.0,31.0,0.0,14771440.0,158723.0,72076.0,0.0,27610.168224299065,4809.787878787879,2325.032258064516,0.0,79.47,13.81,6.67,0.0
5875,467.0,70.0,33.0,0.0,64067949.0,658680.0,216775.0,0.0,137190.46895074946,9409.714285714286,6568.939393939394,0.0,89.57,6.14,4.29,0.0
5876,484.0,4.0,38.0,0.0,16878193.0,23578.0,214147.0,0.0,34872.29958677686,5894.5,5635.4473684210525,0.0,75.15,12.68,12.12,0.0
5877,479.0,13.0,5.0,0.0,55500526.0,92333.0,24003.0,0.0,115867.48643006264,7102.538461538462,4800.6,0.0,90.68,5.55,3.75,0.0
5878,476.0,23.0,17.0,0.0,84027023.0,209943.0,51110.0,0.0,176527.3592436975,9127.95652173913,3006.470588235294,0.0,93.57,4.84,1.59,0.0
5879,45.0,1564.0,10.0,0.0,3513188.0,13528493.0,62374.0,0.0,78070.84444444445,8649.93158567775,6237.4,0.0,83.98,9.3,6.7,0.0
5880,60.0,2.0,1488.0,0.0,3876796.0,17586.0,8057672.0,0.0,64613.26666666667,8793.0,5415.102150537635,0.0,81.97,11.14,6.86,0.0
5881,656.0,1.0,9.0,0.0,120420981.0,715169.0,23713.0,0.0,183568.56859756095,715169.0,2634.777777777778,0.0,20.37,79.34,0.29,0.0
5882,2.0,18.0,1794.0,0.0,264120.0,163958.0,8924711.0,0.0,132060.0,9108.777777777776,4974.755295429209,0.0,90.36,6.23,3.4,0.0
5883,68.0,361.0,2238.0,0.0,2449829.0,3084372.0,8243689.0,0.0,36026.89705882353,8543.96675900277,3683.507149240393,0.0,74.66,17.68,7.62,0.0
5884,582.0,29.0,0.0,68.0,48264320.0,280435.0,0.0,900908.0,82928.38487972508,9670.172413793103,0.0,13248.64705882353,78.35,9.13,0.0,12.51
5885,432.0,349.0,1.0,0.0,21702683.0,2453735.0,34386.0,0.0,50237.69212962963,7030.759312320917,34386.0,0.0,54.81,7.67,37.49,0.0
5886,422.0,25.0,0.0,0.0,41773529.0,240311.0,0.0,0.0,98989.40521327016,9612.44,0.0,0.0,91.15,8.84,0.0,0.0
5887,5.0,738.0,6.0,0.0,358775.0,5454664.0,22209.0,0.0,71755.0,7391.143631436314,3701.5,0.0,86.61,8.91,4.46,0.0
5888,480.0,383.0,0.0,5.0,9331363.0,2281522.0,0.0,73654.0,19440.33958333333,5956.976501305483,0.0,14730.8,48.45,14.83,0.0,36.65
5889,988.0,321.0,15.0,0.0,26354002.0,2509237.0,57045.0,0.0,26674.091093117408,7816.93769470405,3803.0,0.0,69.66,20.38,9.91,0.0
5890,0.0,91.0,2259.0,0.0,0.0,847635.0,7820181.0,0.0,0.0,9314.670329670327,3461.788844621514,0.0,0.0,72.9,26.94,0.0
5891,565.0,797.0,31.0,0.0,42050022.0,8269179.0,105299.0,0.0,74424.81769911504,10375.381430363865,3396.7419354838707,0.0,84.38,11.75,3.85,0.0
5892,27.0,0.0,1866.0,0.0,1299171.0,0.0,12731141.0,0.0,48117.444444444445,0.0,6822.6907824222935,0.0,87.58,0.0,12.4,0.0
5893,3.0,833.0,22.0,0.0,195457.0,21268482.0,111516.0,0.0,65152.333333333336,25532.391356542616,5068.909090909091,0.0,68.04,26.65,5.29,0.0
5894,567.0,189.0,4.0,5.0,46611904.0,2234821.0,72828.0,17559.0,82207.94356261023,11824.449735449736,18207.0,3511.8,71.02,10.21,15.72,3.03
5895,449.0,1.0,0.0,0.0,234635914.0,20499.0,0.0,0.0,522574.41870824056,20499.0,0.0,0.0,96.23,3.77,0.0,0.0
5896,2.0,50.0,2195.0,0.0,148593.0,317627.0,12183151.0,0.0,74296.5,6352.54,5550.410478359909,0.0,86.19,7.36,6.43,0.0
5897,562.0,174.0,38.0,0.0,46550803.0,1475030.0,138686.0,0.0,82830.6103202847,8477.183908045978,3649.631578947368,0.0,87.23,8.92,3.84,0.0
5898,24.0,2211.0,0.0,2.0,931313.0,12740886.0,0.0,4504.0,38804.708333333336,5762.499321573949,0.0,2252.0,82.88,12.29,0.0,4.8
5899,453.0,146.0,23.0,2.0,33960063.0,854763.0,153134.0,8016.0,74967.02649006623,5854.541095890411,6658.0,4008.0,81.94,6.39,7.27,4.38
5900,441.0,17.0,587.0,0.0,47770313.0,123982.0,2803095.0,0.0,108322.7052154195,7293.058823529412,4775.289608177172,0.0,89.98,6.05,3.96,0.0
5901,504.0,0.0,6.0,0.0,46890068.0,0.0,1832287.0,0.0,93035.8492063492,0.0,305381.1666666667,0.0,23.35,0.0,76.64,0.0
5902,39.0,1689.0,0.0,6.0,3848829.0,12491059.0,0.0,158871.0,98687.92307692308,7395.53522794553,0.0,26478.5,74.45,5.58,0.0,19.96
5903,1034.0,35.0,0.0,0.0,42821064.0,245861.0,0.0,0.0,41413.02127659575,7024.6,0.0,0.0,85.5,14.48,0.0,0.0
5904,18.0,1566.0,2.0,0.0,2285568.0,7859073.0,5977.0,0.0,126976.0,5018.565134099616,2988.5,0.0,94.07,3.72,2.21,0.0
5905,34.0,2046.0,14.0,0.0,2714874.0,10414252.0,55780.0,0.0,79849.23529411765,5090.054740957967,3984.285714285714,0.0,89.8,5.72,4.48,0.0
5906,2.0,839.0,10.0,0.0,124423.0,4637164.0,32237.0,0.0,62211.5,5527.013110846246,3223.7,0.0,87.67,7.78,4.54,0.0
5907,30.0,2.0,1779.0,0.0,2010699.0,43185.0,10489918.0,0.0,67023.3,21592.5,5896.525014052839,0.0,70.91,22.83,6.23,0.0
5908,4.0,1140.0,137.0,0.0,76227.0,6026786.0,315942.0,0.0,19056.75,5286.654385964912,2306.14598540146,0.0,71.51,19.78,8.62,0.0
5909,601.0,179.0,524.0,0.0,55930243.0,2582749.0,2679280.0,0.0,93061.96838602328,14428.765363128492,5113.129770992367,0.0,82.65,12.8,4.54,0.0
5910,614.0,26.0,32.0,11.0,9716344.0,246284.0,82424.0,37079.0,15824.664495114006,9472.46153846154,2575.75,3370.818181818182,50.65,30.27,8.22,10.76
5911,557.0,900.0,9.0,0.0,44292047.0,7556191.0,47872.0,0.0,79518.9353680431,8395.767777777777,5319.111111111111,0.0,85.29,9.0,5.7,0.0
5912,21.0,344.0,1445.0,0.0,1065009.0,2776988.0,5410398.0,0.0,50714.71428571428,8072.639534883721,3744.220069204152,0.0,81.1,12.89,5.98,0.0
5913,9.0,20.0,1597.0,0.0,727699.0,218513.0,19259239.0,0.0,80855.44444444444,10925.65,12059.636192861615,0.0,77.86,10.51,11.6,0.0
5914,498.0,336.0,32.0,6.0,24337040.0,3929532.0,187335.0,53831.0,48869.558232931726,11695.035714285714,5854.21875,8971.833333333334,64.82,15.5,7.76,11.89
5915,551.0,226.0,0.0,7.0,66051486.0,2367195.0,0.0,94039.0,119875.6551724138,10474.314159292036,0.0,13434.142857142857,83.37,7.28,0.0,9.34
5916,30.0,968.0,337.0,0.0,3906699.0,176518277.0,71727457.0,0.0,130223.3,182353.59194214875,212841.11869436203,0.0,24.78,34.7,40.5,0.0
5917,5.0,1819.0,1.0,0.0,902574.0,27015929.0,4045.0,0.0,180514.8,14852.077515118195,4045.0,0.0,90.52,7.44,2.03,0.0
5918,995.0,0.0,4.0,1.0,19145166.0,0.0,8309.0,3003.0,19241.37286432161,0.0,2077.25,3003.0,79.11,0.0,8.51,12.3
5919,507.0,389.0,104.0,0.0,43721311.0,4450063.0,520604.0,0.0,86235.32741617358,11439.750642673522,5005.807692307692,0.0,83.98,11.13,4.87,0.0
5920,20.0,1451.0,3.0,0.0,1210698.0,9595062.0,8040.0,0.0,60534.9,6612.723638869745,2680.0,0.0,86.69,9.46,3.83,0.0
5921,7.0,83.0,2351.0,0.0,415089.0,644677.0,10162442.0,0.0,59298.42857142857,7767.192771084337,4322.603998298597,0.0,83.06,10.87,6.05,0.0
5922,451.0,22.0,1195.0,0.0,70472918.0,201966.0,5443065.0,0.0,156259.24168514414,9180.272727272728,4554.866108786611,0.0,91.92,5.4,2.68,0.0
5924,428.0,3.0,101.0,0.0,61121125.0,77514.0,305591.0,0.0,142806.3668224299,25838.0,3025.653465346534,0.0,83.19,15.04,1.76,0.0
5925,625.0,1024.0,171.0,0.0,13409727.0,8887292.0,711487.0,0.0,21455.5632,8678.99609375,4160.74269005848,0.0,62.56,25.26,12.1,0.0
5926,15.0,15.0,1703.0,0.0,1510295.0,257589.0,5552651.0,0.0,100686.33333333331,17172.6,3260.5114503816794,0.0,83.13,14.17,2.69,0.0
5927,580.0,801.0,4.0,0.0,55718332.0,4881415.0,75184.0,0.0,96066.0896551724,6094.151061173533,18796.0,0.0,79.42,5.04,15.53,0.0
5928,1.0,2.0,1595.0,0.0,30594.0,13281.0,11543089.0,0.0,30594.0,6640.5,7237.046394984326,0.0,68.79,14.91,16.24,0.0
5929,1.0,1899.0,372.0,0.0,238559.0,13229613.0,1352322.0,0.0,238559.0,6966.620853080569,3635.2741935483873,0.0,95.74,2.79,1.46,0.0
5930,400.0,603.0,2.0,9.0,42014589.0,6222298.0,2554.0,554976.0,105036.4725,10318.90215588723,1277.0,61664.0,58.91,5.79,0.72,34.57
5931,1.0,1865.0,4.0,0.0,46939.0,27303673.0,4033.0,0.0,46939.0,14640.039142091153,1008.25,0.0,75.0,23.36,1.61,0.0
5932,448.0,672.0,72.0,0.0,33085155.0,3645382.0,292513.0,0.0,73850.79241071429,5424.675595238095,4062.680555555556,0.0,88.62,6.5,4.87,0.0
5933,25.0,4.0,2344.0,0.0,1903209.0,18851.0,9866413.0,0.0,76128.36,4712.75,4209.220563139932,0.0,89.51,5.54,4.94,0.0
5934,434.0,217.0,43.0,0.0,72387242.0,3583813.0,220161.0,0.0,166790.8801843318,16515.26728110599,5120.023255813953,0.0,88.52,8.76,2.72,0.0
5935,4.0,2351.0,5.0,0.0,113703.0,13293294.0,10786.0,0.0,28425.75,5654.314759676733,2157.2,0.0,78.44,15.57,5.94,0.0
5936,593.0,51.0,1137.0,0.0,50987453.0,324995.0,3825812.0,0.0,85982.21416526138,6372.450980392156,3364.830255057168,0.0,89.83,6.65,3.51,0.0
5937,134.0,1101.0,1.0,1.0,8424672.0,9548066.0,887.0,11825.0,62870.68656716418,8672.176203451409,887.0,11825.0,74.62,10.28,1.05,14.02
5938,413.0,22.0,350.0,0.0,80096554.0,203062.0,2650190.0,0.0,193938.38740920095,9230.09090909091,7571.971428571429,0.0,92.03,4.38,3.59,0.0
5939,439.0,316.0,15.0,0.0,66286400.0,4182386.0,44403.0,0.0,150994.07744874715,13235.398734177215,2960.2,0.0,90.31,7.91,1.77,0.0
5940,118.0,1811.0,0.0,5.0,5307786.0,11764890.0,0.0,47830.0,44981.23728813559,6496.350082827167,0.0,9566.0,73.69,10.63,0.0,15.65
5941,29.0,2275.0,108.0,0.0,2658258.0,11019359.0,377279.0,0.0,91664.06896551725,4843.674285714285,3493.324074074074,0.0,91.66,4.84,3.49,0.0
5942,905.0,189.0,0.0,0.0,59333650.0,1798879.0,0.0,0.0,65562.04419889503,9517.878306878309,0.0,0.0,87.32,12.66,0.0,0.0
5943,61.0,3548.0,5.0,0.0,1929615.0,33028911.0,16430.0,0.0,31633.032786885247,9309.163190529876,3286.0,0.0,71.52,21.01,7.41,0.0
5944,1009.0,155.0,5.0,0.0,244138537.0,898658.0,21647.0,0.0,241960.8889990089,5797.793548387097,4329.4,0.0,95.98,2.3,1.72,0.0
5945,114.0,1903.0,1.0,5.0,7398421.0,12024657.0,16834.0,260708.0,64898.429824561405,6318.789805570153,16834.0,52141.6,46.29,4.51,12.0,37.18
5946,4.0,866.0,1.0,0.0,313133.0,71603978.0,3829.0,0.0,78283.25,82683.57736720554,3829.0,0.0,47.5,50.16,2.32,0.0
5947,516.0,218.0,3.0,0.0,273529034.0,2877485.0,12780.0,0.0,530095.027131783,13199.47247706422,4260.0,0.0,96.81,2.41,0.78,0.0
5948,613.0,20.0,82.0,0.0,187361996.0,556620.0,678818.0,0.0,305647.6280587276,27831.0,8278.268292682927,0.0,89.43,8.14,2.42,0.0
5949,16.0,35.0,1489.0,0.0,905533.0,167333.0,6005798.0,0.0,56595.8125,4780.942857142857,4033.443922095366,0.0,86.52,7.3,6.16,0.0
5950,539.0,32.0,199.0,0.0,34892564.0,188070.0,830340.0,0.0,64735.74025974026,5877.1875,4172.562814070352,0.0,86.56,7.85,5.57,0.0
5951,20.0,1202.0,14.0,0.0,297873.0,5474636.0,47792.0,0.0,14893.65,4554.605657237937,3413.714285714286,0.0,65.15,19.87,14.88,0.0
5952,7.0,11.0,1349.0,0.0,383726.0,117121.0,6211905.0,0.0,54818.0,10647.363636363636,4604.822090437361,0.0,78.23,15.18,6.56,0.0
